Input Number, Run_Number, Result@ 100, Y, X2, Reaction1, Reaction2
INVAR-38, Run: 001, P, 77, 0, 108, 31
INVAR-38, Run: 002, P, 89, 0, 120, 31
INVAR-38, Run: 003, P, 79, 0, 110, 31
INVAR-38, Run: 004, P, 73, 0, 104, 31
INVAR-38, Run: 005, P, 63, 0, 94, 31
INVAR-38, Run: 006, P, 81, 0, 112, 31
INVAR-38, Run: 007, P, 51, 0, 82, 31
INVAR-38, Run: 008, P, 60, 0, 91, 31
INVAR-38, Run: 009, P, 80, 0, 111, 31
INVAR-38, Run: 010, P, 61, 0, 92, 31
INVAR-38, Run: 011, P, 68, 0, 99, 31
INVAR-38, Run: 012, P, 79, 0, 110, 31
INVAR-38, Run: 013, P, 73, 0, 104, 31
INVAR-38, Run: 014, P, 69, 0, 100, 31
INVAR-38, Run: 015, P, 71, 0, 102, 31
INVAR-38, Run: 016, P, 48, 0, 79, 31
INVAR-38, Run: 017, P, 81, 0, 112, 31
INVAR-38, Run: 018, P, 80, 0, 111, 31
INVAR-38, Run: 019, P, 56, 0, 87, 31
INVAR-38, Run: 020, P, 96, 0, 127, 31
INVAR-38, Run: 021, P, 53, 0, 84, 31
INVAR-38, Run: 022, P, 61, 0, 92, 31
INVAR-38, Run: 023, P, 71, 0, 102, 31
INVAR-38, Run: 024, P, 92, 0, 123, 31
INVAR-38, Run: 025, P, 71, 0, 102, 31
INVAR-38, Run: 026, P, 59, 0, 90, 31
INVAR-38, Run: 027, P, 58, 0, 89, 31
INVAR-38, Run: 028, P, 70, 0, 101, 31
INVAR-38, Run: 029, P, 83, 0, 114, 31
INVAR-38, Run: 030, P, 70, 0, 101, 31
INVAR-38, Run: 031, P, 61, 0, 92, 31
INVAR-38, Run: 032, P, 79, 0, 110, 31
INVAR-38, Run: 033, P, 58, 0, 89, 31
INVAR-38, Run: 034, P, 58, 0, 89, 31
INVAR-38, Run: 035, P, 72, 0, 103, 31
INVAR-38, Run: 036, P, 53, 0, 84, 31
INVAR-38, Run: 037, P, 51, 0, 82, 31
INVAR-38, Run: 038, P, 74, 0, 105, 31
INVAR-38, Run: 039, P, 65, 0, 96, 31
INVAR-38, Run: 040, P, 82, 0, 113, 31
INVAR-38, Run: 041, P, 60, 0, 91, 31
INVAR-38, Run: 042, P, 61, 0, 92, 31
INVAR-38, Run: 043, P, 60, 0, 91, 31
INVAR-38, Run: 044, P, 81, 0, 112, 31
INVAR-38, Run: 045, P, 78, 0, 109, 31
INVAR-38, Run: 046, P, 76, 0, 107, 31
INVAR-38, Run: 047, P, 62, 0, 93, 31
INVAR-38, Run: 048, P, 59, 0, 90, 31
INVAR-38, Run: 049, P, 71, 0, 102, 31
INVAR-38, Run: 050, P, 60, 0, 91, 31
INVAR-38, Run: 051, P, 80, 0, 111, 31
INVAR-38, Run: 052, P, 59, 0, 90, 31
INVAR-38, Run: 053, P, 82, 0, 113, 31
INVAR-38, Run: 054, P, 70, 0, 101, 31
INVAR-38, Run: 055, P, 75, 0, 106, 31
INVAR-38, Run: 056, P, 67, 0, 98, 31
INVAR-38, Run: 057, P, 73, 0, 104, 31
INVAR-38, Run: 058, P, 73, 0, 104, 31
INVAR-38, Run: 059, P, 69, 0, 100, 31
INVAR-38, Run: 060, P, 63, 0, 94, 31
INVAR-38, Run: 061, P, 75, 0, 106, 31
INVAR-38, Run: 062, P, 70, 0, 101, 31
INVAR-38, Run: 063, P, 58, 0, 89, 31
INVAR-38, Run: 064, P, 53, 0, 84, 31
INVAR-38, Run: 065, P, 62, 0, 93, 31
INVAR-38, Run: 066, P, 56, 0, 87, 31
INVAR-38, Run: 067, P, 60, 0, 91, 31
INVAR-38, Run: 068, P, 64, 0, 95, 31
INVAR-38, Run: 069, P, 71, 0, 102, 31
INVAR-38, Run: 070, P, 60, 0, 91, 31
INVAR-38, Run: 071, P, 56, 0, 87, 31
INVAR-38, Run: 072, P, 63, 0, 94, 31
INVAR-38, Run: 073, P, 69, 0, 100, 31
INVAR-38, Run: 074, P, 69, 0, 100, 31
INVAR-38, Run: 075, P, 75, 0, 106, 31
INVAR-38, Run: 076, P, 70, 0, 101, 31
INVAR-38, Run: 077, P, 73, 0, 104, 31
INVAR-38, Run: 078, P, 62, 0, 93, 31
INVAR-38, Run: 079, P, 70, 0, 101, 31
INVAR-38, Run: 080, P, 74, 0, 105, 31
INVAR-38, Run: 081, P, 62, 0, 93, 31
INVAR-38, Run: 082, P, 68, 0, 99, 31
INVAR-38, Run: 083, P, 58, 0, 89, 31
INVAR-38, Run: 084, P, 53, 0, 84, 31
INVAR-38, Run: 085, P, 62, 0, 93, 31
INVAR-38, Run: 086, P, 54, 0, 85, 31
INVAR-38, Run: 087, P, 70, 0, 101, 31
INVAR-38, Run: 088, P, 67, 0, 98, 31
INVAR-38, Run: 089, P, 47, 0, 78, 31
INVAR-38, Run: 090, P, 64, 0, 95, 31
INVAR-38, Run: 091, P, 65, 0, 96, 31
INVAR-38, Run: 092, P, 86, 0, 117, 31
INVAR-38, Run: 093, P, 67, 0, 98, 31
INVAR-38, Run: 094, P, 69, 0, 100, 31
INVAR-38, Run: 095, P, 71, 0, 102, 31
INVAR-38, Run: 096, P, 78, 0, 109, 31
INVAR-38, Run: 097, P, 73, 0, 104, 31
INVAR-38, Run: 098, P, 51, 0, 82, 31
INVAR-38, Run: 099, P, 70, 0, 101, 31
INVAR-38, Run: 100, P, 66, 0, 97, 31
INVAR-39, Run: 001, P, 24, 0, 89, 65
INVAR-39, Run: 002, P, 53, 0, 118, 65
INVAR-39, Run: 003, P, 46, 0, 111, 65
INVAR-39, Run: 004, P, 38, 0, 103, 65
INVAR-39, Run: 005, P, 42, 0, 107, 65
INVAR-39, Run: 006, P, 23, 0, 88, 65
INVAR-39, Run: 007, P, 19, 0, 84, 65
INVAR-39, Run: 008, P, 38, 0, 103, 65
INVAR-39, Run: 009, P, 47, 0, 112, 65
INVAR-39, Run: 010, P, 38, 0, 103, 65
INVAR-39, Run: 011, P, 28, 0, 93, 65
INVAR-39, Run: 012, P, 35, 0, 100, 65
INVAR-39, Run: 013, P, 58, 0, 123, 65
INVAR-39, Run: 014, P, 40, 0, 105, 65
INVAR-39, Run: 015, P, 40, 0, 105, 65
INVAR-39, Run: 016, P, 34, 0, 99, 65
INVAR-39, Run: 017, P, 41, 0, 106, 65
INVAR-39, Run: 018, P, 30, 0, 95, 65
INVAR-39, Run: 019, P, 39, 0, 104, 65
INVAR-39, Run: 020, P, 55, 0, 120, 65
INVAR-39, Run: 021, P, 29, 0, 94, 65
INVAR-39, Run: 022, P, 40, 0, 105, 65
INVAR-39, Run: 023, P, 23, 0, 88, 65
INVAR-39, Run: 024, P, 27, 0, 92, 65
INVAR-39, Run: 025, P, 45, 0, 110, 65
INVAR-39, Run: 026, P, 44, 0, 109, 65
INVAR-39, Run: 027, P, 67, 0, 132, 65
INVAR-39, Run: 028, P, 39, 0, 104, 65
INVAR-39, Run: 029, P, 27, 0, 92, 65
INVAR-39, Run: 030, P, 48, 0, 113, 65
INVAR-39, Run: 031, P, 51, 0, 116, 65
INVAR-39, Run: 032, P, 35, 0, 100, 65
INVAR-39, Run: 033, P, 27, 0, 92, 65
INVAR-39, Run: 034, P, 47, 0, 112, 65
INVAR-39, Run: 035, P, 39, 0, 104, 65
INVAR-39, Run: 036, P, 45, 0, 110, 65
INVAR-39, Run: 037, P, 38, 0, 103, 65
INVAR-39, Run: 038, P, 27, 0, 92, 65
INVAR-39, Run: 039, P, 14, 0, 79, 65
INVAR-39, Run: 040, P, 44, 0, 109, 65
INVAR-39, Run: 041, P, 20, 0, 85, 65
INVAR-39, Run: 042, P, 33, 0, 98, 65
INVAR-39, Run: 043, P, 39, 0, 104, 65
INVAR-39, Run: 044, P, 46, 0, 111, 65
INVAR-39, Run: 045, P, 25, 0, 90, 65
INVAR-39, Run: 046, P, 29, 0, 94, 65
INVAR-39, Run: 047, P, 32, 0, 97, 65
INVAR-39, Run: 048, P, 33, 0, 98, 65
INVAR-39, Run: 049, P, 48, 0, 113, 65
INVAR-39, Run: 050, P, 44, 0, 109, 65
INVAR-39, Run: 051, P, 52, 0, 117, 65
INVAR-39, Run: 052, P, 25, 0, 90, 65
INVAR-39, Run: 053, P, 43, 0, 108, 65
INVAR-39, Run: 054, P, 38, 0, 103, 65
INVAR-39, Run: 055, P, 52, 0, 117, 65
INVAR-39, Run: 056, P, 35, 0, 100, 65
INVAR-39, Run: 057, P, 47, 0, 112, 65
INVAR-39, Run: 058, P, 27, 0, 92, 65
INVAR-39, Run: 059, P, 25, 0, 90, 65
INVAR-39, Run: 060, P, 26, 0, 91, 65
INVAR-39, Run: 061, P, 31, 0, 96, 65
INVAR-39, Run: 062, P, 23, 0, 88, 65
INVAR-39, Run: 063, P, 46, 0, 111, 65
INVAR-39, Run: 064, P, 33, 0, 98, 65
INVAR-39, Run: 065, P, 28, 0, 93, 65
INVAR-39, Run: 066, P, 34, 0, 99, 65
INVAR-39, Run: 067, P, 53, 0, 118, 65
INVAR-39, Run: 068, P, 42, 0, 107, 65
INVAR-39, Run: 069, P, 37, 0, 102, 65
INVAR-39, Run: 070, P, 49, 0, 114, 65
INVAR-39, Run: 071, P, 48, 0, 113, 65
INVAR-39, Run: 072, P, 39, 0, 104, 65
INVAR-39, Run: 073, P, 48, 0, 113, 65
INVAR-39, Run: 074, P, 37, 0, 102, 65
INVAR-39, Run: 075, P, 31, 0, 96, 65
INVAR-39, Run: 076, P, 42, 0, 107, 65
INVAR-39, Run: 077, P, 66, 0, 131, 65
INVAR-39, Run: 078, P, 42, 0, 107, 65
INVAR-39, Run: 079, P, 29, 0, 94, 65
INVAR-39, Run: 080, P, 47, 0, 112, 65
INVAR-39, Run: 081, P, 25, 0, 90, 65
INVAR-39, Run: 082, P, 30, 0, 95, 65
INVAR-39, Run: 083, P, 32, 0, 97, 65
INVAR-39, Run: 084, P, 35, 0, 100, 65
INVAR-39, Run: 085, P, 36, 0, 101, 65
INVAR-39, Run: 086, P, 43, 0, 108, 65
INVAR-39, Run: 087, P, 22, 0, 87, 65
INVAR-39, Run: 088, P, 30, 0, 95, 65
INVAR-39, Run: 089, P, 33, 0, 98, 65
INVAR-39, Run: 090, P, 40, 0, 105, 65
INVAR-39, Run: 091, P, 44, 0, 109, 65
INVAR-39, Run: 092, P, 46, 0, 111, 65
INVAR-39, Run: 093, P, 45, 0, 110, 65
INVAR-39, Run: 094, P, 17, 0, 82, 65
INVAR-39, Run: 095, P, 31, 0, 96, 65
INVAR-39, Run: 096, P, 35, 0, 100, 65
INVAR-39, Run: 097, P, 46, 0, 111, 65
INVAR-39, Run: 098, P, 50, 0, 115, 65
INVAR-39, Run: 099, P, 37, 0, 102, 65
INVAR-39, Run: 100, P, 44, 0, 109, 65
INVAR-4, Run: 001, P, 90, 0, 100, 10
INVAR-4, Run: 002, P, 116, 0, 126, 10
INVAR-4, Run: 003, P, 92, 0, 102, 10
INVAR-4, Run: 004, P, 91, 0, 101, 10
INVAR-4, Run: 005, P, 97, 0, 107, 10
INVAR-4, Run: 006, P, 79, 0, 89, 10
INVAR-4, Run: 007, P, 103, 0, 113, 10
INVAR-4, Run: 008, P, 98, 0, 108, 10
INVAR-4, Run: 009, P, 85, 0, 95, 10
INVAR-4, Run: 010, P, 108, 0, 118, 10
INVAR-4, Run: 011, P, 88, 0, 98, 10
INVAR-4, Run: 012, P, 88, 0, 98, 10
INVAR-4, Run: 013, P, 90, 0, 100, 10
INVAR-4, Run: 014, P, 118, 0, 128, 10
INVAR-4, Run: 015, P, 90, 0, 100, 10
INVAR-4, Run: 016, P, 95, 0, 105, 10
INVAR-4, Run: 017, P, 78, 0, 88, 10
INVAR-4, Run: 018, P, 81, 0, 91, 10
INVAR-4, Run: 019, P, 102, 0, 112, 10
INVAR-4, Run: 020, P, 92, 0, 102, 10
INVAR-4, Run: 021, P, 78, 0, 88, 10
INVAR-4, Run: 022, P, 72, 0, 82, 10
INVAR-4, Run: 023, P, 98, 0, 108, 10
INVAR-4, Run: 024, P, 87, 0, 97, 10
INVAR-4, Run: 025, P, 93, 0, 103, 10
INVAR-4, Run: 026, P, 94, 0, 104, 10
INVAR-4, Run: 027, P, 81, 0, 91, 10
INVAR-4, Run: 028, P, 103, 0, 113, 10
INVAR-4, Run: 029, P, 95, 0, 105, 10
INVAR-4, Run: 030, P, 105, 0, 115, 10
INVAR-4, Run: 031, P, 88, 0, 98, 10
INVAR-4, Run: 032, P, 101, 0, 111, 10
INVAR-4, Run: 033, P, 83, 0, 93, 10
INVAR-4, Run: 034, P, 74, 0, 84, 10
INVAR-4, Run: 035, P, 84, 0, 94, 10
INVAR-4, Run: 036, P, 81, 0, 91, 10
INVAR-4, Run: 037, P, 86, 0, 96, 10
INVAR-4, Run: 038, P, 93, 0, 103, 10
INVAR-4, Run: 039, P, 89, 0, 99, 10
INVAR-4, Run: 040, P, 101, 0, 111, 10
INVAR-4, Run: 041, P, 91, 0, 101, 10
INVAR-4, Run: 042, P, 103, 0, 113, 10
INVAR-4, Run: 043, P, 98, 0, 108, 10
INVAR-4, Run: 044, P, 102, 0, 112, 10
INVAR-4, Run: 045, P, 96, 0, 106, 10
INVAR-4, Run: 046, P, 107, 0, 117, 10
INVAR-4, Run: 047, P, 84, 0, 94, 10
INVAR-4, Run: 048, P, 93, 0, 103, 10
INVAR-4, Run: 049, P, 100, 0, 110, 10
INVAR-4, Run: 050, P, 87, 0, 97, 10
INVAR-4, Run: 051, P, 90, 0, 100, 10
INVAR-4, Run: 052, P, 83, 0, 93, 10
INVAR-4, Run: 053, P, 100, 0, 110, 10
INVAR-4, Run: 054, P, 101, 0, 111, 10
INVAR-4, Run: 055, P, 94, 0, 104, 10
INVAR-4, Run: 056, P, 90, 0, 100, 10
INVAR-4, Run: 057, P, 91, 0, 101, 10
INVAR-4, Run: 058, P, 75, 0, 85, 10
INVAR-4, Run: 059, P, 89, 0, 99, 10
INVAR-4, Run: 060, P, 81, 0, 91, 10
INVAR-4, Run: 061, P, 103, 0, 113, 10
INVAR-4, Run: 062, P, 87, 0, 97, 10
INVAR-4, Run: 063, P, 85, 0, 95, 10
INVAR-4, Run: 064, P, 97, 0, 107, 10
INVAR-4, Run: 065, P, 83, 0, 93, 10
INVAR-4, Run: 066, P, 79, 0, 89, 10
INVAR-4, Run: 067, P, 83, 0, 93, 10
INVAR-4, Run: 068, P, 76, 0, 86, 10
INVAR-4, Run: 069, P, 97, 0, 107, 10
INVAR-4, Run: 070, P, 91, 0, 101, 10
INVAR-4, Run: 071, P, 86, 0, 96, 10
INVAR-4, Run: 072, P, 99, 0, 109, 10
INVAR-4, Run: 073, P, 94, 0, 104, 10
INVAR-4, Run: 074, P, 78, 0, 88, 10
INVAR-4, Run: 075, P, 84, 0, 94, 10
INVAR-4, Run: 076, P, 96, 0, 106, 10
INVAR-4, Run: 077, P, 93, 0, 103, 10
INVAR-4, Run: 078, P, 92, 0, 102, 10
INVAR-4, Run: 079, P, 95, 0, 105, 10
INVAR-4, Run: 080, P, 94, 0, 104, 10
INVAR-4, Run: 081, P, 93, 0, 103, 10
INVAR-4, Run: 082, P, 110, 0, 120, 10
INVAR-4, Run: 083, P, 110, 0, 120, 10
INVAR-4, Run: 084, P, 80, 0, 90, 10
INVAR-4, Run: 085, P, 75, 0, 85, 10
INVAR-4, Run: 086, P, 66, 0, 76, 10
INVAR-4, Run: 087, P, 96, 0, 106, 10
INVAR-4, Run: 088, P, 82, 0, 92, 10
INVAR-4, Run: 089, P, 88, 0, 98, 10
INVAR-4, Run: 090, P, 93, 0, 103, 10
INVAR-4, Run: 091, P, 96, 0, 106, 10
INVAR-4, Run: 092, P, 104, 0, 114, 10
INVAR-4, Run: 093, P, 96, 0, 106, 10
INVAR-4, Run: 094, P, 81, 0, 91, 10
INVAR-4, Run: 095, P, 71, 0, 81, 10
INVAR-4, Run: 096, P, 91, 0, 101, 10
INVAR-4, Run: 097, P, 81, 0, 91, 10
INVAR-4, Run: 098, P, 100, 0, 110, 10
INVAR-4, Run: 099, P, 98, 0, 108, 10
INVAR-4, Run: 100, P, 95, 0, 105, 10
INVAR-40, Run: 001, P, 0, 18, 111, 111
INVAR-40, Run: 002, P, 0, 24, 105, 105
INVAR-40, Run: 003, P, 0, 14, 115, 115
INVAR-40, Run: 004, P, 0, 24, 105, 105
INVAR-40, Run: 005, P, 0, 25, 104, 104
INVAR-40, Run: 006, P, 0, 31, 98, 98
INVAR-40, Run: 007, P, 0, 17, 112, 112
INVAR-40, Run: 008, P, 0, 27, 102, 102
INVAR-40, Run: 009, P, 0, 44, 85, 85
INVAR-40, Run: 010, P, 0, 17, 112, 112
INVAR-40, Run: 011, P, 0, 42, 87, 87
INVAR-40, Run: 012, P, 0, 29, 100, 100
INVAR-40, Run: 013, P, 0, 30, 99, 99
INVAR-40, Run: 014, P, 0, 40, 89, 89
INVAR-40, Run: 015, P, 0, 35, 94, 94
INVAR-40, Run: 016, P, 0, 32, 97, 97
INVAR-40, Run: 017, P, 0, 31, 98, 98
INVAR-40, Run: 018, P, 0, 30, 99, 99
INVAR-40, Run: 019, P, 0, 34, 95, 95
INVAR-40, Run: 020, P, 0, 30, 99, 99
INVAR-40, Run: 021, P, 0, 35, 94, 94
INVAR-40, Run: 022, P, 0, 12, 117, 117
INVAR-40, Run: 023, P, 0, 22, 107, 107
INVAR-40, Run: 024, P, 0, 32, 97, 97
INVAR-40, Run: 025, P, 0, 22, 107, 107
INVAR-40, Run: 026, P, 0, 27, 102, 102
INVAR-40, Run: 027, P, 0, 31, 98, 98
INVAR-40, Run: 028, P, 0, 38, 91, 91
INVAR-40, Run: 029, P, 0, 28, 101, 101
INVAR-40, Run: 030, P, 0, 21, 108, 108
INVAR-40, Run: 031, P, 0, 32, 97, 97
INVAR-40, Run: 032, P, 0, 47, 82, 82
INVAR-40, Run: 033, P, 0, 38, 91, 91
INVAR-40, Run: 034, P, 0, 46, 83, 83
INVAR-40, Run: 035, P, 0, 15, 114, 114
INVAR-40, Run: 036, P, 0, 31, 98, 98
INVAR-40, Run: 037, P, 0, 8, 121, 121
INVAR-40, Run: 038, P, 0, 25, 104, 104
INVAR-40, Run: 039, P, 0, 39, 90, 90
INVAR-40, Run: 040, P, 0, 14, 115, 115
INVAR-40, Run: 041, P, 0, 24, 105, 105
INVAR-40, Run: 042, P, 0, 33, 96, 96
INVAR-40, Run: 043, P, 0, 37, 92, 92
INVAR-40, Run: 044, P, 0, 26, 103, 103
INVAR-40, Run: 045, P, 0, 29, 100, 100
INVAR-40, Run: 046, P, 0, 9, 120, 120
INVAR-40, Run: 047, P, 0, 29, 100, 100
INVAR-40, Run: 048, P, 0, 31, 98, 98
INVAR-40, Run: 049, P, 0, 26, 103, 103
INVAR-40, Run: 050, P, 0, 27, 102, 102
INVAR-40, Run: 051, P, 0, 39, 90, 90
INVAR-40, Run: 052, P, 0, 43, 86, 86
INVAR-40, Run: 053, P, 0, 12, 117, 117
INVAR-40, Run: 054, P, 0, 9, 120, 120
INVAR-40, Run: 055, P, 0, 28, 101, 101
INVAR-40, Run: 056, P, 0, 48, 81, 81
INVAR-40, Run: 057, P, 0, 22, 107, 107
INVAR-40, Run: 058, P, 0, 24, 105, 105
INVAR-40, Run: 059, P, 0, 37, 92, 92
INVAR-40, Run: 060, P, 0, 37, 92, 92
INVAR-40, Run: 061, P, 0, 38, 91, 91
INVAR-40, Run: 062, P, 0, 51, 78, 78
INVAR-40, Run: 063, P, 0, 16, 113, 113
INVAR-40, Run: 064, P, 0, 38, 91, 91
INVAR-40, Run: 065, P, 0, 31, 98, 98
INVAR-40, Run: 066, P, 0, 31, 98, 98
INVAR-40, Run: 067, P, 0, 47, 82, 82
INVAR-40, Run: 068, P, 0, 37, 92, 92
INVAR-40, Run: 069, P, 0, 30, 99, 99
INVAR-40, Run: 070, P, 0, 13, 116, 116
INVAR-40, Run: 071, P, 0, 23, 106, 106
INVAR-40, Run: 072, P, 0, 28, 101, 101
INVAR-40, Run: 073, P, 0, 32, 97, 97
INVAR-40, Run: 074, P, 0, 40, 89, 89
INVAR-40, Run: 075, P, 0, 31, 98, 98
INVAR-40, Run: 076, P, 0, 29, 100, 100
INVAR-40, Run: 077, P, 0, 30, 99, 99
INVAR-40, Run: 078, P, 0, 25, 104, 104
INVAR-40, Run: 079, P, 0, 17, 112, 112
INVAR-40, Run: 080, P, 0, 29, 100, 100
INVAR-40, Run: 081, P, 0, 33, 96, 96
INVAR-40, Run: 082, P, 0, 19, 110, 110
INVAR-40, Run: 083, P, 0, 34, 95, 95
INVAR-40, Run: 084, P, 0, 42, 87, 87
INVAR-40, Run: 085, P, 0, 35, 94, 94
INVAR-40, Run: 086, P, 0, 42, 87, 87
INVAR-40, Run: 087, P, 0, 31, 98, 98
INVAR-40, Run: 088, P, 0, 26, 103, 103
INVAR-40, Run: 089, P, 1, 26, 104, 103
INVAR-40, Run: 090, P, 0, 30, 99, 99
INVAR-40, Run: 091, P, 0, 23, 106, 106
INVAR-40, Run: 092, P, 0, 22, 107, 107
INVAR-40, Run: 093, P, 0, 41, 88, 88
INVAR-40, Run: 094, P, 0, 17, 112, 112
INVAR-40, Run: 095, P, 0, 36, 93, 93
INVAR-40, Run: 096, P, 0, 36, 93, 93
INVAR-40, Run: 097, P, 0, 24, 105, 105
INVAR-40, Run: 098, P, 0, 55, 74, 74
INVAR-40, Run: 099, P, 0, 27, 102, 102
INVAR-40, Run: 100, P, 0, 36, 93, 93
INVAR-41, Run: 001, P, 114, 0, 114, 0
INVAR-41, Run: 002, P, 100, 0, 100, 0
INVAR-41, Run: 003, P, 94, 0, 94, 0
INVAR-41, Run: 004, P, 98, 0, 98, 0
INVAR-41, Run: 005, P, 84, 0, 84, 0
INVAR-41, Run: 006, P, 122, 0, 122, 0
INVAR-41, Run: 007, P, 90, 0, 90, 0
INVAR-41, Run: 008, P, 88, 0, 88, 0
INVAR-41, Run: 009, P, 115, 0, 115, 0
INVAR-41, Run: 010, P, 92, 0, 92, 0
INVAR-41, Run: 011, P, 89, 0, 89, 0
INVAR-41, Run: 012, P, 96, 0, 96, 0
INVAR-41, Run: 013, P, 109, 0, 109, 0
INVAR-41, Run: 014, P, 107, 0, 107, 0
INVAR-41, Run: 015, P, 86, 0, 86, 0
INVAR-41, Run: 016, P, 107, 0, 107, 0
INVAR-41, Run: 017, P, 95, 0, 95, 0
INVAR-41, Run: 018, P, 78, 0, 78, 0
INVAR-41, Run: 019, P, 95, 0, 95, 0
INVAR-41, Run: 020, P, 97, 0, 97, 0
INVAR-41, Run: 021, P, 110, 0, 110, 0
INVAR-41, Run: 022, P, 118, 0, 118, 0
INVAR-41, Run: 023, P, 106, 0, 106, 0
INVAR-41, Run: 024, P, 91, 0, 91, 0
INVAR-41, Run: 025, P, 115, 0, 115, 0
INVAR-41, Run: 026, P, 96, 0, 96, 0
INVAR-41, Run: 027, P, 109, 0, 109, 0
INVAR-41, Run: 028, P, 96, 0, 96, 0
INVAR-41, Run: 029, P, 115, 0, 115, 0
INVAR-41, Run: 030, P, 109, 0, 109, 0
INVAR-41, Run: 031, P, 99, 0, 99, 0
INVAR-41, Run: 032, P, 110, 0, 110, 0
INVAR-41, Run: 033, P, 95, 0, 95, 0
INVAR-41, Run: 034, P, 100, 0, 100, 0
INVAR-41, Run: 035, P, 112, 0, 112, 0
INVAR-41, Run: 036, P, 86, 0, 86, 0
INVAR-41, Run: 037, P, 104, 0, 104, 0
INVAR-41, Run: 038, P, 115, 0, 115, 0
INVAR-41, Run: 039, P, 94, 0, 94, 0
INVAR-41, Run: 040, P, 99, 0, 99, 0
INVAR-41, Run: 041, P, 106, 0, 106, 0
INVAR-41, Run: 042, P, 120, 0, 120, 0
INVAR-41, Run: 043, P, 93, 0, 93, 0
INVAR-41, Run: 044, P, 97, 0, 97, 0
INVAR-41, Run: 045, P, 92, 0, 92, 0
INVAR-41, Run: 046, P, 99, 0, 99, 0
INVAR-41, Run: 047, P, 92, 0, 92, 0
INVAR-41, Run: 048, P, 99, 0, 99, 0
INVAR-41, Run: 049, P, 106, 0, 106, 0
INVAR-41, Run: 050, P, 106, 0, 106, 0
INVAR-41, Run: 051, P, 107, 0, 107, 0
INVAR-41, Run: 052, P, 90, 0, 90, 0
INVAR-41, Run: 053, P, 84, 0, 84, 0
INVAR-41, Run: 054, P, 117, 0, 117, 0
INVAR-41, Run: 055, P, 101, 0, 101, 0
INVAR-41, Run: 056, P, 106, 0, 106, 0
INVAR-41, Run: 057, P, 99, 0, 99, 0
INVAR-41, Run: 058, P, 116, 0, 116, 0
INVAR-41, Run: 059, P, 109, 0, 109, 0
INVAR-41, Run: 060, P, 98, 0, 98, 0
INVAR-41, Run: 061, P, 104, 0, 104, 0
INVAR-41, Run: 062, P, 93, 0, 93, 0
INVAR-41, Run: 063, P, 86, 0, 86, 0
INVAR-41, Run: 064, P, 103, 0, 103, 0
INVAR-41, Run: 065, P, 84, 0, 84, 0
INVAR-41, Run: 066, P, 78, 0, 78, 0
INVAR-41, Run: 067, P, 87, 0, 87, 0
INVAR-41, Run: 068, P, 99, 0, 99, 0
INVAR-41, Run: 069, P, 102, 0, 102, 0
INVAR-41, Run: 070, P, 109, 0, 109, 0
INVAR-41, Run: 071, P, 108, 0, 108, 0
INVAR-41, Run: 072, P, 123, 0, 123, 0
INVAR-41, Run: 073, P, 115, 0, 115, 0
INVAR-41, Run: 074, P, 96, 0, 96, 0
INVAR-41, Run: 075, P, 99, 0, 99, 0
INVAR-41, Run: 076, P, 109, 0, 109, 0
INVAR-41, Run: 077, P, 90, 0, 90, 0
INVAR-41, Run: 078, P, 97, 0, 97, 0
INVAR-41, Run: 079, P, 106, 0, 106, 0
INVAR-41, Run: 080, P, 100, 0, 100, 0
INVAR-41, Run: 081, P, 88, 0, 88, 0
INVAR-41, Run: 082, P, 105, 0, 105, 0
INVAR-41, Run: 083, P, 119, 0, 119, 0
INVAR-41, Run: 084, P, 101, 0, 101, 0
INVAR-41, Run: 085, P, 113, 0, 113, 0
INVAR-41, Run: 086, P, 108, 0, 108, 0
INVAR-41, Run: 087, P, 111, 0, 111, 0
INVAR-41, Run: 088, P, 95, 0, 95, 0
INVAR-41, Run: 089, P, 97, 0, 97, 0
INVAR-41, Run: 090, P, 104, 0, 104, 0
INVAR-41, Run: 091, P, 85, 0, 85, 0
INVAR-41, Run: 092, P, 98, 0, 98, 0
INVAR-41, Run: 093, P, 107, 0, 107, 0
INVAR-41, Run: 094, P, 101, 0, 101, 0
INVAR-41, Run: 095, P, 102, 0, 102, 0
INVAR-41, Run: 096, P, 89, 0, 89, 0
INVAR-41, Run: 097, P, 111, 0, 111, 0
INVAR-41, Run: 098, P, 113, 0, 113, 0
INVAR-41, Run: 099, P, 99, 0, 99, 0
INVAR-41, Run: 100, P, 97, 0, 97, 0
INVAR-42, Run: 001, P, 105, 0, 105, 0
INVAR-42, Run: 002, P, 102, 0, 102, 0
INVAR-42, Run: 003, P, 105, 0, 105, 0
INVAR-42, Run: 004, P, 86, 0, 86, 0
INVAR-42, Run: 005, P, 92, 0, 92, 0
INVAR-42, Run: 006, P, 92, 0, 92, 0
INVAR-42, Run: 007, P, 99, 0, 99, 0
INVAR-42, Run: 008, P, 89, 0, 89, 0
INVAR-42, Run: 009, P, 110, 0, 110, 0
INVAR-42, Run: 010, P, 94, 0, 94, 0
INVAR-42, Run: 011, P, 110, 0, 110, 0
INVAR-42, Run: 012, P, 91, 0, 91, 0
INVAR-42, Run: 013, P, 92, 0, 92, 0
INVAR-42, Run: 014, P, 80, 0, 80, 0
INVAR-42, Run: 015, P, 91, 0, 91, 0
INVAR-42, Run: 016, P, 110, 0, 110, 0
INVAR-42, Run: 017, P, 104, 0, 104, 0
