Input Number, Run_Number, Result@ 100, X, XP, Z, YP, Reaction1, Reaction2, Reaction3
INVAR-33, Run: 050, P, 0, 0, 89, 89, 0, 89, 0
INVAR-33, Run: 051, P, 0, 0, 107, 107, 0, 107, 0
INVAR-33, Run: 052, P, 0, 0, 84, 84, 0, 84, 0
INVAR-33, Run: 053, P, 0, 0, 97, 97, 0, 97, 0
INVAR-33, Run: 054, P, 0, 0, 107, 107, 0, 107, 0
INVAR-33, Run: 055, P, 0, 0, 106, 106, 0, 106, 0
INVAR-33, Run: 056, P, 0, 0, 95, 95, 0, 95, 0
INVAR-33, Run: 057, P, 0, 0, 108, 108, 0, 108, 0
INVAR-33, Run: 058, P, 0, 0, 102, 102, 0, 102, 0
INVAR-33, Run: 059, P, 0, 0, 120, 120, 0, 120, 0
INVAR-33, Run: 060, P, 0, 0, 109, 109, 0, 109, 0
INVAR-33, Run: 061, P, 0, 0, 104, 104, 0, 104, 0
INVAR-33, Run: 062, P, 0, 0, 102, 102, 0, 102, 0
INVAR-33, Run: 063, P, 0, 0, 96, 96, 0, 96, 0
INVAR-33, Run: 064, P, 0, 0, 109, 109, 0, 109, 0
INVAR-33, Run: 065, P, 0, 0, 92, 92, 0, 92, 0
INVAR-33, Run: 066, P, 0, 0, 92, 92, 0, 92, 0
INVAR-33, Run: 067, P, 0, 0, 100, 100, 0, 100, 0
INVAR-33, Run: 068, P, 0, 0, 95, 95, 0, 95, 0
INVAR-33, Run: 069, P, 0, 0, 103, 103, 0, 103, 0
INVAR-33, Run: 070, P, 0, 0, 93, 93, 0, 93, 0
INVAR-33, Run: 071, P, 0, 0, 84, 84, 0, 84, 0
INVAR-33, Run: 072, P, 0, 0, 89, 89, 0, 89, 0
INVAR-33, Run: 073, P, 0, 0, 99, 99, 0, 99, 0
INVAR-33, Run: 074, P, 0, 0, 99, 99, 0, 99, 0
INVAR-33, Run: 075, P, 0, 0, 119, 119, 0, 119, 0
INVAR-33, Run: 076, P, 0, 0, 114, 114, 0, 114, 0
INVAR-33, Run: 077, P, 0, 0, 117, 117, 0, 117, 0
INVAR-33, Run: 078, P, 0, 0, 106, 106, 0, 106, 0
INVAR-33, Run: 079, P, 0, 0, 98, 98, 0, 98, 0
INVAR-33, Run: 080, P, 0, 0, 106, 106, 0, 106, 0
INVAR-33, Run: 081, P, 0, 0, 100, 100, 0, 100, 0
INVAR-33, Run: 082, P, 0, 0, 90, 90, 0, 90, 0
INVAR-33, Run: 083, P, 0, 0, 103, 103, 0, 103, 0
INVAR-33, Run: 084, P, 0, 0, 83, 83, 0, 83, 0
INVAR-33, Run: 085, P, 0, 0, 88, 88, 0, 88, 0
INVAR-33, Run: 086, P, 0, 0, 114, 114, 0, 114, 0
INVAR-33, Run: 087, P, 0, 0, 125, 125, 0, 125, 0
INVAR-33, Run: 088, P, 0, 0, 95, 95, 0, 95, 0
INVAR-33, Run: 089, P, 0, 0, 106, 106, 0, 106, 0
INVAR-33, Run: 090, P, 0, 0, 100, 100, 0, 100, 0
INVAR-33, Run: 091, P, 0, 0, 98, 98, 0, 98, 0
INVAR-33, Run: 092, P, 0, 0, 103, 103, 0, 103, 0
INVAR-33, Run: 093, P, 0, 0, 104, 104, 0, 104, 0
INVAR-33, Run: 094, P, 0, 0, 107, 107, 0, 107, 0
INVAR-33, Run: 095, P, 0, 0, 113, 113, 0, 113, 0
INVAR-33, Run: 096, P, 0, 0, 88, 88, 0, 88, 0
INVAR-33, Run: 097, P, 0, 0, 111, 111, 0, 111, 0
INVAR-33, Run: 098, P, 0, 0, 91, 91, 0, 91, 0
INVAR-33, Run: 099, P, 0, 0, 77, 77, 0, 77, 0
INVAR-33, Run: 100, P, 0, 0, 115, 115, 0, 115, 0
INVAR-34, Run: 001, P, 0, 0, 105, 105, 0, 105, 0
INVAR-34, Run: 002, P, 0, 0, 88, 88, 0, 88, 0
INVAR-34, Run: 003, P, 0, 0, 89, 89, 0, 89, 0
INVAR-34, Run: 004, P, 0, 0, 89, 89, 0, 89, 0
INVAR-34, Run: 005, P, 0, 0, 99, 99, 0, 99, 0
INVAR-34, Run: 006, P, 0, 0, 96, 96, 0, 96, 0
INVAR-34, Run: 007, P, 0, 0, 107, 107, 0, 107, 0
INVAR-34, Run: 008, P, 0, 0, 95, 95, 0, 95, 0
INVAR-34, Run: 009, P, 0, 0, 97, 97, 0, 97, 0
INVAR-34, Run: 010, P, 0, 0, 113, 113, 0, 113, 0
INVAR-34, Run: 011, P, 0, 0, 132, 132, 0, 132, 0
INVAR-34, Run: 012, P, 0, 0, 99, 99, 0, 99, 0
INVAR-34, Run: 013, P, 0, 0, 97, 97, 0, 97, 0
INVAR-34, Run: 014, P, 0, 0, 90, 90, 0, 90, 0
INVAR-34, Run: 015, P, 0, 0, 107, 107, 0, 107, 0
INVAR-34, Run: 016, P, 0, 0, 108, 108, 0, 108, 0
INVAR-34, Run: 017, P, 0, 0, 115, 115, 0, 115, 0
INVAR-34, Run: 018, P, 0, 0, 90, 90, 0, 90, 0
INVAR-34, Run: 019, P, 0, 0, 102, 102, 0, 102, 0
INVAR-34, Run: 020, P, 0, 0, 100, 100, 0, 100, 0
INVAR-34, Run: 021, P, 0, 0, 83, 83, 0, 83, 0
INVAR-34, Run: 022, P, 0, 0, 119, 119, 0, 119, 0
INVAR-34, Run: 023, P, 0, 0, 94, 94, 0, 94, 0
INVAR-34, Run: 024, P, 0, 0, 105, 105, 0, 105, 0
INVAR-34, Run: 025, P, 0, 0, 111, 111, 0, 111, 0
INVAR-34, Run: 026, P, 0, 0, 118, 118, 0, 118, 0
INVAR-34, Run: 027, P, 0, 0, 88, 88, 0, 88, 0
INVAR-34, Run: 028, P, 0, 0, 128, 128, 0, 128, 0
INVAR-34, Run: 029, P, 0, 0, 91, 91, 0, 91, 0
INVAR-34, Run: 030, P, 0, 0, 78, 78, 0, 78, 0
INVAR-34, Run: 031, P, 0, 0, 96, 96, 0, 96, 0
INVAR-34, Run: 032, P, 0, 0, 103, 103, 0, 103, 0
INVAR-34, Run: 033, P, 0, 0, 91, 91, 0, 91, 0
INVAR-34, Run: 034, P, 0, 0, 106, 106, 0, 106, 0
INVAR-34, Run: 035, P, 0, 0, 98, 98, 0, 98, 0
INVAR-34, Run: 036, P, 0, 0, 105, 105, 0, 105, 0
INVAR-34, Run: 037, P, 0, 0, 106, 106, 0, 106, 0
INVAR-34, Run: 038, P, 0, 0, 98, 98, 0, 98, 0
INVAR-34, Run: 039, P, 0, 0, 86, 86, 0, 86, 0
INVAR-34, Run: 040, P, 0, 0, 110, 110, 0, 110, 0
INVAR-34, Run: 041, P, 0, 0, 88, 88, 0, 88, 0
INVAR-34, Run: 042, P, 0, 0, 100, 100, 0, 100, 0
INVAR-34, Run: 043, P, 0, 0, 102, 102, 0, 102, 0
INVAR-34, Run: 044, P, 0, 0, 106, 106, 0, 106, 0
INVAR-34, Run: 045, P, 0, 0, 109, 109, 0, 109, 0
INVAR-34, Run: 046, P, 0, 0, 80, 80, 0, 80, 0
INVAR-34, Run: 047, P, 0, 0, 114, 114, 0, 114, 0
INVAR-34, Run: 048, P, 0, 0, 96, 96, 0, 96, 0
INVAR-34, Run: 049, P, 0, 0, 107, 107, 0, 107, 0
INVAR-34, Run: 050, P, 0, 0, 115, 115, 0, 115, 0
INVAR-34, Run: 051, P, 0, 0, 93, 93, 0, 93, 0
INVAR-34, Run: 052, P, 0, 0, 107, 107, 0, 107, 0
INVAR-34, Run: 053, P, 0, 0, 104, 104, 0, 104, 0
INVAR-34, Run: 054, P, 0, 0, 109, 109, 0, 109, 0
INVAR-34, Run: 055, P, 0, 0, 104, 104, 0, 104, 0
INVAR-34, Run: 056, P, 0, 0, 95, 95, 0, 95, 0
INVAR-34, Run: 057, P, 0, 0, 81, 81, 0, 81, 0
INVAR-34, Run: 058, P, 0, 0, 104, 104, 0, 104, 0
INVAR-34, Run: 059, P, 0, 0, 108, 108, 0, 108, 0
INVAR-34, Run: 060, P, 0, 0, 94, 94, 0, 94, 0
INVAR-34, Run: 061, P, 0, 0, 100, 100, 0, 100, 0
INVAR-34, Run: 062, P, 0, 0, 94, 94, 0, 94, 0
INVAR-34, Run: 063, P, 0, 0, 116, 116, 0, 116, 0
INVAR-34, Run: 064, P, 0, 0, 97, 97, 0, 97, 0
INVAR-34, Run: 065, P, 0, 0, 111, 111, 0, 111, 0
INVAR-34, Run: 066, P, 0, 0, 104, 104, 0, 104, 0
INVAR-34, Run: 067, P, 0, 0, 103, 103, 0, 103, 0
INVAR-34, Run: 068, P, 0, 0, 89, 89, 0, 89, 0
INVAR-34, Run: 069, P, 0, 0, 86, 86, 0, 86, 0
INVAR-34, Run: 070, P, 0, 0, 107, 107, 0, 107, 0
INVAR-34, Run: 071, P, 0, 0, 107, 107, 0, 107, 0
INVAR-34, Run: 072, P, 0, 0, 114, 114, 0, 114, 0
INVAR-34, Run: 073, P, 0, 0, 97, 97, 0, 97, 0
INVAR-34, Run: 074, P, 0, 0, 96, 96, 0, 96, 0
INVAR-34, Run: 075, P, 0, 0, 84, 84, 0, 84, 0
INVAR-34, Run: 076, P, 0, 0, 96, 96, 0, 96, 0
INVAR-34, Run: 077, P, 0, 0, 102, 102, 0, 102, 0
INVAR-34, Run: 078, P, 0, 0, 120, 120, 0, 120, 0
INVAR-34, Run: 079, P, 0, 0, 97, 97, 0, 97, 0
INVAR-34, Run: 080, P, 0, 0, 103, 103, 0, 103, 0
INVAR-34, Run: 081, P, 0, 0, 99, 99, 0, 99, 0
INVAR-34, Run: 082, P, 0, 0, 110, 110, 0, 110, 0
INVAR-34, Run: 083, P, 0, 0, 108, 108, 0, 108, 0
INVAR-34, Run: 084, P, 0, 0, 99, 99, 0, 99, 0
INVAR-34, Run: 085, P, 0, 0, 105, 105, 0, 105, 0
INVAR-34, Run: 086, P, 0, 0, 105, 105, 0, 105, 0
INVAR-34, Run: 087, P, 0, 0, 89, 89, 0, 89, 0
INVAR-34, Run: 088, P, 0, 0, 108, 108, 0, 108, 0
INVAR-34, Run: 089, P, 0, 0, 88, 88, 0, 88, 0
INVAR-34, Run: 090, P, 0, 0, 89, 89, 0, 89, 0
INVAR-34, Run: 091, P, 0, 0, 101, 101, 0, 101, 0
INVAR-34, Run: 092, P, 0, 0, 99, 99, 0, 99, 0
INVAR-34, Run: 093, P, 0, 0, 91, 91, 0, 91, 0
INVAR-34, Run: 094, P, 0, 0, 95, 95, 0, 95, 0
INVAR-34, Run: 095, P, 0, 0, 115, 115, 0, 115, 0
INVAR-34, Run: 096, P, 0, 0, 107, 107, 0, 107, 0
INVAR-34, Run: 097, P, 0, 0, 96, 96, 0, 96, 0
INVAR-34, Run: 098, P, 0, 0, 118, 118, 0, 118, 0
INVAR-34, Run: 099, P, 0, 0, 107, 107, 0, 107, 0
INVAR-34, Run: 100, P, 0, 0, 94, 94, 0, 94, 0
INVAR-35, Run: 001, P, 0, 0, 120, 70, 50, 120, 50
INVAR-35, Run: 002, P, 0, 0, 132, 82, 50, 132, 50
INVAR-35, Run: 003, P, 0, 0, 88, 38, 50, 88, 50
INVAR-35, Run: 004, P, 0, 0, 96, 46, 50, 96, 50
INVAR-35, Run: 005, P, 0, 0, 96, 46, 50, 96, 50
INVAR-35, Run: 006, P, 0, 0, 117, 67, 50, 117, 50
INVAR-35, Run: 007, P, 0, 0, 79, 29, 50, 79, 50
INVAR-35, Run: 008, P, 0, 0, 109, 59, 50, 109, 50
INVAR-35, Run: 009, P, 0, 0, 95, 45, 50, 95, 50
INVAR-35, Run: 010, P, 0, 0, 110, 60, 50, 110, 50
INVAR-35, Run: 011, P, 0, 0, 93, 43, 50, 93, 50
INVAR-35, Run: 012, P, 0, 0, 105, 55, 50, 105, 50
INVAR-35, Run: 013, P, 0, 0, 105, 55, 50, 105, 50
INVAR-35, Run: 014, P, 0, 0, 117, 67, 50, 117, 50
INVAR-35, Run: 015, P, 0, 0, 93, 43, 50, 93, 50
INVAR-35, Run: 016, P, 0, 0, 99, 49, 50, 99, 50
INVAR-35, Run: 017, P, 0, 0, 103, 53, 50, 103, 50
INVAR-35, Run: 018, P, 0, 0, 86, 36, 50, 86, 50
INVAR-35, Run: 019, P, 0, 0, 102, 52, 50, 102, 50
INVAR-35, Run: 020, P, 0, 0, 105, 55, 50, 105, 50
INVAR-35, Run: 021, P, 0, 0, 133, 83, 50, 133, 50
INVAR-35, Run: 022, P, 0, 0, 100, 50, 50, 100, 50
INVAR-35, Run: 023, P, 0, 0, 102, 52, 50, 102, 50
INVAR-35, Run: 024, P, 0, 0, 85, 35, 50, 85, 50
INVAR-35, Run: 025, P, 0, 0, 87, 37, 50, 87, 50
INVAR-35, Run: 026, P, 0, 0, 107, 57, 50, 107, 50
INVAR-35, Run: 027, P, 0, 0, 114, 64, 50, 114, 50
INVAR-35, Run: 028, P, 0, 0, 94, 44, 50, 94, 50
INVAR-35, Run: 029, P, 0, 0, 99, 49, 50, 99, 50
INVAR-35, Run: 030, P, 0, 0, 88, 38, 50, 88, 50
INVAR-35, Run: 031, P, 0, 0, 108, 58, 50, 108, 50
INVAR-35, Run: 032, P, 0, 0, 92, 42, 50, 92, 50
INVAR-35, Run: 033, P, 0, 0, 100, 50, 50, 100, 50
INVAR-35, Run: 034, P, 0, 0, 93, 43, 50, 93, 50
INVAR-35, Run: 035, P, 0, 0, 81, 31, 50, 81, 50
INVAR-35, Run: 036, P, 0, 0, 107, 57, 50, 107, 50
INVAR-35, Run: 037, P, 0, 0, 104, 54, 50, 104, 50
INVAR-35, Run: 038, P, 0, 0, 105, 55, 50, 105, 50
INVAR-35, Run: 039, P, 0, 0, 111, 61, 50, 111, 50
INVAR-35, Run: 040, P, 0, 0, 102, 52, 50, 102, 50
INVAR-35, Run: 041, P, 0, 0, 96, 46, 50, 96, 50
INVAR-35, Run: 042, P, 0, 0, 102, 52, 50, 102, 50
INVAR-35, Run: 043, P, 0, 0, 103, 53, 50, 103, 50
INVAR-35, Run: 044, P, 0, 0, 119, 69, 50, 119, 50
INVAR-35, Run: 045, P, 0, 0, 90, 40, 50, 90, 50
INVAR-35, Run: 046, P, 0, 0, 106, 56, 50, 106, 50
INVAR-35, Run: 047, P, 0, 0, 92, 42, 50, 92, 50
INVAR-35, Run: 048, P, 0, 0, 99, 49, 50, 99, 50
INVAR-35, Run: 049, P, 0, 0, 89, 39, 50, 89, 50
INVAR-35, Run: 050, P, 0, 0, 87, 37, 50, 87, 50
INVAR-35, Run: 051, P, 0, 0, 117, 67, 50, 117, 50
INVAR-35, Run: 052, P, 0, 0, 100, 50, 50, 100, 50
INVAR-35, Run: 053, P, 0, 0, 88, 38, 50, 88, 50
INVAR-35, Run: 054, P, 0, 0, 114, 64, 50, 114, 50
INVAR-35, Run: 055, P, 0, 0, 76, 26, 50, 76, 50
INVAR-35, Run: 056, P, 0, 0, 99, 49, 50, 99, 50
INVAR-35, Run: 057, P, 0, 0, 112, 62, 50, 112, 50
INVAR-35, Run: 058, P, 0, 0, 110, 60, 50, 110, 50
INVAR-35, Run: 059, P, 0, 0, 106, 56, 50, 106, 50
INVAR-35, Run: 060, P, 0, 0, 113, 63, 50, 113, 50
INVAR-35, Run: 061, P, 0, 0, 90, 40, 50, 90, 50
INVAR-35, Run: 062, P, 0, 0, 99, 49, 50, 99, 50
INVAR-35, Run: 063, P, 0, 0, 87, 37, 50, 87, 50
INVAR-35, Run: 064, P, 0, 0, 115, 65, 50, 115, 50
INVAR-35, Run: 065, P, 0, 0, 107, 57, 50, 107, 50
INVAR-35, Run: 066, P, 0, 0, 110, 60, 50, 110, 50
INVAR-35, Run: 067, P, 0, 0, 96, 46, 50, 96, 50
INVAR-35, Run: 068, P, 0, 0, 98, 48, 50, 98, 50
INVAR-35, Run: 069, P, 0, 0, 101, 51, 50, 101, 50
INVAR-35, Run: 070, P, 0, 0, 92, 42, 50, 92, 50
INVAR-35, Run: 071, P, 0, 0, 90, 40, 50, 90, 50
INVAR-35, Run: 072, P, 0, 0, 99, 49, 50, 99, 50
INVAR-35, Run: 073, P, 0, 0, 104, 54, 50, 104, 50
INVAR-35, Run: 074, P, 0, 0, 99, 49, 50, 99, 50
INVAR-35, Run: 075, P, 0, 0, 86, 36, 50, 86, 50
INVAR-35, Run: 076, P, 0, 0, 96, 46, 50, 96, 50
INVAR-35, Run: 077, P, 0, 0, 95, 45, 50, 95, 50
INVAR-35, Run: 078, P, 0, 0, 97, 47, 50, 97, 50
INVAR-35, Run: 079, P, 0, 0, 101, 51, 50, 101, 50
INVAR-35, Run: 080, P, 0, 0, 90, 40, 50, 90, 50
INVAR-35, Run: 081, P, 0, 0, 115, 65, 50, 115, 50
INVAR-35, Run: 082, P, 0, 0, 91, 41, 50, 91, 50
INVAR-35, Run: 083, P, 0, 0, 95, 45, 50, 95, 50
INVAR-35, Run: 084, P, 0, 0, 94, 44, 50, 94, 50
INVAR-35, Run: 085, P, 0, 0, 110, 60, 50, 110, 50
INVAR-35, Run: 086, P, 0, 0, 104, 54, 50, 104, 50
INVAR-35, Run: 087, P, 0, 0, 97, 47, 50, 97, 50
INVAR-35, Run: 088, P, 0, 0, 107, 57, 50, 107, 50
INVAR-35, Run: 089, P, 0, 0, 102, 52, 50, 102, 50
INVAR-35, Run: 090, P, 0, 0, 110, 60, 50, 110, 50
INVAR-35, Run: 091, P, 0, 0, 105, 55, 50, 105, 50
INVAR-35, Run: 092, P, 0, 0, 97, 47, 50, 97, 50
INVAR-35, Run: 093, P, 0, 0, 113, 63, 50, 113, 50
INVAR-35, Run: 094, P, 0, 0, 96, 46, 50, 96, 50
INVAR-35, Run: 095, P, 0, 0, 105, 55, 50, 105, 50
INVAR-35, Run: 096, P, 0, 0, 89, 39, 50, 89, 50
INVAR-35, Run: 097, P, 0, 0, 101, 51, 50, 101, 50
INVAR-35, Run: 098, P, 0, 0, 85, 35, 50, 85, 50
INVAR-35, Run: 099, P, 0, 0, 111, 61, 50, 111, 50
INVAR-35, Run: 100, P, 0, 0, 100, 50, 50, 100, 50
INVAR-36, Run: 001, P, 0, 4, 100, 0, 100, 96, 96
INVAR-36, Run: 002, P, 0, 26, 100, 0, 100, 74, 74
INVAR-36, Run: 003, P, 0, 2, 100, 0, 100, 98, 98
INVAR-36, Run: 004, P, 0, 0, 116, 16, 100, 116, 100
INVAR-36, Run: 005, P, 0, 9, 100, 0, 100, 91, 91
INVAR-36, Run: 006, P, 0, 7, 100, 0, 100, 93, 93
INVAR-36, Run: 007, P, 0, 0, 106, 6, 100, 106, 100
INVAR-36, Run: 008, P, 0, 0, 101, 1, 100, 101, 100
INVAR-36, Run: 009, P, 0, 2, 100, 0, 100, 98, 98
INVAR-36, Run: 010, P, 0, 0, 112, 12, 100, 112, 100
INVAR-36, Run: 011, P, 0, 13, 100, 0, 100, 87, 87
INVAR-36, Run: 012, P, 0, 0, 105, 5, 100, 105, 100
INVAR-36, Run: 013, P, 0, 3, 100, 0, 100, 97, 97
INVAR-36, Run: 014, P, 0, 8, 100, 0, 100, 92, 92
INVAR-36, Run: 015, P, 0, 22, 100, 0, 100, 78, 78
INVAR-36, Run: 016, P, 0, 0, 102, 2, 100, 102, 100
INVAR-36, Run: 017, P, 0, 19, 100, 0, 100, 81, 81
INVAR-36, Run: 018, P, 0, 6, 100, 0, 100, 94, 94
INVAR-36, Run: 019, P, 0, 0, 105, 5, 100, 105, 100
INVAR-36, Run: 020, P, 0, 0, 109, 9, 100, 109, 100
INVAR-36, Run: 021, P, 0, 6, 100, 0, 100, 94, 94
INVAR-36, Run: 022, P, 0, 0, 107, 7, 100, 107, 100
INVAR-36, Run: 023, P, 0, 1, 100, 0, 100, 99, 99
INVAR-36, Run: 024, P, 0, 1, 100, 0, 100, 99, 99
INVAR-36, Run: 025, P, 0, 0, 109, 9, 100, 109, 100
INVAR-36, Run: 026, P, 0, 0, 104, 4, 100, 104, 100
INVAR-36, Run: 027, P, 0, 9, 100, 0, 100, 91, 91
INVAR-36, Run: 028, P, 0, 0, 107, 7, 100, 107, 100
INVAR-36, Run: 029, P, 0, 0, 114, 14, 100, 114, 100
INVAR-36, Run: 030, P, 0, 7, 100, 0, 100, 93, 93
INVAR-36, Run: 031, P, 0, 2, 100, 0, 100, 98, 98
INVAR-36, Run: 032, P, 0, 1, 100, 0, 100, 99, 99
INVAR-36, Run: 033, P, 0, 0, 102, 2, 100, 102, 100
INVAR-36, Run: 034, P, 0, 0, 120, 20, 100, 120, 100
INVAR-36, Run: 035, P, 0, 0, 104, 4, 100, 104, 100
INVAR-36, Run: 036, P, 0, 7, 100, 0, 100, 93, 93
INVAR-36, Run: 037, P, 0, 0, 103, 3, 100, 103, 100
INVAR-36, Run: 038, P, 0, 12, 100, 0, 100, 88, 88
INVAR-36, Run: 039, P, 0, 0, 127, 27, 100, 127, 100
INVAR-36, Run: 040, P, 0, 0, 111, 11, 100, 111, 100
INVAR-36, Run: 041, P, 0, 9, 100, 0, 100, 91, 91
INVAR-36, Run: 042, P, 0, 0, 117, 17, 100, 117, 100
INVAR-36, Run: 043, P, 0, 0, 114, 14, 100, 114, 100
INVAR-36, Run: 044, P, 0, 3, 100, 0, 100, 97, 97
INVAR-36, Run: 045, P, 0, 0, 106, 6, 100, 106, 100
INVAR-36, Run: 046, P, 0, 2, 100, 0, 100, 98, 98
INVAR-36, Run: 047, P, 0, 0, 101, 1, 100, 101, 100
INVAR-36, Run: 048, P, 0, 10, 100, 0, 100, 90, 90
INVAR-36, Run: 049, P, 0, 5, 100, 0, 100, 95, 95
INVAR-36, Run: 050, P, 0, 0, 110, 10, 100, 110, 100
INVAR-36, Run: 051, P, 0, 4, 100, 0, 100, 96, 96
INVAR-36, Run: 052, P, 0, 15, 100, 0, 100, 85, 85
INVAR-36, Run: 053, P, 0, 0, 112, 12, 100, 112, 100
INVAR-36, Run: 054, P, 0, 6, 100, 0, 100, 94, 94
INVAR-36, Run: 055, P, 0, 1, 100, 0, 100, 99, 99
INVAR-36, Run: 056, P, 0, 0, 106, 6, 100, 106, 100
INVAR-36, Run: 057, P, 0, 0, 104, 4, 100, 104, 100
INVAR-36, Run: 058, P, 0, 0, 103, 3, 100, 103, 100
INVAR-36, Run: 059, P, 0, 0, 112, 12, 100, 112, 100
INVAR-36, Run: 060, P, 0, 11, 100, 0, 100, 89, 89
INVAR-36, Run: 061, P, 0, 3, 100, 0, 100, 97, 97
INVAR-36, Run: 062, P, 0, 7, 100, 0, 100, 93, 93
INVAR-36, Run: 063, P, 0, 0, 101, 1, 100, 101, 100
INVAR-36, Run: 064, P, 0, 0, 100, 0, 100, 100, 100
INVAR-36, Run: 065, P, 0, 0, 102, 2, 100, 102, 100
INVAR-36, Run: 066, P, 0, 0, 102, 2, 100, 102, 100
INVAR-36, Run: 067, P, 0, 10, 100, 0, 100, 90, 90
INVAR-36, Run: 068, P, 0, 0, 127, 27, 100, 127, 100
INVAR-36, Run: 069, P, 0, 2, 100, 0, 100, 98, 98
INVAR-36, Run: 070, P, 0, 7, 100, 0, 100, 93, 93
INVAR-36, Run: 071, P, 0, 5, 100, 0, 100, 95, 95
INVAR-36, Run: 072, P, 0, 11, 100, 0, 100, 89, 89
INVAR-36, Run: 073, P, 0, 6, 100, 0, 100, 94, 94
INVAR-36, Run: 074, P, 0, 0, 116, 16, 100, 116, 100
INVAR-36, Run: 075, P, 0, 20, 100, 0, 100, 80, 80
INVAR-36, Run: 076, P, 0, 0, 104, 4, 100, 104, 100
INVAR-36, Run: 077, P, 0, 0, 101, 1, 100, 101, 100
INVAR-36, Run: 078, P, 0, 9, 100, 0, 100, 91, 91
INVAR-36, Run: 079, P, 0, 0, 100, 0, 100, 100, 100
INVAR-36, Run: 080, P, 0, 0, 113, 13, 100, 113, 100
INVAR-36, Run: 081, P, 0, 3, 100, 0, 100, 97, 97
INVAR-36, Run: 082, P, 0, 4, 100, 0, 100, 96, 96
INVAR-36, Run: 083, P, 0, 0, 112, 12, 100, 112, 100
INVAR-36, Run: 084, P, 0, 0, 100, 0, 100, 100, 100
INVAR-36, Run: 085, P, 0, 3, 100, 0, 100, 97, 97
INVAR-36, Run: 086, P, 0, 3, 100, 0, 100, 97, 97
INVAR-36, Run: 087, P, 0, 16, 100, 0, 100, 84, 84
INVAR-36, Run: 088, P, 0, 9, 100, 0, 100, 91, 91
INVAR-36, Run: 089, P, 0, 0, 104, 4, 100, 104, 100
INVAR-36, Run: 090, P, 0, 0, 100, 0, 100, 100, 100
INVAR-36, Run: 091, P, 0, 12, 100, 0, 100, 88, 88
INVAR-36, Run: 092, P, 0, 0, 100, 0, 100, 100, 100
INVAR-36, Run: 093, P, 0, 18, 100, 0, 100, 82, 82
INVAR-36, Run: 094, P, 0, 14, 100, 0, 100, 86, 86
INVAR-36, Run: 095, P, 0, 0, 100, 0, 100, 100, 100
INVAR-36, Run: 096, P, 0, 11, 100, 0, 100, 89, 89
INVAR-36, Run: 097, P, 0, 0, 111, 11, 100, 111, 100
INVAR-36, Run: 098, P, 0, 10, 100, 0, 100, 90, 90
INVAR-36, Run: 099, P, 0, 0, 100, 0, 100, 100, 100
INVAR-36, Run: 100, P, 0, 7, 100, 0, 100, 93, 93
INVAR-37, Run: 001, P, 0, 99, 200, 0, 200, 101, 101
INVAR-37, Run: 002, P, 0, 116, 200, 0, 200, 84, 84
INVAR-37, Run: 003, P, 0, 98, 200, 0, 200, 102, 102
INVAR-37, Run: 004, P, 0, 100, 200, 0, 200, 100, 100
INVAR-37, Run: 005, P, 0, 84, 200, 0, 200, 116, 116
INVAR-37, Run: 006, P, 0, 95, 200, 0, 200, 105, 105
INVAR-37, Run: 007, P, 0, 102, 200, 0, 200, 98, 98
INVAR-37, Run: 008, P, 0, 86, 200, 0, 200, 114, 114
INVAR-37, Run: 009, P, 0, 115, 200, 0, 200, 85, 85
INVAR-37, Run: 010, P, 0, 111, 200, 0, 200, 89, 89
INVAR-37, Run: 011, P, 0, 98, 200, 0, 200, 102, 102
INVAR-37, Run: 012, P, 0, 103, 200, 0, 200, 97, 97
INVAR-37, Run: 013, P, 0, 100, 200, 0, 200, 100, 100
INVAR-37, Run: 014, P, 0, 107, 200, 0, 200, 93, 93
INVAR-37, Run: 015, P, 0, 116, 200, 0, 200, 84, 84
INVAR-37, Run: 016, P, 0, 93, 200, 0, 200, 107, 107
INVAR-37, Run: 017, P, 0, 102, 200, 0, 200, 98, 98
INVAR-37, Run: 018, P, 0, 94, 200, 0, 200, 106, 106
INVAR-37, Run: 019, P, 0, 93, 200, 0, 200, 107, 107
INVAR-37, Run: 020, P, 0, 116, 200, 0, 200, 84, 84
INVAR-37, Run: 021, P, 0, 104, 200, 0, 200, 96, 96
INVAR-37, Run: 022, P, 0, 113, 200, 0, 200, 87, 87
INVAR-37, Run: 023, P, 0, 93, 200, 0, 200, 107, 107
INVAR-37, Run: 024, P, 0, 96, 200, 0, 200, 104, 104
INVAR-37, Run: 025, P, 0, 104, 200, 0, 200, 96, 96
INVAR-37, Run: 026, P, 0, 96, 200, 0, 200, 104, 104
INVAR-37, Run: 027, P, 0, 100, 200, 0, 200, 100, 100
INVAR-37, Run: 028, P, 0, 101, 200, 0, 200, 99, 99
INVAR-37, Run: 029, P, 0, 96, 200, 0, 200, 104, 104
INVAR-37, Run: 030, P, 0, 93, 200, 0, 200, 107, 107
INVAR-37, Run: 031, P, 0, 101, 200, 0, 200, 99, 99
INVAR-37, Run: 032, P, 0, 118, 200, 0, 200, 82, 82
INVAR-37, Run: 033, P, 0, 104, 200, 0, 200, 96, 96
INVAR-37, Run: 034, P, 0, 102, 200, 0, 200, 98, 98
INVAR-37, Run: 035, P, 0, 75, 200, 0, 200, 125, 125
INVAR-37, Run: 036, P, 0, 104, 200, 0, 200, 96, 96
