Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, F, 1, 0, 1, 1, 0, 450, 19, 450, 0, 0, 0, 112, 39, 69, 429, 19, 11, 8, 19, 150, 225, 69, 879
INVAR-4, Run: 090, F, 1, 0, 1, 1, 0, 461, 19, 461, 0, 1, 0, 116, 39, 49, 420, 19, 15, 4, 19, 154, 231, 49, 881
INVAR-4, Run: 091, F, 1, 0, 1, 1, 0, 411, 19, 411, 0, 1, 1, 99, 39, 93, 318, 19, 15, 4, 19, 137, 205, 93, 729
INVAR-4, Run: 092, F, 1, 0, 1, 1, 0, 416, 19, 416, 0, 4, 0, 102, 39, 68, 543, 19, 13, 6, 19, 140, 210, 68, 959
INVAR-4, Run: 093, F, 0, 0, 1, 1, 0, 377, 19, 377, 0, 5, 1, 88, 39, 61, 346, 19, 12, 7, 19, 127, 190, 61, 723
INVAR-4, Run: 094, F, 0, 0, 1, 1, 0, 358, 19, 358, 0, 2, 0, 81, 39, 62, 499, 19, 14, 5, 19, 120, 180, 62, 857
INVAR-4, Run: 095, F, 1, 0, 1, 1, 0, 390, 19, 390, 0, 4, 1, 93, 39, 72, 311, 19, 13, 6, 19, 131, 196, 72, 701
INVAR-4, Run: 096, F, 1, 0, 1, 1, 0, 424, 19, 424, 0, 8, 0, 106, 39, 90, 510, 19, 13, 6, 19, 144, 216, 90, 934
INVAR-4, Run: 097, F, 0, 0, 1, 1, 0, 414, 19, 414, 0, 0, 0, 99, 39, 82, 386, 19, 12, 7, 19, 138, 207, 82, 800
INVAR-4, Run: 098, F, 1, 0, 1, 1, 0, 423, 19, 423, 0, 7, 1, 105, 39, 87, 523, 19, 18, 1, 19, 143, 214, 87, 946
INVAR-4, Run: 099, F, 3, 0, 1, 1, 0, 400, 19, 400, 0, 0, 1, 97, 39, 45, 307, 19, 13, 6, 19, 133, 199, 45, 707
INVAR-4, Run: 100, F, 2, 0, 1, 1, 0, 419, 19, 419, 0, 5, 1, 104, 39, 64, 262, 19, 13, 6, 19, 141, 211, 64, 681
INVAR-5, Run: 001, F, 0, 0, 1, 1, 0, 465, 26, 465, 0, 1, 1, 102, 53, 165, 953, 26, 15, 11, 26, 155, 232, 165, 1418
INVAR-5, Run: 002, F, 1, 0, 1, 1, 0, 417, 26, 417, 0, 3, 0, 88, 53, 132, 810, 26, 20, 6, 26, 140, 210, 132, 1227
INVAR-5, Run: 003, F, 0, 0, 1, 1, 0, 491, 26, 491, 0, 11, 1, 114, 53, 116, 761, 26, 14, 12, 26, 167, 250, 116, 1252
INVAR-5, Run: 004, F, 0, 0, 1, 1, 0, 482, 26, 482, 0, 4, 0, 109, 53, 92, 658, 26, 24, 2, 26, 162, 243, 92, 1140
INVAR-5, Run: 005, F, 3, 0, 1, 1, 0, 417, 26, 417, 0, 1, 1, 89, 53, 147, 668, 26, 15, 11, 26, 139, 208, 147, 1085
INVAR-5, Run: 006, F, 0, 0, 1, 1, 0, 463, 26, 463, 0, 5, 0, 103, 53, 107, 682, 26, 20, 6, 26, 156, 234, 107, 1145
INVAR-5, Run: 007, F, 2, 0, 1, 1, 0, 411, 26, 411, 0, 7, 1, 88, 53, 138, 656, 26, 12, 14, 26, 139, 208, 138, 1067
INVAR-5, Run: 008, F, 1, 0, 1, 1, 0, 442, 26, 442, 0, 0, 1, 95, 53, 88, 408, 26, 15, 11, 26, 147, 220, 88, 850
INVAR-5, Run: 009, F, 2, 0, 1, 1, 0, 452, 26, 452, 0, 2, 1, 100, 53, 169, 987, 26, 15, 11, 26, 151, 226, 169, 1439
INVAR-5, Run: 010, F, 3, 0, 1, 1, 0, 459, 26, 459, 0, 1, 1, 103, 53, 78, 641, 26, 21, 5, 26, 153, 229, 78, 1100
INVAR-5, Run: 011, F, 1, 0, 1, 1, 0, 422, 26, 422, 0, 4, 0, 90, 53, 123, 752, 26, 18, 8, 26, 142, 213, 123, 1174
INVAR-5, Run: 012, F, 1, 0, 1, 1, 0, 491, 26, 491, 0, 11, 1, 115, 53, 75, 481, 26, 18, 8, 26, 167, 250, 75, 972
INVAR-5, Run: 013, F, 0, 0, 1, 1, 0, 529, 26, 529, 0, 3, 1, 124, 53, 62, 431, 26, 16, 10, 26, 177, 265, 62, 960
INVAR-5, Run: 014, F, 1, 0, 1, 1, 0, 438, 26, 438, 0, 4, 1, 95, 53, 104, 436, 26, 16, 10, 26, 147, 220, 104, 874
INVAR-5, Run: 015, F, 2, 0, 1, 1, 0, 436, 26, 436, 0, 2, 0, 95, 53, 193, 822, 26, 17, 9, 26, 146, 219, 193, 1258
INVAR-5, Run: 016, F, 1, 0, 1, 1, 0, 478, 26, 478, 0, 2, 0, 108, 53, 137, 508, 26, 15, 11, 26, 160, 240, 137, 986
INVAR-5, Run: 017, F, 1, 0, 1, 1, 0, 488, 26, 488, 0, 4, 0, 112, 53, 117, 595, 26, 17, 9, 26, 164, 246, 117, 1083
INVAR-5, Run: 018, F, 2, 0, 1, 1, 0, 419, 26, 419, 0, 1, 0, 89, 53, 134, 861, 26, 18, 8, 26, 140, 210, 134, 1280
INVAR-5, Run: 019, F, 2, 0, 1, 1, 0, 448, 26, 448, 0, 0, 1, 98, 53, 91, 602, 26, 18, 8, 26, 149, 223, 91, 1050
INVAR-5, Run: 020, F, 2, 0, 1, 1, 0, 484, 26, 484, 0, 2, 0, 111, 53, 110, 557, 26, 17, 9, 26, 162, 243, 110, 1041
INVAR-5, Run: 021, F, 1, 0, 1, 1, 0, 420, 26, 420, 0, 4, 1, 89, 53, 136, 619, 26, 17, 9, 26, 141, 211, 136, 1039
INVAR-5, Run: 022, F, 1, 0, 1, 1, 0, 448, 26, 448, 0, 2, 0, 98, 53, 85, 452, 26, 18, 8, 26, 150, 225, 85, 900
INVAR-5, Run: 023, F, 3, 0, 1, 1, 0, 395, 26, 395, 0, 5, 1, 83, 53, 153, 778, 26, 16, 10, 26, 133, 199, 153, 1173
INVAR-5, Run: 024, F, 2, 0, 1, 1, 0, 456, 26, 456, 0, 0, 0, 101, 53, 110, 728, 26, 15, 11, 26, 152, 228, 110, 1184
INVAR-5, Run: 025, F, 1, 0, 1, 1, 0, 450, 26, 450, 0, 0, 0, 98, 53, 110, 607, 26, 14, 12, 26, 150, 225, 110, 1057
INVAR-5, Run: 026, F, 0, 0, 1, 1, 0, 455, 26, 455, 0, 1, 0, 99, 53, 98, 594, 26, 20, 6, 26, 152, 228, 98, 1049
INVAR-5, Run: 027, F, 0, 0, 1, 1, 0, 487, 26, 487, 0, 5, 0, 111, 53, 116, 549, 26, 18, 8, 26, 164, 246, 116, 1036
INVAR-5, Run: 028, F, 2, 0, 1, 1, 0, 399, 26, 399, 0, 13, 1, 86, 53, 97, 381, 26, 19, 7, 26, 137, 205, 97, 780
INVAR-5, Run: 029, F, 0, 0, 1, 1, 0, 423, 26, 423, 0, 3, 0, 89, 53, 173, 1122, 26, 18, 8, 26, 142, 213, 173, 1545
INVAR-5, Run: 030, F, 1, 0, 1, 1, 0, 484, 26, 484, 0, 12, 1, 113, 53, 186, 835, 26, 17, 9, 26, 165, 247, 186, 1319
INVAR-5, Run: 031, F, 1, 0, 1, 1, 0, 468, 26, 468, 0, 10, 1, 107, 53, 221, 1088, 26, 19, 7, 26, 159, 238, 221, 1556
INVAR-5, Run: 032, F, 1, 0, 1, 1, 0, 432, 26, 432, 0, 0, 0, 92, 53, 232, 1457, 26, 18, 8, 26, 144, 216, 232, 1889
INVAR-5, Run: 033, F, 0, 0, 1, 1, 0, 459, 26, 459, 0, 1, 1, 100, 53, 143, 668, 26, 13, 13, 26, 153, 229, 143, 1127
INVAR-5, Run: 034, F, 0, 0, 1, 1, 0, 477, 26, 477, 0, 3, 0, 107, 53, 65, 548, 26, 16, 10, 26, 160, 240, 65, 1025
INVAR-5, Run: 035, F, 0, 0, 1, 1, 0, 468, 26, 468, 0, 4, 1, 104, 53, 142, 654, 26, 10, 16, 26, 157, 235, 142, 1122
INVAR-5, Run: 036, F, 1, 0, 1, 1, 0, 426, 26, 426, 0, 4, 1, 91, 53, 153, 806, 26, 16, 10, 26, 143, 214, 153, 1232
INVAR-5, Run: 037, F, 0, 0, 1, 1, 0, 470, 26, 470, 0, 4, 0, 105, 53, 119, 446, 26, 16, 10, 26, 158, 237, 119, 916
INVAR-5, Run: 038, F, 0, 0, 1, 1, 0, 483, 26, 483, 0, 3, 0, 109, 53, 116, 588, 26, 12, 14, 26, 162, 243, 116, 1071
INVAR-5, Run: 039, F, 2, 0, 1, 1, 0, 495, 26, 495, 0, 1, 1, 114, 53, 106, 668, 26, 21, 5, 26, 165, 247, 106, 1163
INVAR-5, Run: 040, F, 4, 0, 1, 1, 0, 447, 26, 447, 0, 3, 0, 101, 53, 99, 582, 26, 9, 17, 26, 150, 225, 99, 1029
INVAR-5, Run: 041, F, 1, 0, 1, 1, 0, 450, 26, 450, 0, 0, 0, 98, 53, 137, 743, 26, 17, 9, 26, 150, 225, 137, 1193
INVAR-5, Run: 042, F, 1, 0, 1, 1, 0, 400, 26, 400, 0, 2, 0, 82, 53, 122, 386, 26, 15, 11, 26, 134, 201, 122, 786
INVAR-5, Run: 043, F, 1, 0, 1, 1, 0, 509, 26, 509, 0, 1, 0, 118, 53, 204, 1109, 26, 15, 11, 26, 170, 255, 204, 1618
INVAR-5, Run: 044, F, 1, 0, 1, 1, 0, 538, 26, 538, 0, 0, 1, 127, 53, 161, 851, 26, 17, 9, 26, 179, 268, 161, 1389
INVAR-5, Run: 045, F, 2, 0, 1, 1, 0, 461, 26, 461, 0, 1, 0, 103, 53, 87, 576, 26, 19, 7, 26, 154, 231, 87, 1037
INVAR-5, Run: 046, F, 1, 0, 1, 1, 0, 464, 26, 464, 0, 2, 1, 103, 53, 105, 567, 26, 16, 10, 26, 155, 232, 105, 1031
INVAR-5, Run: 047, F, 0, 0, 1, 1, 0, 401, 26, 401, 0, 1, 0, 81, 53, 133, 619, 26, 18, 8, 26, 134, 201, 133, 1020
INVAR-5, Run: 048, F, 0, 0, 1, 1, 0, 419, 26, 419, 0, 7, 0, 89, 53, 107, 593, 26, 14, 12, 26, 142, 213, 107, 1012
INVAR-5, Run: 049, F, 0, 0, 1, 1, 0, 452, 26, 452, 0, 2, 1, 98, 53, 184, 1293, 26, 19, 7, 26, 151, 226, 184, 1745
INVAR-5, Run: 050, F, 0, 0, 1, 1, 0, 447, 26, 447, 0, 1, 1, 96, 53, 131, 882, 26, 19, 7, 26, 149, 223, 131, 1329
INVAR-5, Run: 051, F, 0, 0, 1, 1, 0, 418, 26, 418, 0, 6, 1, 88, 53, 114, 732, 26, 19, 7, 26, 141, 211, 114, 1150
INVAR-5, Run: 052, F, 3, 0, 1, 1, 0, 440, 26, 440, 0, 4, 0, 98, 53, 168, 945, 26, 14, 12, 26, 148, 222, 168, 1385
INVAR-5, Run: 053, F, 0, 0, 1, 1, 0, 440, 26, 440, 0, 4, 0, 95, 53, 97, 609, 26, 21, 5, 26, 148, 222, 97, 1049
INVAR-5, Run: 054, F, 0, 0, 1, 1, 0, 450, 26, 450, 0, 0, 0, 97, 53, 94, 664, 26, 20, 6, 26, 150, 225, 94, 1114
INVAR-5, Run: 055, F, 0, 0, 1, 1, 0, 459, 26, 459, 0, 1, 1, 100, 53, 110, 653, 26, 17, 9, 26, 153, 229, 110, 1112
INVAR-5, Run: 056, F, 1, 0, 1, 1, 0, 477, 26, 477, 0, 7, 1, 109, 53, 96, 449, 26, 19, 7, 26, 161, 241, 96, 926
INVAR-5, Run: 057, F, 1, 0, 1, 1, 0, 429, 26, 429, 0, 3, 0, 92, 53, 117, 634, 26, 21, 5, 26, 144, 216, 117, 1063
INVAR-5, Run: 058, F, 1, 0, 1, 1, 0, 438, 26, 438, 0, 0, 0, 94, 53, 122, 580, 26, 17, 9, 26, 146, 219, 122, 1018
INVAR-5, Run: 059, F, 1, 0, 1, 1, 0, 503, 26, 503, 0, 1, 0, 116, 53, 103, 385, 26, 15, 11, 26, 168, 252, 103, 888
INVAR-5, Run: 060, F, 2, 0, 1, 1, 0, 437, 26, 437, 0, 1, 0, 95, 53, 90, 705, 26, 15, 11, 26, 146, 219, 90, 1142
INVAR-5, Run: 061, F, 2, 0, 1, 1, 0, 462, 26, 462, 0, 4, 1, 104, 53, 133, 571, 26, 18, 8, 26, 155, 232, 133, 1033
INVAR-5, Run: 062, F, 1, 0, 1, 1, 0, 435, 26, 435, 0, 3, 0, 94, 53, 132, 467, 26, 18, 8, 26, 146, 219, 132, 902
INVAR-5, Run: 063, F, 0, 0, 1, 1, 0, 456, 26, 456, 0, 4, 1, 100, 53, 104, 398, 26, 18, 8, 26, 153, 229, 104, 854
INVAR-5, Run: 064, F, 2, 0, 1, 1, 0, 502, 26, 502, 0, 2, 0, 117, 53, 103, 437, 26, 10, 16, 26, 168, 252, 103, 939
INVAR-5, Run: 065, F, 2, 0, 1, 1, 0, 467, 26, 467, 0, 1, 0, 105, 53, 125, 878, 26, 20, 6, 26, 156, 234, 125, 1345
INVAR-5, Run: 066, F, 0, 0, 1, 1, 0, 440, 26, 440, 0, 2, 1, 94, 53, 188, 1193, 26, 18, 8, 26, 147, 220, 188, 1633
INVAR-5, Run: 067, F, 2, 0, 1, 1, 0, 466, 26, 466, 0, 0, 1, 104, 53, 104, 581, 26, 18, 8, 26, 155, 232, 104, 1047
INVAR-5, Run: 068, F, 1, 0, 1, 1, 0, 511, 26, 511, 0, 3, 1, 119, 53, 106, 685, 26, 15, 11, 26, 171, 256, 106, 1196
INVAR-5, Run: 069, F, 0, 0, 1, 1, 0, 424, 26, 424, 0, 2, 0, 89, 53, 111, 625, 26, 20, 6, 26, 142, 213, 111, 1049
INVAR-5, Run: 070, F, 3, 0, 1, 1, 0, 425, 26, 425, 0, 5, 1, 93, 53, 110, 701, 26, 16, 10, 26, 143, 214, 110, 1126
INVAR-5, Run: 071, F, 2, 0, 1, 1, 0, 489, 26, 489, 0, 7, 1, 114, 53, 99, 633, 26, 19, 7, 26, 165, 247, 99, 1122
INVAR-5, Run: 072, F, 0, 0, 1, 1, 0, 438, 26, 438, 0, 4, 1, 94, 53, 235, 1425, 26, 14, 12, 26, 147, 220, 235, 1863
INVAR-5, Run: 073, F, 1, 0, 1, 1, 0, 424, 26, 424, 0, 6, 1, 91, 53, 115, 676, 26, 20, 6, 26, 143, 214, 115, 1100
INVAR-5, Run: 074, F, 2, 0, 1, 1, 0, 473, 26, 473, 0, 5, 1, 108, 53, 105, 632, 26, 14, 12, 26, 159, 238, 105, 1105
INVAR-5, Run: 075, F, 0, 0, 1, 1, 0, 430, 26, 430, 0, 2, 0, 91, 53, 105, 785, 26, 22, 4, 26, 144, 216, 105, 1215
INVAR-5, Run: 076, F, 2, 0, 1, 1, 0, 465, 26, 465, 0, 7, 1, 106, 53, 121, 572, 26, 18, 8, 26, 157, 235, 121, 1037
INVAR-5, Run: 077, F, 2, 0, 1, 1, 0, 428, 26, 428, 0, 2, 1, 92, 53, 234, 1415, 26, 19, 7, 26, 143, 214, 234, 1843
INVAR-5, Run: 078, F, 0, 0, 1, 1, 0, 477, 26, 477, 0, 1, 1, 106, 53, 137, 593, 26, 16, 10, 26, 159, 238, 137, 1070
INVAR-5, Run: 079, F, 2, 0, 1, 1, 0, 426, 26, 426, 0, 6, 0, 93, 53, 129, 723, 26, 17, 9, 26, 144, 216, 129, 1149
INVAR-5, Run: 080, F, 3, 0, 1, 1, 0, 465, 26, 465, 0, 1, 1, 105, 53, 89, 674, 26, 13, 13, 26, 155, 232, 89, 1139
INVAR-5, Run: 081, F, 2, 0, 1, 1, 0, 520, 26, 520, 0, 6, 1, 124, 53, 153, 835, 26, 21, 5, 26, 175, 262, 153, 1355
INVAR-5, Run: 082, F, 2, 0, 1, 1, 0, 487, 26, 487, 0, 5, 0, 113, 53, 91, 658, 26, 19, 7, 26, 164, 246, 91, 1145
INVAR-5, Run: 083, F, 1, 0, 1, 1, 0, 459, 26, 459, 0, 3, 0, 102, 53, 119, 899, 26, 20, 6, 26, 154, 231, 119, 1358
INVAR-5, Run: 084, F, 1, 0, 1, 1, 0, 460, 26, 460, 0, 2, 0, 102, 53, 134, 720, 26, 21, 5, 26, 154, 231, 134, 1180
INVAR-5, Run: 085, F, 2, 0, 1, 1, 0, 444, 26, 444, 0, 4, 1, 98, 53, 139, 976, 26, 15, 11, 26, 149, 223, 139, 1420
INVAR-5, Run: 086, F, 1, 0, 1, 1, 0, 440, 26, 440, 0, 4, 0, 96, 53, 106, 518, 26, 16, 10, 26, 148, 222, 106, 958
INVAR-5, Run: 087, F, 1, 0, 1, 1, 0, 509, 26, 509, 0, 7, 0, 120, 53, 92, 846, 26, 22, 4, 26, 172, 258, 92, 1355
INVAR-5, Run: 088, F, 1, 0, 1, 1, 0, 456, 26, 456, 0, 6, 0, 102, 53, 215, 1367, 26, 18, 8, 26, 154, 231, 215, 1823
INVAR-5, Run: 089, F, 4, 0, 1, 1, 0, 494, 26, 494, 0, 2, 1, 116, 53, 101, 686, 26, 20, 6, 26, 165, 247, 101, 1180
INVAR-5, Run: 090, F, 0, 0, 1, 1, 0, 460, 26, 460, 0, 2, 0, 101, 53, 184, 874, 26, 14, 12, 26, 154, 231, 184, 1334
INVAR-5, Run: 091, F, 3, 0, 1, 1, 0, 424, 26, 424, 0, 2, 0, 92, 53, 164, 1042, 26, 19, 7, 26, 142, 213, 164, 1466
INVAR-5, Run: 092, F, 3, 0, 1, 1, 0, 445, 26, 445, 0, 3, 1, 99, 53, 156, 840, 26, 15, 11, 26, 149, 223, 156, 1285
INVAR-5, Run: 093, F, 2, 0, 1, 1, 0, 446, 26, 446, 0, 4, 0, 99, 53, 116, 658, 26, 16, 10, 26, 150, 225, 116, 1104
INVAR-5, Run: 094, F, 0, 0, 1, 1, 0, 453, 26, 453, 0, 3, 0, 99, 53, 153, 937, 26, 14, 12, 26, 152, 228, 153, 1390
INVAR-5, Run: 095, F, 1, 0, 1, 1, 0, 416, 26, 416, 0, 8, 1, 89, 53, 111, 637, 26, 18, 8, 26, 141, 211, 111, 1053
INVAR-5, Run: 096, F, 1, 0, 1, 1, 0, 403, 26, 403, 0, 3, 1, 83, 53, 165, 1232, 26, 14, 12, 26, 135, 202, 165, 1635
INVAR-5, Run: 097, F, 1, 0, 1, 1, 0, 424, 26, 424, 0, 2, 0, 90, 53, 169, 1154, 26, 16, 10, 26, 142, 213, 169, 1578
INVAR-5, Run: 098, F, 1, 0, 1, 1, 0, 526, 26, 526, 0, 0, 1, 123, 53, 149, 648, 26, 12, 14, 26, 175, 262, 149, 1174
INVAR-5, Run: 099, F, 1, 0, 1, 1, 0, 484, 26, 484, 0, 2, 0, 110, 53, 157, 1087, 26, 18, 8, 26, 162, 243, 157, 1571
INVAR-5, Run: 100, F, 3, 0, 1, 1, 0, 494, 26, 494, 0, 4, 0, 116, 53, 132, 674, 26, 21, 5, 26, 166, 249, 132, 1168
INVAR-6, Run: 001, F, 1, 0, 1, 1, 0, 834, 87, 834, 0, 4, 1, 105, 175, 667, 4256, 87, 57, 30, 87, 279, 418, 667, 5090
INVAR-6, Run: 002, F, 1, 0, 1, 1, 0, 800, 87, 800, 0, 2, 1, 93, 175, 701, 4868, 87, 57, 30, 87, 267, 400, 701, 5668
INVAR-6, Run: 003, F, 1, 0, 1, 1, 0, 800, 87, 800, 0, 2, 1, 93, 175, 826, 5101, 87, 56, 31, 87, 267, 400, 826, 5901
INVAR-6, Run: 004, F, 1, 0, 1, 1, 0, 791, 87, 791, 0, 1, 0, 90, 175, 730, 4757, 87, 53, 34, 87, 264, 396, 730, 5548
INVAR-6, Run: 005, F, 1, 0, 1, 1, 0, 808, 87, 808, 0, 6, 1, 97, 175, 870, 5028, 87, 58, 29, 87, 271, 406, 870, 5836
INVAR-6, Run: 006, F, 2, 0, 1, 1, 0, 851, 87, 851, 0, 1, 0, 111, 175, 707, 3079, 87, 52, 35, 87, 284, 426, 707, 3930
INVAR-6, Run: 007, F, 1, 0, 1, 1, 0, 847, 87, 847, 0, 5, 0, 110, 175, 730, 4488, 87, 57, 30, 87, 284, 426, 730, 5335
INVAR-6, Run: 008, F, 0, 0, 1, 1, 0, 832, 87, 832, 0, 0, 1, 102, 175, 632, 4338, 87, 53, 34, 87, 277, 415, 632, 5170
INVAR-6, Run: 009, F, 1, 0, 1, 1, 0, 846, 87, 846, 0, 6, 0, 110, 175, 835, 4296, 87, 51, 36, 87, 284, 426, 835, 5142
INVAR-6, Run: 010, F, 2, 0, 1, 1, 0, 826, 87, 826, 0, 6, 1, 104, 175, 535, 3500, 87, 62, 25, 87, 277, 415, 535, 4326
INVAR-6, Run: 011, F, 0, 0, 1, 1, 0, 794, 87, 794, 0, 8, 1, 92, 175, 632, 3036, 87, 60, 27, 87, 267, 400, 632, 3830
INVAR-6, Run: 012, F, 1, 0, 1, 1, 0, 785, 87, 785, 0, 1, 0, 88, 175, 738, 4716, 87, 59, 28, 87, 262, 393, 738, 5501
INVAR-6, Run: 013, F, 0, 0, 1, 1, 0, 804, 87, 804, 0, 0, 0, 93, 175, 699, 4078, 87, 55, 32, 87, 268, 402, 699, 4882
INVAR-6, Run: 014, F, 1, 0, 1, 1, 0, 820, 87, 820, 0, 12, 1, 103, 175, 940, 6149, 87, 61, 26, 87, 277, 415, 940, 6969
INVAR-6, Run: 015, F, 1, 0, 1, 1, 0, 838, 87, 838, 0, 6, 1, 107, 175, 730, 4758, 87, 59, 28, 87, 281, 421, 730, 5596
INVAR-6, Run: 016, F, 1, 0, 1, 1, 0, 818, 87, 818, 0, 4, 0, 100, 175, 870, 3974, 87, 60, 27, 87, 274, 411, 870, 4792
INVAR-6, Run: 017, F, 0, 0, 1, 1, 0, 850, 87, 850, 0, 8, 0, 111, 175, 710, 3219, 87, 45, 42, 87, 286, 429, 710, 4069
INVAR-6, Run: 018, F, 2, 0, 1, 1, 0, 822, 87, 822, 0, 0, 0, 101, 175, 860, 5013, 87, 63, 24, 87, 274, 411, 860, 5835
INVAR-6, Run: 019, F, 0, 0, 1, 1, 0, 776, 87, 776, 0, 2, 1, 84, 175, 763, 3100, 87, 55, 32, 87, 259, 388, 763, 3876
INVAR-6, Run: 020, F, 1, 0, 1, 1, 0, 855, 87, 855, 0, 1, 1, 111, 175, 796, 4937, 87, 54, 33, 87, 285, 427, 796, 5792
INVAR-6, Run: 021, F, 0, 0, 1, 1, 0, 859, 87, 859, 0, 7, 2, 113, 175, 1114, 5948, 87, 55, 32, 87, 288, 431, 1114, 6807
INVAR-6, Run: 022, F, 1, 0, 1, 1, 0, 795, 87, 795, 0, 3, 0, 92, 175, 746, 3551, 87, 53, 34, 87, 266, 399, 746, 4346
INVAR-6, Run: 023, F, 1, 0, 1, 1, 0, 823, 87, 823, 0, 3, 1, 101, 175, 670, 3615, 87, 55, 32, 87, 275, 412, 670, 4438
INVAR-6, Run: 024, F, 1, 0, 1, 1, 0, 831, 87, 831, 0, 1, 1, 103, 175, 595, 3814, 87, 49, 38, 87, 277, 415, 595, 4645
INVAR-6, Run: 025, F, 1, 0, 1, 1, 0, 772, 87, 772, 0, 0, 1, 83, 175, 674, 4396, 87, 57, 30, 87, 257, 385, 674, 5168
INVAR-6, Run: 026, F, 0, 0, 1, 1, 0, 785, 87, 785, 0, 7, 0, 89, 175, 637, 4617, 87, 57, 30, 87, 264, 396, 637, 5402
INVAR-6, Run: 027, F, 1, 0, 1, 1, 0, 819, 87, 819, 0, 3, 0, 100, 175, 810, 5669, 87, 54, 33, 87, 274, 411, 810, 6488
INVAR-6, Run: 028, F, 0, 0, 1, 1, 0, 814, 87, 814, 0, 0, 1, 96, 175, 591, 4894, 87, 63, 24, 87, 271, 406, 591, 5708
INVAR-6, Run: 029, F, 1, 0, 1, 1, 0, 820, 87, 820, 0, 2, 0, 100, 175, 857, 4538, 87, 55, 32, 87, 274, 411, 857, 5358
INVAR-6, Run: 030, F, 2, 0, 1, 1, 0, 818, 87, 818, 0, 2, 1, 100, 175, 809, 3822, 87, 45, 42, 87, 273, 409, 809, 4640
INVAR-6, Run: 031, F, 1, 0, 1, 1, 0, 772, 87, 772, 0, 0, 1, 83, 175, 1033, 4205, 87, 47, 40, 87, 257, 385, 1033, 4977
INVAR-6, Run: 032, F, 2, 0, 1, 1, 0, 822, 87, 822, 0, 4, 1, 102, 175, 658, 5052, 87, 62, 25, 87, 275, 412, 658, 5874
INVAR-6, Run: 033, F, 1, 0, 1, 1, 0, 790, 87, 790, 0, 2, 0, 90, 175, 662, 3658, 87, 63, 24, 87, 264, 396, 662, 4448
INVAR-6, Run: 034, F, 2, 0, 1, 1, 0, 797, 87, 797, 0, 5, 1, 94, 175, 729, 4241, 87, 54, 33, 87, 267, 400, 729, 5038
INVAR-6, Run: 035, F, 1, 0, 1, 1, 0, 797, 87, 797, 0, 1, 0, 92, 175, 603, 3439, 87, 61, 26, 87, 266, 399, 603, 4236
INVAR-6, Run: 036, F, 1, 0, 1, 1, 0, 913, 87, 913, 0, 5, 0, 132, 175, 754, 4345, 87, 65, 22, 87, 306, 459, 754, 5258
INVAR-6, Run: 037, F, 0, 0, 1, 1, 0, 785, 87, 785, 0, 1, 0, 87, 175, 718, 4495, 87, 54, 33, 87, 262, 393, 718, 5280
INVAR-6, Run: 038, F, 0, 0, 1, 1, 0, 812, 87, 812, 0, 2, 1, 96, 175, 1016, 5699, 87, 56, 31, 87, 271, 406, 1016, 6511
INVAR-6, Run: 039, F, 2, 0, 1, 1, 0, 837, 87, 837, 0, 7, 1, 108, 175, 802, 4053, 87, 59, 28, 87, 281, 421, 802, 4890
INVAR-6, Run: 040, F, 2, 0, 1, 1, 0, 835, 87, 835, 0, 3, 1, 106, 175, 643, 3837, 87, 59, 28, 87, 279, 418, 643, 4672
INVAR-6, Run: 041, F, 1, 0, 1, 1, 0, 784, 87, 784, 0, 0, 1, 87, 175, 776, 3507, 87, 54, 33, 87, 261, 391, 776, 4291
INVAR-6, Run: 042, F, 1, 0, 1, 1, 0, 808, 87, 808, 0, 2, 0, 96, 175, 766, 4134, 87, 63, 24, 87, 270, 405, 766, 4942
INVAR-6, Run: 043, F, 0, 0, 1, 1, 0, 818, 87, 818, 0, 2, 1, 98, 175, 738, 4150, 87, 57, 30, 87, 273, 409, 738, 4968
INVAR-6, Run: 044, F, 1, 0, 1, 1, 0, 772, 87, 772, 0, 2, 0, 84, 175, 778, 3732, 87, 46, 41, 87, 258, 387, 778, 4504
INVAR-6, Run: 045, F, 2, 0, 1, 1, 0, 832, 87, 832, 0, 2, 0, 105, 175, 765, 5293, 87, 57, 30, 87, 278, 417, 765, 6125
INVAR-6, Run: 046, F, 6, 0, 1, 1, 0, 839, 87, 839, 0, 5, 1, 112, 175, 784, 5935, 87, 50, 37, 87, 281, 421, 784, 6774
INVAR-6, Run: 047, F, 2, 0, 1, 1, 0, 790, 87, 790, 0, 6, 1, 92, 175, 714, 3315, 87, 46, 41, 87, 265, 397, 714, 4105
INVAR-6, Run: 048, F, 2, 0, 1, 1, 0, 787, 87, 787, 0, 5, 0, 91, 175, 683, 3986, 87, 59, 28, 87, 264, 396, 683, 4773
INVAR-6, Run: 049, F, 2, 0, 1, 1, 0, 774, 87, 774, 0, 0, 0, 85, 175, 678, 4754, 87, 66, 21, 87, 258, 387, 678, 5528
INVAR-6, Run: 050, F, 3, 0, 1, 1, 0, 820, 87, 820, 0, 2, 0, 102, 175, 855, 4654, 87, 61, 26, 87, 274, 411, 855, 5474
