Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 086, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 140, 288, 32, 19, 13, 32, 65, 97, 140, 484
INVAR-9, Run: 087, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 127, 432, 30, 19, 11, 30, 61, 91, 127, 616
INVAR-9, Run: 088, F, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1, 31, 69, 138, 226, 34, 22, 12, 34, 69, 103, 138, 434
INVAR-9, Run: 089, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 91, 186, 31, 20, 11, 31, 63, 94, 91, 376
INVAR-9, Run: 090, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 125, 267, 30, 20, 9, 30, 60, 90, 155, 307
INVAR-9, Run: 091, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 143, 440, 28, 20, 8, 28, 57, 85, 143, 612
INVAR-9, Run: 092, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 124, 278, 31, 18, 13, 31, 63, 94, 124, 468
INVAR-9, Run: 093, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 146, 326, 33, 20, 13, 33, 67, 100, 146, 528
INVAR-9, Run: 094, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 70, 84, 32, 14, 18, 32, 65, 97, 70, 280
INVAR-9, Run: 095, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 137, 197, 33, 21, 12, 33, 67, 100, 137, 399
INVAR-9, Run: 096, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 111, 338, 32, 19, 13, 32, 65, 97, 111, 534
INVAR-9, Run: 097, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 185, 497, 32, 18, 14, 32, 65, 97, 185, 693
INVAR-9, Run: 098, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 144, 516, 29, 17, 12, 29, 59, 88, 144, 694
INVAR-9, Run: 099, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 191, 546, 31, 22, 9, 31, 63, 94, 191, 736
INVAR-9, Run: 100, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 83, 218, 30, 16, 13, 30, 60, 90, 113, 258
