Input Number, Run_Number, Result@ 100, U, X1, X2, Reaction2, Reaction3, Reaction4
INVAR-13, Run: 022, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 023, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 024, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 025, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 026, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 027, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 028, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 029, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 030, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 031, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 032, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 033, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 034, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 035, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 036, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 037, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 038, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 039, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 040, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 041, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 042, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 043, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 044, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 045, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 046, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 047, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 048, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 049, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 050, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 051, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 052, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 053, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 054, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 055, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 056, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 057, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 058, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 059, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 060, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 061, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 062, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 063, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 064, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 065, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 066, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 067, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 068, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 069, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 070, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 071, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 072, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 073, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 074, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 075, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 076, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 077, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 078, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 079, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 080, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 081, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 082, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 083, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 084, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 085, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 086, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 087, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 088, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 089, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 090, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 091, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 092, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 093, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 094, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 095, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 096, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 097, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 098, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 099, P, 0, 1, 0, 0, 0, 0
INVAR-13, Run: 100, P, 0, 1, 0, 0, 0, 0
INVAR-14, Run: 001, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 002, P, 0, 0, 28, 8, 20, 28
INVAR-14, Run: 003, P, 0, 0, 28, 4, 20, 24
INVAR-14, Run: 004, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 005, P, 0, 0, 28, 25, 20, 45
INVAR-14, Run: 006, P, 0, 0, 28, 21, 20, 41
INVAR-14, Run: 007, P, 0, 0, 28, 15, 20, 35
INVAR-14, Run: 008, P, 0, 0, 28, 17, 20, 37
INVAR-14, Run: 009, P, 0, 0, 28, 2, 20, 22
INVAR-14, Run: 010, P, 0, 0, 28, 7, 20, 27
INVAR-14, Run: 011, P, 0, 0, 28, 8, 20, 28
INVAR-14, Run: 012, P, 0, 0, 28, 19, 20, 39
INVAR-14, Run: 013, P, 0, 0, 28, 7, 20, 27
INVAR-14, Run: 014, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 015, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 016, P, 0, 0, 28, 7, 20, 27
INVAR-14, Run: 017, P, 0, 0, 28, 5, 20, 25
INVAR-14, Run: 018, P, 0, 0, 28, 9, 20, 29
INVAR-14, Run: 019, P, 0, 0, 28, 14, 20, 34
INVAR-14, Run: 020, P, 0, 0, 28, 17, 20, 37
INVAR-14, Run: 021, P, 0, 0, 28, 14, 20, 34
INVAR-14, Run: 022, P, 0, 0, 28, 4, 20, 24
INVAR-14, Run: 023, P, 0, 0, 28, 12, 20, 32
INVAR-14, Run: 024, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 025, P, 0, 0, 28, 20, 20, 40
INVAR-14, Run: 026, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 027, P, 0, 0, 28, 17, 20, 37
INVAR-14, Run: 028, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 029, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 030, P, 0, 0, 28, 13, 20, 33
INVAR-14, Run: 031, P, 0, 0, 28, 14, 20, 34
INVAR-14, Run: 032, P, 0, 0, 28, 5, 20, 25
INVAR-14, Run: 033, P, 0, 0, 28, 4, 20, 24
INVAR-14, Run: 034, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 035, P, 0, 0, 28, 13, 20, 33
INVAR-14, Run: 036, P, 0, 0, 28, 7, 20, 27
INVAR-14, Run: 037, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 038, P, 0, 0, 28, 7, 20, 27
INVAR-14, Run: 039, P, 0, 0, 28, 9, 20, 29
INVAR-14, Run: 040, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 041, P, 0, 0, 28, 7, 20, 27
INVAR-14, Run: 042, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 043, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 044, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 045, P, 0, 0, 28, 12, 20, 32
INVAR-14, Run: 046, P, 0, 0, 28, 12, 20, 32
INVAR-14, Run: 047, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 048, P, 0, 0, 28, 4, 20, 24
INVAR-14, Run: 049, P, 0, 0, 28, 12, 20, 32
INVAR-14, Run: 050, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 051, P, 0, 0, 28, 9, 20, 29
INVAR-14, Run: 052, P, 0, 0, 28, 8, 20, 28
INVAR-14, Run: 053, P, 0, 0, 28, 9, 20, 29
INVAR-14, Run: 054, P, 0, 0, 28, 5, 20, 25
INVAR-14, Run: 055, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 056, P, 0, 0, 28, 19, 20, 39
INVAR-14, Run: 057, P, 0, 0, 28, 5, 20, 25
INVAR-14, Run: 058, P, 0, 0, 28, 13, 20, 33
INVAR-14, Run: 059, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 060, P, 0, 0, 28, 12, 20, 32
INVAR-14, Run: 061, P, 0, 0, 28, 17, 20, 37
INVAR-14, Run: 062, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 063, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 064, P, 0, 0, 28, 17, 20, 37
INVAR-14, Run: 065, P, 0, 0, 28, 14, 20, 34
INVAR-14, Run: 066, P, 0, 0, 28, 14, 20, 34
INVAR-14, Run: 067, P, 0, 0, 28, 8, 20, 28
INVAR-14, Run: 068, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 069, P, 0, 0, 28, 13, 20, 33
INVAR-14, Run: 070, P, 0, 0, 28, 8, 20, 28
INVAR-14, Run: 071, P, 0, 0, 28, 4, 20, 24
INVAR-14, Run: 072, P, 0, 0, 28, 12, 20, 32
INVAR-14, Run: 073, P, 0, 0, 28, 9, 20, 29
INVAR-14, Run: 074, P, 0, 0, 28, 16, 20, 36
INVAR-14, Run: 075, P, 0, 0, 28, 5, 20, 25
INVAR-14, Run: 076, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 077, P, 0, 0, 28, 12, 20, 32
INVAR-14, Run: 078, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 079, P, 0, 0, 28, 3, 20, 23
INVAR-14, Run: 080, P, 0, 0, 28, 8, 20, 28
INVAR-14, Run: 081, P, 0, 0, 28, 4, 20, 24
INVAR-14, Run: 082, P, 0, 0, 28, 13, 20, 33
INVAR-14, Run: 083, P, 0, 0, 28, 25, 20, 45
INVAR-14, Run: 084, P, 0, 0, 28, 15, 20, 35
INVAR-14, Run: 085, P, 0, 0, 28, 6, 20, 26
INVAR-14, Run: 086, P, 0, 0, 28, 8, 20, 28
INVAR-14, Run: 087, P, 0, 0, 28, 8, 20, 28
INVAR-14, Run: 088, P, 0, 0, 28, 27, 20, 47
INVAR-14, Run: 089, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 090, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 091, P, 0, 0, 28, 28, 20, 48
INVAR-14, Run: 092, P, 0, 0, 28, 7, 20, 27
INVAR-14, Run: 093, P, 0, 0, 28, 9, 20, 29
INVAR-14, Run: 094, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 095, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 096, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 097, P, 0, 0, 28, 18, 20, 38
INVAR-14, Run: 098, P, 0, 0, 28, 10, 20, 30
INVAR-14, Run: 099, P, 0, 0, 28, 11, 20, 31
INVAR-14, Run: 100, P, 0, 0, 28, 5, 20, 25
INVAR-15, Run: 001, P, 0, 0, 82, 25, 58, 83
INVAR-15, Run: 002, P, 0, 0, 82, 34, 58, 92
INVAR-15, Run: 003, P, 0, 0, 82, 39, 58, 97
INVAR-15, Run: 004, P, 0, 0, 82, 14, 58, 72
INVAR-15, Run: 005, P, 0, 0, 82, 45, 58, 103
INVAR-15, Run: 006, P, 0, 0, 82, 15, 58, 73
INVAR-15, Run: 007, P, 0, 0, 82, 28, 58, 86
INVAR-15, Run: 008, P, 0, 0, 82, 39, 58, 97
INVAR-15, Run: 009, P, 0, 0, 82, 41, 58, 99
INVAR-15, Run: 010, P, 0, 0, 82, 20, 58, 78
INVAR-15, Run: 011, P, 0, 0, 82, 27, 58, 85
INVAR-15, Run: 012, P, 0, 0, 82, 19, 58, 77
INVAR-15, Run: 013, P, 0, 0, 82, 18, 58, 76
INVAR-15, Run: 014, P, 0, 0, 82, 24, 58, 82
INVAR-15, Run: 015, P, 0, 0, 82, 21, 58, 79
INVAR-15, Run: 016, P, 0, 0, 82, 27, 58, 85
INVAR-15, Run: 017, P, 0, 0, 82, 28, 58, 86
INVAR-15, Run: 018, P, 0, 0, 82, 25, 58, 83
INVAR-15, Run: 019, P, 0, 0, 82, 20, 58, 78
INVAR-15, Run: 020, P, 0, 0, 82, 28, 58, 86
INVAR-15, Run: 021, P, 0, 0, 82, 35, 58, 93
INVAR-15, Run: 022, P, 0, 0, 82, 27, 58, 85
INVAR-15, Run: 023, P, 0, 0, 82, 25, 58, 83
INVAR-15, Run: 024, P, 0, 0, 82, 37, 58, 95
INVAR-15, Run: 025, P, 0, 0, 82, 42, 58, 100
INVAR-15, Run: 026, P, 0, 0, 82, 25, 58, 83
INVAR-15, Run: 027, P, 0, 0, 82, 52, 58, 110
INVAR-15, Run: 028, P, 0, 0, 82, 19, 58, 77
INVAR-15, Run: 029, P, 0, 0, 82, 32, 58, 90
INVAR-15, Run: 030, P, 0, 0, 82, 23, 58, 81
INVAR-15, Run: 031, P, 0, 0, 82, 28, 58, 86
INVAR-15, Run: 032, P, 0, 0, 82, 49, 58, 107
INVAR-15, Run: 033, P, 0, 0, 82, 23, 58, 81
INVAR-15, Run: 034, P, 0, 0, 82, 26, 58, 84
INVAR-15, Run: 035, P, 0, 0, 82, 22, 58, 80
INVAR-15, Run: 036, P, 0, 0, 82, 19, 58, 77
INVAR-15, Run: 037, P, 0, 0, 82, 27, 58, 85
INVAR-15, Run: 038, P, 0, 0, 82, 26, 58, 84
INVAR-15, Run: 039, P, 0, 0, 82, 22, 58, 80
INVAR-15, Run: 040, P, 0, 0, 82, 36, 58, 94
INVAR-15, Run: 041, P, 0, 0, 82, 19, 58, 77
INVAR-15, Run: 042, P, 0, 0, 82, 53, 58, 111
INVAR-15, Run: 043, P, 0, 0, 82, 27, 58, 85
INVAR-15, Run: 044, P, 0, 0, 82, 23, 58, 81
INVAR-15, Run: 045, P, 0, 0, 82, 22, 58, 80
INVAR-15, Run: 046, P, 0, 0, 82, 42, 58, 100
INVAR-15, Run: 047, P, 0, 0, 82, 38, 58, 96
INVAR-15, Run: 048, P, 0, 0, 82, 32, 58, 90
INVAR-15, Run: 049, P, 0, 0, 82, 30, 58, 88
INVAR-15, Run: 050, P, 0, 0, 82, 27, 58, 85
INVAR-15, Run: 051, P, 0, 0, 82, 33, 58, 91
INVAR-15, Run: 052, P, 0, 0, 82, 31, 58, 89
INVAR-15, Run: 053, P, 0, 0, 82, 15, 58, 73
INVAR-15, Run: 054, P, 0, 0, 82, 37, 58, 95
INVAR-15, Run: 055, P, 0, 0, 82, 42, 58, 100
INVAR-15, Run: 056, P, 0, 0, 82, 35, 58, 93
INVAR-15, Run: 057, P, 0, 0, 82, 35, 58, 93
INVAR-15, Run: 058, P, 0, 0, 82, 55, 58, 113
INVAR-15, Run: 059, P, 0, 0, 82, 45, 58, 103
INVAR-15, Run: 060, P, 0, 0, 82, 38, 58, 96
INVAR-15, Run: 061, P, 0, 0, 82, 35, 58, 93
INVAR-15, Run: 062, P, 0, 0, 82, 37, 58, 95
INVAR-15, Run: 063, P, 0, 0, 82, 26, 58, 84
INVAR-15, Run: 064, P, 0, 0, 82, 13, 58, 71
INVAR-15, Run: 065, P, 0, 0, 82, 33, 58, 91
INVAR-15, Run: 066, P, 0, 0, 82, 38, 58, 96
INVAR-15, Run: 067, P, 0, 0, 82, 25, 58, 83
INVAR-15, Run: 068, P, 0, 0, 82, 36, 58, 94
INVAR-15, Run: 069, P, 0, 0, 82, 35, 58, 93
INVAR-15, Run: 070, P, 0, 0, 82, 37, 58, 95
INVAR-15, Run: 071, P, 0, 0, 82, 20, 58, 78
INVAR-15, Run: 072, P, 0, 0, 82, 22, 58, 80
INVAR-15, Run: 073, P, 0, 0, 82, 16, 58, 74
INVAR-15, Run: 074, P, 0, 0, 82, 26, 58, 84
INVAR-15, Run: 075, P, 0, 0, 82, 33, 58, 91
INVAR-15, Run: 076, P, 0, 0, 82, 26, 58, 84
INVAR-15, Run: 077, P, 0, 0, 82, 31, 58, 89
INVAR-15, Run: 078, P, 0, 0, 82, 22, 58, 80
INVAR-15, Run: 079, P, 0, 0, 82, 33, 58, 91
INVAR-15, Run: 080, P, 0, 0, 82, 35, 58, 93
INVAR-15, Run: 081, P, 0, 0, 82, 23, 58, 81
INVAR-15, Run: 082, P, 0, 0, 82, 24, 58, 82
INVAR-15, Run: 083, P, 0, 0, 82, 26, 58, 84
INVAR-15, Run: 084, P, 0, 0, 82, 32, 58, 90
INVAR-15, Run: 085, P, 0, 0, 82, 41, 58, 99
INVAR-15, Run: 086, P, 0, 0, 82, 15, 58, 73
INVAR-15, Run: 087, P, 0, 0, 82, 38, 58, 96
INVAR-15, Run: 088, P, 0, 0, 82, 36, 58, 94
INVAR-15, Run: 089, P, 0, 0, 82, 36, 58, 94
INVAR-15, Run: 090, P, 0, 0, 82, 33, 58, 91
INVAR-15, Run: 091, P, 0, 0, 82, 28, 58, 86
INVAR-15, Run: 092, P, 0, 0, 82, 20, 58, 78
INVAR-15, Run: 093, P, 0, 0, 82, 27, 58, 85
INVAR-15, Run: 094, P, 0, 0, 82, 20, 58, 78
INVAR-15, Run: 095, P, 0, 0, 82, 29, 58, 87
INVAR-15, Run: 096, P, 0, 0, 82, 22, 58, 80
INVAR-15, Run: 097, P, 0, 0, 82, 23, 58, 81
INVAR-15, Run: 098, P, 0, 0, 82, 17, 58, 75
INVAR-15, Run: 099, P, 0, 0, 82, 14, 58, 72
INVAR-15, Run: 100, P, 0, 0, 82, 28, 58, 86
INVAR-16, Run: 001, P, 0, 0, 80, 207, 74, 281
INVAR-16, Run: 002, P, 0, 0, 80, 178, 74, 252
INVAR-16, Run: 003, P, 0, 0, 80, 73, 74, 147
INVAR-16, Run: 004, P, 0, 0, 80, 113, 74, 187
INVAR-16, Run: 005, P, 0, 0, 80, 127, 74, 201
INVAR-16, Run: 006, P, 0, 0, 80, 100, 74, 174
INVAR-16, Run: 007, P, 0, 0, 80, 113, 74, 187
INVAR-16, Run: 008, P, 0, 0, 80, 109, 74, 183
INVAR-16, Run: 009, P, 0, 0, 80, 140, 74, 214
INVAR-16, Run: 010, P, 0, 0, 80, 85, 74, 159
INVAR-16, Run: 011, P, 0, 0, 80, 79, 74, 153
INVAR-16, Run: 012, P, 0, 0, 80, 117, 74, 191
INVAR-16, Run: 013, P, 0, 0, 80, 79, 74, 153
INVAR-16, Run: 014, P, 0, 0, 80, 131, 74, 205
INVAR-16, Run: 015, P, 0, 0, 80, 94, 74, 168
INVAR-16, Run: 016, P, 0, 0, 80, 138, 74, 212
INVAR-16, Run: 017, P, 0, 0, 80, 122, 74, 196
INVAR-16, Run: 018, P, 0, 0, 80, 80, 74, 154
INVAR-16, Run: 019, P, 0, 0, 80, 92, 74, 166
INVAR-16, Run: 020, P, 0, 0, 80, 86, 74, 160
INVAR-16, Run: 021, P, 0, 0, 80, 136, 74, 210
INVAR-16, Run: 022, P, 0, 0, 80, 152, 74, 226
INVAR-16, Run: 023, P, 0, 0, 80, 119, 74, 193
INVAR-16, Run: 024, P, 0, 0, 80, 109, 74, 183
INVAR-16, Run: 025, P, 0, 0, 80, 67, 74, 141
INVAR-16, Run: 026, P, 0, 0, 80, 114, 74, 188
INVAR-16, Run: 027, P, 0, 0, 80, 103, 74, 177
INVAR-16, Run: 028, P, 0, 0, 80, 95, 74, 169
INVAR-16, Run: 029, P, 0, 0, 80, 128, 74, 202
INVAR-16, Run: 030, P, 0, 0, 80, 99, 74, 173
INVAR-16, Run: 031, P, 0, 0, 80, 107, 74, 181
INVAR-16, Run: 032, P, 0, 0, 80, 90, 74, 164
INVAR-16, Run: 033, P, 0, 0, 80, 99, 74, 173
INVAR-16, Run: 034, P, 0, 0, 80, 64, 74, 138
INVAR-16, Run: 035, P, 0, 0, 80, 135, 74, 209
INVAR-16, Run: 036, P, 0, 0, 80, 110, 74, 184
INVAR-16, Run: 037, P, 0, 0, 80, 114, 74, 188
INVAR-16, Run: 038, P, 0, 0, 80, 123, 74, 197
INVAR-16, Run: 039, P, 0, 0, 80, 145, 74, 219
INVAR-16, Run: 040, P, 0, 0, 80, 122, 74, 196
INVAR-16, Run: 041, P, 0, 0, 80, 107, 74, 181
INVAR-16, Run: 042, P, 0, 0, 80, 131, 74, 205
INVAR-16, Run: 043, P, 0, 0, 80, 142, 74, 216
INVAR-16, Run: 044, P, 0, 0, 80, 82, 74, 156
INVAR-16, Run: 045, P, 0, 0, 80, 114, 74, 188
INVAR-16, Run: 046, P, 0, 0, 80, 93, 74, 167
INVAR-16, Run: 047, P, 0, 0, 80, 97, 74, 171
INVAR-16, Run: 048, P, 0, 0, 80, 96, 74, 170
INVAR-16, Run: 049, P, 0, 0, 80, 123, 74, 197
INVAR-16, Run: 050, P, 0, 0, 80, 156, 74, 230
INVAR-16, Run: 051, P, 0, 0, 80, 133, 74, 207
INVAR-16, Run: 052, P, 0, 0, 80, 150, 74, 224
INVAR-16, Run: 053, P, 0, 0, 80, 144, 74, 218
INVAR-16, Run: 054, P, 0, 0, 80, 90, 74, 164
INVAR-16, Run: 055, P, 0, 0, 80, 151, 74, 225
INVAR-16, Run: 056, P, 0, 0, 80, 110, 74, 184
INVAR-16, Run: 057, P, 0, 0, 80, 109, 74, 183
INVAR-16, Run: 058, P, 0, 0, 80, 94, 74, 168
INVAR-16, Run: 059, P, 0, 0, 80, 66, 74, 140
INVAR-16, Run: 060, P, 0, 0, 80, 165, 74, 239
INVAR-16, Run: 061, P, 0, 0, 80, 130, 74, 204
INVAR-16, Run: 062, P, 0, 0, 80, 139, 74, 213
INVAR-16, Run: 063, P, 0, 0, 80, 73, 74, 147
INVAR-16, Run: 064, P, 0, 0, 80, 121, 74, 195
INVAR-16, Run: 065, P, 0, 0, 80, 108, 74, 182
INVAR-16, Run: 066, P, 0, 0, 80, 122, 74, 196
INVAR-16, Run: 067, P, 0, 0, 80, 124, 74, 198
INVAR-16, Run: 068, P, 0, 0, 80, 94, 74, 168
INVAR-16, Run: 069, P, 0, 0, 80, 107, 74, 181
INVAR-16, Run: 070, P, 0, 0, 80, 162, 74, 236
INVAR-16, Run: 071, P, 0, 0, 80, 98, 74, 172
INVAR-16, Run: 072, P, 0, 0, 80, 136, 74, 210
INVAR-16, Run: 073, P, 0, 0, 80, 85, 74, 159
INVAR-16, Run: 074, P, 0, 0, 80, 246, 74, 320
INVAR-16, Run: 075, P, 0, 0, 80, 93, 74, 167
INVAR-16, Run: 076, P, 0, 0, 80, 88, 74, 162
INVAR-16, Run: 077, P, 0, 0, 80, 74, 74, 148
INVAR-16, Run: 078, P, 0, 0, 80, 102, 74, 176
INVAR-16, Run: 079, P, 0, 0, 80, 69, 74, 143
INVAR-16, Run: 080, P, 0, 0, 80, 128, 74, 202
INVAR-16, Run: 081, P, 0, 0, 80, 82, 74, 156
INVAR-16, Run: 082, P, 0, 0, 80, 77, 74, 151
INVAR-16, Run: 083, P, 0, 0, 80, 102, 74, 176
INVAR-16, Run: 084, P, 0, 0, 80, 103, 74, 177
INVAR-16, Run: 085, P, 0, 0, 80, 124, 74, 198
INVAR-16, Run: 086, P, 0, 0, 80, 88, 74, 162
INVAR-16, Run: 087, P, 0, 0, 80, 80, 74, 154
INVAR-16, Run: 088, P, 0, 0, 80, 93, 74, 167
INVAR-16, Run: 089, P, 0, 0, 80, 121, 74, 195
INVAR-16, Run: 090, P, 0, 0, 80, 69, 74, 143
INVAR-16, Run: 091, P, 0, 0, 80, 96, 74, 170
INVAR-16, Run: 092, P, 0, 0, 80, 112, 74, 186
INVAR-16, Run: 093, P, 0, 0, 80, 104, 74, 178
INVAR-16, Run: 094, P, 0, 0, 80, 170, 74, 244
INVAR-16, Run: 095, P, 0, 0, 80, 86, 74, 160
INVAR-16, Run: 096, P, 0, 0, 80, 106, 74, 180
INVAR-16, Run: 097, P, 0, 0, 80, 128, 74, 202
INVAR-16, Run: 098, P, 0, 0, 80, 82, 74, 156
INVAR-16, Run: 099, P, 0, 0, 80, 125, 74, 199
INVAR-16, Run: 100, P, 0, 0, 80, 198, 74, 272
INVAR-17, Run: 001, P, 0, 0, 21, 21, 18, 39
INVAR-17, Run: 002, P, 0, 0, 21, 8, 18, 26
INVAR-17, Run: 003, P, 0, 0, 21, 19, 18, 37
INVAR-17, Run: 004, P, 0, 0, 21, 24, 18, 42
INVAR-17, Run: 005, P, 0, 0, 21, 34, 18, 52
INVAR-17, Run: 006, P, 0, 0, 21, 10, 18, 28
INVAR-17, Run: 007, P, 0, 0, 21, 16, 18, 34
INVAR-17, Run: 008, P, 0, 0, 21, 12, 18, 30
INVAR-17, Run: 009, P, 0, 0, 21, 47, 18, 65
INVAR-17, Run: 010, P, 0, 0, 21, 18, 18, 36
INVAR-17, Run: 011, P, 0, 0, 21, 22, 18, 40
INVAR-17, Run: 012, P, 0, 0, 21, 19, 18, 37
INVAR-17, Run: 013, P, 0, 0, 21, 17, 18, 35
INVAR-17, Run: 014, P, 0, 0, 21, 14, 18, 32
INVAR-17, Run: 015, P, 0, 0, 21, 9, 18, 27
INVAR-17, Run: 016, P, 0, 0, 21, 16, 18, 34
INVAR-17, Run: 017, P, 0, 0, 21, 31, 18, 49
INVAR-17, Run: 018, P, 0, 0, 21, 20, 18, 38
INVAR-17, Run: 019, P, 0, 0, 21, 17, 18, 35
INVAR-17, Run: 020, P, 0, 0, 21, 22, 18, 40
INVAR-17, Run: 021, P, 0, 0, 21, 13, 18, 31
INVAR-17, Run: 022, P, 0, 0, 21, 15, 18, 33
INVAR-17, Run: 023, P, 0, 0, 21, 15, 18, 33
INVAR-17, Run: 024, P, 0, 0, 21, 22, 18, 40
INVAR-17, Run: 025, P, 0, 0, 21, 24, 18, 42
INVAR-17, Run: 026, P, 0, 0, 21, 12, 18, 30
INVAR-17, Run: 027, P, 0, 0, 21, 21, 18, 39
INVAR-17, Run: 028, P, 0, 0, 21, 10, 18, 28
INVAR-17, Run: 029, P, 0, 0, 21, 12, 18, 30
INVAR-17, Run: 030, P, 0, 0, 21, 29, 18, 47
INVAR-17, Run: 031, P, 0, 0, 21, 12, 18, 30
INVAR-17, Run: 032, P, 0, 0, 21, 9, 18, 27
INVAR-17, Run: 033, P, 0, 0, 21, 18, 18, 36
INVAR-17, Run: 034, P, 0, 0, 21, 17, 18, 35
INVAR-17, Run: 035, P, 0, 0, 21, 17, 18, 35
INVAR-17, Run: 036, P, 0, 0, 21, 26, 18, 44
INVAR-17, Run: 037, P, 0, 0, 21, 13, 18, 31
INVAR-17, Run: 038, P, 0, 0, 21, 14, 18, 32
INVAR-17, Run: 039, P, 0, 0, 21, 25, 18, 43
INVAR-17, Run: 040, P, 0, 0, 21, 20, 18, 38
INVAR-17, Run: 041, P, 0, 0, 21, 26, 18, 44
INVAR-17, Run: 042, P, 0, 0, 21, 13, 18, 31
INVAR-17, Run: 043, P, 0, 0, 21, 20, 18, 38
