Input Number, Run_Number, Result@ 100, H, B, PE, X1, M, PO, CE, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 060, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 207, 1416, 50, 43, 20, 43, 100, 157, 250, 1416
INVAR-9, Run: 061, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 261, 1537, 50, 33, 30, 43, 100, 157, 304, 1537
INVAR-9, Run: 062, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 281, 1736, 50, 41, 24, 42, 100, 158, 323, 1736
INVAR-9, Run: 063, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 325, 1571, 50, 29, 28, 46, 100, 154, 371, 1571
INVAR-9, Run: 064, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 342, 1568, 50, 38, 21, 45, 100, 155, 387, 1568
INVAR-9, Run: 065, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 209, 1180, 50, 35, 30, 42, 100, 158, 251, 1180
INVAR-9, Run: 066, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 292, 1364, 50, 37, 28, 42, 100, 158, 334, 1364
INVAR-9, Run: 067, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 302, 1570, 50, 37, 20, 46, 100, 154, 348, 1570
INVAR-9, Run: 068, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 325, 1403, 50, 40, 25, 42, 100, 158, 367, 1403
INVAR-9, Run: 069, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 276, 1300, 50, 38, 27, 42, 100, 158, 318, 1300
INVAR-9, Run: 070, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 316, 1953, 50, 45, 18, 43, 100, 157, 359, 1953
INVAR-9, Run: 071, P, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 298, 1471, 50, 35, 34, 40, 100, 160, 338, 1471
INVAR-9, Run: 072, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 245, 1598, 50, 42, 21, 43, 100, 157, 288, 1598
INVAR-9, Run: 073, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 349, 2071, 50, 35, 26, 44, 100, 156, 393, 2071
INVAR-9, Run: 074, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 264, 1576, 50, 39, 22, 44, 100, 156, 308, 1576
INVAR-9, Run: 075, P, 0, 0, 1, 0, 0, 0, 39, 39, 0, 0, 278, 22, 100, 360, 1933, 50, 41, 30, 39, 100, 161, 399, 1933
INVAR-9, Run: 076, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 337, 1639, 50, 33, 32, 42, 100, 158, 379, 1639
INVAR-9, Run: 077, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 302, 2691, 50, 40, 23, 43, 100, 157, 345, 2691
INVAR-9, Run: 078, P, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 318, 1869, 50, 36, 31, 41, 100, 159, 359, 1869
INVAR-9, Run: 079, P, 0, 0, 1, 0, 0, 0, 39, 39, 0, 0, 278, 22, 100, 297, 1503, 50, 43, 28, 39, 100, 161, 336, 1503
INVAR-9, Run: 080, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 289, 1686, 50, 33, 30, 43, 100, 157, 332, 1686
INVAR-9, Run: 081, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 345, 1644, 50, 37, 20, 46, 100, 154, 391, 1644
INVAR-9, Run: 082, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 422, 2340, 50, 42, 21, 43, 100, 157, 465, 2340
INVAR-9, Run: 083, P, 0, 0, 1, 0, 0, 0, 39, 39, 0, 0, 278, 22, 100, 367, 1519, 50, 37, 34, 39, 100, 161, 406, 1519
INVAR-9, Run: 084, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 259, 1446, 50, 32, 29, 44, 100, 156, 303, 1446
INVAR-9, Run: 085, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 307, 1576, 50, 33, 30, 43, 100, 157, 350, 1576
INVAR-9, Run: 086, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 287, 1803, 50, 34, 23, 46, 100, 154, 333, 1803
INVAR-9, Run: 087, P, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 229, 1237, 50, 35, 34, 40, 100, 160, 269, 1237
INVAR-9, Run: 088, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 270, 1368, 50, 42, 19, 44, 100, 156, 314, 1368
INVAR-9, Run: 089, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 300, 1792, 50, 32, 25, 46, 100, 154, 346, 1792
INVAR-9, Run: 090, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 369, 2125, 50, 35, 26, 44, 100, 156, 413, 2125
INVAR-9, Run: 091, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 338, 2041, 50, 35, 30, 42, 100, 158, 380, 2041
INVAR-9, Run: 092, P, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 377, 1456, 50, 34, 33, 41, 100, 159, 418, 1456
INVAR-9, Run: 093, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 312, 1927, 50, 36, 25, 44, 100, 156, 356, 1927
INVAR-9, Run: 094, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 248, 1699, 50, 37, 26, 43, 100, 157, 291, 1699
INVAR-9, Run: 095, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 275, 1255, 50, 28, 35, 43, 100, 157, 318, 1255
INVAR-9, Run: 096, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 350, 1411, 50, 34, 31, 42, 100, 158, 392, 1411
INVAR-9, Run: 097, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 369, 1806, 50, 33, 30, 43, 100, 157, 412, 1806
INVAR-9, Run: 098, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 340, 1599, 50, 26, 37, 43, 100, 157, 383, 1599
INVAR-9, Run: 099, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 345, 1833, 50, 33, 24, 46, 100, 154, 391, 1833
INVAR-9, Run: 100, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 286, 2349, 50, 48, 17, 42, 100, 158, 328, 2349
