Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 067, P, 0, 0, 0, 2, 0, 0, 180, 0, 0, 1, 0, 50, 120, 100, 1481, 40, 40, 1481, 50, 32, 17, 50, 109, 100, 15200, 7660
INVAR-9, Run: 068, P, 0, 0, 0, 2, 0, 0, 204, 0, 0, 1, 0, 50, 96, 100, 1941, 27, 27, 1941, 50, 34, 15, 50, 97, 100, 18206, 9151
INVAR-9, Run: 069, P, 1, 0, 0, 0, 0, 0, 216, 0, 0, 1, 0, 50, 85, 100, 1075, 40, 40, 1075, 50, 27, 22, 50, 92, 100, 12578, 6331
INVAR-9, Run: 070, P, 1, 0, 0, 0, 0, 0, 200, 0, 0, 1, 0, 50, 101, 100, 1348, 27, 27, 1348, 50, 36, 13, 50, 100, 100, 14256, 7178
INVAR-9, Run: 071, P, 1, 0, 0, 2, 0, 0, 202, 0, 2, 1, 2, 49, 99, 100, 1635, 29, 27, 1635, 50, 34, 15, 49, 98, 100, 12626, 6362
INVAR-9, Run: 072, P, 1, 0, 0, 0, 0, 0, 198, 0, 0, 1, 0, 50, 103, 100, 1556, 33, 33, 1556, 50, 31, 18, 50, 101, 100, 15016, 7559
INVAR-9, Run: 073, P, 0, 0, 0, 2, 0, 0, 208, 0, 0, 1, 0, 50, 92, 100, 1833, 30, 30, 1833, 50, 36, 13, 50, 95, 100, 14786, 7439
INVAR-9, Run: 074, P, 0, 0, 0, 0, 0, 0, 204, 0, 0, 1, 0, 50, 96, 100, 2211, 27, 27, 2211, 50, 33, 16, 50, 98, 100, 14008, 7052
INVAR-9, Run: 075, P, 0, 0, 0, 0, 0, 0, 206, 0, 0, 1, 0, 50, 94, 100, 1941, 38, 38, 1941, 50, 31, 18, 50, 97, 100, 13000, 6547
INVAR-9, Run: 076, P, 1, 0, 0, 0, 0, 0, 188, 0, 2, 1, 2, 49, 113, 100, 1200, 34, 32, 1200, 50, 30, 19, 49, 106, 100, 17860, 8986
INVAR-9, Run: 077, P, 1, 0, 0, 0, 0, 0, 216, 0, 2, 1, 2, 49, 85, 100, 1606, 36, 34, 1606, 50, 36, 13, 49, 92, 100, 14426, 7255
INVAR-9, Run: 078, P, 0, 0, 0, 2, 0, 0, 204, 0, 0, 1, 0, 50, 96, 100, 2069, 36, 36, 2069, 50, 28, 21, 50, 97, 100, 13702, 6899
INVAR-9, Run: 079, P, 0, 0, 0, 0, 0, 0, 208, 0, 0, 1, 0, 50, 92, 100, 1491, 38, 38, 1491, 50, 29, 20, 50, 96, 100, 13786, 6939
INVAR-9, Run: 080, P, 0, 0, 0, 2, 0, 0, 210, 0, 0, 1, 0, 50, 90, 100, 1278, 32, 32, 1278, 50, 27, 22, 50, 94, 100, 15986, 8038
INVAR-9, Run: 081, P, 1, 0, 0, 1, 0, 0, 209, 0, 2, 1, 2, 49, 92, 100, 1628, 36, 34, 1628, 50, 28, 21, 49, 95, 100, 12481, 6286
INVAR-9, Run: 082, P, 0, 0, 0, 0, 0, 0, 206, 0, 0, 1, 0, 50, 94, 100, 1508, 32, 32, 1508, 50, 31, 18, 50, 97, 100, 13942, 7018
INVAR-9, Run: 083, P, 1, 0, 0, 0, 0, 0, 218, 0, 0, 1, 0, 50, 83, 100, 1630, 37, 37, 1630, 50, 36, 13, 50, 91, 100, 14700, 7391
INVAR-9, Run: 084, P, 1, 0, 0, 0, 0, 0, 198, 0, 0, 1, 0, 50, 103, 100, 1550, 44, 44, 1550, 50, 28, 21, 50, 101, 100, 16228, 8165
INVAR-9, Run: 085, P, 0, 0, 0, 2, 0, 0, 196, 0, 2, 1, 2, 49, 104, 100, 1544, 36, 34, 1544, 50, 30, 19, 49, 101, 100, 16256, 8180
INVAR-9, Run: 086, P, 1, 0, 0, 1, 0, 0, 183, 0, 0, 1, 0, 50, 118, 100, 2299, 33, 33, 2299, 50, 36, 13, 50, 108, 100, 16331, 8224
INVAR-9, Run: 087, P, 1, 0, 0, 1, 0, 0, 187, 0, 0, 1, 0, 50, 114, 100, 1752, 44, 44, 1752, 50, 20, 29, 50, 106, 100, 12101, 6107
INVAR-9, Run: 088, P, 1, 0, 0, 0, 0, 0, 212, 0, 0, 1, 0, 50, 89, 100, 1628, 35, 35, 1628, 50, 35, 14, 50, 94, 100, 11596, 5842
INVAR-9, Run: 089, P, 0, 0, 0, 0, 0, 0, 198, 0, 0, 1, 0, 50, 102, 100, 1757, 27, 27, 1757, 50, 33, 16, 50, 101, 100, 15772, 7937
INVAR-9, Run: 090, P, 0, 0, 0, 2, 0, 0, 198, 0, 0, 1, 0, 50, 102, 100, 2010, 45, 45, 2010, 50, 37, 12, 50, 100, 100, 13844, 6973
INVAR-9, Run: 091, P, 0, 0, 0, 2, 0, 0, 212, 0, 0, 1, 0, 50, 88, 100, 1620, 39, 39, 1620, 50, 36, 13, 50, 93, 100, 16460, 8274
INVAR-9, Run: 092, P, 1, 0, 0, 1, 0, 0, 213, 0, 2, 1, 2, 49, 88, 100, 1692, 19, 17, 1692, 50, 25, 24, 49, 93, 100, 14081, 7084
INVAR-9, Run: 093, P, 0, 0, 0, 0, 0, 0, 198, 0, 2, 1, 2, 49, 102, 100, 1104, 48, 46, 1104, 50, 21, 28, 49, 101, 100, 13060, 6581
INVAR-9, Run: 094, P, 1, 0, 0, 0, 0, 0, 204, 0, 0, 1, 0, 50, 97, 100, 1662, 27, 27, 1662, 50, 30, 19, 50, 98, 100, 14688, 7392
INVAR-9, Run: 095, P, 1, 0, 0, 0, 0, 0, 192, 0, 0, 1, 0, 50, 109, 100, 1892, 38, 38, 1892, 50, 34, 15, 50, 104, 100, 16634, 8371
INVAR-9, Run: 096, P, 0, 0, 0, 2, 0, 0, 196, 0, 0, 1, 0, 50, 104, 100, 1640, 36, 36, 1640, 50, 34, 15, 50, 101, 100, 15054, 7579
INVAR-9, Run: 097, P, 0, 0, 0, 0, 0, 0, 210, 0, 2, 1, 2, 49, 90, 100, 1315, 32, 30, 1315, 50, 31, 18, 49, 95, 100, 15744, 7917
INVAR-9, Run: 098, P, 0, 0, 0, 0, 0, 0, 202, 0, 0, 1, 0, 50, 98, 100, 2796, 30, 30, 2796, 50, 36, 13, 50, 99, 100, 15460, 7779
INVAR-9, Run: 099, P, 0, 0, 0, 0, 0, 0, 196, 0, 2, 1, 2, 49, 104, 100, 2030, 39, 37, 2030, 50, 31, 18, 49, 102, 100, 15240, 7672
INVAR-9, Run: 100, P, 1, 0, 0, 1, 0, 0, 213, 0, 0, 1, 0, 50, 88, 100, 1449, 33, 33, 1449, 50, 31, 18, 50, 93, 100, 14193, 7140
