Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 075, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 695, 212, 50, 32, 17, 50, 100, 150, 892, 359
INVAR-9, Run: 076, F, 74, 0, 0, 0, 0, 0, 0, 163, 276, 1, 0, 113, 100, 1103, 314, 50, 30, 19, 50, 100, 150, 1266, 427
INVAR-9, Run: 077, F, 34, 0, 0, 0, 0, 0, 0, 183, 316, 1, 0, 133, 100, 457, 226, 50, 33, 16, 50, 100, 150, 640, 359
INVAR-9, Run: 078, F, 48, 0, 0, 0, 0, 0, 0, 176, 302, 1, 0, 126, 100, 759, 273, 50, 34, 15, 50, 100, 150, 935, 399
INVAR-9, Run: 079, F, 24, 0, 0, 0, 0, 0, 0, 188, 326, 1, 0, 138, 100, 927, 334, 50, 34, 15, 50, 100, 150, 1115, 472
INVAR-9, Run: 080, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 972, 316, 50, 33, 16, 50, 100, 150, 1162, 456
INVAR-9, Run: 081, F, 18, 0, 0, 0, 0, 0, 0, 191, 332, 1, 0, 141, 100, 876, 298, 50, 30, 19, 50, 100, 150, 1067, 439
INVAR-9, Run: 082, F, 26, 0, 0, 0, 0, 0, 0, 187, 324, 1, 0, 137, 100, 864, 296, 50, 31, 18, 50, 100, 150, 1051, 433
INVAR-9, Run: 083, F, 28, 0, 0, 0, 0, 0, 0, 186, 322, 1, 0, 136, 100, 504, 222, 50, 29, 20, 50, 100, 150, 690, 358
INVAR-9, Run: 084, F, 50, 0, 0, 0, 0, 0, 0, 175, 300, 1, 0, 125, 100, 782, 290, 50, 31, 18, 50, 100, 150, 957, 415
INVAR-9, Run: 085, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 815, 287, 50, 30, 19, 50, 100, 150, 1012, 434
INVAR-9, Run: 086, F, 28, 0, 0, 0, 0, 0, 0, 186, 322, 1, 0, 136, 100, 841, 252, 50, 34, 15, 50, 100, 150, 1027, 388
INVAR-9, Run: 087, F, 36, 0, 0, 0, 0, 0, 0, 182, 314, 1, 0, 132, 100, 570, 209, 50, 28, 21, 50, 100, 150, 752, 341
INVAR-9, Run: 088, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 795, 256, 50, 31, 18, 50, 100, 150, 994, 405
INVAR-9, Run: 089, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 840, 335, 50, 25, 24, 50, 100, 150, 1034, 479
INVAR-9, Run: 090, F, 80, 0, 0, 0, 0, 0, 0, 160, 270, 1, 0, 110, 100, 643, 220, 50, 31, 18, 50, 100, 150, 803, 330
INVAR-9, Run: 091, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 728, 307, 50, 33, 16, 50, 100, 150, 918, 447
INVAR-9, Run: 092, F, 26, 0, 0, 0, 0, 0, 0, 187, 324, 1, 0, 137, 100, 882, 312, 50, 27, 22, 50, 100, 150, 1069, 449
INVAR-9, Run: 093, F, 50, 0, 0, 0, 0, 0, 0, 175, 300, 1, 0, 125, 100, 816, 262, 50, 28, 21, 50, 100, 150, 991, 387
INVAR-9, Run: 094, F, 36, 0, 0, 0, 0, 0, 0, 182, 314, 1, 0, 132, 100, 895, 278, 50, 32, 17, 50, 100, 150, 1077, 410
INVAR-9, Run: 095, F, 56, 0, 0, 0, 0, 0, 0, 172, 294, 1, 0, 122, 100, 896, 284, 50, 35, 14, 50, 100, 150, 1068, 406
INVAR-9, Run: 096, F, 16, 0, 0, 0, 0, 0, 0, 192, 334, 1, 0, 142, 100, 807, 277, 50, 31, 18, 50, 100, 150, 999, 419
INVAR-9, Run: 097, F, 44, 0, 0, 0, 0, 0, 0, 178, 306, 1, 0, 128, 100, 577, 230, 50, 40, 9, 50, 100, 150, 755, 358
INVAR-9, Run: 098, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 683, 310, 50, 35, 14, 50, 100, 150, 879, 456
INVAR-9, Run: 099, F, 18, 0, 0, 0, 0, 0, 0, 191, 332, 1, 0, 141, 100, 738, 286, 50, 33, 16, 50, 100, 150, 929, 427
INVAR-9, Run: 100, F, 32, 0, 0, 0, 0, 0, 0, 184, 318, 1, 0, 134, 100, 764, 231, 50, 32, 17, 50, 100, 150, 948, 365
