Input Number, Run_Number, Result@ 100, Leaderai, SetABab, Leaderak, ar, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, at, au, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-14, Run: 080, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 12, 0, 0, 9, 3, 0, 6, 1, 10, 2, 2, 1, 23, 1, 0, 23, 8, 25, 9, 1, 1, 0, 12, 0, 0, 13, 7, 14, 8, 1, 0, 0, 22, 0, 0, 0, 0, 0, 0, 22, 2, 0, 3, 4, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 081, P, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 1, 0, 18, 9, 2, 0, 10, 0, 0, 1, 0, 4, 1, 3, 1, 17, 3, 0, 3, 0, 7, 1, 1, 1, 0, 10, 0, 0, 2, 0, 3, 1, 1, 0, 0, 0, 0, 13, 3, 14, 4, 1, 19, 1, 0, 16, 0, 1, 18, 2, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 33, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 6, 0, 0, 13, 2, 14, 1, 3, 1
INVAR-14, Run: 082, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 11, 1, 0, 12, 0, 0, 3, 0, 5, 1, 2, 1, 23, 1, 0, 12, 1, 14, 2, 1, 1, 0, 12, 0, 0, 3, 0, 4, 1, 1, 0, 0, 11, 0, 4, 0, 4, 0, 0, 23, 0, 0, 1, 7, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 083, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 12, 0, 0, 10, 2, 0, 48, 7, 51, 8, 1, 1, 23, 1, 0, 4, 1, 6, 2, 1, 1, 0, 11, 1, 0, 39, 7, 41, 8, 1, 0, 0, 11, 0, 1, 0, 1, 0, 0, 24, 0, 0, 5, 1, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 22, 9, 3, 0, 11, 1, 0, 13, 3, 18, 4, 2, 1, 23, 1, 0, 9, 1, 11, 2, 1, 1, 0, 12, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 23, 1, 0, 13, 1, 1, 15, 2, 1, 1, 1, 1, 1, 4, 0, 4, 0, 33, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 4, 2, 1, 8, 0, 0, 39, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 085, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 0, 0, 11, 1, 0, 14, 7, 16, 8, 2, 1, 23, 1, 0, 2, 1, 4, 2, 1, 1, 0, 12, 0, 0, 28, 5, 28, 5, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 21, 3, 0, 10, 9, 4, 14, 5, 1, 1, 1, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 086, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 12, 0, 0, 11, 1, 0, 6, 3, 8, 4, 2, 1, 24, 0, 0, 30, 6, 31, 7, 1, 1, 0, 12, 0, 0, 12, 0, 13, 1, 1, 0, 0, 13, 0, 0, 0, 0, 0, 0, 21, 3, 0, 2, 5, 2, 6, 3, 1, 1, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 087, F, 0, 0, 1, 1, 0, 0, 6, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 8, 1, 0, 8, 1, 0, 0, 0, 3, 1, 1, 1, 21, 3, 0, 6, 3, 10, 4, 1, 1, 0, 12, 0, 0, 22, 5, 23, 6, 1, 0, 0, 15, 0, 1, 2, 1, 2, 0, 21, 3, 0, 9, 3, 1, 13, 2, 1, 1, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 088, P, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 12, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 1, 0, 9, 3, 0, 17, 4, 22, 5, 4, 1, 23, 1, 0, 47, 6, 49, 7, 1, 1, 0, 12, 0, 0, 20, 3, 21, 4, 1, 0, 0, 6, 0, 6, 3, 6, 3, 0, 23, 1, 0, 15, 0, 3, 16, 3, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 089, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 9, 2, 1, 12, 0, 0, 13, 3, 17, 5, 0, 1, 22, 2, 0, 24, 3, 27, 4, 1, 1, 1, 11, 1, 0, 5, 5, 7, 6, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 22, 2, 0, 5, 1, 1, 8, 2, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 090, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 12, 0, 0, 11, 0, 1, 2, 1, 4, 3, 1, 1, 23, 1, 0, 4, 1, 6, 2, 1, 1, 0, 12, 0, 0, 4, 0, 5, 1, 1, 0, 0, 13, 0, 2, 0, 2, 0, 0, 22, 2, 0, 1, 2, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 12, 0, 0, 11, 1, 0, 8, 0, 10, 1, 1, 1, 23, 1, 0, 17, 9, 19, 10, 1, 1, 0, 11, 0, 1, 2, 0, 4, 2, 1, 0, 0, 0, 0, 4, 0, 5, 1, 1, 21, 3, 0, 12, 0, 2, 16, 3, 1, 1, 1, 1, 1, 8, 0, 2, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 1, 9, 2, 1, 4, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 092, F, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 11, 1, 0, 11, 1, 0, 56, 23, 58, 23, 2, 0, 23, 1, 0, 8, 1, 10, 2, 1, 1, 1, 12, 0, 0, 16, 3, 17, 4, 1, 0, 0, 5, 0, 1, 0, 1, 0, 0, 21, 3, 0, 8, 2, 4, 12, 5, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 093, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 12, 0, 0, 10, 2, 0, 26, 6, 29, 7, 1, 1, 21, 3, 0, 3, 0, 7, 1, 1, 1, 0, 12, 0, 0, 8, 2, 9, 3, 1, 0, 0, 15, 0, 14, 5, 14, 5, 0, 23, 1, 0, 16, 4, 3, 18, 4, 1, 1, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 094, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 11, 0, 1, 10, 2, 0, 4, 0, 8, 2, 2, 1, 21, 3, 0, 34, 10, 38, 11, 1, 1, 0, 12, 0, 0, 0, 0, 1, 1, 1, 0, 0, 6, 0, 1, 0, 1, 0, 0, 23, 1, 0, 4, 2, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 095, P, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 12, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 2, 0, 12, 0, 0, 9, 5, 12, 6, 2, 1, 23, 1, 0, 17, 1, 19, 2, 1, 1, 0, 12, 0, 0, 14, 8, 15, 9, 1, 0, 0, 22, 0, 14, 3, 14, 3, 0, 23, 0, 1, 23, 5, 4, 24, 5, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 21, 10, 2, 0, 11, 1, 0, 10, 3, 14, 4, 3, 1, 16, 3, 0, 1, 0, 5, 1, 1, 1, 0, 9, 0, 0, 19, 7, 20, 8, 1, 1, 0, 12, 0, 3, 0, 4, 1, 1, 18, 1, 0, 45, 2, 11, 47, 12, 1, 1, 1, 1, 1, 6, 0, 16, 0, 26, 3, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 8, 2, 1, 3, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 097, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 0, 1, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 0, 0, 12, 0, 0, 6, 0, 7, 1, 2, 1, 22, 2, 0, 16, 5, 19, 6, 1, 1, 0, 10, 2, 0, 6, 0, 9, 1, 1, 0, 0, 9, 0, 2, 0, 3, 1, 1, 21, 3, 0, 48, 1, 12, 51, 12, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 098, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 1, 0, 12, 0, 0, 12, 1, 14, 2, 0, 1, 22, 2, 0, 9, 3, 12, 4, 1, 1, 1, 11, 1, 0, 46, 16, 47, 16, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 7, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 099, P, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 12, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 0, 1, 12, 0, 0, 12, 2, 14, 4, 3, 1, 21, 2, 1, 2, 0, 6, 2, 1, 1, 1, 12, 0, 0, 15, 3, 16, 4, 1, 0, 0, 9, 0, 32, 11, 32, 11, 0, 21, 3, 0, 47, 1, 6, 50, 6, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 100, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 10, 2, 0, 10, 1, 1, 12, 2, 17, 4, 2, 1, 23, 1, 0, 8, 5, 10, 6, 1, 1, 0, 12, 0, 0, 5, 0, 6, 1, 1, 0, 0, 13, 0, 0, 0, 0, 0, 0, 21, 3, 0, 10, 4, 0, 14, 1, 1, 1, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 26, 2, 0, 28, 0, 0, 4, 2, 7, 3, 2, 1, 53, 2, 1, 35, 10, 39, 12, 1, 1, 0, 27, 1, 0, 1, 2, 3, 3, 1, 0, 0, 5, 0, 7, 2, 8, 3, 1, 56, 0, 0, 21, 0, 5, 22, 6, 1, 1, 1, 1, 1, 16, 0, 8, 0, 82, 3, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 8, 0, 0, 12, 0, 0, 84, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 28, 0, 0, 28, 0, 0, 11, 2, 12, 3, 3, 1, 52, 4, 0, 8, 6, 13, 7, 1, 1, 0, 28, 0, 0, 2, 0, 3, 1, 1, 0, 0, 18, 0, 1, 0, 2, 1, 1, 54, 2, 0, 4, 7, 0, 7, 1, 1, 1, 1, 1, 1, 13, 0, 22, 0, 86, 1, 0, 0, 0, 0, 0, 0, 0, 8, 17, 9, 18, 9, 0, 15, 0, 0, 82, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 003, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 26, 2, 0, 26, 2, 0, 2, 0, 7, 1, 4, 1, 53, 3, 0, 11, 7, 15, 8, 1, 1, 1, 28, 0, 0, 8, 5, 9, 6, 1, 0, 0, 30, 0, 0, 0, 0, 0, 0, 52, 3, 1, 5, 11, 1, 10, 3, 1, 1, 1, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 004, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53, 26, 2, 0, 27, 1, 0, 41, 8, 45, 9, 3, 1, 55, 1, 0, 5, 5, 7, 6, 1, 1, 0, 27, 1, 0, 4, 0, 6, 1, 1, 0, 0, 4, 0, 10, 2, 10, 2, 0, 55, 1, 0, 6, 0, 1, 8, 2, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 005, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 27, 1, 0, 26, 1, 1, 2, 1, 6, 3, 4, 1, 54, 2, 0, 35, 7, 38, 8, 1, 1, 0, 27, 1, 0, 11, 1, 13, 2, 1, 0, 0, 10, 0, 0, 0, 0, 0, 0, 54, 1, 1, 0, 0, 0, 3, 2, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 006, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 55, 27, 1, 0, 26, 1, 1, 4, 2, 8, 4, 1, 1, 55, 0, 1, 11, 6, 13, 8, 1, 1, 0, 28, 0, 0, 21, 5, 22, 6, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 46, 3, 0, 0, 4, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 007, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53, 27, 1, 0, 28, 0, 0, 50, 9, 52, 10, 3, 1, 53, 3, 0, 11, 2, 15, 3, 1, 1, 0, 28, 0, 0, 18, 9, 19, 10, 1, 0, 0, 8, 0, 1, 0, 1, 0, 0, 53, 2, 0, 0, 3, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-2, Run: 008, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51, 27, 1, 0, 27, 0, 1, 3, 0, 6, 2, 5, 1, 53, 3, 0, 36, 11, 40, 12, 1, 1, 0, 28, 0, 0, 5, 2, 6, 3, 1, 0, 0, 23, 0, 7, 3, 7, 3, 0, 56, 0, 0, 5, 10, 1, 6, 2, 1, 1, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
