Input Number, Run_Number, Result@ 100, LeaderX1, ao, at, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-11, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 1, 0, 2, 0, 0, 9, 2, 11, 3, 0, 1, 4, 1, 0, 12, 0, 14, 1, 1, 1, 0, 2, 0, 0, 13, 8, 14, 9, 1, 0, 0, 24, 0, 0, 0, 1, 1, 1, 4, 1, 0, 5, 5, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 25, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 1, 0, 0, 0, 0, 9, 1, 11, 1, 1, 0
INVAR-11, Run: 010, P, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 0, 16, 5, 17, 6, 1, 1, 4, 0, 0, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 5, 1, 6, 2, 1, 0, 0, 20, 0, 17, 2, 18, 3, 1, 3, 0, 0, 0, 3, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 22, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 5, 0, 6, 1, 0, 0
INVAR-11, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 2, 1, 0, 1, 1, 0, 2, 1, 5, 2, 0, 1, 5, 0, 0, 1, 2, 2, 3, 1, 1, 0, 2, 0, 0, 16, 4, 17, 5, 1, 1, 0, 6, 0, 6, 1, 7, 2, 1, 4, 1, 0, 0, 1, 2, 2, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 1, 0, 0, 3, 1, 4, 1, 2, 1
INVAR-11, Run: 012, P, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 0, 0, 1, 1, 0, 5, 0, 7, 1, 2, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 3, 0, 5, 0, 6, 1, 1, 1, 1, 0, 4, 1, 1, 6, 2, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 5, 1, 6, 1, 2, 1
INVAR-11, Run: 013, P, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 4, 1, 0, 9, 5, 11, 6, 1, 1, 0, 2, 0, 0, 3, 2, 4, 3, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 5, 0, 0, 7, 0, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 1, 0, 0, 11, 6, 13, 1, 7, 1
INVAR-11, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 0, 12, 2, 13, 3, 1, 1, 4, 0, 1, 1, 1, 3, 3, 1, 1, 0, 2, 0, 0, 17, 6, 18, 7, 1, 1, 0, 7, 0, 17, 6, 18, 7, 1, 4, 1, 0, 16, 4, 5, 18, 6, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 2, 0, 0, 0, 0, 6, 1, 8, 1, 1, 0
INVAR-11, Run: 015, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 16, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 2, 0, 0, 12, 5, 14, 6, 1, 1, 4, 1, 0, 11, 4, 13, 5, 1, 1, 1, 2, 0, 0, 17, 4, 18, 5, 1, 1, 0, 32, 0, 4, 0, 5, 1, 0, 4, 1, 0, 20, 9, 4, 22, 5, 1, 1, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 1, 1, 0, 1, 1, 10, 4, 15, 7, 1, 1, 5, 0, 0, 4, 1, 5, 2, 1, 1, 0, 1, 1, 0, 6, 1, 8, 2, 1, 1, 0, 1, 0, 31, 9, 32, 10, 1, 3, 2, 0, 4, 0, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 3, 3, 4, 1, 4, 1
INVAR-11, Run: 017, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 1, 0, 2, 0, 0, 21, 5, 23, 6, 0, 1, 4, 0, 1, 20, 6, 22, 8, 1, 1, 0, 1, 1, 0, 21, 3, 22, 3, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 3, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 018, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 2, 0, 0, 44, 16, 45, 17, 0, 1, 5, 0, 0, 8, 0, 9, 1, 1, 1, 0, 2, 0, 0, 44, 9, 45, 10, 1, 1, 0, 10, 0, 7, 2, 7, 2, 0, 3, 2, 0, 37, 2, 9, 40, 10, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 019, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 2, 0, 0, 12, 1, 14, 2, 1, 1, 5, 0, 0, 6, 2, 7, 3, 1, 1, 0, 2, 0, 0, 27, 4, 28, 5, 1, 1, 0, 23, 0, 23, 5, 24, 5, 0, 4, 1, 0, 20, 11, 6, 22, 7, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 1, 0, 0, 2, 0, 12, 3, 16, 4, 0, 1, 5, 0, 0, 22, 2, 23, 3, 1, 1, 0, 2, 0, 0, 23, 6, 24, 7, 1, 1, 0, 10, 0, 16, 7, 17, 8, 1, 4, 0, 1, 6, 2, 4, 8, 6, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 1, 1, 0, 0, 0, 0, 2, 1, 1, 0
INVAR-11, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 3, 0, 0, 2, 0, 0, 20, 5, 21, 6, 0, 1, 4, 1, 0, 8, 0, 10, 1, 1, 1, 0, 2, 0, 0, 16, 2, 17, 3, 1, 0, 1, 0, 0, 7, 1, 9, 2, 1, 1, 0, 0, 1, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 3, 1, 5, 1, 2, 1
INVAR-11, Run: 022, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 2, 0, 0, 25, 4, 26, 5, 2, 1, 5, 0, 0, 19, 6, 20, 7, 1, 1, 0, 2, 0, 0, 33, 8, 34, 9, 1, 1, 0, 0, 0, 13, 6, 13, 6, 0, 4, 1, 0, 3, 0, 1, 5, 2, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 2, 1, 0, 2, 0, 0, 6, 4, 8, 5, 1, 1, 3, 2, 0, 6, 1, 9, 2, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 31, 0, 23, 7, 24, 8, 1, 3, 1, 1, 8, 6, 3, 11, 5, 1, 1, 1, 1, 1, 0, 0, 34, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 3, 1, 4, 1, 1, 0
INVAR-11, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 2, 0, 0, 10, 4, 11, 5, 1, 1, 4, 1, 0, 0, 0, 2, 1, 1, 1, 1, 2, 0, 0, 21, 1, 22, 2, 1, 1, 0, 15, 0, 14, 1, 15, 2, 1, 5, 0, 0, 5, 4, 2, 6, 3, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 24, 7, 24, 1, 7, 0
INVAR-11, Run: 025, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 0, 2, 0, 1, 1, 5, 2, 1, 1, 5, 0, 0, 42, 10, 43, 11, 1, 1, 0, 1, 1, 0, 16, 2, 17, 2, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 5, 0, 0, 3, 1, 3, 4, 4, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 2, 0, 1, 1, 1, 0, 5, 2, 8, 4, 1, 1, 5, 0, 0, 12, 0, 13, 1, 1, 1, 0, 2, 0, 0, 4, 2, 5, 3, 1, 1, 0, 6, 0, 19, 3, 20, 4, 1, 2, 2, 1, 0, 4, 1, 4, 3, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 2, 0, 0, 0, 0, 8, 5, 11, 1, 6, 1
INVAR-11, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 2, 1, 0, 2, 0, 0, 4, 1, 6, 2, 0, 1, 4, 1, 0, 7, 3, 9, 4, 1, 1, 0, 1, 1, 0, 10, 0, 12, 1, 1, 0, 0, 6, 1, 2, 0, 4, 2, 1, 3, 1, 1, 4, 4, 1, 7, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 1, 0, 0, 22, 3, 24, 1, 4, 1
INVAR-11, Run: 028, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 0, 4, 3, 5, 4, 1, 1, 3, 1, 1, 18, 3, 21, 5, 1, 1, 0, 2, 0, 0, 9, 4, 9, 4, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 4, 6, 10, 6, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 0, 0, 2, 0, 0, 7, 3, 8, 4, 2, 1, 5, 0, 0, 8, 1, 9, 2, 1, 1, 0, 2, 0, 0, 12, 2, 13, 3, 1, 1, 0, 0, 0, 12, 2, 13, 3, 1, 5, 0, 0, 7, 0, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 1, 0, 0, 5, 0, 6, 1, 1, 1
INVAR-11, Run: 030, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 1, 1, 1, 0, 6, 2, 9, 4, 0, 1, 5, 0, 0, 13, 6, 14, 7, 1, 1, 0, 2, 0, 0, 11, 3, 12, 4, 1, 0, 1, 35, 0, 10, 2, 12, 2, 0, 5, 0, 0, 4, 6, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 5, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 0, 14, 2, 15, 3, 0, 1, 4, 1, 0, 52, 13, 53, 13, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 2, 0, 1, 1, 0, 1, 1, 5, 2, 0, 1, 4, 1, 0, 6, 2, 8, 3, 1, 1, 0, 2, 0, 0, 21, 3, 22, 4, 1, 1, 0, 20, 0, 4, 0, 5, 1, 1, 4, 1, 0, 4, 2, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 21, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 0, 0, 0, 1, 0, 3, 1, 1, 1
INVAR-11, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 5, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 2, 0, 0, 5, 1, 7, 2, 1, 1, 4, 1, 0, 22, 3, 23, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 034, P, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 2, 0, 0, 9, 1, 12, 2, 1, 1, 5, 0, 0, 39, 12, 40, 13, 1, 1, 0, 1, 0, 1, 1, 1, 2, 2, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 035, P, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 4, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 0, 28, 7, 29, 8, 1, 0, 0, 13, 0, 9, 3, 10, 4, 1, 2, 2, 0, 26, 2, 5, 29, 6, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 2, 0, 0, 0, 0, 9, 1, 12, 1, 2, 1
INVAR-11, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 1, 1, 0, 35, 13, 37, 14, 0, 1, 5, 0, 0, 18, 3, 19, 4, 1, 1, 0, 2, 0, 0, 1, 0, 2, 1, 1, 0, 1, 6, 0, 40, 13, 42, 14, 1, 4, 1, 0, 18, 2, 5, 20, 6, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0
INVAR-11, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 3, 0, 0, 0, 2, 0, 8, 2, 11, 3, 1, 1, 4, 1, 0, 6, 0, 8, 1, 1, 1, 0, 2, 0, 0, 1, 0, 2, 1, 1, 1, 0, 9, 0, 16, 0, 17, 1, 1, 3, 2, 0, 8, 5, 2, 11, 3, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 1, 0, 0, 4, 3, 6, 1, 4, 1
