Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AIuAJab, AGuAIab, Leaderai, AIuAJX1, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 031, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9, 0, 0, 0, 0, 1, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 0, 0, 9, 0, 0, 10, 1, 11, 2, 4, 1, 17, 1, 0, 13, 0, 15, 1, 1, 1, 0, 8, 0, 1, 11, 2, 13, 4, 1, 0, 0, 18, 0, 16, 8, 17, 8, 0, 17, 1, 0, 28, 7, 2, 29, 2, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 16, 7, 2, 0, 6, 3, 0, 1, 0, 7, 1, 2, 1, 17, 1, 0, 3, 1, 5, 2, 1, 1, 0, 9, 0, 0, 9, 4, 10, 5, 1, 0, 0, 7, 0, 4, 3, 5, 4, 1, 16, 2, 0, 31, 2, 2, 34, 3, 1, 1, 1, 1, 1, 4, 0, 10, 0, 26, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 3, 2, 1, 5, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 0, 0, 7, 1, 1, 52, 9, 54, 10, 0, 0, 14, 3, 1, 2, 2, 7, 4, 1, 1, 0, 9, 0, 0, 7, 2, 8, 3, 1, 0, 0, 4, 0, 5, 1, 6, 2, 1, 17, 1, 0, 7, 3, 0, 9, 1, 1, 1, 1, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 0, 0, 8, 1, 0, 36, 11, 38, 12, 0, 1, 17, 1, 0, 10, 4, 12, 5, 1, 1, 0, 9, 0, 0, 3, 1, 4, 2, 1, 0, 0, 3, 0, 37, 7, 38, 8, 1, 17, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 4, 0, 4, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 1, 8, 3, 9, 3, 0, 5, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 0, 0, 3, 1, 1, 1, 14, 4, 0, 45, 13, 49, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 2, 0, 9, 0, 0, 17, 3, 20, 4, 2, 1, 18, 0, 0, 10, 2, 11, 3, 1, 1, 1, 9, 0, 0, 8, 2, 9, 3, 1, 0, 0, 17, 0, 23, 4, 24, 5, 1, 16, 2, 0, 1, 0, 1, 4, 2, 1, 1, 1, 1, 1, 4, 2, 21, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 5, 9, 5, 0, 3, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 1, 0, 4, 0, 7, 1, 2, 1, 17, 1, 0, 4, 0, 6, 1, 1, 1, 0, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 21, 0, 20, 5, 21, 6, 1, 17, 1, 0, 2, 8, 1, 4, 2, 1, 1, 1, 1, 1, 3, 0, 24, 0, 22, 1, 0, 0, 0, 0, 0, 0, 0, 9, 3, 2, 4, 2, 0, 6, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 25, 8, 27, 9, 3, 1, 16, 2, 0, 45, 14, 47, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 17, 8, 1, 0, 7, 1, 1, 8, 0, 12, 2, 0, 1, 18, 0, 0, 3, 2, 4, 3, 1, 1, 1, 9, 0, 0, 12, 3, 13, 4, 1, 0, 0, 10, 0, 1, 0, 2, 1, 1, 15, 2, 0, 2, 5, 0, 5, 1, 1, 1, 1, 1, 1, 4, 0, 12, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 4, 7, 5, 1, 5, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 5, 1, 7, 2, 3, 1, 17, 1, 0, 53, 11, 54, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9, 1, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 12, 1, 13, 2, 2, 1, 18, 0, 0, 29, 4, 30, 5, 1, 1, 0, 9, 0, 0, 23, 5, 24, 5, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 13, 5, 0, 19, 2, 5, 24, 5, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 1, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 19, 3, 20, 4, 1, 1, 18, 0, 0, 31, 7, 32, 8, 1, 1, 0, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 20, 0, 6, 2, 7, 3, 0, 16, 1, 1, 4, 8, 0, 7, 2, 1, 1, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 54, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 9, 0, 0, 20, 3, 22, 4, 1, 1, 18, 0, 0, 28, 6, 29, 7, 1, 1, 0, 9, 0, 0, 7, 0, 7, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 17, 1, 0, 2, 9, 1, 4, 2, 1, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 58, 6, 60, 7, 2, 1, 12, 5, 1, 2, 1, 9, 3, 1, 1, 1, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 12, 0, 2, 1, 3, 2, 1, 16, 2, 0, 7, 4, 3, 10, 4, 1, 1, 1, 1, 1, 4, 0, 16, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 1, 1, 3, 2, 1, 1, 17, 1, 0, 2, 0, 4, 1, 1, 1, 0, 9, 0, 0, 3, 0, 4, 1, 1, 0, 0, 11, 0, 15, 2, 16, 3, 1, 15, 2, 0, 2, 0, 0, 5, 1, 1, 1, 1, 1, 1, 5, 0, 13, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 1, 15, 9, 0, 0, 8, 0, 0, 27, 5, 28, 6, 2, 1, 15, 2, 0, 3, 0, 6, 1, 1, 1, 0, 8, 0, 0, 20, 2, 21, 3, 1, 1, 0, 0, 0, 3, 0, 4, 1, 1, 17, 0, 0, 18, 0, 6, 19, 7, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 21, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 3, 0, 4, 0, 0, 3, 1, 7, 1, 2, 1
INVAR-1, Run: 047, P, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 16, 3, 17, 4, 1, 1, 13, 3, 0, 0, 0, 4, 1, 1, 1, 0, 7, 1, 0, 1, 0, 3, 1, 1, 0, 0, 11, 0, 10, 4, 10, 4, 1, 13, 3, 0, 2, 4, 0, 6, 1, 1, 1, 1, 1, 1, 2, 0, 13, 0, 24, 1, 0, 0, 0, 0, 0, 0, 0, 5, 19, 3, 21, 4, 1, 5, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 0, 0, 1, 1, 1, 1, 12, 1, 0, 0, 0, 2, 1, 1, 1, 0, 5, 1, 0, 0, 0, 2, 1, 1, 0, 1, 0, 0, 3, 2, 4, 2, 1, 13, 0, 0, 9, 0, 0, 10, 1, 1, 1, 1, 1, 1, 3, 1, 2, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34, 16, 36, 17, 1, 1, 0, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 16, 8, 1, 0, 9, 0, 0, 16, 2, 18, 3, 2, 1, 16, 2, 0, 9, 0, 12, 1, 1, 1, 0, 8, 1, 0, 17, 3, 18, 3, 0, 0, 0, 7, 0, 22, 4, 22, 4, 1, 17, 1, 0, 16, 0, 2, 18, 3, 1, 1, 1, 1, 1, 2, 0, 10, 0, 31, 1, 0, 0, 0, 0, 0, 0, 0, 1, 14, 2, 16, 3, 1, 6, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 18, 8, 1, 0, 9, 0, 0, 4, 3, 6, 4, 0, 1, 16, 1, 1, 5, 2, 8, 4, 1, 1, 0, 9, 0, 0, 9, 2, 10, 3, 1, 0, 0, 0, 0, 14, 4, 15, 5, 1, 18, 0, 0, 20, 0, 10, 21, 11, 1, 1, 1, 1, 1, 5, 0, 1, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 7, 2, 1, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 17, 7, 2, 0, 7, 2, 0, 2, 0, 7, 1, 1, 1, 16, 2, 0, 3, 0, 6, 1, 1, 1, 0, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 18, 0, 0, 12, 0, 2, 13, 3, 1, 1, 1, 1, 1, 2, 1, 11, 0, 27, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 6, 2, 1, 5, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 1, 16, 6, 3, 0, 8, 0, 0, 34, 4, 38, 5, 1, 1, 13, 4, 0, 11, 1, 16, 2, 1, 1, 0, 8, 0, 0, 4, 1, 5, 2, 1, 1, 0, 0, 0, 13, 2, 14, 3, 1, 15, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 23, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 19, 4, 0, 2, 0, 0, 9, 3, 14, 1, 4, 1
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 18, 8, 1, 0, 8, 1, 0, 15, 11, 18, 12, 0, 1, 12, 6, 0, 18, 3, 25, 4, 1, 1, 0, 9, 0, 0, 8, 5, 9, 6, 1, 0, 0, 20, 0, 0, 3, 1, 4, 1, 14, 3, 1, 6, 5, 2, 11, 4, 1, 1, 1, 1, 1, 5, 1, 21, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 1, 8, 2, 1, 3, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 5, 0, 7, 1, 2, 1, 15, 3, 0, 7, 4, 11, 5, 1, 1, 0, 9, 0, 0, 8, 3, 9, 4, 1, 0, 0, 3, 0, 15, 7, 16, 8, 1, 17, 1, 0, 32, 2, 4, 34, 5, 1, 1, 1, 1, 1, 6, 0, 6, 0, 27, 3, 0, 0, 0, 0, 0, 0, 0, 3, 7, 3, 11, 4, 1, 3, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 21, 3, 23, 4, 1, 1, 18, 0, 0, 65, 14, 65, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 6, 3, 0, 33, 9, 37, 10, 1, 1, 15, 3, 0, 35, 4, 39, 5, 1, 1, 0, 9, 0, 0, 26, 5, 26, 5, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 17, 1, 0, 24, 0, 2, 26, 3, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 057, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 2, 1, 4, 2, 2, 1, 15, 2, 0, 0, 0, 3, 1, 1, 1, 0, 8, 0, 0, 9, 1, 10, 2, 1, 0, 1, 22, 0, 4, 1, 6, 2, 1, 16, 1, 0, 4, 0, 1, 6, 2, 1, 1, 1, 1, 1, 3, 0, 25, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 1, 5, 3, 1, 5, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 058, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 10, 2, 12, 3, 1, 1, 12, 6, 0, 4, 1, 11, 2, 1, 1, 0, 9, 0, 0, 3, 1, 4, 2, 1, 0, 0, 3, 0, 21, 2, 22, 3, 1, 18, 0, 0, 6, 0, 0, 7, 1, 1, 1, 1, 1, 1, 3, 0, 5, 0, 29, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 1, 6, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 059, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 18, 9, 0, 0, 8, 0, 1, 35, 5, 37, 7, 0, 1, 15, 3, 0, 8, 3, 12, 4, 1, 1, 0, 8, 0, 1, 4, 0, 6, 2, 1, 0, 0, 11, 0, 13, 3, 14, 4, 1, 17, 0, 1, 1, 1, 0, 3, 2, 1, 1, 1, 1, 1, 3, 0, 12, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 1, 14, 2, 1, 6, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 060, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 18, 7, 1, 1, 9, 0, 0, 4, 1, 7, 3, 0, 1, 17, 1, 0, 6, 2, 8, 3, 1, 1, 0, 6, 1, 1, 0, 0, 3, 2, 1, 1, 0, 21, 1, 13, 3, 14, 4, 1, 17, 1, 0, 39, 5, 9, 41, 10, 1, 1, 1, 1, 1, 3, 0, 22, 0, 24, 1, 0, 0, 0, 0, 0, 0, 0, 6, 3, 1, 5, 1, 0, 4, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
