Input Number, Run_Number, Result@ 100, X, YP, Z, XP, Y
20, Run: 017, F, 0, 0, 47, 3, 0
20, Run: 018, F, 0, 0, 46, 1, 0
20, Run: 019, F, 0, 9, 50, 0, 0
20, Run: 020, F, 0, 0, 46, 1, 0
20, Run: 021, F, 0, 13, 52, 0, 0
20, Run: 022, F, 0, 0, 52, 13, 0
20, Run: 023, F, 0, 0, 51, 11, 0
20, Run: 024, F, 0, 7, 49, 0, 0
20, Run: 025, F, 0, 5, 48, 0, 0
20, Run: 026, F, 0, 11, 51, 0, 0
20, Run: 027, F, 0, 0, 60, 29, 0
20, Run: 028, F, 0, 9, 50, 0, 0
20, Run: 029, F, 0, 7, 49, 0, 0
20, Run: 030, F, 0, 0, 50, 9, 0
20, Run: 031, F, 0, 0, 48, 5, 0
20, Run: 032, F, 0, 5, 48, 0, 0
20, Run: 033, F, 0, 3, 47, 0, 0
20, Run: 034, F, 0, 11, 51, 0, 0
20, Run: 035, F, 0, 3, 47, 0, 0
20, Run: 036, F, 0, 0, 47, 3, 0
20, Run: 037, F, 0, 1, 46, 0, 0
20, Run: 038, F, 0, 0, 48, 5, 0
20, Run: 039, F, 0, 3, 47, 0, 0
20, Run: 040, F, 0, 11, 51, 0, 0
20, Run: 041, F, 0, 0, 46, 1, 0
20, Run: 042, F, 0, 13, 52, 0, 0
20, Run: 043, F, 0, 0, 55, 19, 0
20, Run: 044, F, 0, 0, 50, 9, 0
20, Run: 045, F, 0, 0, 51, 11, 0
20, Run: 046, F, 0, 0, 55, 19, 0
20, Run: 047, F, 0, 1, 46, 0, 0
20, Run: 048, F, 0, 0, 50, 9, 0
20, Run: 049, F, 0, 11, 51, 0, 0
20, Run: 050, F, 0, 1, 46, 0, 0
20, Run: 051, F, 0, 0, 50, 9, 0
20, Run: 052, F, 0, 5, 48, 0, 0
20, Run: 053, F, 0, 11, 51, 0, 0
20, Run: 054, F, 0, 0, 48, 5, 0
20, Run: 055, F, 0, 3, 47, 0, 0
20, Run: 056, F, 0, 0, 48, 5, 0
20, Run: 057, F, 0, 9, 50, 0, 0
20, Run: 058, F, 0, 13, 52, 0, 0
20, Run: 059, F, 0, 1, 46, 0, 0
20, Run: 060, F, 0, 1, 46, 0, 0
20, Run: 061, F, 0, 5, 48, 0, 0
20, Run: 062, F, 0, 0, 49, 7, 0
20, Run: 063, F, 0, 0, 50, 9, 0
20, Run: 064, F, 0, 9, 50, 0, 0
20, Run: 065, F, 0, 13, 52, 0, 0
20, Run: 066, F, 0, 0, 51, 11, 0
20, Run: 067, F, 0, 0, 54, 17, 0
20, Run: 068, F, 0, 0, 47, 3, 0
20, Run: 069, F, 0, 0, 52, 13, 0
20, Run: 070, F, 0, 13, 52, 0, 0
20, Run: 071, F, 0, 0, 48, 5, 0
20, Run: 072, F, 0, 1, 46, 0, 0
20, Run: 073, F, 0, 5, 48, 0, 0
20, Run: 074, F, 0, 13, 52, 0, 0
20, Run: 075, F, 0, 0, 47, 3, 0
20, Run: 076, F, 0, 0, 53, 15, 0
20, Run: 077, F, 0, 5, 48, 0, 0
20, Run: 078, F, 0, 0, 54, 17, 0
20, Run: 079, F, 0, 0, 48, 5, 0
20, Run: 080, F, 0, 5, 48, 0, 0
20, Run: 081, F, 0, 0, 46, 1, 0
20, Run: 082, F, 0, 0, 46, 1, 0
20, Run: 083, F, 0, 13, 52, 0, 0
20, Run: 084, F, 0, 13, 52, 0, 0
20, Run: 085, F, 0, 5, 48, 0, 0
20, Run: 086, F, 0, 0, 53, 15, 0
20, Run: 087, F, 0, 0, 54, 17, 0
20, Run: 088, F, 0, 13, 52, 0, 0
20, Run: 089, F, 0, 0, 50, 9, 0
20, Run: 090, F, 0, 3, 47, 0, 0
20, Run: 091, F, 0, 7, 49, 0, 0
20, Run: 092, F, 0, 0, 48, 5, 0
20, Run: 093, F, 0, 13, 52, 0, 0
20, Run: 094, F, 0, 3, 47, 0, 0
20, Run: 095, F, 0, 0, 47, 3, 0
20, Run: 096, F, 0, 15, 53, 0, 0
20, Run: 097, F, 0, 19, 55, 0, 0
20, Run: 098, F, 0, 5, 48, 0, 0
20, Run: 099, F, 0, 3, 47, 0, 0
20, Run: 100, F, 0, 1, 46, 0, 0
21, Run: 001, F, 0, 19, 76, 0, 0
21, Run: 002, F, 0, 17, 75, 0, 0
21, Run: 003, F, 0, 17, 75, 0, 0
21, Run: 004, F, 0, 9, 71, 0, 0
21, Run: 005, F, 0, 23, 78, 0, 0
21, Run: 006, F, 0, 7, 70, 0, 0
21, Run: 007, F, 0, 0, 71, 9, 0
21, Run: 008, F, 0, 11, 72, 0, 0
21, Run: 009, F, 0, 0, 70, 7, 0
21, Run: 010, F, 0, 3, 68, 0, 0
21, Run: 011, F, 0, 7, 70, 0, 0
21, Run: 012, F, 0, 5, 69, 0, 0
21, Run: 013, F, 0, 13, 73, 0, 0
21, Run: 014, F, 0, 7, 70, 0, 0
21, Run: 015, F, 0, 1, 67, 0, 0
21, Run: 016, F, 0, 0, 70, 7, 0
21, Run: 017, F, 0, 11, 72, 0, 0
21, Run: 018, F, 0, 1, 67, 0, 0
21, Run: 019, F, 0, 1, 67, 0, 0
21, Run: 020, F, 0, 5, 69, 0, 0
21, Run: 021, F, 0, 7, 70, 0, 0
21, Run: 022, F, 0, 0, 67, 1, 0
21, Run: 023, F, 0, 0, 71, 9, 0
21, Run: 024, F, 0, 1, 67, 0, 0
21, Run: 025, F, 0, 0, 67, 1, 0
21, Run: 026, F, 0, 3, 68, 0, 0
21, Run: 027, F, 0, 1, 67, 0, 0
21, Run: 028, F, 0, 7, 70, 0, 0
21, Run: 029, F, 0, 0, 70, 7, 0
21, Run: 030, F, 0, 0, 74, 15, 0
21, Run: 031, F, 0, 3, 68, 0, 0
21, Run: 032, F, 0, 11, 72, 0, 0
21, Run: 033, F, 0, 13, 73, 0, 0
21, Run: 034, F, 0, 0, 68, 3, 0
21, Run: 035, F, 0, 11, 72, 0, 0
21, Run: 036, F, 0, 0, 67, 1, 0
21, Run: 037, F, 0, 15, 74, 0, 0
21, Run: 038, F, 0, 17, 75, 0, 0
21, Run: 039, F, 0, 21, 77, 0, 0
21, Run: 040, F, 0, 5, 69, 0, 0
21, Run: 041, F, 0, 23, 78, 0, 0
21, Run: 042, F, 0, 21, 77, 0, 0
21, Run: 043, F, 0, 0, 70, 7, 0
21, Run: 044, F, 0, 0, 70, 7, 0
21, Run: 045, F, 0, 7, 70, 0, 0
21, Run: 046, F, 0, 7, 70, 0, 0
21, Run: 047, F, 0, 5, 69, 0, 0
21, Run: 048, F, 0, 7, 70, 0, 0
21, Run: 049, F, 0, 1, 67, 0, 0
21, Run: 050, F, 0, 1, 67, 0, 0
21, Run: 051, F, 0, 25, 79, 0, 0
21, Run: 052, F, 0, 1, 67, 0, 0
21, Run: 053, F, 0, 11, 72, 0, 0
21, Run: 054, F, 0, 13, 73, 0, 0
21, Run: 055, F, 0, 0, 72, 11, 0
21, Run: 056, F, 0, 15, 74, 0, 0
21, Run: 057, F, 0, 3, 68, 0, 0
21, Run: 058, F, 0, 23, 78, 0, 0
21, Run: 059, F, 0, 7, 70, 0, 0
21, Run: 060, F, 0, 0, 69, 5, 0
21, Run: 061, F, 0, 3, 68, 0, 0
21, Run: 062, F, 0, 0, 71, 9, 0
21, Run: 063, F, 0, 3, 68, 0, 0
21, Run: 064, F, 0, 0, 69, 5, 0
21, Run: 065, F, 0, 27, 80, 0, 0
21, Run: 066, F, 0, 0, 67, 1, 0
21, Run: 067, F, 0, 0, 72, 11, 0
21, Run: 068, F, 0, 0, 69, 5, 0
21, Run: 069, F, 0, 7, 70, 0, 0
21, Run: 070, F, 0, 0, 69, 5, 0
21, Run: 071, F, 0, 17, 75, 0, 0
21, Run: 072, F, 0, 0, 67, 1, 0
21, Run: 073, F, 0, 0, 70, 7, 0
21, Run: 074, F, 0, 11, 72, 0, 0
21, Run: 075, F, 0, 0, 78, 23, 0
21, Run: 076, F, 0, 0, 68, 3, 0
21, Run: 077, F, 0, 11, 72, 0, 0
21, Run: 078, F, 0, 0, 69, 5, 0
21, Run: 079, F, 0, 7, 70, 0, 0
21, Run: 080, F, 0, 0, 70, 7, 0
21, Run: 081, F, 0, 7, 70, 0, 0
21, Run: 082, F, 0, 0, 68, 3, 0
21, Run: 083, F, 0, 5, 69, 0, 0
21, Run: 084, F, 0, 3, 68, 0, 0
21, Run: 085, F, 0, 0, 72, 11, 0
21, Run: 086, F, 0, 15, 74, 0, 0
21, Run: 087, F, 0, 11, 72, 0, 0
21, Run: 088, F, 0, 9, 71, 0, 0
21, Run: 089, F, 0, 0, 68, 3, 0
21, Run: 090, F, 0, 23, 78, 0, 0
21, Run: 091, F, 0, 1, 67, 0, 0
21, Run: 092, F, 0, 0, 78, 23, 0
21, Run: 093, F, 0, 13, 73, 0, 0
21, Run: 094, F, 0, 17, 75, 0, 0
21, Run: 095, F, 0, 0, 69, 5, 0
21, Run: 096, F, 0, 1, 67, 0, 0
21, Run: 097, F, 0, 21, 77, 0, 0
21, Run: 098, F, 0, 15, 74, 0, 0
21, Run: 099, F, 0, 0, 70, 7, 0
21, Run: 100, F, 0, 0, 71, 9, 0
22, Run: 001, F, 0, 21, 46, 0, 0
22, Run: 002, F, 0, 13, 42, 0, 0
22, Run: 003, F, 0, 7, 39, 0, 0
22, Run: 004, F, 0, 33, 52, 0, 0
22, Run: 005, F, 0, 19, 45, 0, 0
22, Run: 006, P, 0, 29, 50, 0, 0
22, Run: 007, F, 0, 19, 45, 0, 0
22, Run: 008, F, 0, 17, 44, 0, 0
22, Run: 009, P, 0, 29, 50, 0, 0
22, Run: 010, F, 0, 17, 44, 0, 0
22, Run: 011, F, 0, 15, 43, 0, 0
22, Run: 012, F, 0, 17, 44, 0, 0
22, Run: 013, F, 0, 25, 48, 0, 0
22, Run: 014, P, 0, 29, 50, 0, 0
22, Run: 015, F, 0, 21, 46, 0, 0
22, Run: 016, F, 0, 19, 45, 0, 0
22, Run: 017, F, 0, 17, 44, 0, 0
22, Run: 018, F, 0, 15, 43, 0, 0
22, Run: 019, F, 0, 23, 47, 0, 0
22, Run: 020, F, 0, 13, 42, 0, 0
22, Run: 021, F, 0, 27, 49, 0, 0
22, Run: 022, F, 0, 23, 47, 0, 0
22, Run: 023, F, 0, 17, 44, 0, 0
22, Run: 024, F, 0, 7, 39, 0, 0
22, Run: 025, F, 0, 27, 49, 0, 0
22, Run: 026, P, 0, 29, 50, 0, 0
22, Run: 027, F, 0, 27, 49, 0, 0
22, Run: 028, F, 0, 25, 48, 0, 0
22, Run: 029, F, 0, 19, 45, 0, 0
22, Run: 030, F, 0, 25, 48, 0, 0
22, Run: 031, F, 0, 33, 52, 0, 0
22, Run: 032, F, 0, 17, 44, 0, 0
22, Run: 033, F, 0, 17, 44, 0, 0
22, Run: 034, F, 0, 17, 44, 0, 0
22, Run: 035, F, 0, 17, 44, 0, 0
22, Run: 036, F, 0, 11, 41, 0, 0
22, Run: 037, F, 0, 15, 43, 0, 0
22, Run: 038, F, 0, 17, 44, 0, 0
22, Run: 039, F, 0, 21, 46, 0, 0
22, Run: 040, F, 0, 17, 44, 0, 0
22, Run: 041, F, 0, 15, 43, 0, 0
22, Run: 042, F, 0, 33, 52, 0, 0
22, Run: 043, F, 0, 31, 51, 0, 0
22, Run: 044, F, 0, 23, 47, 0, 0
22, Run: 045, F, 0, 13, 42, 0, 0
22, Run: 046, F, 0, 21, 46, 0, 0
22, Run: 047, F, 0, 25, 48, 0, 0
22, Run: 048, F, 0, 21, 46, 0, 0
22, Run: 049, F, 0, 25, 48, 0, 0
22, Run: 050, F, 0, 23, 47, 0, 0
22, Run: 051, P, 0, 29, 50, 0, 0
22, Run: 052, F, 0, 33, 52, 0, 0
22, Run: 053, F, 0, 31, 51, 0, 0
22, Run: 054, F, 0, 19, 45, 0, 0
22, Run: 055, F, 0, 27, 49, 0, 0
22, Run: 056, F, 0, 25, 48, 0, 0
22, Run: 057, F, 0, 5, 38, 0, 0
22, Run: 058, F, 0, 19, 45, 0, 0
22, Run: 059, F, 0, 15, 43, 0, 0
22, Run: 060, F, 0, 25, 48, 0, 0
22, Run: 061, F, 0, 23, 47, 0, 0
22, Run: 062, F, 0, 23, 47, 0, 0
22, Run: 063, F, 0, 19, 45, 0, 0
22, Run: 064, F, 0, 13, 42, 0, 0
22, Run: 065, F, 0, 17, 44, 0, 0
22, Run: 066, F, 0, 27, 49, 0, 0
22, Run: 067, F, 0, 5, 38, 0, 0
22, Run: 068, F, 0, 13, 42, 0, 0
22, Run: 069, F, 0, 21, 46, 0, 0
22, Run: 070, F, 0, 3, 37, 0, 0
22, Run: 071, F, 0, 15, 43, 0, 0
22, Run: 072, F, 0, 27, 49, 0, 0
22, Run: 073, F, 0, 27, 49, 0, 0
22, Run: 074, F, 0, 15, 43, 0, 0
22, Run: 075, F, 0, 15, 43, 0, 0
22, Run: 076, P, 0, 29, 50, 0, 0
22, Run: 077, F, 0, 9, 40, 0, 0
22, Run: 078, F, 0, 31, 51, 0, 0
22, Run: 079, P, 0, 29, 50, 0, 0
22, Run: 080, F, 0, 27, 49, 0, 0
22, Run: 081, F, 0, 35, 53, 0, 0
22, Run: 082, F, 0, 25, 48, 0, 0
22, Run: 083, F, 0, 19, 45, 0, 0
22, Run: 084, F, 0, 27, 49, 0, 0
22, Run: 085, F, 0, 15, 43, 0, 0
22, Run: 086, F, 0, 19, 45, 0, 0
22, Run: 087, F, 0, 23, 47, 0, 0
22, Run: 088, P, 0, 29, 50, 0, 0
22, Run: 089, F, 0, 17, 44, 0, 0
22, Run: 090, F, 0, 15, 43, 0, 0
22, Run: 091, F, 0, 23, 47, 0, 0
22, Run: 092, F, 0, 15, 43, 0, 0
22, Run: 093, F, 0, 21, 46, 0, 0
22, Run: 094, F, 0, 13, 42, 0, 0
22, Run: 095, P, 0, 29, 50, 0, 0
22, Run: 096, F, 0, 11, 41, 0, 0
22, Run: 097, F, 0, 13, 42, 0, 0
22, Run: 098, F, 0, 17, 44, 0, 0
22, Run: 099, F, 0, 17, 44, 0, 0
22, Run: 100, F, 0, 15, 43, 0, 0
23, Run: 001, F, 0, 57, 107, 0, 0
23, Run: 002, F, 0, 47, 102, 0, 0
23, Run: 003, F, 0, 59, 108, 0, 0
23, Run: 004, F, 0, 49, 103, 0, 0
23, Run: 005, F, 0, 47, 102, 0, 0
23, Run: 006, F, 0, 61, 109, 0, 0
23, Run: 007, F, 0, 59, 108, 0, 0
23, Run: 008, F, 0, 69, 113, 0, 0
23, Run: 009, F, 0, 55, 106, 0, 0
23, Run: 010, F, 0, 73, 115, 0, 0
23, Run: 011, F, 0, 65, 111, 0, 0
23, Run: 012, F, 0, 51, 104, 0, 0
23, Run: 013, F, 0, 71, 114, 0, 0
23, Run: 014, F, 0, 49, 103, 0, 0
23, Run: 015, F, 0, 59, 108, 0, 0
23, Run: 016, F, 0, 61, 109, 0, 0
23, Run: 017, F, 0, 67, 112, 0, 0
23, Run: 018, F, 0, 55, 106, 0, 0
23, Run: 019, F, 0, 57, 107, 0, 0
23, Run: 020, F, 0, 55, 106, 0, 0
23, Run: 021, F, 0, 53, 105, 0, 0
23, Run: 022, F, 0, 59, 108, 0, 0
23, Run: 023, F, 0, 65, 111, 0, 0
23, Run: 024, F, 0, 53, 105, 0, 0
23, Run: 025, F, 0, 53, 105, 0, 0
23, Run: 026, F, 0, 69, 113, 0, 0
23, Run: 027, F, 0, 59, 108, 0, 0
23, Run: 028, F, 0, 57, 107, 0, 0
23, Run: 029, F, 0, 53, 105, 0, 0
23, Run: 030, F, 0, 65, 111, 0, 0
23, Run: 031, F, 0, 65, 111, 0, 0
23, Run: 032, F, 0, 47, 102, 0, 0
23, Run: 033, F, 0, 53, 105, 0, 0
23, Run: 034, P, 0, 43, 100, 0, 0
23, Run: 035, F, 0, 65, 111, 0, 0
23, Run: 036, F, 0, 49, 103, 0, 0
23, Run: 037, P, 0, 43, 100, 0, 0
23, Run: 038, F, 0, 47, 102, 0, 0
23, Run: 039, F, 0, 53, 105, 0, 0
23, Run: 040, F, 0, 65, 111, 0, 0
23, Run: 041, F, 0, 55, 106, 0, 0
23, Run: 042, F, 0, 51, 104, 0, 0
23, Run: 043, F, 0, 63, 110, 0, 0
23, Run: 044, F, 0, 51, 104, 0, 0
23, Run: 045, F, 0, 45, 101, 0, 0
23, Run: 046, F, 0, 51, 104, 0, 0
23, Run: 047, F, 0, 51, 104, 0, 0
23, Run: 048, F, 0, 49, 103, 0, 0
23, Run: 049, F, 0, 61, 109, 0, 0
23, Run: 050, F, 0, 63, 110, 0, 0
23, Run: 051, F, 0, 67, 112, 0, 0
23, Run: 052, F, 0, 47, 102, 0, 0
23, Run: 053, F, 0, 61, 109, 0, 0
23, Run: 054, F, 0, 57, 107, 0, 0
23, Run: 055, F, 0, 61, 109, 0, 0
23, Run: 056, F, 0, 69, 113, 0, 0
23, Run: 057, P, 0, 43, 100, 0, 0
23, Run: 058, F, 0, 69, 113, 0, 0
23, Run: 059, F, 0, 69, 113, 0, 0
23, Run: 060, F, 0, 61, 109, 0, 0
23, Run: 061, F, 0, 57, 107, 0, 0
23, Run: 062, F, 0, 55, 106, 0, 0
23, Run: 063, F, 0, 59, 108, 0, 0
23, Run: 064, F, 0, 49, 103, 0, 0
23, Run: 065, F, 0, 55, 106, 0, 0
23, Run: 066, F, 0, 51, 104, 0, 0
23, Run: 067, F, 0, 65, 111, 0, 0
23, Run: 068, F, 0, 59, 108, 0, 0
23, Run: 069, F, 0, 69, 113, 0, 0
23, Run: 070, F, 0, 59, 108, 0, 0
23, Run: 071, F, 0, 55, 106, 0, 0
23, Run: 072, F, 0, 51, 104, 0, 0
23, Run: 073, F, 0, 53, 105, 0, 0
23, Run: 074, F, 0, 55, 106, 0, 0
23, Run: 075, F, 0, 67, 112, 0, 0
23, Run: 076, F, 0, 55, 106, 0, 0
23, Run: 077, F, 0, 67, 112, 0, 0
23, Run: 078, F, 0, 61, 109, 0, 0
23, Run: 079, F, 0, 51, 104, 0, 0
23, Run: 080, F, 0, 69, 113, 0, 0
23, Run: 081, F, 0, 39, 98, 0, 0
23, Run: 082, F, 0, 51, 104, 0, 0
23, Run: 083, F, 0, 49, 103, 0, 0
23, Run: 084, F, 0, 61, 109, 0, 0
23, Run: 085, F, 0, 35, 96, 0, 0
23, Run: 086, F, 0, 57, 107, 0, 0
23, Run: 087, F, 0, 55, 106, 0, 0
23, Run: 088, F, 0, 59, 108, 0, 0
23, Run: 089, F, 0, 49, 103, 0, 0
23, Run: 090, F, 0, 63, 110, 0, 0
23, Run: 091, F, 0, 67, 112, 0, 0
23, Run: 092, F, 0, 55, 106, 0, 0
23, Run: 093, F, 0, 49, 103, 0, 0
23, Run: 094, F, 0, 71, 114, 0, 0
23, Run: 095, F, 0, 55, 106, 0, 0
23, Run: 096, F, 0, 73, 115, 0, 0
23, Run: 097, F, 0, 51, 104, 0, 0
23, Run: 098, F, 0, 69, 113, 0, 0
23, Run: 099, F, 0, 55, 106, 0, 0
23, Run: 100, F, 0, 55, 106, 0, 0
24, Run: 001, F, 0, 183, 274, 0, 0
24, Run: 002, F, 0, 171, 268, 0, 0
24, Run: 003, F, 0, 139, 252, 0, 0
24, Run: 004, F, 0, 165, 265, 0, 0
24, Run: 005, F, 0, 153, 259, 0, 0
24, Run: 006, F, 0, 159, 262, 0, 0
24, Run: 007, F, 0, 177, 271, 0, 0
24, Run: 008, F, 0, 159, 262, 0, 0
24, Run: 009, F, 0, 155, 260, 0, 0
24, Run: 010, F, 0, 157, 261, 0, 0
24, Run: 011, F, 0, 191, 278, 0, 0
24, Run: 012, F, 0, 173, 269, 0, 0
24, Run: 013, F, 0, 159, 262, 0, 0
24, Run: 014, F, 0, 205, 285, 0, 0
24, Run: 015, F, 0, 159, 262, 0, 0
24, Run: 016, F, 0, 179, 272, 0, 0
24, Run: 017, F, 0, 181, 273, 0, 0
24, Run: 018, F, 0, 177, 271, 0, 0
24, Run: 019, F, 0, 173, 269, 0, 0
24, Run: 020, F, 0, 173, 269, 0, 0
24, Run: 021, F, 0, 159, 262, 0, 0
24, Run: 022, F, 0, 163, 264, 0, 0
24, Run: 023, F, 0, 169, 267, 0, 0
24, Run: 024, F, 0, 161, 263, 0, 0
24, Run: 025, F, 0, 189, 277, 0, 0
24, Run: 026, F, 0, 163, 264, 0, 0
24, Run: 027, F, 0, 179, 272, 0, 0
24, Run: 028, F, 0, 167, 266, 0, 0
24, Run: 029, F, 0, 179, 272, 0, 0
24, Run: 030, F, 0, 165, 265, 0, 0
24, Run: 031, F, 0, 171, 268, 0, 0
24, Run: 032, F, 0, 169, 267, 0, 0
24, Run: 033, F, 0, 165, 265, 0, 0
24, Run: 034, F, 0, 157, 261, 0, 0
24, Run: 035, F, 0, 155, 260, 0, 0
24, Run: 036, F, 0, 167, 266, 0, 0
24, Run: 037, F, 0, 161, 263, 0, 0
24, Run: 038, F, 0, 153, 259, 0, 0
24, Run: 039, F, 0, 149, 257, 0, 0
24, Run: 040, F, 0, 131, 248, 0, 0
24, Run: 041, F, 0, 149, 257, 0, 0
24, Run: 042, F, 0, 157, 261, 0, 0
24, Run: 043, F, 0, 177, 271, 0, 0
24, Run: 044, F, 0, 175, 270, 0, 0
24, Run: 045, F, 0, 161, 263, 0, 0
24, Run: 046, F, 0, 191, 278, 0, 0
24, Run: 047, F, 0, 159, 262, 0, 0
24, Run: 048, F, 0, 159, 262, 0, 0
24, Run: 049, F, 0, 157, 261, 0, 0
24, Run: 050, F, 0, 161, 263, 0, 0
24, Run: 051, F, 0, 171, 268, 0, 0
24, Run: 052, F, 0, 185, 275, 0, 0
24, Run: 053, F, 0, 175, 270, 0, 0
24, Run: 054, F, 0, 165, 265, 0, 0
24, Run: 055, F, 0, 179, 272, 0, 0
24, Run: 056, F, 0, 193, 279, 0, 0
24, Run: 057, F, 0, 145, 255, 0, 0
24, Run: 058, F, 0, 147, 256, 0, 0
24, Run: 059, F, 0, 153, 259, 0, 0
24, Run: 060, F, 0, 157, 261, 0, 0
24, Run: 061, F, 0, 171, 268, 0, 0
24, Run: 062, F, 0, 185, 275, 0, 0
24, Run: 063, F, 0, 163, 264, 0, 0
24, Run: 064, F, 0, 167, 266, 0, 0
24, Run: 065, F, 0, 201, 283, 0, 0
24, Run: 066, F, 0, 175, 270, 0, 0
24, Run: 067, F, 0, 173, 269, 0, 0
24, Run: 068, F, 0, 143, 254, 0, 0
24, Run: 069, F, 0, 167, 266, 0, 0
24, Run: 070, F, 0, 143, 254, 0, 0
24, Run: 071, F, 0, 153, 259, 0, 0
24, Run: 072, F, 0, 175, 270, 0, 0
24, Run: 073, F, 0, 163, 264, 0, 0
24, Run: 074, F, 0, 181, 273, 0, 0
24, Run: 075, F, 0, 159, 262, 0, 0
24, Run: 076, F, 0, 155, 260, 0, 0
24, Run: 077, F, 0, 169, 267, 0, 0
24, Run: 078, F, 0, 145, 255, 0, 0
24, Run: 079, F, 0, 169, 267, 0, 0
24, Run: 080, F, 0, 147, 256, 0, 0
24, Run: 081, F, 0, 157, 261, 0, 0
24, Run: 082, F, 0, 169, 267, 0, 0
24, Run: 083, F, 0, 151, 258, 0, 0
24, Run: 084, F, 0, 181, 273, 0, 0
24, Run: 085, F, 0, 157, 261, 0, 0
24, Run: 086, F, 0, 167, 266, 0, 0
24, Run: 087, F, 0, 153, 259, 0, 0
24, Run: 088, F, 0, 155, 260, 0, 0
24, Run: 089, F, 0, 157, 261, 0, 0
24, Run: 090, F, 0, 157, 261, 0, 0
24, Run: 091, F, 0, 147, 256, 0, 0
24, Run: 092, F, 0, 181, 273, 0, 0
24, Run: 093, F, 0, 179, 272, 0, 0
24, Run: 094, F, 0, 151, 258, 0, 0
24, Run: 095, F, 0, 157, 261, 0, 0
24, Run: 096, F, 0, 151, 258, 0, 0
24, Run: 097, F, 0, 129, 247, 0, 0
24, Run: 098, F, 0, 183, 274, 0, 0
24, Run: 099, F, 0, 163, 264, 0, 0
24, Run: 100, F, 0, 177, 271, 0, 0
25, Run: 001, F, 0, 0, 10, 2, 0
25, Run: 002, F, 0, 0, 11, 4, 0
25, Run: 003, F, 0, 0, 10, 2, 0
25, Run: 004, F, 0, 0, 10, 2, 0
25, Run: 005, F, 0, 6, 12, 0, 0
25, Run: 006, F, 0, 0, 9, 0, 0
25, Run: 007, F, 0, 2, 10, 0, 0
25, Run: 008, F, 0, 2, 10, 0, 0
25, Run: 009, F, 0, 2, 10, 0, 0
25, Run: 010, F, 0, 6, 12, 0, 0
25, Run: 011, F, 0, 2, 10, 0, 0
25, Run: 012, F, 0, 2, 10, 0, 0
25, Run: 013, F, 0, 6, 12, 0, 0
25, Run: 014, F, 0, 0, 10, 2, 0
25, Run: 015, F, 0, 0, 10, 2, 0
25, Run: 016, F, 0, 0, 9, 0, 0
25, Run: 017, F, 0, 2, 10, 0, 0
25, Run: 018, F, 0, 0, 9, 0, 0
25, Run: 019, F, 0, 6, 12, 0, 0
25, Run: 020, F, 0, 2, 10, 0, 0
25, Run: 021, F, 0, 2, 10, 0, 0
25, Run: 022, F, 0, 2, 10, 0, 0
25, Run: 023, F, 0, 0, 11, 4, 0
25, Run: 024, F, 0, 0, 9, 0, 0
25, Run: 025, F, 0, 2, 10, 0, 0
25, Run: 026, F, 0, 0, 13, 8, 0
25, Run: 027, F, 0, 4, 11, 0, 0
25, Run: 028, F, 0, 2, 10, 0, 0
25, Run: 029, F, 0, 2, 10, 0, 0
25, Run: 030, F, 0, 2, 10, 0, 0
25, Run: 031, F, 0, 4, 11, 0, 0
25, Run: 032, F, 0, 0, 9, 0, 0
25, Run: 033, F, 0, 0, 11, 4, 0
25, Run: 034, F, 0, 0, 11, 4, 0
25, Run: 035, F, 0, 8, 13, 0, 0
25, Run: 036, F, 0, 2, 10, 0, 0
25, Run: 037, F, 0, 0, 11, 4, 0
25, Run: 038, F, 0, 4, 11, 0, 0
25, Run: 039, F, 0, 4, 11, 0, 0
25, Run: 040, F, 0, 0, 9, 0, 0
25, Run: 041, F, 0, 0, 10, 2, 0
25, Run: 042, F, 0, 0, 10, 2, 0
25, Run: 043, F, 0, 0, 9, 0, 0
25, Run: 044, F, 0, 2, 10, 0, 0
25, Run: 045, F, 0, 8, 13, 0, 0
25, Run: 046, F, 0, 0, 11, 4, 0
25, Run: 047, F, 0, 0, 15, 12, 0
25, Run: 048, F, 0, 12, 15, 0, 0
25, Run: 049, F, 0, 6, 12, 0, 0
25, Run: 050, F, 0, 0, 10, 2, 0
25, Run: 051, F, 0, 0, 10, 2, 0
25, Run: 052, F, 0, 0, 11, 4, 0
25, Run: 053, F, 0, 2, 10, 0, 0
25, Run: 054, F, 0, 0, 11, 4, 0
25, Run: 055, F, 0, 2, 10, 0, 0
25, Run: 056, F, 0, 0, 10, 2, 0
25, Run: 057, F, 0, 0, 10, 2, 0
25, Run: 058, F, 0, 0, 11, 4, 0
25, Run: 059, F, 0, 0, 11, 4, 0
25, Run: 060, F, 0, 0, 11, 4, 0
25, Run: 061, F, 0, 2, 10, 0, 0
25, Run: 062, F, 0, 8, 13, 0, 0
25, Run: 063, F, 0, 0, 11, 4, 0
25, Run: 064, F, 0, 0, 10, 2, 0
25, Run: 065, F, 0, 0, 9, 0, 0
25, Run: 066, F, 0, 0, 9, 0, 0
25, Run: 067, F, 0, 0, 10, 2, 0
25, Run: 068, F, 0, 0, 9, 0, 0
25, Run: 069, F, 0, 4, 11, 0, 0
25, Run: 070, F, 0, 0, 11, 4, 0
25, Run: 071, F, 0, 0, 11, 4, 0
25, Run: 072, F, 0, 6, 12, 0, 0
25, Run: 073, F, 0, 6, 12, 0, 0
25, Run: 074, F, 0, 6, 12, 0, 0
