Input Number, Run_Number, Result@ 100, A2, F1, F2, A1, F1P, F2P, Y
INVAR-1, Run: 001, F, 27, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 002, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 003, F, 25, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 004, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 005, F, 22, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 006, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 007, F, 29, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 008, F, 22, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 009, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 010, F, 19, 0, 0, 24, 0, 15, 0
INVAR-1, Run: 011, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 012, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 013, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 014, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 015, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 016, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 017, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 018, F, 31, 0, 0, 20, 0, 3, 4
INVAR-1, Run: 019, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 020, F, 23, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 021, F, 29, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 022, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 023, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 024, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 025, F, 25, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 026, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 027, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 028, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 029, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 030, F, 29, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 031, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 032, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 033, F, 21, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 034, F, 21, 0, 0, 24, 0, 15, 0
INVAR-1, Run: 035, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 036, F, 27, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 037, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 038, F, 25, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 039, F, 29, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 040, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 041, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 042, F, 27, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 043, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 044, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 045, F, 23, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 046, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 047, F, 22, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 048, F, 19, 0, 0, 24, 0, 15, 0
INVAR-1, Run: 049, F, 21, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 050, F, 29, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 051, F, 24, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 052, F, 29, 0, 0, 22, 0, 6, 3
INVAR-1, Run: 053, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 054, F, 28, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 055, F, 30, 0, 0, 22, 0, 6, 3
INVAR-1, Run: 056, F, 31, 0, 0, 20, 0, 3, 4
INVAR-1, Run: 057, F, 23, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 058, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 059, F, 24, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 060, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 061, F, 21, 0, 0, 24, 0, 15, 0
INVAR-1, Run: 062, F, 24, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 063, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 064, F, 25, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 065, F, 22, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 066, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 067, F, 28, 0, 0, 22, 0, 6, 3
INVAR-1, Run: 068, F, 24, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 069, F, 23, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 070, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 071, F, 27, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 072, F, 31, 0, 0, 21, 0, 3, 4
INVAR-1, Run: 073, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 074, F, 29, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 075, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 076, F, 25, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 077, F, 25, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 078, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 079, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 080, F, 24, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 081, F, 31, 0, 0, 20, 0, 3, 4
INVAR-1, Run: 082, F, 24, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 083, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 084, F, 29, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 085, F, 25, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 086, F, 21, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 087, F, 28, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 088, F, 24, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 089, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 090, F, 33, 0, 0, 20, 0, 3, 4
INVAR-1, Run: 091, F, 26, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 092, F, 27, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 093, F, 22, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 094, F, 29, 0, 0, 21, 0, 6, 3
INVAR-1, Run: 095, F, 30, 0, 0, 20, 0, 3, 4
INVAR-1, Run: 096, F, 24, 0, 0, 23, 0, 12, 1
INVAR-1, Run: 097, F, 25, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 098, F, 30, 0, 0, 20, 0, 3, 4
INVAR-1, Run: 099, F, 24, 0, 0, 22, 0, 9, 2
INVAR-1, Run: 100, F, 30, 0, 0, 20, 0, 3, 4
INVAR-10, Run: 001, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 002, F, 9, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 003, F, 5, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 004, F, 4, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 005, F, 5, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 006, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 007, F, 8, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 008, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 009, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 010, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 011, F, 10, 0, 0, 2, 0, 6, 3
INVAR-10, Run: 012, F, 4, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 013, F, 8, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 014, F, 7, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 015, F, 6, 0, 0, 4, 0, 9, 2
INVAR-10, Run: 016, F, 9, 0, 0, 4, 0, 9, 2
INVAR-10, Run: 017, F, 8, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 018, F, 4, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 019, F, 9, 0, 0, 2, 0, 6, 3
INVAR-10, Run: 020, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 021, F, 5, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 022, F, 4, 0, 0, 4, 0, 9, 2
INVAR-10, Run: 023, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 024, F, 4, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 025, F, 5, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 026, F, 3, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 027, F, 4, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 028, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 029, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 030, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 031, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 032, F, 4, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 033, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 034, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 035, F, 10, 0, 0, 2, 0, 6, 3
INVAR-10, Run: 036, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 037, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 038, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 039, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 040, F, 6, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 041, F, 4, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 042, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 043, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 044, F, 5, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 045, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 046, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 047, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 048, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 049, F, 6, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 050, F, 12, 0, 0, 1, 0, 3, 4
INVAR-10, Run: 051, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 052, F, 8, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 053, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 054, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 055, F, 7, 0, 0, 4, 0, 9, 2
INVAR-10, Run: 056, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 057, F, 5, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 058, F, 4, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 059, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 060, F, 3, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 061, F, 8, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 062, F, 6, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 063, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 064, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 065, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 066, F, 8, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 067, F, 8, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 068, F, 6, 0, 0, 4, 0, 9, 2
INVAR-10, Run: 069, F, 8, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 070, F, 5, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 071, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 072, F, 8, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 073, F, 6, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 074, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 075, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 076, F, 5, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 077, F, 7, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 078, F, 9, 0, 0, 3, 0, 6, 3
INVAR-10, Run: 079, F, 8, 0, 0, 2, 0, 6, 3
INVAR-10, Run: 080, F, 7, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 081, F, 9, 0, 0, 3, 0, 6, 3
INVAR-10, Run: 082, F, 5, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 083, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 084, F, 6, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 085, F, 9, 0, 0, 2, 0, 6, 3
INVAR-10, Run: 086, F, 4, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 087, F, 4, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 088, F, 9, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 089, F, 6, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 090, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 091, F, 9, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 092, F, 2, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 093, F, 4, 0, 0, 5, 0, 15, 0
INVAR-10, Run: 094, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 095, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 096, F, 6, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 097, F, 8, 0, 0, 4, 0, 12, 1
INVAR-10, Run: 098, F, 6, 0, 0, 3, 0, 9, 2
INVAR-10, Run: 099, F, 10, 0, 0, 2, 0, 6, 3
INVAR-10, Run: 100, F, 4, 0, 0, 4, 0, 12, 1
INVAR-11, Run: 001, F, 76, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 002, F, 66, 0, 0, 93, 0, 15, 0
INVAR-11, Run: 003, P, 81, 0, 0, 88, 0, 0, 5
INVAR-11, Run: 004, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 005, F, 71, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 006, F, 79, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 007, P, 81, 0, 0, 88, 0, 0, 5
INVAR-11, Run: 008, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 009, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 010, P, 81, 0, 0, 88, 0, 0, 5
INVAR-11, Run: 011, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 012, F, 74, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 013, F, 74, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 014, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 015, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 016, F, 76, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 017, F, 69, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 018, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 019, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 020, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 021, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 022, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 023, F, 74, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 024, F, 74, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 025, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 026, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 027, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 028, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 029, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 030, F, 74, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 031, F, 76, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 032, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 033, F, 70, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 034, F, 74, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 035, F, 67, 0, 0, 93, 0, 15, 0
INVAR-11, Run: 036, F, 77, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 037, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 038, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 039, F, 76, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 040, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 041, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 042, F, 69, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 043, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 044, F, 69, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 045, F, 69, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 046, F, 70, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 047, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 048, F, 69, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 049, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 050, F, 69, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 051, F, 76, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 052, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 053, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 054, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 055, F, 76, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 056, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 057, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 058, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 059, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 060, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 061, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 062, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 063, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 064, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 065, F, 70, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 066, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 067, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 068, F, 70, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 069, F, 71, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 070, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 071, P, 81, 0, 0, 89, 0, 0, 5
INVAR-11, Run: 072, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 073, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 074, F, 71, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 075, F, 76, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 076, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 077, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 078, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 079, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 080, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 081, F, 70, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 082, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 083, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 084, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 085, F, 70, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 086, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 087, F, 69, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 088, P, 81, 0, 0, 88, 0, 0, 5
INVAR-11, Run: 089, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 090, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 091, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 092, F, 71, 0, 0, 92, 0, 12, 1
INVAR-11, Run: 093, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 094, F, 75, 0, 0, 90, 0, 6, 3
INVAR-11, Run: 095, F, 73, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 096, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 097, F, 72, 0, 0, 91, 0, 9, 2
INVAR-11, Run: 098, F, 79, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 099, F, 78, 0, 0, 89, 0, 3, 4
INVAR-11, Run: 100, F, 70, 0, 0, 92, 0, 12, 1
INVAR-12, Run: 001, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 002, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 003, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 004, F, 143, 0, 0, 173, 0, 15, 0
INVAR-12, Run: 005, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 006, F, 145, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 007, F, 145, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 008, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 009, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 010, F, 151, 0, 0, 171, 0, 6, 3
INVAR-12, Run: 011, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 012, F, 145, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 013, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 014, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 015, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 016, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 017, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 018, F, 145, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 019, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 020, F, 155, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 021, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 022, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 023, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 024, F, 145, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 025, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 026, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 027, F, 146, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 028, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 029, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 030, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 031, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 032, F, 152, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 033, P, 157, 0, 0, 168, 0, 0, 5
INVAR-12, Run: 034, F, 146, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 035, F, 146, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 036, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 037, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 038, F, 149, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 039, F, 149, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 040, F, 152, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 041, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 042, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 043, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 044, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 045, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 046, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 047, F, 146, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 048, F, 152, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 049, F, 149, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 050, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 051, F, 149, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 052, F, 149, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 053, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 054, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 055, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 056, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 057, F, 142, 0, 0, 173, 0, 15, 0
INVAR-12, Run: 058, F, 147, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 059, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 060, F, 146, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 061, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 062, F, 149, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 063, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 064, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 065, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 066, F, 145, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 067, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 068, F, 143, 0, 0, 173, 0, 15, 0
INVAR-12, Run: 069, F, 150, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 070, F, 147, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 071, F, 152, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 072, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 073, F, 142, 0, 0, 173, 0, 15, 0
INVAR-12, Run: 074, F, 149, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 075, P, 158, 0, 0, 168, 0, 0, 5
INVAR-12, Run: 076, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 077, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 078, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 079, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 080, F, 146, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 081, F, 152, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 082, F, 148, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 083, F, 149, 0, 0, 171, 0, 9, 2
INVAR-12, Run: 084, F, 145, 0, 0, 172, 0, 12, 1
INVAR-12, Run: 085, F, 154, 0, 0, 169, 0, 3, 4
INVAR-12, Run: 086, F, 151, 0, 0, 170, 0, 6, 3
INVAR-12, Run: 087, F, 154, 0, 0, 169, 0, 3, 4
