Input Number, Run_Number, Result@ 100, an, Leaderag, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, ar, X1uABab, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, P, 0, 6, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 16, 9, 0, 0, 7, 2, 0, 15, 2, 18, 3, 2, 1, 15, 1, 0, 0, 0, 2, 1, 1, 1, 0, 8, 0, 0, 30, 8, 33, 11, 3, 0, 0, 2, 0, 8, 1, 9, 2, 1, 12, 2, 0, 2, 0, 1, 5, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 17, 2, 1, 0, 0, 0, 0, 0, 0, 1, 17, 5, 21, 7, 1, 0, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, P, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 18, 9, 0, 0, 7, 2, 0, 22, 4, 25, 5, 0, 1, 17, 1, 0, 2, 1, 4, 2, 1, 1, 0, 9, 0, 0, 66, 17, 74, 25, 8, 0, 0, 6, 0, 39, 8, 40, 9, 1, 16, 2, 0, 2, 1, 2, 5, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 23, 1, 0, 0, 0, 0, 0, 0, 0, 2, 15, 1, 17, 2, 1, 0, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, P, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 18, 9, 0, 0, 8, 1, 0, 8, 4, 10, 5, 0, 1, 16, 1, 1, 10, 1, 13, 3, 1, 1, 0, 9, 0, 0, 49, 15, 55, 21, 6, 0, 0, 11, 0, 17, 3, 18, 4, 1, 18, 0, 0, 10, 2, 0, 11, 1, 1, 1, 1, 1, 1, 0, 0, 12, 0, 23, 2, 0, 0, 0, 0, 0, 0, 0, 3, 16, 1, 19, 2, 1, 0, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 16, 9, 0, 0, 6, 3, 0, 18, 1, 22, 2, 1, 1, 18, 0, 0, 8, 1, 9, 2, 1, 1, 1, 9, 0, 0, 45, 11, 49, 15, 4, 0, 0, 45, 0, 5, 1, 6, 2, 1, 16, 2, 0, 2, 9, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 48, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 11, 5, 2, 7, 3, 1, 0, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 14, 7, 2, 0, 8, 0, 1, 4, 3, 8, 5, 4, 1, 16, 1, 0, 2, 0, 4, 1, 1, 1, 0, 8, 0, 0, 40, 10, 43, 13, 3, 1, 0, 1, 0, 6, 0, 7, 1, 1, 14, 2, 1, 9, 0, 4, 13, 6, 1, 1, 1, 1, 1, 0, 0, 6, 0, 23, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 8, 2, 1, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 8, 0, 1, 9, 0, 0, 4, 1, 6, 3, 2, 1, 17, 1, 0, 20, 6, 22, 7, 1, 1, 0, 9, 0, 0, 108, 24, 112, 28, 4, 0, 0, 11, 0, 8, 0, 9, 1, 1, 18, 0, 0, 17, 3, 5, 18, 6, 1, 1, 1, 1, 1, 0, 0, 14, 0, 25, 2, 0, 0, 0, 0, 0, 0, 0, 4, 7, 2, 9, 2, 0, 0, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 17, 8, 1, 0, 9, 0, 0, 15, 6, 17, 7, 1, 1, 17, 1, 0, 12, 4, 14, 5, 1, 1, 0, 8, 1, 0, 37, 10, 41, 13, 3, 0, 0, 21, 0, 7, 1, 8, 2, 1, 15, 2, 0, 0, 9, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 23, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 10, 6, 1, 8, 2, 1, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 9, 14, 9, 0, 0, 7, 1, 0, 0, 0, 2, 1, 3, 1, 18, 0, 0, 3, 1, 4, 2, 1, 1, 1, 9, 0, 0, 71, 16, 75, 20, 4, 0, 0, 8, 0, 15, 4, 16, 5, 1, 17, 1, 0, 23, 3, 4, 25, 5, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 33, 0, 0, 0, 0, 0, 6, 1, 7, 1, 2, 1
INVAR-1, Run: 036, P, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 17, 8, 1, 0, 9, 0, 0, 1, 0, 3, 1, 1, 1, 15, 2, 1, 5, 0, 9, 2, 1, 1, 0, 9, 0, 0, 46, 10, 49, 13, 3, 0, 0, 10, 0, 4, 0, 5, 1, 1, 16, 1, 1, 19, 2, 3, 22, 5, 1, 1, 1, 1, 1, 0, 0, 12, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 0, 13, 1, 1, 0, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 17, 8, 1, 0, 8, 1, 0, 30, 6, 33, 7, 1, 1, 17, 1, 0, 23, 6, 25, 7, 1, 1, 0, 9, 0, 0, 74, 9, 77, 12, 3, 0, 0, 2, 0, 11, 3, 12, 4, 1, 16, 2, 0, 3, 0, 1, 6, 2, 1, 1, 1, 1, 1, 0, 0, 4, 0, 30, 2, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 11, 1, 1, 0, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 0, 0, 7, 2, 0, 5, 0, 7, 0, 0, 0, 15, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, P, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 15, 8, 1, 0, 7, 2, 0, 5, 0, 9, 1, 3, 1, 17, 1, 0, 3, 0, 5, 1, 1, 1, 0, 8, 1, 0, 28, 13, 32, 16, 3, 0, 0, 0, 0, 1, 0, 2, 1, 1, 17, 1, 0, 12, 1, 1, 14, 2, 1, 1, 1, 1, 1, 0, 0, 4, 0, 27, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 5, 2, 1, 0, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 16, 8, 1, 0, 9, 0, 0, 38, 7, 40, 8, 1, 1, 18, 0, 0, 31, 6, 32, 7, 1, 1, 1, 9, 0, 0, 45, 13, 50, 18, 5, 0, 0, 20, 0, 22, 10, 23, 11, 1, 17, 1, 0, 16, 4, 5, 18, 6, 1, 1, 1, 1, 1, 0, 0, 23, 0, 22, 3, 0, 0, 0, 0, 0, 0, 0, 6, 5, 3, 9, 3, 0, 0, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 9, 0, 0, 7, 2, 0, 24, 10, 27, 11, 2, 1, 17, 1, 0, 30, 9, 32, 10, 1, 1, 0, 9, 0, 0, 47, 12, 49, 14, 2, 0, 0, 21, 0, 2, 1, 3, 2, 1, 18, 0, 0, 11, 5, 3, 11, 3, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 16, 8, 1, 0, 8, 1, 0, 29, 9, 32, 10, 2, 1, 17, 1, 0, 7, 0, 9, 1, 1, 1, 0, 9, 0, 0, 49, 10, 56, 17, 7, 0, 0, 18, 0, 19, 3, 20, 4, 1, 16, 2, 0, 2, 3, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 21, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 11, 1, 1, 0, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 18, 18, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 1, 0, 7, 1, 0, 0, 0, 3, 1, 0, 1, 18, 0, 0, 4, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 16, 9, 0, 0, 8, 1, 0, 4, 0, 6, 1, 2, 1, 15, 3, 0, 11, 1, 15, 2, 1, 1, 0, 9, 0, 0, 37, 8, 40, 11, 3, 0, 0, 33, 0, 9, 3, 10, 4, 1, 17, 1, 0, 3, 11, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 36, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 1, 7, 2, 1, 0, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 1, 8, 17, 8, 1, 0, 7, 1, 0, 26, 5, 29, 6, 0, 1, 17, 0, 0, 1, 0, 2, 1, 1, 1, 0, 8, 0, 0, 20, 4, 25, 9, 5, 0, 0, 1, 1, 5, 4, 7, 6, 1, 16, 0, 1, 16, 0, 6, 18, 8, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 22, 0, 0, 0, 0, 0, 3, 2, 4, 1, 3, 1
INVAR-1, Run: 046, P, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 54, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 8, 1, 0, 8, 1, 0, 1, 0, 4, 1, 1, 1, 17, 1, 0, 10, 1, 12, 2, 1, 1, 0, 9, 0, 0, 68, 13, 73, 18, 5, 0, 0, 38, 0, 29, 7, 30, 8, 1, 18, 0, 0, 12, 11, 4, 13, 5, 1, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, P, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 16, 8, 1, 0, 8, 1, 0, 6, 0, 9, 1, 2, 1, 14, 3, 1, 0, 0, 5, 2, 1, 1, 0, 9, 0, 0, 41, 7, 46, 12, 5, 0, 0, 7, 0, 19, 4, 20, 5, 1, 17, 0, 0, 3, 3, 1, 4, 2, 1, 1, 1, 1, 1, 0, 0, 10, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 6, 1, 1, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 15, 9, 0, 0, 9, 0, 0, 18, 5, 19, 6, 3, 1, 18, 0, 0, 12, 1, 13, 2, 1, 1, 0, 9, 0, 0, 40, 5, 47, 12, 7, 0, 0, 7, 0, 33, 5, 34, 6, 1, 13, 4, 1, 16, 1, 2, 22, 4, 1, 1, 1, 1, 1, 0, 0, 11, 0, 34, 1, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 6, 3, 1, 0, 0, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 17, 9, 0, 0, 9, 0, 0, 5, 0, 6, 1, 1, 1, 17, 1, 0, 2, 0, 4, 1, 1, 1, 0, 8, 1, 0, 35, 7, 38, 9, 2, 0, 0, 39, 0, 2, 0, 3, 1, 1, 12, 6, 0, 8, 12, 0, 15, 1, 1, 1, 1, 1, 1, 0, 0, 41, 0, 28, 3, 1, 0, 0, 0, 0, 0, 0, 13, 10, 3, 15, 5, 1, 0, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 17, 9, 0, 0, 8, 1, 0, 1, 0, 3, 1, 1, 1, 17, 1, 0, 2, 0, 4, 1, 1, 1, 0, 9, 0, 0, 39, 9, 41, 11, 2, 0, 0, 9, 0, 7, 2, 8, 3, 1, 18, 0, 0, 32, 0, 2, 33, 3, 1, 1, 1, 1, 1, 0, 0, 11, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 1, 8, 1, 10, 2, 1, 0, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 16, 7, 2, 0, 7, 2, 0, 4, 3, 9, 4, 2, 1, 17, 1, 0, 5, 1, 7, 2, 1, 1, 0, 9, 0, 0, 62, 12, 65, 15, 3, 0, 0, 7, 0, 18, 7, 19, 8, 1, 10, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 3, 1, 1, 0, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, P, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 18, 9, 0, 0, 7, 1, 1, 28, 6, 31, 8, 0, 1, 17, 1, 0, 24, 8, 26, 9, 1, 1, 0, 9, 0, 0, 30, 5, 34, 9, 4, 0, 0, 7, 0, 6, 1, 7, 2, 1, 16, 2, 0, 1, 6, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 8, 0, 27, 2, 0, 0, 0, 0, 0, 0, 0, 7, 8, 2, 11, 3, 1, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, P, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 17, 8, 1, 0, 8, 1, 0, 2, 0, 5, 1, 1, 1, 16, 1, 1, 8, 0, 11, 2, 1, 1, 0, 9, 0, 0, 59, 27, 63, 31, 4, 0, 0, 20, 0, 14, 2, 15, 3, 1, 17, 1, 0, 20, 10, 5, 22, 6, 1, 1, 1, 1, 1, 0, 0, 22, 0, 25, 2, 0, 0, 0, 0, 0, 0, 0, 11, 8, 0, 11, 0, 0, 0, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 8, 1, 0, 9, 0, 0, 7, 2, 9, 3, 2, 1, 18, 0, 0, 27, 10, 28, 11, 1, 1, 0, 9, 0, 0, 52, 16, 55, 19, 3, 0, 0, 21, 0, 11, 2, 12, 3, 1, 16, 2, 0, 9, 5, 2, 11, 2, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 16, 9, 0, 0, 8, 1, 0, 17, 2, 19, 3, 1, 1, 17, 1, 0, 7, 2, 9, 3, 1, 1, 1, 9, 0, 0, 37, 8, 41, 12, 4, 0, 0, 6, 0, 5, 3, 6, 4, 1, 15, 3, 0, 17, 2, 10, 21, 11, 1, 1, 1, 1, 1, 0, 0, 9, 0, 24, 2, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 8, 1, 1, 0, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 8, 1, 0, 9, 0, 0, 3, 0, 5, 1, 0, 1, 18, 0, 0, 5, 2, 6, 3, 1, 1, 0, 9, 0, 0, 48, 14, 54, 20, 6, 0, 0, 45, 0, 26, 6, 27, 7, 1, 14, 4, 0, 7, 7, 3, 12, 4, 1, 1, 1, 1, 1, 0, 0, 46, 0, 22, 2, 0, 0, 0, 0, 0, 0, 0, 8, 6, 0, 8, 0, 0, 0, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
