Input Number, Run_Number, Result@ 100, au, ACuAEX1, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 1, 1, 3, 2, 2, 1, 18, 0, 0, 32, 12, 33, 13, 1, 1, 0, 9, 0, 0, 4, 1, 5, 2, 1, 0, 0, 5, 0, 11, 1, 12, 2, 1, 14, 4, 0, 4, 0, 0, 9, 1, 1, 1, 1, 1, 1, 4, 0, 8, 0, 26, 2, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1, 9, 1, 0, 5, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9, 0, 0, 1, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 29, 4, 31, 5, 3, 1, 18, 0, 0, 36, 12, 37, 13, 1, 1, 0, 8, 1, 0, 0, 0, 2, 1, 1, 0, 0, 18, 0, 4, 0, 4, 0, 0, 17, 1, 0, 10, 4, 2, 11, 2, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 0, 1, 9, 0, 0, 30, 10, 32, 12, 0, 1, 17, 1, 0, 31, 10, 33, 11, 1, 1, 0, 9, 0, 0, 10, 1, 11, 2, 1, 0, 0, 9, 0, 3, 0, 4, 1, 1, 18, 0, 0, 16, 5, 3, 17, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 4, 1, 6, 2, 1, 1, 16, 2, 0, 21, 6, 24, 7, 1, 1, 0, 9, 0, 0, 2, 0, 3, 1, 1, 0, 0, 5, 0, 8, 0, 9, 1, 1, 15, 2, 1, 5, 3, 0, 9, 2, 1, 1, 1, 1, 1, 3, 0, 7, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 3, 2, 1, 6, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9, 0, 0, 1, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 3, 0, 4, 1, 2, 1, 16, 2, 0, 6, 2, 9, 3, 1, 1, 0, 9, 0, 0, 17, 4, 18, 5, 1, 0, 0, 7, 0, 25, 5, 25, 5, 0, 17, 1, 0, 52, 3, 2, 53, 2, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 11, 6, 12, 7, 0, 1, 16, 2, 0, 8, 5, 11, 6, 1, 1, 1, 9, 0, 0, 43, 22, 44, 23, 1, 0, 0, 1, 0, 3, 1, 3, 1, 0, 17, 1, 0, 5, 0, 1, 7, 2, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 7, 1, 1, 9, 0, 0, 6, 0, 9, 2, 3, 1, 16, 1, 1, 11, 0, 14, 2, 1, 1, 0, 9, 0, 0, 13, 5, 14, 6, 1, 0, 0, 18, 0, 0, 0, 1, 1, 1, 18, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 7, 0, 22, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 2, 10, 4, 13, 5, 1, 2, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 55, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 8, 1, 0, 13, 2, 14, 3, 2, 1, 17, 1, 0, 22, 6, 24, 7, 1, 1, 0, 8, 1, 0, 7, 1, 9, 2, 1, 0, 0, 3, 0, 6, 1, 7, 2, 1, 16, 2, 0, 6, 4, 2, 9, 3, 1, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, P, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 52, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 8, 1, 0, 7, 1, 0, 13, 8, 15, 9, 2, 1, 16, 1, 0, 3, 1, 5, 2, 1, 1, 0, 8, 0, 0, 19, 4, 20, 5, 1, 1, 0, 3, 0, 8, 2, 9, 3, 1, 11, 6, 0, 7, 1, 0, 14, 1, 1, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 9, 0, 0, 8, 1, 0, 5, 2, 7, 3, 3, 1, 16, 1, 1, 13, 4, 16, 6, 1, 1, 0, 9, 0, 0, 23, 4, 24, 5, 1, 0, 0, 4, 0, 17, 5, 18, 6, 1, 17, 1, 0, 25, 1, 7, 27, 8, 1, 1, 1, 1, 1, 5, 0, 8, 0, 36, 1, 0, 0, 0, 0, 0, 0, 0, 2, 10, 2, 12, 3, 1, 4, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 0, 0, 1, 1, 3, 2, 1, 1, 16, 2, 0, 30, 5, 33, 6, 1, 1, 0, 9, 0, 0, 1, 0, 2, 1, 1, 0, 0, 12, 0, 4, 0, 5, 1, 1, 15, 3, 0, 12, 1, 3, 16, 4, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 30, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 21, 3, 1, 4, 0, 0, 7, 2, 11, 1, 3, 0
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 7, 2, 0, 8, 1, 0, 7, 0, 11, 1, 1, 1, 16, 2, 0, 12, 1, 15, 2, 1, 1, 0, 9, 0, 0, 8, 4, 9, 5, 1, 0, 0, 17, 0, 14, 9, 15, 10, 1, 16, 2, 0, 24, 3, 3, 27, 4, 1, 1, 1, 1, 1, 6, 0, 19, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 6, 1, 1, 3, 0, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 1, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 8, 1, 0, 0, 0, 2, 1, 3, 1, 17, 1, 0, 3, 1, 5, 2, 1, 1, 0, 9, 0, 0, 14, 4, 15, 5, 1, 0, 0, 21, 0, 29, 5, 30, 6, 0, 16, 2, 0, 1, 2, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 7, 2, 0, 8, 1, 0, 7, 1, 10, 2, 4, 1, 17, 1, 0, 16, 2, 18, 3, 1, 1, 0, 9, 0, 0, 37, 10, 38, 11, 1, 0, 0, 9, 0, 1, 0, 1, 0, 0, 18, 0, 0, 7, 2, 0, 8, 1, 1, 1, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 0, 0, 7, 1, 1, 4, 2, 7, 4, 4, 1, 15, 3, 0, 30, 7, 34, 8, 1, 1, 0, 8, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 5, 2, 7, 3, 1, 16, 2, 0, 17, 0, 4, 20, 5, 1, 1, 1, 1, 1, 5, 1, 6, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 1, 13, 5, 16, 5, 0, 2, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 55, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 8, 1, 0, 8, 0, 1, 5, 3, 7, 5, 1, 1, 16, 2, 0, 9, 0, 12, 1, 1, 1, 0, 9, 0, 0, 38, 9, 39, 10, 1, 0, 0, 8, 0, 3, 1, 4, 2, 1, 16, 2, 0, 43, 0, 16, 46, 17, 1, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 14, 9, 0, 0, 6, 2, 1, 1, 0, 5, 2, 4, 1, 16, 2, 0, 6, 2, 9, 3, 1, 1, 0, 9, 0, 0, 7, 3, 8, 4, 1, 0, 0, 9, 0, 1, 1, 2, 2, 1, 17, 0, 0, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 4, 0, 14, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 3, 13, 6, 16, 7, 1, 5, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 7, 1, 1, 13, 2, 17, 4, 1, 1, 17, 1, 0, 6, 2, 8, 3, 1, 1, 0, 9, 0, 0, 10, 2, 11, 3, 1, 0, 0, 29, 0, 11, 4, 12, 5, 1, 16, 2, 0, 4, 3, 0, 7, 1, 1, 1, 1, 1, 1, 4, 0, 31, 0, 27, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 5, 0, 0, 5, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 9, 0, 0, 43, 12, 44, 13, 3, 1, 18, 0, 0, 14, 1, 15, 2, 1, 1, 0, 9, 0, 0, 11, 0, 12, 1, 1, 0, 0, 5, 0, 0, 0, 1, 1, 1, 16, 1, 1, 49, 0, 5, 51, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 8, 1, 0, 7, 0, 2, 24, 5, 28, 8, 2, 1, 16, 2, 0, 3, 1, 6, 2, 1, 1, 0, 9, 0, 0, 4, 0, 5, 1, 1, 0, 0, 18, 0, 21, 6, 22, 7, 1, 18, 0, 0, 12, 9, 0, 13, 1, 1, 1, 1, 1, 1, 1, 0, 21, 0, 24, 5, 0, 0, 0, 0, 0, 0, 0, 10, 4, 1, 10, 2, 1, 8, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 7, 2, 0, 11, 3, 15, 4, 2, 1, 18, 0, 0, 9, 0, 10, 1, 1, 1, 0, 9, 0, 0, 6, 1, 7, 2, 1, 0, 0, 6, 0, 15, 6, 16, 7, 1, 17, 1, 0, 57, 1, 10, 58, 10, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 1, 0, 0, 28, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 5, 0, 7, 1, 0, 1, 16, 2, 0, 38, 15, 41, 16, 1, 1, 2, 9, 0, 0, 13, 3, 14, 4, 1, 0, 0, 16, 0, 5, 1, 6, 1, 0, 9, 0, 0, 0, 6, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 1, 1, 8, 1, 0, 36, 7, 40, 9, 1, 1, 18, 0, 0, 9, 4, 10, 5, 1, 1, 0, 8, 1, 0, 5, 0, 7, 1, 1, 0, 0, 6, 0, 25, 4, 26, 5, 1, 15, 3, 0, 53, 0, 9, 56, 9, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 55, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 7, 2, 0, 4, 1, 6, 2, 1, 1, 17, 1, 0, 10, 2, 12, 3, 1, 1, 0, 8, 1, 0, 11, 2, 13, 3, 1, 0, 0, 1, 0, 5, 0, 6, 1, 1, 15, 3, 0, 0, 0, 0, 4, 1, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 1, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 0, 0, 8, 1, 0, 24, 14, 26, 15, 0, 1, 16, 2, 0, 3, 1, 6, 2, 1, 1, 0, 8, 1, 0, 22, 3, 24, 4, 1, 0, 0, 2, 0, 18, 4, 19, 4, 0, 16, 2, 0, 5, 0, 1, 8, 2, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 7, 2, 0, 1, 0, 4, 1, 2, 1, 16, 1, 0, 0, 0, 2, 1, 1, 1, 0, 8, 0, 0, 4, 1, 5, 2, 1, 0, 0, 27, 1, 25, 9, 27, 11, 1, 16, 1, 0, 24, 3, 5, 26, 6, 1, 1, 1, 1, 1, 4, 0, 30, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 3, 0, 0, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 9, 0, 0, 40, 13, 42, 14, 0, 1, 16, 2, 0, 23, 7, 26, 8, 1, 1, 0, 9, 0, 0, 13, 2, 14, 3, 1, 0, 0, 5, 0, 5, 4, 6, 5, 1, 14, 4, 0, 27, 0, 14, 31, 14, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 55, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 8, 1, 0, 5, 1, 7, 2, 2, 1, 17, 1, 0, 21, 5, 23, 6, 1, 1, 0, 9, 0, 0, 10, 1, 11, 2, 1, 0, 0, 4, 0, 0, 1, 1, 2, 1, 15, 3, 0, 5, 4, 1, 9, 2, 1, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 1, 0, 6, 0, 0, 0, 0, 2, 1, 1, 1, 17, 1, 0, 15, 3, 17, 4, 1, 1, 0, 9, 0, 0, 4, 4, 5, 5, 1, 0, 0, 6, 0, 37, 13, 37, 13, 0, 18, 0, 0, 16, 3, 2, 17, 3, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
