Input Number, Run_Number, Result@ 100, F, Y, CE, X1, A, B, C, PO, D, CO, PE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 037, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 453, 19, 30, 325, 19, 16, 3, 25, 14, 39, 125, 57
INVAR-4, Run: 038, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 452, 17, 28, 324, 19, 15, 4, 25, 14, 39, 107, 48
INVAR-4, Run: 039, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 134, 0, 28, 17, 39, 564, 16, 33, 430, 19, 16, 3, 28, 11, 39, 121, 52
INVAR-4, Run: 040, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 122, 0, 22, 5, 39, 323, 23, 28, 201, 19, 12, 7, 22, 17, 39, 109, 52
INVAR-4, Run: 041, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 680, 12, 25, 550, 19, 11, 8, 26, 13, 39, 137, 62
INVAR-4, Run: 042, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 464, 11, 18, 340, 19, 15, 4, 23, 16, 39, 181, 87
INVAR-4, Run: 043, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 352, 16, 23, 228, 19, 12, 7, 23, 16, 39, 63, 28
INVAR-4, Run: 044, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 531, 18, 27, 405, 19, 13, 6, 24, 15, 39, 139, 65
INVAR-4, Run: 045, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 392, 20, 31, 264, 19, 14, 5, 25, 14, 39, 87, 38
INVAR-4, Run: 046, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 322, 15, 26, 194, 19, 15, 4, 25, 14, 39, 219, 104
INVAR-4, Run: 047, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 873, 14, 27, 743, 19, 14, 5, 26, 13, 39, 119, 53
INVAR-4, Run: 048, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 391, 22, 31, 265, 19, 12, 7, 24, 15, 39, 83, 37
INVAR-4, Run: 049, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 717, 11, 22, 589, 19, 11, 8, 25, 14, 39, 107, 48
INVAR-4, Run: 050, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 776, 9, 20, 648, 19, 11, 8, 25, 14, 39, 123, 56
INVAR-4, Run: 051, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 122, 0, 22, 5, 39, 397, 16, 21, 275, 19, 12, 7, 22, 17, 39, 201, 98
INVAR-4, Run: 052, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 605, 15, 26, 477, 19, 12, 7, 25, 14, 39, 231, 110
INVAR-4, Run: 053, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 499, 8, 17, 373, 19, 13, 6, 24, 15, 39, 113, 52
INVAR-4, Run: 054, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 487, 11, 24, 357, 19, 16, 3, 26, 13, 39, 127, 57
INVAR-4, Run: 055, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 360, 13, 20, 236, 19, 14, 5, 23, 16, 39, 103, 48
INVAR-4, Run: 056, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 471, 16, 25, 345, 19, 15, 4, 24, 15, 39, 91, 41
INVAR-4, Run: 057, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 340, 9, 20, 212, 19, 15, 4, 25, 14, 39, 129, 59
INVAR-4, Run: 058, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 554, 23, 32, 428, 19, 11, 8, 24, 15, 39, 147, 69
INVAR-4, Run: 059, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 366, 6, 13, 242, 19, 15, 4, 23, 16, 39, 129, 61
INVAR-4, Run: 060, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 428, 13, 24, 300, 19, 14, 5, 25, 14, 39, 75, 32
INVAR-4, Run: 061, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 416, 29, 40, 288, 19, 12, 7, 25, 14, 39, 185, 87
INVAR-4, Run: 062, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 613, 13, 22, 487, 19, 15, 4, 24, 15, 39, 229, 110
INVAR-4, Run: 063, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 394, 17, 28, 266, 19, 10, 9, 25, 14, 39, 99, 44
INVAR-4, Run: 064, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 565, 8, 17, 439, 19, 13, 6, 24, 15, 39, 149, 70
INVAR-4, Run: 065, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 406, 15, 26, 278, 19, 11, 8, 25, 14, 39, 295, 142
INVAR-4, Run: 066, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 650, 14, 23, 524, 19, 15, 4, 24, 15, 39, 139, 65
INVAR-4, Run: 067, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 714, 13, 26, 584, 19, 11, 8, 26, 13, 39, 321, 154
INVAR-4, Run: 068, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 132, 0, 27, 15, 39, 557, 10, 25, 425, 19, 15, 4, 27, 12, 39, 63, 24
INVAR-4, Run: 069, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 132, 0, 27, 15, 39, 507, 10, 25, 375, 19, 17, 2, 27, 12, 39, 115, 50
INVAR-4, Run: 070, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 1115, 23, 36, 985, 19, 10, 9, 26, 13, 39, 101, 44
INVAR-4, Run: 071, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 377, 15, 22, 253, 19, 11, 8, 23, 16, 39, 95, 44
INVAR-4, Run: 072, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 561, 12, 25, 431, 19, 15, 4, 26, 13, 39, 215, 101
INVAR-4, Run: 073, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 562, 15, 28, 432, 19, 12, 7, 26, 13, 39, 47, 17
INVAR-4, Run: 074, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 132, 0, 27, 15, 39, 759, 18, 33, 627, 19, 17, 2, 27, 12, 39, 107, 46
INVAR-4, Run: 075, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 528, 15, 28, 398, 19, 12, 7, 26, 13, 39, 91, 39
INVAR-4, Run: 076, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 594, 17, 28, 466, 19, 13, 6, 25, 14, 39, 149, 69
INVAR-4, Run: 077, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 371, 13, 20, 247, 19, 14, 5, 23, 16, 39, 79, 36
INVAR-4, Run: 078, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 566, 21, 34, 436, 19, 13, 6, 26, 13, 39, 145, 66
INVAR-4, Run: 079, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 623, 18, 27, 497, 19, 13, 6, 24, 15, 39, 153, 72
INVAR-4, Run: 080, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 446, 20, 29, 320, 19, 11, 8, 24, 15, 39, 203, 97
INVAR-4, Run: 081, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 470, 14, 25, 342, 19, 16, 3, 25, 14, 39, 81, 35
INVAR-4, Run: 082, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 1158, 26, 35, 1032, 19, 13, 6, 24, 15, 39, 171, 81
INVAR-4, Run: 083, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 544, 17, 30, 414, 19, 16, 3, 26, 13, 39, 69, 28
INVAR-4, Run: 084, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 540, 13, 26, 410, 19, 14, 5, 26, 13, 39, 115, 51
INVAR-4, Run: 085, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 397, 15, 24, 271, 19, 12, 7, 24, 15, 39, 119, 55
INVAR-4, Run: 086, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 418, 20, 29, 292, 19, 8, 11, 24, 15, 39, 231, 111
INVAR-4, Run: 087, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 465, 29, 40, 337, 19, 16, 3, 25, 14, 39, 183, 86
INVAR-4, Run: 088, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 930, 15, 24, 804, 19, 13, 6, 24, 15, 39, 179, 85
INVAR-4, Run: 089, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 136, 0, 29, 19, 39, 616, 16, 35, 480, 19, 11, 8, 29, 10, 39, 169, 75
INVAR-4, Run: 090, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 699, 12, 23, 571, 19, 11, 8, 25, 14, 39, 157, 73
INVAR-4, Run: 091, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 390, 13, 20, 266, 19, 12, 7, 23, 16, 39, 139, 66
INVAR-4, Run: 092, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 535, 17, 28, 407, 19, 15, 4, 25, 14, 39, 79, 34
INVAR-4, Run: 093, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 661, 25, 32, 537, 19, 13, 6, 23, 16, 39, 187, 90
INVAR-4, Run: 094, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 454, 17, 24, 330, 19, 11, 8, 23, 16, 39, 117, 55
INVAR-4, Run: 095, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 534, 19, 30, 406, 19, 12, 7, 25, 14, 39, 61, 25
INVAR-4, Run: 096, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 385, 16, 27, 257, 19, 12, 7, 25, 14, 39, 75, 32
INVAR-4, Run: 097, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 370, 15, 24, 244, 19, 11, 8, 24, 15, 39, 147, 69
INVAR-4, Run: 098, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 626, 12, 25, 496, 19, 14, 5, 26, 13, 39, 171, 79
INVAR-4, Run: 099, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 523, 11, 22, 395, 19, 12, 7, 25, 14, 39, 347, 168
INVAR-4, Run: 100, F, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 698, 14, 21, 574, 19, 6, 13, 23, 16, 39, 117, 55
INVAR-5, Run: 001, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 841, 11, 26, 667, 26, 13, 13, 34, 19, 53, 405, 195
INVAR-5, Run: 002, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 1488, 24, 41, 1312, 26, 22, 4, 35, 18, 53, 181, 82
INVAR-5, Run: 003, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 841, 20, 31, 671, 26, 16, 10, 32, 21, 53, 291, 140
INVAR-5, Run: 004, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 896, 25, 40, 722, 26, 21, 5, 34, 19, 53, 223, 104
INVAR-5, Run: 005, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 810, 18, 31, 638, 26, 15, 11, 33, 20, 53, 137, 62
INVAR-5, Run: 006, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 1279, 27, 46, 1101, 26, 15, 11, 36, 17, 53, 183, 82
INVAR-5, Run: 007, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 849, 32, 47, 675, 26, 16, 10, 34, 19, 53, 299, 142
INVAR-5, Run: 008, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 809, 23, 40, 633, 26, 19, 7, 35, 18, 53, 229, 106
INVAR-5, Run: 009, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 1291, 15, 32, 1115, 26, 14, 12, 35, 18, 53, 131, 57
INVAR-5, Run: 010, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 991, 23, 36, 819, 26, 17, 9, 33, 20, 53, 157, 72
INVAR-5, Run: 011, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 180, 0, 37, 21, 53, 779, 19, 40, 599, 26, 20, 6, 37, 16, 53, 235, 107
INVAR-5, Run: 012, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 716, 22, 37, 542, 26, 18, 8, 34, 19, 53, 289, 137
INVAR-5, Run: 013, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 180, 0, 37, 21, 53, 1145, 22, 43, 965, 26, 20, 6, 37, 16, 53, 329, 154
INVAR-5, Run: 014, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 180, 0, 37, 21, 53, 935, 17, 38, 755, 26, 17, 9, 37, 16, 53, 315, 147
INVAR-5, Run: 015, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 166, 0, 30, 7, 53, 629, 21, 28, 463, 26, 22, 4, 30, 23, 53, 193, 93
INVAR-5, Run: 016, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 999, 11, 24, 827, 26, 20, 6, 33, 20, 53, 281, 134
INVAR-5, Run: 017, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 787, 19, 28, 619, 26, 13, 13, 31, 22, 53, 367, 179
INVAR-5, Run: 018, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 806, 28, 39, 636, 26, 13, 13, 32, 21, 53, 157, 73
INVAR-5, Run: 019, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 593, 9, 20, 423, 26, 17, 9, 32, 21, 53, 285, 137
INVAR-5, Run: 020, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 831, 17, 30, 659, 26, 20, 6, 33, 20, 53, 137, 62
INVAR-5, Run: 021, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 833, 23, 36, 661, 26, 15, 11, 33, 20, 53, 225, 106
INVAR-5, Run: 022, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 863, 15, 26, 693, 26, 20, 6, 32, 21, 53, 271, 130
INVAR-5, Run: 023, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 674, 17, 30, 502, 26, 16, 10, 33, 20, 53, 273, 130
INVAR-5, Run: 024, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 738, 24, 33, 570, 26, 16, 10, 31, 22, 53, 215, 103
INVAR-5, Run: 025, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 876, 19, 34, 702, 26, 21, 5, 34, 19, 53, 181, 83
INVAR-5, Run: 026, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 869, 23, 34, 699, 26, 14, 12, 32, 21, 53, 465, 227
INVAR-5, Run: 027, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 733, 16, 31, 559, 26, 20, 6, 34, 19, 53, 161, 73
INVAR-5, Run: 028, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 880, 18, 29, 710, 26, 17, 9, 32, 21, 53, 137, 63
INVAR-5, Run: 029, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 760, 18, 29, 590, 26, 15, 11, 32, 21, 53, 129, 59
INVAR-5, Run: 030, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 804, 26, 37, 634, 26, 17, 9, 32, 21, 53, 399, 194
INVAR-5, Run: 031, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 166, 0, 30, 7, 53, 1107, 25, 32, 941, 26, 11, 15, 30, 23, 53, 231, 112
INVAR-5, Run: 032, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 905, 21, 36, 731, 26, 21, 5, 34, 19, 53, 183, 84
INVAR-5, Run: 033, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 943, 20, 39, 765, 26, 17, 9, 36, 17, 53, 173, 77
INVAR-5, Run: 034, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 828, 34, 47, 656, 26, 15, 11, 33, 20, 53, 217, 102
INVAR-5, Run: 035, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 677, 24, 37, 505, 26, 17, 9, 33, 20, 53, 259, 123
INVAR-5, Run: 036, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 680, 25, 44, 502, 26, 23, 3, 36, 17, 53, 441, 211
INVAR-5, Run: 037, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 889, 21, 34, 717, 26, 17, 9, 33, 20, 53, 245, 116
INVAR-5, Run: 038, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 963, 28, 39, 793, 26, 16, 10, 32, 21, 53, 373, 181
INVAR-5, Run: 039, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 937, 25, 42, 761, 26, 19, 7, 35, 18, 53, 201, 92
INVAR-5, Run: 040, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 842, 23, 38, 668, 26, 16, 10, 34, 19, 53, 139, 62
INVAR-5, Run: 041, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 164, 0, 29, 5, 53, 1295, 22, 27, 1131, 26, 14, 12, 29, 24, 53, 333, 164
INVAR-5, Run: 042, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 834, 20, 31, 664, 26, 16, 10, 32, 21, 53, 175, 82
INVAR-5, Run: 043, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 1001, 18, 37, 823, 26, 16, 10, 36, 17, 53, 137, 59
INVAR-5, Run: 044, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 998, 17, 28, 828, 26, 17, 9, 32, 21, 53, 181, 85
INVAR-5, Run: 045, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 787, 22, 33, 617, 26, 12, 14, 32, 21, 53, 175, 82
INVAR-5, Run: 046, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 968, 14, 31, 792, 26, 15, 11, 35, 18, 53, 163, 73
INVAR-5, Run: 047, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 621, 16, 33, 445, 26, 15, 11, 35, 18, 53, 277, 130
INVAR-5, Run: 048, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 1434, 13, 28, 1260, 26, 15, 11, 34, 19, 53, 105, 45
INVAR-5, Run: 049, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 972, 17, 28, 802, 26, 15, 11, 32, 21, 53, 389, 189
INVAR-5, Run: 050, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 879, 21, 38, 703, 26, 19, 7, 35, 18, 53, 197, 90
INVAR-5, Run: 051, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 762, 17, 30, 590, 26, 18, 8, 33, 20, 53, 311, 149
INVAR-5, Run: 052, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 734, 17, 32, 560, 26, 19, 7, 34, 19, 53, 127, 56
INVAR-5, Run: 053, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 847, 25, 44, 669, 26, 16, 10, 36, 17, 53, 159, 70
INVAR-5, Run: 054, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 166, 0, 30, 7, 53, 787, 24, 31, 621, 26, 20, 6, 30, 23, 53, 181, 87
INVAR-5, Run: 055, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 676, 30, 43, 504, 26, 16, 10, 33, 20, 53, 189, 88
INVAR-5, Run: 056, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 996, 23, 34, 826, 26, 16, 10, 32, 21, 53, 143, 66
INVAR-5, Run: 057, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 561, 17, 32, 387, 26, 12, 14, 34, 19, 53, 143, 64
INVAR-5, Run: 058, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 933, 19, 32, 761, 26, 14, 12, 33, 20, 53, 239, 113
INVAR-5, Run: 059, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1125, 20, 33, 953, 26, 18, 8, 33, 20, 53, 215, 101
INVAR-5, Run: 060, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 874, 17, 30, 702, 26, 20, 6, 33, 20, 53, 171, 79
INVAR-5, Run: 061, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1208, 18, 31, 1036, 26, 21, 5, 33, 20, 53, 399, 193
INVAR-5, Run: 062, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 944, 23, 40, 768, 26, 17, 9, 35, 18, 53, 185, 84
INVAR-5, Run: 063, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 710, 30, 41, 540, 26, 17, 9, 32, 21, 53, 261, 125
INVAR-5, Run: 064, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 1217, 26, 45, 1039, 26, 20, 6, 36, 17, 53, 195, 88
INVAR-5, Run: 065, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 166, 0, 30, 7, 53, 646, 21, 28, 480, 26, 16, 10, 30, 23, 53, 401, 197
INVAR-5, Run: 066, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 706, 19, 30, 536, 26, 23, 3, 32, 21, 53, 157, 73
INVAR-5, Run: 067, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 180, 0, 37, 21, 53, 822, 20, 41, 642, 26, 15, 11, 37, 16, 53, 309, 144
INVAR-5, Run: 068, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 933, 25, 42, 757, 26, 19, 7, 35, 18, 53, 439, 211
INVAR-5, Run: 069, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 1256, 21, 32, 1086, 26, 17, 9, 32, 21, 53, 133, 61
INVAR-5, Run: 070, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 1084, 20, 37, 908, 26, 19, 7, 35, 18, 53, 127, 55
INVAR-5, Run: 071, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 925, 27, 40, 753, 26, 16, 10, 33, 20, 53, 285, 136
INVAR-5, Run: 072, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1207, 20, 33, 1035, 26, 17, 9, 33, 20, 53, 223, 105
INVAR-5, Run: 073, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 657, 17, 26, 489, 26, 12, 14, 31, 22, 53, 603, 297
INVAR-5, Run: 074, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 913, 18, 33, 739, 26, 20, 6, 34, 19, 53, 289, 137
INVAR-5, Run: 075, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 860, 18, 31, 688, 26, 20, 6, 33, 20, 53, 101, 44
INVAR-5, Run: 076, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 795, 19, 28, 627, 26, 20, 6, 31, 22, 53, 325, 158
INVAR-5, Run: 077, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 745, 28, 41, 573, 26, 14, 12, 33, 20, 53, 293, 140
INVAR-5, Run: 078, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 1086, 25, 42, 910, 26, 18, 8, 35, 18, 53, 421, 202
INVAR-5, Run: 079, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1143, 21, 34, 971, 26, 23, 3, 33, 20, 53, 257, 122
INVAR-5, Run: 080, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 741, 25, 40, 567, 26, 18, 8, 34, 19, 53, 283, 134
INVAR-5, Run: 081, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 1011, 33, 44, 841, 26, 16, 10, 32, 21, 53, 291, 140
INVAR-5, Run: 082, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 739, 24, 33, 571, 26, 16, 10, 31, 22, 53, 211, 101
INVAR-5, Run: 083, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 682, 12, 25, 510, 26, 17, 9, 33, 20, 53, 281, 134
INVAR-5, Run: 084, F, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 1040, 24, 41, 864, 26, 18, 8, 35, 18, 53, 261, 122
