Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 082, F, 88, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 101, 53, 620, 12, 12, 474, 26, 17, 9, 26, 33, 53, 691, 352
INVAR-5, Run: 083, F, 98, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 109, 53, 884, 22, 22, 736, 26, 14, 12, 26, 32, 53, 547, 279
INVAR-5, Run: 084, F, 120, 0, 1, 1, 0, 1, 0, 155, 155, 0, 0, 26, 124, 53, 693, 18, 18, 538, 26, 13, 13, 26, 28, 53, 524, 264
INVAR-5, Run: 085, F, 75, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 88, 53, 1061, 18, 18, 915, 26, 22, 4, 26, 33, 53, 829, 421
INVAR-5, Run: 086, F, 96, 0, 1, 1, 0, 1, 0, 149, 149, 0, 0, 26, 106, 53, 691, 16, 16, 542, 26, 16, 10, 26, 31, 53, 942, 476
INVAR-5, Run: 087, F, 100, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 109, 53, 817, 21, 21, 667, 26, 15, 11, 26, 31, 53, 645, 327
INVAR-5, Run: 088, F, 78, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 89, 53, 1056, 27, 27, 908, 26, 13, 13, 26, 32, 53, 1457, 734
INVAR-5, Run: 089, F, 81, 0, 1, 1, 0, 1, 0, 147, 147, 0, 0, 26, 93, 53, 809, 23, 23, 662, 26, 15, 11, 26, 32, 53, 1016, 514
INVAR-5, Run: 090, F, 95, 0, 1, 1, 0, 1, 0, 153, 153, 0, 0, 26, 101, 53, 959, 20, 20, 806, 26, 20, 6, 26, 29, 53, 970, 488
INVAR-5, Run: 091, F, 100, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 107, 53, 921, 17, 17, 769, 26, 18, 8, 26, 30, 53, 765, 386
INVAR-5, Run: 092, F, 99, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 106, 53, 790, 14, 14, 638, 26, 21, 5, 26, 30, 53, 561, 284
INVAR-5, Run: 093, F, 91, 0, 1, 0, 0, 1, 0, 150, 150, 0, 0, 26, 100, 53, 795, 18, 18, 645, 26, 18, 8, 26, 31, 53, 645, 327
INVAR-5, Run: 094, F, 96, 0, 1, 0, 0, 1, 0, 156, 156, 0, 0, 26, 99, 53, 620, 18, 18, 464, 26, 16, 10, 26, 28, 53, 743, 373
INVAR-5, Run: 095, F, 80, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 91, 53, 901, 23, 23, 753, 26, 22, 4, 26, 32, 53, 889, 450
INVAR-5, Run: 096, F, 87, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 100, 53, 536, 33, 33, 390, 26, 14, 12, 26, 33, 53, 667, 340
INVAR-5, Run: 097, F, 101, 0, 1, 0, 0, 1, 0, 146, 146, 0, 0, 26, 114, 53, 634, 31, 31, 488, 26, 11, 15, 26, 33, 53, 987, 500
INVAR-5, Run: 098, F, 95, 0, 1, 0, 0, 1, 0, 148, 148, 0, 0, 26, 106, 53, 560, 12, 12, 412, 26, 16, 10, 26, 32, 53, 657, 334
INVAR-5, Run: 099, F, 68, 0, 1, 0, 0, 1, 0, 152, 152, 0, 0, 26, 75, 53, 919, 23, 23, 767, 26, 15, 11, 26, 30, 53, 927, 467
INVAR-5, Run: 100, F, 78, 0, 1, 0, 0, 1, 0, 156, 156, 0, 0, 26, 81, 53, 1198, 19, 19, 1042, 26, 18, 8, 26, 28, 53, 735, 369
INVAR-6, Run: 001, F, 90, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 101, 175, 5312, 69, 69, 4798, 87, 55, 32, 87, 93, 175, 4227, 2119
INVAR-6, Run: 002, F, 81, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 96, 175, 4799, 64, 64, 4289, 87, 54, 33, 87, 95, 175, 3879, 1947
INVAR-6, Run: 003, F, 87, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 102, 175, 4904, 71, 71, 4394, 87, 56, 31, 87, 95, 175, 5873, 2944
INVAR-6, Run: 004, F, 86, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 101, 175, 5519, 55, 55, 5009, 87, 57, 30, 87, 95, 175, 5521, 2768
INVAR-6, Run: 005, F, 86, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87, 103, 175, 4741, 46, 46, 4233, 87, 59, 28, 87, 96, 175, 4239, 2128
INVAR-6, Run: 006, F, 71, 0, 1, 1, 0, 1, 0, 513, 513, 0, 0, 87, 83, 175, 3829, 49, 49, 3316, 87, 57, 30, 87, 93, 175, 4206, 2109
INVAR-6, Run: 007, F, 98, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 111, 175, 3386, 46, 46, 2874, 87, 65, 22, 87, 94, 175, 3453, 1733
INVAR-6, Run: 008, F, 110, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 123, 175, 4306, 57, 57, 3794, 87, 53, 34, 87, 94, 175, 5529, 2771
INVAR-6, Run: 009, F, 82, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 93, 175, 4719, 66, 66, 4205, 87, 54, 33, 87, 93, 175, 3961, 1986
INVAR-6, Run: 010, F, 64, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 79, 175, 4913, 61, 61, 4403, 87, 63, 24, 87, 95, 175, 4653, 2334
INVAR-6, Run: 011, F, 85, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87, 90, 175, 3683, 64, 64, 3163, 87, 62, 25, 87, 90, 175, 4589, 2297
INVAR-6, Run: 012, F, 107, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 118, 175, 4623, 61, 61, 4109, 87, 54, 33, 87, 93, 175, 4121, 2066
INVAR-6, Run: 013, F, 93, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 104, 175, 3691, 59, 59, 3177, 87, 67, 20, 87, 93, 175, 4675, 2343
INVAR-6, Run: 014, F, 81, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 90, 175, 4285, 61, 61, 3769, 87, 51, 36, 87, 92, 175, 3695, 1852
INVAR-6, Run: 015, F, 92, 0, 1, 0, 0, 1, 0, 506, 506, 0, 0, 87, 111, 175, 5360, 57, 57, 4854, 87, 55, 32, 87, 97, 175, 5225, 2622
INVAR-6, Run: 016, F, 97, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 106, 175, 5065, 60, 60, 4549, 87, 53, 34, 87, 92, 175, 3969, 1989
INVAR-6, Run: 017, F, 86, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 95, 175, 4441, 41, 41, 3925, 87, 49, 38, 87, 92, 175, 5257, 2633
INVAR-6, Run: 018, F, 90, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 101, 175, 3344, 41, 41, 2830, 87, 56, 31, 87, 93, 175, 4353, 2182
INVAR-6, Run: 019, F, 73, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87, 90, 175, 4265, 65, 65, 3757, 87, 56, 31, 87, 96, 175, 5009, 2513
INVAR-6, Run: 020, F, 105, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 114, 175, 3286, 71, 71, 2770, 87, 55, 32, 87, 92, 175, 4595, 2302
INVAR-6, Run: 021, F, 84, 0, 1, 1, 0, 1, 0, 515, 515, 0, 0, 87, 94, 175, 3923, 42, 42, 3408, 87, 57, 30, 87, 92, 175, 4044, 2027
INVAR-6, Run: 022, F, 79, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 88, 175, 4265, 60, 60, 3749, 87, 54, 33, 87, 92, 175, 3743, 1876
INVAR-6, Run: 023, F, 79, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 92, 175, 4014, 58, 58, 3502, 87, 48, 39, 87, 94, 175, 3849, 1931
INVAR-6, Run: 024, F, 106, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 115, 175, 5346, 59, 59, 4830, 87, 58, 29, 87, 92, 175, 4227, 2118
INVAR-6, Run: 025, F, 81, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 94, 175, 6729, 73, 73, 6217, 87, 58, 29, 87, 94, 175, 6701, 3357
INVAR-6, Run: 026, F, 93, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 104, 175, 3827, 64, 64, 3313, 87, 50, 37, 87, 93, 175, 4719, 2365
INVAR-6, Run: 027, F, 105, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 116, 175, 4295, 52, 52, 3781, 87, 62, 25, 87, 93, 175, 3505, 1758
INVAR-6, Run: 028, F, 97, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 104, 175, 4074, 92, 92, 3556, 87, 54, 33, 87, 91, 175, 4217, 2112
INVAR-6, Run: 029, F, 92, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 99, 175, 4207, 48, 48, 3689, 87, 51, 36, 87, 91, 175, 4873, 2440
INVAR-6, Run: 030, F, 89, 0, 1, 1, 0, 1, 0, 513, 513, 0, 0, 87, 101, 175, 4011, 71, 71, 3498, 87, 49, 38, 87, 93, 175, 4386, 2199
INVAR-6, Run: 031, F, 87, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 98, 175, 4671, 76, 76, 4157, 87, 52, 35, 87, 93, 175, 4917, 2464
INVAR-6, Run: 032, F, 85, 0, 1, 1, 0, 1, 0, 509, 509, 0, 0, 87, 101, 175, 4036, 57, 57, 3527, 87, 57, 30, 87, 95, 175, 4148, 2082
INVAR-6, Run: 033, F, 90, 0, 1, 1, 0, 1, 0, 519, 519, 0, 0, 87, 96, 175, 3873, 63, 63, 3354, 87, 53, 34, 87, 90, 175, 3334, 1670
INVAR-6, Run: 034, F, 94, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 103, 175, 4434, 50, 50, 3918, 87, 43, 44, 87, 92, 175, 5015, 2512
INVAR-6, Run: 035, F, 74, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 87, 175, 4364, 52, 52, 3852, 87, 57, 30, 87, 94, 175, 4167, 2090
INVAR-6, Run: 036, F, 95, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 110, 175, 5789, 58, 58, 5279, 87, 59, 28, 87, 95, 175, 4849, 2432
INVAR-6, Run: 037, F, 91, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 102, 175, 4431, 73, 73, 3917, 87, 58, 29, 87, 93, 175, 3163, 1587
INVAR-6, Run: 038, F, 90, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 101, 175, 4091, 66, 66, 3577, 87, 51, 36, 87, 93, 175, 4203, 2107
INVAR-6, Run: 039, F, 87, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 98, 175, 4426, 56, 56, 3912, 87, 58, 29, 87, 93, 175, 4203, 2107
INVAR-6, Run: 040, F, 86, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 97, 175, 6325, 58, 58, 5811, 87, 57, 30, 87, 93, 175, 5295, 2653
INVAR-6, Run: 041, F, 97, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 108, 175, 4178, 43, 43, 3664, 87, 53, 34, 87, 93, 175, 4261, 2136
INVAR-6, Run: 042, F, 92, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 107, 175, 5466, 57, 57, 4956, 87, 58, 29, 87, 95, 175, 4553, 2284
INVAR-6, Run: 043, F, 84, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87, 89, 175, 5527, 75, 75, 5007, 87, 46, 41, 87, 90, 175, 5633, 2819
INVAR-6, Run: 044, F, 90, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 97, 175, 3740, 52, 52, 3222, 87, 57, 30, 87, 91, 175, 4517, 2262
INVAR-6, Run: 045, F, 89, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 100, 175, 4774, 56, 56, 4260, 87, 54, 33, 87, 93, 175, 5173, 2592
INVAR-6, Run: 046, F, 94, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 103, 175, 4325, 60, 60, 3809, 87, 60, 27, 87, 92, 175, 4047, 2028
INVAR-6, Run: 047, F, 77, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 86, 175, 4065, 46, 46, 3549, 87, 56, 31, 87, 92, 175, 2947, 1478
INVAR-6, Run: 048, F, 97, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 104, 175, 4901, 66, 66, 4383, 87, 59, 28, 87, 91, 175, 4027, 2017
INVAR-6, Run: 049, F, 112, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 123, 175, 4039, 60, 60, 3525, 87, 57, 30, 87, 93, 175, 4811, 2411
INVAR-6, Run: 050, F, 90, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 105, 175, 6104, 75, 75, 5594, 87, 55, 32, 87, 95, 175, 4261, 2138
INVAR-6, Run: 051, F, 80, 0, 1, 0, 0, 1, 0, 506, 506, 0, 0, 87, 99, 175, 3853, 56, 56, 3347, 87, 52, 35, 87, 97, 175, 4445, 2232
INVAR-6, Run: 052, F, 85, 0, 1, 1, 0, 1, 0, 513, 513, 0, 0, 87, 97, 175, 4444, 52, 52, 3931, 87, 52, 35, 87, 93, 175, 4642, 2327
INVAR-6, Run: 053, F, 80, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 91, 175, 3470, 56, 56, 2956, 87, 61, 26, 87, 93, 175, 3149, 1580
INVAR-6, Run: 054, F, 92, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 107, 175, 4340, 60, 60, 3830, 87, 57, 30, 87, 95, 175, 5199, 2607
INVAR-6, Run: 055, F, 93, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 102, 175, 4833, 63, 63, 4317, 87, 58, 29, 87, 92, 175, 4975, 2492
INVAR-6, Run: 056, F, 94, 0, 1, 1, 0, 1, 0, 517, 517, 0, 0, 87, 102, 175, 3732, 54, 54, 3215, 87, 57, 30, 87, 91, 175, 4256, 2132
INVAR-6, Run: 057, F, 95, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 102, 175, 4794, 61, 61, 4276, 87, 55, 32, 87, 91, 175, 3855, 1931
INVAR-6, Run: 058, F, 101, 0, 1, 1, 0, 1, 0, 519, 519, 0, 0, 87, 107, 175, 4156, 63, 63, 3637, 87, 49, 38, 87, 90, 175, 4752, 2379
INVAR-6, Run: 059, F, 77, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 86, 175, 3954, 55, 55, 3438, 87, 58, 29, 87, 92, 175, 4397, 2203
INVAR-6, Run: 060, F, 85, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 100, 175, 4800, 43, 43, 4290, 87, 55, 32, 87, 95, 175, 3895, 1955
INVAR-6, Run: 061, F, 97, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87, 114, 175, 5520, 64, 64, 5012, 87, 57, 30, 87, 96, 175, 4157, 2087
INVAR-6, Run: 062, F, 97, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 108, 175, 5804, 52, 52, 5290, 87, 54, 33, 87, 93, 175, 4043, 2027
INVAR-6, Run: 063, F, 100, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 111, 175, 4606, 60, 60, 4092, 87, 57, 30, 87, 93, 175, 4755, 2383
INVAR-6, Run: 064, F, 93, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 102, 175, 4413, 63, 63, 3897, 87, 53, 34, 87, 92, 175, 4803, 2406
INVAR-6, Run: 065, F, 93, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 102, 175, 4998, 52, 52, 4482, 87, 52, 35, 87, 92, 175, 4313, 2161
INVAR-6, Run: 066, F, 69, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 82, 175, 3513, 43, 43, 3001, 87, 63, 24, 87, 94, 175, 3731, 1872
INVAR-6, Run: 067, F, 104, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87, 109, 175, 3607, 58, 58, 3087, 87, 57, 30, 87, 90, 175, 3169, 1587
INVAR-6, Run: 068, F, 94, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 101, 175, 4730, 54, 54, 4212, 87, 62, 25, 87, 91, 175, 3145, 1576
INVAR-6, Run: 069, F, 86, 0, 1, 1, 0, 1, 0, 517, 517, 0, 0, 87, 94, 175, 4207, 69, 69, 3690, 87, 47, 40, 87, 91, 175, 4802, 2405
INVAR-6, Run: 070, F, 90, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87, 107, 175, 4910, 57, 57, 4402, 87, 54, 33, 87, 96, 175, 3853, 1935
INVAR-6, Run: 071, F, 82, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 91, 175, 3567, 47, 47, 3051, 87, 58, 29, 87, 92, 175, 3949, 1979
INVAR-6, Run: 072, F, 84, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 99, 175, 5063, 60, 60, 4553, 87, 51, 36, 87, 95, 175, 4507, 2261
INVAR-6, Run: 073, F, 93, 0, 1, 1, 0, 1, 0, 517, 517, 0, 0, 87, 101, 175, 3928, 63, 63, 3411, 87, 57, 30, 87, 91, 175, 4410, 2209
INVAR-6, Run: 074, F, 77, 0, 1, 0, 0, 1, 0, 520, 520, 0, 0, 87, 82, 175, 4229, 56, 56, 3709, 87, 65, 22, 87, 90, 175, 4085, 2045
INVAR-6, Run: 075, F, 99, 0, 1, 1, 0, 1, 0, 515, 515, 0, 0, 87, 109, 175, 4730, 50, 50, 4215, 87, 53, 34, 87, 92, 175, 4798, 2404
INVAR-6, Run: 076, F, 89, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 100, 175, 4795, 59, 59, 4281, 87, 57, 30, 87, 93, 175, 4323, 2167
INVAR-6, Run: 077, F, 80, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 91, 175, 4752, 50, 50, 4238, 87, 54, 33, 87, 93, 175, 3627, 1819
INVAR-6, Run: 078, F, 90, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 97, 175, 3277, 79, 79, 2759, 87, 56, 31, 87, 91, 175, 4297, 2152
INVAR-6, Run: 079, F, 93, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 102, 175, 4609, 61, 61, 4093, 87, 59, 28, 87, 92, 175, 4611, 2310
INVAR-6, Run: 080, F, 108, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 121, 175, 5662, 71, 71, 5150, 87, 51, 36, 87, 94, 175, 4627, 2320
INVAR-6, Run: 081, F, 93, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 100, 175, 4816, 63, 63, 4298, 87, 50, 37, 87, 91, 175, 4495, 2251
INVAR-6, Run: 082, F, 102, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 117, 175, 4580, 50, 50, 4070, 87, 55, 32, 87, 95, 175, 4281, 2148
INVAR-6, Run: 083, F, 89, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 98, 175, 3915, 56, 56, 3399, 87, 44, 43, 87, 92, 175, 5317, 2663
INVAR-6, Run: 084, F, 85, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 92, 175, 4233, 60, 60, 3715, 87, 58, 29, 87, 91, 175, 3803, 1905
INVAR-6, Run: 085, F, 87, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 98, 175, 6046, 52, 52, 5532, 87, 59, 28, 87, 93, 175, 4309, 2160
INVAR-6, Run: 086, F, 79, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 86, 175, 4908, 56, 56, 4390, 87, 56, 31, 87, 91, 175, 4069, 2038
INVAR-6, Run: 087, F, 89, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 100, 175, 5353, 59, 59, 4839, 87, 57, 30, 87, 93, 175, 7131, 3571
INVAR-6, Run: 088, F, 71, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87, 88, 175, 4656, 60, 60, 4148, 87, 54, 33, 87, 96, 175, 4809, 2413
INVAR-6, Run: 089, F, 81, 0, 1, 0, 0, 1, 0, 516, 516, 0, 0, 87, 90, 175, 3926, 64, 64, 3410, 87, 50, 37, 87, 92, 175, 3301, 1655
INVAR-6, Run: 090, F, 69, 0, 1, 1, 0, 1, 0, 507, 507, 0, 0, 87, 87, 175, 4546, 54, 54, 4039, 87, 51, 36, 87, 96, 175, 4444, 2231
INVAR-6, Run: 091, F, 96, 0, 1, 0, 0, 1, 0, 518, 518, 0, 0, 87, 103, 175, 4791, 48, 48, 4273, 87, 61, 26, 87, 91, 175, 4463, 2235
INVAR-6, Run: 092, F, 83, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 94, 175, 4066, 55, 55, 3552, 87, 51, 36, 87, 93, 175, 4955, 2483
INVAR-6, Run: 093, F, 70, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 83, 175, 5258, 67, 67, 4746, 87, 50, 37, 87, 94, 175, 4835, 2424
INVAR-6, Run: 094, F, 85, 0, 1, 0, 0, 1, 0, 506, 506, 0, 0, 87, 104, 175, 4613, 53, 53, 4107, 87, 59, 28, 87, 97, 175, 7463, 3741
INVAR-6, Run: 095, F, 96, 0, 1, 0, 0, 1, 0, 512, 512, 0, 0, 87, 109, 175, 4505, 57, 57, 3993, 87, 53, 34, 87, 94, 175, 5483, 2748
INVAR-6, Run: 096, F, 81, 0, 1, 0, 0, 1, 0, 514, 514, 0, 0, 87, 92, 175, 4315, 65, 65, 3801, 87, 58, 29, 87, 93, 175, 3979, 1995
INVAR-6, Run: 097, F, 100, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 115, 175, 4449, 52, 52, 3939, 87, 57, 30, 87, 95, 175, 4249, 2132
INVAR-6, Run: 098, F, 97, 0, 1, 0, 0, 1, 0, 510, 510, 0, 0, 87, 112, 175, 4699, 46, 46, 4189, 87, 57, 30, 87, 95, 175, 2987, 1501
INVAR-6, Run: 099, F, 87, 0, 1, 1, 0, 1, 0, 515, 515, 0, 0, 87, 97, 175, 4799, 61, 61, 4284, 87, 58, 29, 87, 92, 175, 3698, 1854
INVAR-6, Run: 100, F, 75, 0, 1, 0, 0, 1, 0, 508, 508, 0, 0, 87, 92, 175, 6107, 60, 60, 5599, 87, 56, 31, 87, 96, 175, 5621, 2819
INVAR-7, Run: 001, F, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, F, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, F, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, F, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, F, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, F, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, F, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, F, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, F, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, F, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, F, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, F, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, F, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, F, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, F, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, F, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, F, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, F, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, F, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, F, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, F, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, F, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, F, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, F, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, F, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
