Input Number, Run_Number, Result@ 100, X, Y, Z, NEW_REACTION, Reaction1
INVAR-34, Run: 063, P, 0, 118, 82, 82, 82
INVAR-34, Run: 064, P, 0, 111, 89, 89, 89
INVAR-34, Run: 065, P, 0, 78, 122, 122, 122
INVAR-34, Run: 066, P, 0, 108, 92, 92, 92
INVAR-34, Run: 067, P, 0, 102, 98, 98, 98
INVAR-34, Run: 068, P, 0, 91, 109, 109, 109
INVAR-34, Run: 069, P, 0, 89, 111, 111, 111
INVAR-34, Run: 070, P, 0, 90, 110, 110, 110
INVAR-34, Run: 071, P, 0, 111, 89, 89, 89
INVAR-34, Run: 072, P, 0, 106, 94, 94, 94
INVAR-34, Run: 073, P, 0, 105, 95, 95, 95
INVAR-34, Run: 074, P, 0, 94, 106, 106, 106
INVAR-34, Run: 075, P, 0, 81, 119, 119, 119
INVAR-34, Run: 076, P, 0, 104, 96, 96, 96
INVAR-34, Run: 077, P, 0, 96, 104, 104, 104
INVAR-34, Run: 078, P, 0, 96, 104, 104, 104
INVAR-34, Run: 079, P, 0, 113, 87, 87, 87
INVAR-34, Run: 080, P, 0, 87, 113, 113, 113
INVAR-34, Run: 081, P, 0, 84, 116, 116, 116
INVAR-34, Run: 082, P, 0, 110, 90, 90, 90
INVAR-34, Run: 083, P, 0, 94, 106, 106, 106
INVAR-34, Run: 084, P, 0, 94, 106, 106, 106
INVAR-34, Run: 085, P, 0, 111, 89, 89, 89
INVAR-34, Run: 086, P, 0, 97, 103, 103, 103
INVAR-34, Run: 087, P, 0, 82, 118, 118, 118
INVAR-34, Run: 088, P, 0, 121, 79, 79, 79
INVAR-34, Run: 089, P, 0, 101, 99, 99, 99
INVAR-34, Run: 090, P, 0, 112, 88, 88, 88
INVAR-34, Run: 091, P, 0, 93, 107, 107, 107
INVAR-34, Run: 092, P, 0, 99, 101, 101, 101
INVAR-34, Run: 093, P, 0, 109, 91, 91, 91
INVAR-34, Run: 094, P, 0, 97, 103, 103, 103
INVAR-34, Run: 095, P, 0, 108, 92, 92, 92
INVAR-34, Run: 096, P, 0, 115, 85, 85, 85
INVAR-34, Run: 097, P, 0, 96, 104, 104, 104
INVAR-34, Run: 098, P, 0, 99, 101, 101, 101
INVAR-34, Run: 099, P, 0, 105, 95, 95, 95
INVAR-34, Run: 100, P, 0, 106, 94, 94, 94
INVAR-35, Run: 001, P, 93, 0, 48, 91, 48
INVAR-35, Run: 002, P, 112, 0, 48, 110, 48
INVAR-35, Run: 003, P, 132, 0, 48, 130, 48
INVAR-35, Run: 004, P, 104, 0, 48, 102, 48
INVAR-35, Run: 005, P, 105, 0, 48, 103, 48
INVAR-35, Run: 006, P, 97, 0, 48, 95, 48
INVAR-35, Run: 007, P, 91, 0, 48, 89, 48
INVAR-35, Run: 008, P, 102, 0, 48, 100, 48
INVAR-35, Run: 009, P, 113, 0, 48, 111, 48
INVAR-35, Run: 010, P, 116, 0, 48, 114, 48
INVAR-35, Run: 011, P, 114, 0, 48, 112, 48
INVAR-35, Run: 012, P, 99, 0, 48, 97, 48
INVAR-35, Run: 013, P, 96, 0, 48, 94, 48
INVAR-35, Run: 014, P, 112, 0, 48, 110, 48
INVAR-35, Run: 015, P, 90, 0, 48, 88, 48
INVAR-35, Run: 016, P, 99, 0, 48, 97, 48
INVAR-35, Run: 017, P, 100, 0, 48, 98, 48
INVAR-35, Run: 018, P, 95, 0, 48, 93, 48
INVAR-35, Run: 019, P, 115, 0, 48, 113, 48
INVAR-35, Run: 020, P, 102, 0, 48, 100, 48
INVAR-35, Run: 021, P, 101, 0, 48, 99, 48
INVAR-35, Run: 022, P, 107, 0, 48, 105, 48
INVAR-35, Run: 023, P, 93, 0, 48, 91, 48
INVAR-35, Run: 024, P, 105, 0, 48, 103, 48
INVAR-35, Run: 025, P, 90, 0, 48, 88, 48
INVAR-35, Run: 026, P, 107, 0, 48, 105, 48
INVAR-35, Run: 027, P, 90, 0, 48, 88, 48
INVAR-35, Run: 028, P, 105, 0, 48, 103, 48
INVAR-35, Run: 029, P, 118, 0, 48, 116, 48
INVAR-35, Run: 030, P, 84, 0, 48, 82, 48
INVAR-35, Run: 031, P, 107, 0, 48, 105, 48
INVAR-35, Run: 032, P, 90, 0, 48, 88, 48
INVAR-35, Run: 033, P, 97, 0, 48, 95, 48
INVAR-35, Run: 034, P, 123, 0, 48, 121, 48
INVAR-35, Run: 035, P, 97, 0, 48, 95, 48
INVAR-35, Run: 036, P, 115, 0, 48, 113, 48
INVAR-35, Run: 037, P, 108, 0, 48, 106, 48
INVAR-35, Run: 038, P, 95, 0, 48, 93, 48
INVAR-35, Run: 039, P, 104, 0, 48, 102, 48
INVAR-35, Run: 040, P, 103, 0, 48, 101, 48
INVAR-35, Run: 041, P, 100, 0, 48, 98, 48
INVAR-35, Run: 042, P, 93, 0, 48, 91, 48
INVAR-35, Run: 043, P, 109, 0, 48, 107, 48
INVAR-35, Run: 044, P, 97, 0, 48, 95, 48
INVAR-35, Run: 045, P, 97, 0, 48, 95, 48
INVAR-35, Run: 046, P, 100, 0, 48, 98, 48
INVAR-35, Run: 047, P, 98, 0, 48, 96, 48
INVAR-35, Run: 048, P, 97, 0, 48, 95, 48
INVAR-35, Run: 049, P, 121, 0, 48, 119, 48
INVAR-35, Run: 050, P, 103, 0, 48, 101, 48
INVAR-35, Run: 051, P, 108, 0, 48, 106, 48
INVAR-35, Run: 052, P, 112, 0, 48, 110, 48
INVAR-35, Run: 053, P, 113, 0, 48, 111, 48
INVAR-35, Run: 054, P, 104, 0, 48, 102, 48
INVAR-35, Run: 055, P, 97, 0, 48, 95, 48
INVAR-35, Run: 056, P, 77, 0, 48, 75, 48
INVAR-35, Run: 057, P, 99, 0, 48, 97, 48
INVAR-35, Run: 058, P, 101, 0, 48, 99, 48
INVAR-35, Run: 059, P, 107, 0, 48, 105, 48
INVAR-35, Run: 060, P, 103, 0, 48, 101, 48
INVAR-35, Run: 061, P, 84, 0, 48, 82, 48
INVAR-35, Run: 062, P, 96, 0, 48, 94, 48
INVAR-35, Run: 063, P, 119, 0, 48, 117, 48
INVAR-35, Run: 064, P, 90, 0, 48, 88, 48
INVAR-35, Run: 065, P, 89, 0, 48, 87, 48
INVAR-35, Run: 066, P, 98, 0, 48, 96, 48
INVAR-35, Run: 067, P, 101, 0, 48, 99, 48
INVAR-35, Run: 068, P, 82, 0, 48, 80, 48
INVAR-35, Run: 069, P, 91, 0, 48, 89, 48
INVAR-35, Run: 070, P, 97, 0, 48, 95, 48
INVAR-35, Run: 071, P, 99, 0, 48, 97, 48
INVAR-35, Run: 072, P, 102, 0, 48, 100, 48
INVAR-35, Run: 073, P, 96, 0, 48, 94, 48
INVAR-35, Run: 074, P, 103, 0, 48, 101, 48
INVAR-35, Run: 075, P, 88, 0, 48, 86, 48
INVAR-35, Run: 076, P, 98, 0, 48, 96, 48
INVAR-35, Run: 077, P, 90, 0, 48, 88, 48
INVAR-35, Run: 078, P, 111, 0, 48, 109, 48
INVAR-35, Run: 079, P, 101, 0, 48, 99, 48
INVAR-35, Run: 080, P, 90, 0, 48, 88, 48
INVAR-35, Run: 081, P, 93, 0, 48, 91, 48
INVAR-35, Run: 082, P, 87, 0, 48, 85, 48
INVAR-35, Run: 083, P, 98, 0, 48, 96, 48
INVAR-35, Run: 084, P, 101, 0, 48, 99, 48
INVAR-35, Run: 085, P, 72, 0, 48, 70, 48
INVAR-35, Run: 086, P, 120, 0, 48, 118, 48
INVAR-35, Run: 087, P, 99, 0, 48, 97, 48
INVAR-35, Run: 088, P, 107, 0, 48, 105, 48
INVAR-35, Run: 089, P, 106, 0, 48, 104, 48
INVAR-35, Run: 090, P, 101, 0, 48, 99, 48
INVAR-35, Run: 091, P, 104, 0, 48, 102, 48
INVAR-35, Run: 092, P, 84, 0, 48, 82, 48
INVAR-35, Run: 093, P, 97, 0, 48, 95, 48
INVAR-35, Run: 094, P, 111, 0, 48, 109, 48
INVAR-35, Run: 095, P, 107, 0, 48, 105, 48
INVAR-35, Run: 096, P, 100, 0, 48, 98, 48
INVAR-35, Run: 097, P, 103, 0, 48, 101, 48
INVAR-35, Run: 098, P, 119, 0, 48, 117, 48
INVAR-35, Run: 099, P, 109, 0, 48, 107, 48
INVAR-35, Run: 100, P, 95, 0, 48, 93, 48
INVAR-36, Run: 001, P, 149, 0, 52, 101, 52
INVAR-36, Run: 002, P, 136, 0, 52, 88, 52
INVAR-36, Run: 003, P, 141, 0, 52, 93, 52
INVAR-36, Run: 004, P, 147, 0, 52, 99, 52
INVAR-36, Run: 005, P, 150, 0, 52, 102, 52
INVAR-36, Run: 006, P, 145, 0, 52, 97, 52
INVAR-36, Run: 007, P, 154, 0, 52, 106, 52
INVAR-36, Run: 008, P, 147, 0, 52, 99, 52
INVAR-36, Run: 009, P, 144, 0, 52, 96, 52
INVAR-36, Run: 010, P, 174, 0, 52, 126, 52
INVAR-36, Run: 011, P, 139, 0, 52, 91, 52
INVAR-36, Run: 012, P, 154, 0, 52, 106, 52
INVAR-36, Run: 013, P, 163, 0, 52, 115, 52
INVAR-36, Run: 014, P, 134, 0, 52, 86, 52
INVAR-36, Run: 015, P, 161, 0, 52, 113, 52
INVAR-36, Run: 016, P, 145, 0, 52, 97, 52
INVAR-36, Run: 017, P, 146, 0, 52, 98, 52
INVAR-36, Run: 018, P, 132, 0, 52, 84, 52
INVAR-36, Run: 019, P, 140, 0, 52, 92, 52
INVAR-36, Run: 020, P, 138, 0, 52, 90, 52
INVAR-36, Run: 021, P, 147, 0, 52, 99, 52
INVAR-36, Run: 022, P, 165, 0, 52, 117, 52
INVAR-36, Run: 023, P, 161, 0, 52, 113, 52
INVAR-36, Run: 024, P, 146, 0, 52, 98, 52
INVAR-36, Run: 025, P, 174, 0, 52, 126, 52
INVAR-36, Run: 026, P, 132, 0, 52, 84, 52
INVAR-36, Run: 027, P, 141, 0, 52, 93, 52
INVAR-36, Run: 028, P, 157, 0, 52, 109, 52
INVAR-36, Run: 029, P, 151, 0, 52, 103, 52
INVAR-36, Run: 030, P, 149, 0, 52, 101, 52
INVAR-36, Run: 031, P, 137, 0, 52, 89, 52
INVAR-36, Run: 032, P, 151, 0, 52, 103, 52
INVAR-36, Run: 033, P, 164, 0, 52, 116, 52
INVAR-36, Run: 034, P, 149, 0, 52, 101, 52
INVAR-36, Run: 035, P, 156, 0, 52, 108, 52
INVAR-36, Run: 036, P, 148, 0, 52, 100, 52
INVAR-36, Run: 037, P, 138, 0, 52, 90, 52
INVAR-36, Run: 038, P, 154, 0, 52, 106, 52
INVAR-36, Run: 039, P, 148, 0, 52, 100, 52
INVAR-36, Run: 040, P, 147, 0, 52, 99, 52
INVAR-36, Run: 041, P, 155, 0, 52, 107, 52
INVAR-36, Run: 042, P, 147, 0, 52, 99, 52
INVAR-36, Run: 043, P, 155, 0, 52, 107, 52
INVAR-36, Run: 044, P, 159, 0, 52, 111, 52
INVAR-36, Run: 045, P, 152, 0, 52, 104, 52
INVAR-36, Run: 046, P, 129, 0, 52, 81, 52
INVAR-36, Run: 047, P, 145, 0, 52, 97, 52
INVAR-36, Run: 048, P, 154, 0, 52, 106, 52
INVAR-36, Run: 049, P, 139, 0, 52, 91, 52
INVAR-36, Run: 050, P, 154, 0, 52, 106, 52
INVAR-36, Run: 051, P, 140, 0, 52, 92, 52
INVAR-36, Run: 052, P, 147, 0, 52, 99, 52
INVAR-36, Run: 053, P, 138, 0, 52, 90, 52
INVAR-36, Run: 054, P, 156, 0, 52, 108, 52
INVAR-36, Run: 055, P, 139, 0, 52, 91, 52
INVAR-36, Run: 056, P, 142, 0, 52, 94, 52
INVAR-36, Run: 057, P, 142, 0, 52, 94, 52
INVAR-36, Run: 058, P, 147, 0, 52, 99, 52
INVAR-36, Run: 059, P, 146, 0, 52, 98, 52
INVAR-36, Run: 060, P, 137, 0, 52, 89, 52
INVAR-36, Run: 061, P, 127, 0, 52, 79, 52
INVAR-36, Run: 062, P, 144, 0, 52, 96, 52
INVAR-36, Run: 063, P, 159, 0, 52, 111, 52
INVAR-36, Run: 064, P, 157, 0, 52, 109, 52
INVAR-36, Run: 065, P, 158, 0, 52, 110, 52
INVAR-36, Run: 066, P, 150, 0, 52, 102, 52
INVAR-36, Run: 067, P, 142, 0, 52, 94, 52
INVAR-36, Run: 068, P, 158, 0, 52, 110, 52
INVAR-36, Run: 069, P, 163, 0, 52, 115, 52
INVAR-36, Run: 070, P, 151, 0, 52, 103, 52
INVAR-36, Run: 071, P, 144, 0, 52, 96, 52
INVAR-36, Run: 072, P, 148, 0, 52, 100, 52
INVAR-36, Run: 073, P, 147, 0, 52, 99, 52
INVAR-36, Run: 074, P, 140, 0, 52, 92, 52
INVAR-36, Run: 075, P, 153, 0, 52, 105, 52
INVAR-36, Run: 076, P, 145, 0, 52, 97, 52
INVAR-36, Run: 077, P, 157, 0, 52, 109, 52
INVAR-36, Run: 078, P, 171, 0, 52, 123, 52
INVAR-36, Run: 079, P, 147, 0, 52, 99, 52
INVAR-36, Run: 080, P, 128, 0, 52, 80, 52
INVAR-36, Run: 081, P, 140, 0, 52, 92, 52
INVAR-36, Run: 082, P, 145, 0, 52, 97, 52
INVAR-36, Run: 083, P, 139, 0, 52, 91, 52
INVAR-36, Run: 084, P, 149, 0, 52, 101, 52
INVAR-36, Run: 085, P, 147, 0, 52, 99, 52
INVAR-36, Run: 086, P, 140, 0, 52, 92, 52
INVAR-36, Run: 087, P, 128, 0, 52, 80, 52
INVAR-36, Run: 088, P, 131, 0, 52, 83, 52
INVAR-36, Run: 089, P, 156, 0, 52, 108, 52
INVAR-36, Run: 090, P, 144, 0, 52, 96, 52
INVAR-36, Run: 091, P, 143, 0, 52, 95, 52
INVAR-36, Run: 092, P, 147, 0, 52, 99, 52
INVAR-36, Run: 093, P, 133, 0, 52, 85, 52
INVAR-36, Run: 094, P, 139, 0, 52, 91, 52
INVAR-36, Run: 095, P, 139, 0, 52, 91, 52
INVAR-36, Run: 096, P, 161, 0, 52, 113, 52
INVAR-36, Run: 097, P, 151, 0, 52, 103, 52
INVAR-36, Run: 098, P, 158, 0, 52, 110, 52
INVAR-36, Run: 099, P, 146, 0, 52, 98, 52
INVAR-36, Run: 100, P, 136, 0, 52, 88, 52
INVAR-37, Run: 001, P, 165, 0, 154, 119, 154
INVAR-37, Run: 002, P, 149, 0, 154, 103, 154
INVAR-37, Run: 003, P, 141, 0, 154, 95, 154
INVAR-37, Run: 004, P, 152, 0, 154, 106, 154
INVAR-37, Run: 005, P, 135, 0, 154, 89, 154
INVAR-37, Run: 006, P, 154, 0, 154, 108, 154
INVAR-37, Run: 007, P, 149, 0, 154, 103, 154
INVAR-37, Run: 008, P, 147, 0, 154, 101, 154
INVAR-37, Run: 009, P, 172, 0, 154, 126, 154
INVAR-37, Run: 010, P, 133, 0, 154, 87, 154
INVAR-37, Run: 011, P, 174, 0, 154, 128, 154
INVAR-37, Run: 012, P, 118, 0, 154, 72, 154
INVAR-37, Run: 013, P, 138, 0, 154, 92, 154
INVAR-37, Run: 014, P, 155, 0, 154, 109, 154
INVAR-37, Run: 015, P, 153, 0, 154, 107, 154
INVAR-37, Run: 016, P, 148, 0, 154, 102, 154
INVAR-37, Run: 017, P, 150, 0, 154, 104, 154
INVAR-37, Run: 018, P, 157, 0, 154, 111, 154
INVAR-37, Run: 019, P, 147, 0, 154, 101, 154
INVAR-37, Run: 020, P, 146, 0, 154, 100, 154
INVAR-37, Run: 021, P, 155, 0, 154, 109, 154
INVAR-37, Run: 022, P, 156, 0, 154, 110, 154
INVAR-37, Run: 023, P, 153, 0, 154, 107, 154
INVAR-37, Run: 024, P, 135, 0, 154, 89, 154
INVAR-37, Run: 025, P, 147, 0, 154, 101, 154
INVAR-37, Run: 026, P, 147, 0, 154, 101, 154
INVAR-37, Run: 027, P, 158, 0, 154, 112, 154
INVAR-37, Run: 028, P, 151, 0, 154, 105, 154
INVAR-37, Run: 029, P, 143, 0, 154, 97, 154
INVAR-37, Run: 030, P, 140, 0, 154, 94, 154
INVAR-37, Run: 031, P, 130, 0, 154, 84, 154
INVAR-37, Run: 032, P, 170, 0, 154, 124, 154
INVAR-37, Run: 033, P, 148, 0, 154, 102, 154
INVAR-37, Run: 034, P, 160, 0, 154, 114, 154
INVAR-37, Run: 035, P, 144, 0, 154, 98, 154
INVAR-37, Run: 036, P, 149, 0, 154, 103, 154
INVAR-37, Run: 037, P, 150, 0, 154, 104, 154
INVAR-37, Run: 038, P, 144, 0, 154, 98, 154
INVAR-37, Run: 039, P, 141, 0, 154, 95, 154
INVAR-37, Run: 040, P, 125, 0, 154, 79, 154
INVAR-37, Run: 041, P, 137, 0, 154, 91, 154
INVAR-37, Run: 042, P, 152, 0, 154, 106, 154
INVAR-37, Run: 043, P, 145, 0, 154, 99, 154
INVAR-37, Run: 044, P, 149, 0, 154, 103, 154
INVAR-37, Run: 045, P, 149, 0, 154, 103, 154
INVAR-37, Run: 046, P, 145, 0, 154, 99, 154
INVAR-37, Run: 047, P, 142, 0, 154, 96, 154
INVAR-37, Run: 048, P, 142, 0, 154, 96, 154
INVAR-37, Run: 049, P, 164, 0, 154, 118, 154
INVAR-37, Run: 050, P, 153, 0, 154, 107, 154
INVAR-37, Run: 051, P, 150, 0, 154, 104, 154
INVAR-37, Run: 052, P, 135, 0, 154, 89, 154
INVAR-37, Run: 053, P, 168, 0, 154, 122, 154
INVAR-37, Run: 054, P, 139, 0, 154, 93, 154
INVAR-37, Run: 055, P, 135, 0, 154, 89, 154
INVAR-37, Run: 056, P, 141, 0, 154, 95, 154
INVAR-37, Run: 057, P, 140, 0, 154, 94, 154
INVAR-37, Run: 058, P, 140, 0, 154, 94, 154
INVAR-37, Run: 059, P, 143, 0, 154, 97, 154
INVAR-37, Run: 060, P, 143, 0, 154, 97, 154
INVAR-37, Run: 061, P, 151, 0, 154, 105, 154
INVAR-37, Run: 062, P, 131, 0, 154, 85, 154
INVAR-37, Run: 063, P, 141, 0, 154, 95, 154
INVAR-37, Run: 064, P, 132, 0, 154, 86, 154
INVAR-37, Run: 065, P, 138, 0, 154, 92, 154
INVAR-37, Run: 066, P, 128, 0, 154, 82, 154
INVAR-37, Run: 067, P, 136, 0, 154, 90, 154
INVAR-37, Run: 068, P, 155, 0, 154, 109, 154
INVAR-37, Run: 069, P, 145, 0, 154, 99, 154
INVAR-37, Run: 070, P, 139, 0, 154, 93, 154
INVAR-37, Run: 071, P, 142, 0, 154, 96, 154
INVAR-37, Run: 072, P, 150, 0, 154, 104, 154
INVAR-37, Run: 073, P, 147, 0, 154, 101, 154
INVAR-37, Run: 074, P, 134, 0, 154, 88, 154
INVAR-37, Run: 075, P, 154, 0, 154, 108, 154
INVAR-37, Run: 076, P, 142, 0, 154, 96, 154
INVAR-37, Run: 077, P, 144, 0, 154, 98, 154
INVAR-37, Run: 078, P, 147, 0, 154, 101, 154
INVAR-37, Run: 079, P, 144, 0, 154, 98, 154
INVAR-37, Run: 080, P, 153, 0, 154, 107, 154
INVAR-37, Run: 081, P, 144, 0, 154, 98, 154
INVAR-37, Run: 082, P, 158, 0, 154, 112, 154
INVAR-37, Run: 083, P, 130, 0, 154, 84, 154
INVAR-37, Run: 084, P, 163, 0, 154, 117, 154
INVAR-37, Run: 085, P, 137, 0, 154, 91, 154
INVAR-37, Run: 086, P, 157, 0, 154, 111, 154
INVAR-37, Run: 087, P, 130, 0, 154, 84, 154
INVAR-37, Run: 088, P, 151, 0, 154, 105, 154
INVAR-37, Run: 089, P, 140, 0, 154, 94, 154
INVAR-37, Run: 090, P, 157, 0, 154, 111, 154
INVAR-37, Run: 091, P, 146, 0, 154, 100, 154
INVAR-37, Run: 092, P, 142, 0, 154, 96, 154
INVAR-37, Run: 093, P, 145, 0, 154, 99, 154
INVAR-37, Run: 094, P, 160, 0, 154, 114, 154
INVAR-37, Run: 095, P, 154, 0, 154, 108, 154
INVAR-37, Run: 096, P, 138, 0, 154, 92, 154
INVAR-37, Run: 097, P, 136, 0, 154, 90, 154
INVAR-37, Run: 098, P, 154, 0, 154, 108, 154
INVAR-37, Run: 099, P, 140, 0, 154, 94, 154
INVAR-37, Run: 100, P, 160, 0, 154, 114, 154
INVAR-38, Run: 001, P, 107, 0, 31, 88, 31
INVAR-38, Run: 002, P, 131, 0, 31, 112, 31
INVAR-38, Run: 003, P, 118, 0, 31, 99, 31
INVAR-38, Run: 004, P, 117, 0, 31, 98, 31
INVAR-38, Run: 005, P, 123, 0, 31, 104, 31
INVAR-38, Run: 006, P, 108, 0, 31, 89, 31
INVAR-38, Run: 007, P, 119, 0, 31, 100, 31
INVAR-38, Run: 008, P, 114, 0, 31, 95, 31
INVAR-38, Run: 009, P, 127, 0, 31, 108, 31
INVAR-38, Run: 010, P, 105, 0, 31, 86, 31
INVAR-38, Run: 011, P, 130, 0, 31, 111, 31
INVAR-38, Run: 012, P, 133, 0, 31, 114, 31
INVAR-38, Run: 013, P, 123, 0, 31, 104, 31
INVAR-38, Run: 014, P, 123, 0, 31, 104, 31
INVAR-38, Run: 015, P, 115, 0, 31, 96, 31
INVAR-38, Run: 016, P, 104, 0, 31, 85, 31
INVAR-38, Run: 017, P, 132, 0, 31, 113, 31
INVAR-38, Run: 018, P, 138, 0, 31, 119, 31
INVAR-38, Run: 019, P, 111, 0, 31, 92, 31
INVAR-38, Run: 020, P, 110, 0, 31, 91, 31
INVAR-38, Run: 021, P, 128, 0, 31, 109, 31
INVAR-38, Run: 022, P, 114, 0, 31, 95, 31
INVAR-38, Run: 023, P, 106, 0, 31, 87, 31
INVAR-38, Run: 024, P, 133, 0, 31, 114, 31
INVAR-38, Run: 025, P, 110, 0, 31, 91, 31
INVAR-38, Run: 026, P, 114, 0, 31, 95, 31
INVAR-38, Run: 027, P, 107, 0, 31, 88, 31
INVAR-38, Run: 028, P, 112, 0, 31, 93, 31
INVAR-38, Run: 029, P, 132, 0, 31, 113, 31
INVAR-38, Run: 030, P, 117, 0, 31, 98, 31
INVAR-38, Run: 031, P, 106, 0, 31, 87, 31
INVAR-38, Run: 032, P, 110, 0, 31, 91, 31
INVAR-38, Run: 033, P, 118, 0, 31, 99, 31
INVAR-38, Run: 034, P, 107, 0, 31, 88, 31
INVAR-38, Run: 035, P, 117, 0, 31, 98, 31
INVAR-38, Run: 036, P, 120, 0, 31, 101, 31
INVAR-38, Run: 037, P, 130, 0, 31, 111, 31
INVAR-38, Run: 038, P, 120, 0, 31, 101, 31
INVAR-38, Run: 039, P, 129, 0, 31, 110, 31
INVAR-38, Run: 040, P, 127, 0, 31, 108, 31
INVAR-38, Run: 041, P, 119, 0, 31, 100, 31
INVAR-38, Run: 042, P, 117, 0, 31, 98, 31
INVAR-38, Run: 043, P, 117, 0, 31, 98, 31
INVAR-38, Run: 044, P, 92, 0, 31, 73, 31
INVAR-38, Run: 045, P, 118, 0, 31, 99, 31
INVAR-38, Run: 046, P, 133, 0, 31, 114, 31
INVAR-38, Run: 047, P, 122, 0, 31, 103, 31
INVAR-38, Run: 048, P, 114, 0, 31, 95, 31
INVAR-38, Run: 049, P, 123, 0, 31, 104, 31
INVAR-38, Run: 050, P, 138, 0, 31, 119, 31
INVAR-38, Run: 051, P, 127, 0, 31, 108, 31
INVAR-38, Run: 052, P, 121, 0, 31, 102, 31
INVAR-38, Run: 053, P, 113, 0, 31, 94, 31
INVAR-38, Run: 054, P, 132, 0, 31, 113, 31
INVAR-38, Run: 055, P, 139, 0, 31, 120, 31
INVAR-38, Run: 056, P, 124, 0, 31, 105, 31
INVAR-38, Run: 057, P, 134, 0, 31, 115, 31
INVAR-38, Run: 058, P, 113, 0, 31, 94, 31
INVAR-38, Run: 059, P, 109, 0, 31, 90, 31
INVAR-38, Run: 060, P, 117, 0, 31, 98, 31
INVAR-38, Run: 061, P, 129, 0, 31, 110, 31
INVAR-38, Run: 062, P, 129, 0, 31, 110, 31
INVAR-38, Run: 063, P, 109, 0, 31, 90, 31
INVAR-38, Run: 064, P, 147, 0, 31, 128, 31
INVAR-38, Run: 065, P, 138, 0, 31, 119, 31
INVAR-38, Run: 066, P, 120, 0, 31, 101, 31
INVAR-38, Run: 067, P, 103, 0, 31, 84, 31
INVAR-38, Run: 068, P, 118, 0, 31, 99, 31
INVAR-38, Run: 069, P, 125, 0, 31, 106, 31
INVAR-38, Run: 070, P, 117, 0, 31, 98, 31
INVAR-38, Run: 071, P, 141, 0, 31, 122, 31
INVAR-38, Run: 072, P, 127, 0, 31, 108, 31
INVAR-38, Run: 073, P, 119, 0, 31, 100, 31
INVAR-38, Run: 074, P, 124, 0, 31, 105, 31
INVAR-38, Run: 075, P, 131, 0, 31, 112, 31
INVAR-38, Run: 076, P, 117, 0, 31, 98, 31
INVAR-38, Run: 077, P, 142, 0, 31, 123, 31
INVAR-38, Run: 078, P, 105, 0, 31, 86, 31
INVAR-38, Run: 079, P, 130, 0, 31, 111, 31
INVAR-38, Run: 080, P, 112, 0, 31, 93, 31
INVAR-38, Run: 081, P, 110, 0, 31, 91, 31
INVAR-38, Run: 082, P, 122, 0, 31, 103, 31
INVAR-38, Run: 083, P, 124, 0, 31, 105, 31
INVAR-38, Run: 084, P, 126, 0, 31, 107, 31
INVAR-38, Run: 085, P, 114, 0, 31, 95, 31
INVAR-38, Run: 086, P, 103, 0, 31, 84, 31
INVAR-38, Run: 087, P, 120, 0, 31, 101, 31
INVAR-38, Run: 088, P, 123, 0, 31, 104, 31
INVAR-38, Run: 089, P, 106, 0, 31, 87, 31
INVAR-38, Run: 090, P, 121, 0, 31, 102, 31
INVAR-38, Run: 091, P, 109, 0, 31, 90, 31
INVAR-38, Run: 092, P, 110, 0, 31, 91, 31
INVAR-38, Run: 093, P, 121, 0, 31, 102, 31
INVAR-38, Run: 094, P, 124, 0, 31, 105, 31
INVAR-38, Run: 095, P, 120, 0, 31, 101, 31
INVAR-38, Run: 096, P, 131, 0, 31, 112, 31
INVAR-38, Run: 097, P, 122, 0, 31, 103, 31
INVAR-38, Run: 098, P, 123, 0, 31, 104, 31
INVAR-38, Run: 099, P, 111, 0, 31, 92, 31
INVAR-38, Run: 100, P, 107, 0, 31, 88, 31
INVAR-39, Run: 001, P, 131, 0, 65, 96, 65
INVAR-39, Run: 002, P, 139, 0, 65, 104, 65
INVAR-39, Run: 003, P, 145, 0, 65, 110, 65
INVAR-39, Run: 004, P, 169, 0, 65, 134, 65
INVAR-39, Run: 005, P, 134, 0, 65, 99, 65
INVAR-39, Run: 006, P, 142, 0, 65, 107, 65
INVAR-39, Run: 007, P, 121, 0, 65, 86, 65
INVAR-39, Run: 008, P, 131, 0, 65, 96, 65
INVAR-39, Run: 009, P, 121, 0, 65, 86, 65
INVAR-39, Run: 010, P, 147, 0, 65, 112, 65
INVAR-39, Run: 011, P, 142, 0, 65, 107, 65
INVAR-39, Run: 012, P, 129, 0, 65, 94, 65
INVAR-39, Run: 013, P, 138, 0, 65, 103, 65
INVAR-39, Run: 014, P, 144, 0, 65, 109, 65
INVAR-39, Run: 015, P, 127, 0, 65, 92, 65
INVAR-39, Run: 016, P, 145, 0, 65, 110, 65
INVAR-39, Run: 017, P, 151, 0, 65, 116, 65
INVAR-39, Run: 018, P, 148, 0, 65, 113, 65
INVAR-39, Run: 019, P, 125, 0, 65, 90, 65
INVAR-39, Run: 020, P, 141, 0, 65, 106, 65
INVAR-39, Run: 021, P, 133, 0, 65, 98, 65
INVAR-39, Run: 022, P, 122, 0, 65, 87, 65
INVAR-39, Run: 023, P, 138, 0, 65, 103, 65
INVAR-39, Run: 024, P, 145, 0, 65, 110, 65
INVAR-39, Run: 025, P, 153, 0, 65, 118, 65
INVAR-39, Run: 026, P, 149, 0, 65, 114, 65
INVAR-39, Run: 027, P, 140, 0, 65, 105, 65
