Input Number, Run_Number, Result@ 100, X, V, Y, Reaction1, Reaction2, Reaction4, Reaction5
INVAR-41, Run: 048, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 049, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 050, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 051, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 052, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 053, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 054, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 055, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 056, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 057, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 058, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 059, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 060, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 061, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 062, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 063, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 064, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 065, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 066, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 067, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 068, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 069, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 070, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 071, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 072, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 073, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 074, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 075, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 076, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 077, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 078, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 079, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 080, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 081, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 082, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 083, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 084, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 085, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 086, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 087, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 088, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 089, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 090, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 091, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 092, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 093, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 094, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 095, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 096, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 097, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 098, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 099, E, 2, 0, 0, 16, 0, 16, 0
INVAR-41, Run: 100, E, 2, 0, 0, 16, 0, 16, 0
INVAR-42, Run: 001, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 002, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 003, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 004, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 005, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 006, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 007, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 008, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 009, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 010, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 011, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 012, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 013, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 014, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 015, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 016, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 017, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 018, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 019, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 020, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 021, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 022, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 023, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 024, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 025, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 026, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 027, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 028, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 029, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 030, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 031, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 032, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 033, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 034, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 035, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 036, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 037, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 038, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 039, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 040, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 041, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 042, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 043, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 044, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 045, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 046, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 047, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 048, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 049, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 050, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 051, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 052, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 053, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 054, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 055, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 056, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 057, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 058, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 059, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 060, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 061, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 062, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 063, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 064, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 065, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 066, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 067, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 068, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 069, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 070, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 071, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 072, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 073, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 074, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 075, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 076, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 077, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 078, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 079, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 080, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 081, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 082, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 083, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 084, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 085, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 086, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 087, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 088, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 089, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 090, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 091, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 092, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 093, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 094, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 095, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 096, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 097, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 098, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 099, E, 1, 0, 0, 33, 0, 33, 0
INVAR-42, Run: 100, E, 1, 0, 0, 33, 0, 33, 0
INVAR-43, Run: 001, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 002, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 003, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 004, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 005, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 006, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 007, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 008, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 009, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 010, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 011, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 012, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 013, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 014, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 015, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 016, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 017, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 018, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 019, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 020, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 021, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 022, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 023, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 024, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 025, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 026, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 027, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 028, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 029, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 030, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 031, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 032, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 033, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 034, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 035, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 036, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 037, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 038, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 039, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 040, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 041, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 042, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 043, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 044, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 045, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 046, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 047, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 048, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 049, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 050, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 051, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 052, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 053, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 054, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 055, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 056, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 057, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 058, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 059, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 060, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 061, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 062, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 063, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 064, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 065, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 066, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 067, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 068, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 069, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 070, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 071, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 072, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 073, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 074, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 075, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 076, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 077, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 078, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 079, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 080, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 081, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 082, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 083, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 084, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 085, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 086, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 087, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 088, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 089, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 090, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 091, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 092, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 093, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 094, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 095, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 096, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 097, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 098, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 099, E, 2, 0, 0, 66, 0, 66, 0
INVAR-43, Run: 100, E, 2, 0, 0, 66, 0, 66, 0
INVAR-44, Run: 001, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 002, E, 2, 0, 2, 16, 16, 13, 19
INVAR-44, Run: 003, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 004, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 005, E, 2, 0, 2, 16, 16, 20, 12
INVAR-44, Run: 006, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 007, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 008, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 009, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 010, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 011, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 012, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 013, E, 2, 0, 2, 16, 16, 20, 12
INVAR-44, Run: 014, E, 2, 0, 2, 16, 16, 18, 14
INVAR-44, Run: 015, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 016, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 017, E, 2, 0, 2, 16, 16, 12, 20
INVAR-44, Run: 018, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 019, E, 2, 0, 2, 16, 16, 10, 22
INVAR-44, Run: 020, E, 2, 0, 2, 16, 16, 21, 11
INVAR-44, Run: 021, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 022, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 023, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 024, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 025, E, 2, 0, 2, 16, 16, 18, 14
INVAR-44, Run: 026, E, 2, 0, 2, 16, 16, 18, 14
INVAR-44, Run: 027, E, 2, 0, 2, 16, 16, 13, 19
INVAR-44, Run: 028, E, 2, 0, 2, 16, 16, 12, 20
INVAR-44, Run: 029, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 030, E, 2, 0, 2, 16, 16, 18, 14
INVAR-44, Run: 031, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 032, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 033, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 034, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 035, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 036, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 037, E, 2, 0, 2, 16, 16, 11, 21
INVAR-44, Run: 038, E, 2, 0, 2, 16, 16, 21, 11
INVAR-44, Run: 039, E, 2, 0, 2, 16, 16, 21, 11
INVAR-44, Run: 040, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 041, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 042, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 043, E, 2, 0, 2, 16, 16, 20, 12
INVAR-44, Run: 044, E, 2, 0, 2, 16, 16, 13, 19
INVAR-44, Run: 045, E, 2, 0, 2, 16, 16, 12, 20
INVAR-44, Run: 046, E, 2, 0, 2, 16, 16, 20, 12
INVAR-44, Run: 047, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 048, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 049, E, 2, 0, 2, 16, 16, 13, 19
INVAR-44, Run: 050, E, 2, 0, 2, 16, 16, 21, 11
INVAR-44, Run: 051, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 052, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 053, E, 2, 0, 2, 16, 16, 21, 11
INVAR-44, Run: 054, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 055, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 056, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 057, E, 2, 0, 2, 16, 16, 18, 14
INVAR-44, Run: 058, E, 2, 0, 2, 16, 16, 22, 10
INVAR-44, Run: 059, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 060, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 061, E, 2, 0, 2, 16, 16, 13, 19
INVAR-44, Run: 062, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 063, E, 2, 0, 2, 16, 16, 23, 9
INVAR-44, Run: 064, E, 2, 0, 2, 16, 16, 18, 14
INVAR-44, Run: 065, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 066, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 067, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 068, E, 2, 0, 2, 16, 16, 22, 10
INVAR-44, Run: 069, E, 2, 0, 2, 16, 16, 18, 14
INVAR-44, Run: 070, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 071, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 072, E, 2, 0, 2, 16, 16, 10, 22
INVAR-44, Run: 073, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 074, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 075, E, 2, 0, 2, 16, 16, 21, 11
INVAR-44, Run: 076, E, 2, 0, 2, 16, 16, 20, 12
INVAR-44, Run: 077, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 078, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 079, E, 2, 0, 2, 16, 16, 21, 11
INVAR-44, Run: 080, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 081, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 082, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 083, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 084, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 085, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 086, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 087, E, 2, 0, 2, 16, 16, 16, 16
INVAR-44, Run: 088, E, 2, 0, 2, 16, 16, 12, 20
INVAR-44, Run: 089, E, 2, 0, 2, 16, 16, 13, 19
INVAR-44, Run: 090, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 091, E, 2, 0, 2, 16, 16, 12, 20
INVAR-44, Run: 092, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 093, E, 2, 0, 2, 16, 16, 15, 17
INVAR-44, Run: 094, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 095, E, 2, 0, 2, 16, 16, 13, 19
INVAR-44, Run: 096, E, 2, 0, 2, 16, 16, 17, 15
INVAR-44, Run: 097, E, 2, 0, 2, 16, 16, 14, 18
INVAR-44, Run: 098, E, 2, 0, 2, 16, 16, 19, 13
INVAR-44, Run: 099, E, 2, 0, 2, 16, 16, 20, 12
INVAR-44, Run: 100, E, 2, 0, 2, 16, 16, 18, 14
INVAR-45, Run: 001, E, 1, 0, 1, 33, 33, 23, 43
INVAR-45, Run: 002, E, 1, 0, 1, 33, 33, 33, 33
INVAR-45, Run: 003, E, 1, 0, 1, 33, 33, 30, 36
INVAR-45, Run: 004, E, 1, 0, 1, 33, 33, 28, 38
INVAR-45, Run: 005, E, 1, 0, 1, 33, 33, 26, 40
INVAR-45, Run: 006, E, 1, 0, 1, 33, 33, 31, 35
INVAR-45, Run: 007, E, 1, 0, 1, 33, 33, 37, 29
INVAR-45, Run: 008, E, 1, 0, 1, 33, 33, 35, 31
INVAR-45, Run: 009, E, 1, 0, 1, 33, 33, 31, 35
INVAR-45, Run: 010, E, 1, 0, 1, 33, 33, 38, 28
INVAR-45, Run: 011, E, 1, 0, 1, 33, 33, 37, 29
INVAR-45, Run: 012, E, 1, 0, 1, 33, 33, 31, 35
INVAR-45, Run: 013, E, 1, 0, 1, 33, 33, 22, 44
INVAR-45, Run: 014, E, 1, 0, 1, 33, 33, 34, 32
INVAR-45, Run: 015, E, 1, 0, 1, 33, 33, 34, 32
INVAR-45, Run: 016, E, 1, 0, 1, 33, 33, 39, 27
INVAR-45, Run: 017, E, 1, 0, 1, 33, 33, 34, 32
INVAR-45, Run: 018, E, 1, 0, 1, 33, 33, 36, 30
INVAR-45, Run: 019, E, 1, 0, 1, 33, 33, 40, 26
INVAR-45, Run: 020, E, 1, 0, 1, 33, 33, 33, 33
INVAR-45, Run: 021, E, 1, 0, 1, 33, 33, 34, 32
INVAR-45, Run: 022, E, 1, 0, 1, 33, 33, 37, 29
INVAR-45, Run: 023, E, 1, 0, 1, 33, 33, 35, 31
INVAR-45, Run: 024, E, 1, 0, 1, 33, 33, 30, 36
INVAR-45, Run: 025, E, 1, 0, 1, 33, 33, 31, 35
INVAR-45, Run: 026, E, 1, 0, 1, 33, 33, 32, 34
INVAR-45, Run: 027, E, 1, 0, 1, 33, 33, 38, 28
INVAR-45, Run: 028, E, 1, 0, 1, 33, 33, 28, 38
INVAR-45, Run: 029, E, 1, 0, 1, 33, 33, 32, 34
INVAR-45, Run: 030, E, 1, 0, 1, 33, 33, 26, 40
INVAR-45, Run: 031, E, 1, 0, 1, 33, 33, 23, 43
INVAR-45, Run: 032, E, 1, 0, 1, 33, 33, 37, 29
INVAR-45, Run: 033, E, 1, 0, 1, 33, 33, 37, 29
INVAR-45, Run: 034, E, 1, 0, 1, 33, 33, 36, 30
