Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 080, F, 78, 0, 1, 0, 0, 0, 0, 1, 106, 49, 169, 27, 100, 86, 573, 50, 15, 8, 50, 100, 163, 87, 678
INVAR-9, Run: 081, F, 0, 0, 1, 0, 0, 0, 0, 6, 31, 44, 251, 25, 100, 93, 636, 50, 22, 3, 50, 100, 162, 99, 661
INVAR-9, Run: 082, F, 20, 0, 0, 0, 0, 0, 0, 0, 50, 50, 220, 30, 100, 100, 817, 50, 11, 9, 50, 100, 165, 100, 867
INVAR-9, Run: 083, F, 141, 0, 0, 0, 0, 0, 0, 0, 169, 50, 103, 28, 100, 119, 802, 50, 16, 6, 50, 100, 164, 119, 971
INVAR-9, Run: 084, F, 0, 1, 0, 0, 0, 0, 0, 50, 70, 0, 260, 20, 100, 105, 1007, 50, 19, 10, 50, 100, 160, 155, 1027
INVAR-9, Run: 085, F, 58, 0, 1, 0, 0, 0, 0, 0, 83, 50, 193, 25, 100, 107, 1118, 50, 19, 6, 50, 100, 162, 107, 1201
INVAR-9, Run: 086, F, 154, 0, 0, 0, 0, 0, 0, 0, 180, 50, 94, 26, 100, 62, 995, 50, 15, 9, 50, 100, 163, 62, 1175
INVAR-9, Run: 087, F, 98, 0, 1, 0, 0, 0, 0, 1, 124, 49, 153, 25, 100, 115, 940, 50, 17, 8, 50, 100, 162, 116, 1063
INVAR-9, Run: 088, F, 159, 0, 1, 0, 0, 0, 0, 0, 186, 50, 88, 27, 100, 89, 780, 50, 14, 9, 50, 100, 163, 89, 966
INVAR-9, Run: 089, F, 90, 0, 1, 0, 0, 0, 0, 0, 113, 50, 165, 23, 100, 77, 805, 50, 19, 8, 50, 100, 161, 77, 918
INVAR-9, Run: 090, F, 122, 0, 0, 0, 0, 0, 0, 0, 152, 50, 118, 30, 100, 75, 841, 50, 15, 5, 50, 100, 165, 75, 993
INVAR-9, Run: 091, F, 71, 0, 0, 0, 0, 0, 0, 1, 96, 49, 181, 24, 100, 89, 898, 50, 15, 11, 50, 100, 162, 90, 993
INVAR-9, Run: 092, F, 0, 1, 1, 0, 0, 0, 0, 50, 77, 0, 247, 27, 100, 112, 943, 50, 15, 7, 50, 100, 163, 162, 970
INVAR-9, Run: 093, F, 31, 0, 1, 0, 0, 0, 0, 0, 56, 50, 220, 25, 100, 121, 794, 50, 19, 6, 50, 100, 162, 121, 850
INVAR-9, Run: 094, F, 0, 1, 1, 0, 0, 0, 0, 50, 71, 0, 259, 21, 100, 65, 800, 50, 22, 6, 50, 100, 160, 115, 821
INVAR-9, Run: 095, F, 10, 0, 0, 0, 0, 0, 0, 0, 32, 50, 246, 22, 100, 93, 690, 50, 19, 9, 50, 100, 161, 93, 722
INVAR-9, Run: 096, F, 227, 0, 0, 0, 0, 0, 0, 0, 251, 50, 25, 24, 100, 132, 1024, 50, 23, 3, 50, 100, 162, 132, 1275
INVAR-9, Run: 097, F, 103, 0, 1, 0, 0, 0, 0, 0, 134, 50, 136, 31, 100, 74, 907, 50, 13, 6, 50, 100, 165, 74, 1041
INVAR-9, Run: 098, F, 135, 0, 1, 0, 0, 0, 0, 0, 160, 50, 116, 25, 100, 57, 663, 50, 19, 6, 50, 100, 162, 57, 823
INVAR-9, Run: 099, F, 74, 0, 1, 0, 0, 0, 0, 0, 103, 50, 169, 29, 100, 89, 1136, 50, 14, 7, 50, 100, 164, 89, 1239
INVAR-9, Run: 100, F, 0, 1, 0, 0, 0, 0, 0, 50, 78, 0, 244, 28, 100, 51, 844, 50, 15, 6, 50, 100, 164, 101, 872
