Input Number, Run_Number, Result@ 100, X, V, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-20, Run: 049, F, 2, 0, 0, 89, 89, 0, 0, 89, 0
INVAR-20, Run: 050, F, 1, 1, 0, 78, 82, 0, 0, 81, 0
INVAR-20, Run: 051, F, 2, 1, 0, 89, 89, 0, 0, 88, 0
INVAR-20, Run: 052, F, 0, 1, 0, 100, 97, 0, 0, 96, 0
INVAR-20, Run: 053, F, 2, 1, 0, 89, 89, 0, 0, 88, 0
INVAR-20, Run: 054, F, 0, 1, 0, 100, 97, 0, 0, 96, 0
INVAR-20, Run: 055, F, 4, 1, 0, 123, 111, 0, 0, 110, 0
INVAR-20, Run: 056, F, 0, 1, 0, 88, 89, 0, 0, 88, 0
INVAR-20, Run: 057, F, 2, 0, 0, 110, 103, 0, 0, 103, 0
INVAR-20, Run: 058, F, 2, 0, 0, 83, 85, 0, 0, 85, 0
INVAR-20, Run: 059, F, 1, 2, 0, 99, 96, 0, 0, 94, 0
INVAR-20, Run: 060, F, 0, 1, 0, 94, 93, 0, 0, 92, 0
INVAR-20, Run: 061, F, 1, 0, 0, 105, 100, 0, 0, 100, 0
INVAR-20, Run: 062, F, 0, 1, 0, 103, 99, 0, 0, 98, 0
INVAR-20, Run: 063, F, 1, 1, 0, 96, 94, 0, 0, 93, 0
INVAR-20, Run: 064, F, 2, 1, 0, 98, 95, 0, 0, 94, 0
INVAR-20, Run: 065, F, 0, 2, 0, 103, 99, 0, 0, 97, 0
INVAR-20, Run: 066, F, 2, 0, 0, 95, 93, 0, 0, 93, 0
INVAR-20, Run: 067, F, 0, 1, 0, 79, 83, 0, 0, 82, 0
INVAR-20, Run: 068, F, 1, 1, 0, 108, 102, 0, 0, 101, 0
INVAR-20, Run: 069, F, 1, 2, 0, 96, 94, 0, 0, 92, 0
INVAR-20, Run: 070, F, 0, 1, 0, 106, 101, 0, 0, 100, 0
INVAR-20, Run: 071, F, 2, 0, 0, 104, 99, 0, 0, 99, 0
INVAR-20, Run: 072, F, 1, 1, 0, 102, 98, 0, 0, 97, 0
INVAR-20, Run: 073, F, 1, 2, 0, 117, 108, 0, 0, 106, 0
INVAR-20, Run: 074, F, 1, 2, 0, 90, 90, 0, 0, 88, 0
INVAR-20, Run: 075, F, 1, 1, 0, 96, 94, 0, 0, 93, 0
INVAR-20, Run: 076, F, 2, 1, 0, 95, 93, 0, 0, 92, 0
INVAR-20, Run: 077, F, 1, 1, 0, 87, 88, 0, 0, 87, 0
INVAR-20, Run: 078, F, 3, 1, 0, 100, 96, 0, 0, 95, 0
INVAR-20, Run: 079, F, 0, 2, 0, 91, 91, 0, 0, 89, 0
INVAR-20, Run: 080, F, 0, 1, 0, 97, 95, 0, 0, 94, 0
INVAR-20, Run: 081, F, 0, 2, 0, 106, 101, 0, 0, 99, 0
INVAR-20, Run: 082, F, 2, 0, 0, 104, 99, 0, 0, 99, 0
INVAR-20, Run: 083, F, 1, 0, 0, 117, 108, 0, 0, 108, 0
INVAR-20, Run: 084, F, 0, 2, 0, 103, 99, 0, 0, 97, 0
INVAR-20, Run: 085, F, 0, 2, 0, 88, 89, 0, 0, 87, 0
INVAR-20, Run: 086, F, 2, 1, 0, 89, 89, 0, 0, 88, 0
INVAR-20, Run: 087, F, 1, 0, 0, 87, 88, 0, 0, 88, 0
INVAR-20, Run: 088, F, 0, 2, 0, 106, 101, 0, 0, 99, 0
INVAR-20, Run: 089, F, 2, 0, 0, 104, 99, 0, 0, 99, 0
INVAR-20, Run: 090, F, 0, 1, 0, 106, 101, 0, 0, 100, 0
INVAR-20, Run: 091, F, 1, 1, 0, 90, 90, 0, 0, 89, 0
INVAR-20, Run: 092, F, 0, 3, 0, 85, 87, 0, 0, 84, 0
INVAR-20, Run: 093, F, 0, 2, 0, 106, 101, 0, 0, 99, 0
INVAR-20, Run: 094, F, 2, 0, 0, 83, 85, 0, 0, 85, 0
INVAR-20, Run: 095, F, 2, 0, 0, 104, 99, 0, 0, 99, 0
INVAR-20, Run: 096, F, 2, 1, 0, 101, 97, 0, 0, 96, 0
INVAR-20, Run: 097, F, 0, 2, 0, 91, 91, 0, 0, 89, 0
INVAR-20, Run: 098, F, 1, 1, 0, 123, 112, 0, 0, 111, 0
INVAR-20, Run: 099, F, 1, 1, 0, 81, 84, 0, 0, 83, 0
INVAR-20, Run: 100, F, 2, 1, 0, 92, 91, 0, 0, 90, 0
INVAR-21, Run: 001, F, 2, 0, 0, 98, 109, 0, 0, 109, 0
INVAR-21, Run: 002, F, 2, 0, 0, 104, 113, 0, 0, 113, 0
INVAR-21, Run: 003, F, 0, 1, 0, 124, 127, 0, 0, 126, 0
INVAR-21, Run: 004, F, 2, 0, 0, 95, 107, 0, 0, 107, 0
INVAR-21, Run: 005, F, 1, 0, 0, 111, 118, 0, 0, 118, 0
INVAR-21, Run: 006, F, 1, 0, 0, 105, 114, 0, 0, 114, 0
INVAR-21, Run: 007, F, 0, 2, 0, 94, 107, 0, 0, 105, 0
INVAR-21, Run: 008, F, 0, 1, 0, 100, 111, 0, 0, 110, 0
INVAR-21, Run: 009, F, 2, 0, 0, 110, 117, 0, 0, 117, 0
INVAR-21, Run: 010, F, 2, 2, 0, 80, 97, 0, 0, 95, 0
INVAR-21, Run: 011, F, 2, 1, 0, 113, 119, 0, 0, 118, 0
INVAR-21, Run: 012, F, 1, 0, 0, 108, 116, 0, 0, 116, 0
INVAR-21, Run: 013, F, 1, 0, 0, 114, 120, 0, 0, 120, 0
INVAR-21, Run: 014, F, 1, 1, 0, 99, 110, 0, 0, 109, 0
INVAR-21, Run: 015, F, 1, 2, 0, 117, 122, 0, 0, 120, 0
INVAR-21, Run: 016, F, 3, 0, 0, 97, 108, 0, 0, 108, 0
INVAR-21, Run: 017, F, 2, 1, 0, 95, 107, 0, 0, 106, 0
INVAR-21, Run: 018, F, 1, 1, 0, 105, 114, 0, 0, 113, 0
INVAR-21, Run: 019, F, 2, 0, 0, 101, 111, 0, 0, 111, 0
INVAR-21, Run: 020, F, 2, 1, 0, 110, 117, 0, 0, 116, 0
INVAR-21, Run: 021, F, 1, 1, 0, 90, 104, 0, 0, 103, 0
INVAR-21, Run: 022, F, 0, 2, 0, 109, 117, 0, 0, 115, 0
INVAR-21, Run: 023, F, 1, 0, 0, 90, 104, 0, 0, 104, 0
INVAR-21, Run: 024, F, 0, 1, 0, 103, 113, 0, 0, 112, 0
INVAR-21, Run: 025, F, 0, 2, 0, 106, 115, 0, 0, 113, 0
INVAR-21, Run: 026, F, 1, 0, 0, 102, 112, 0, 0, 112, 0
INVAR-21, Run: 027, F, 2, 0, 0, 95, 107, 0, 0, 107, 0
INVAR-21, Run: 028, F, 2, 0, 0, 110, 117, 0, 0, 117, 0
INVAR-21, Run: 029, F, 3, 1, 0, 115, 120, 0, 0, 119, 0
INVAR-21, Run: 030, F, 0, 2, 0, 106, 115, 0, 0, 113, 0
INVAR-21, Run: 031, F, 0, 1, 0, 112, 119, 0, 0, 118, 0
INVAR-21, Run: 032, F, 2, 1, 0, 95, 107, 0, 0, 106, 0
INVAR-21, Run: 033, F, 2, 0, 0, 92, 105, 0, 0, 105, 0
INVAR-21, Run: 034, F, 1, 1, 0, 78, 96, 0, 0, 95, 0
INVAR-21, Run: 035, F, 0, 1, 0, 97, 109, 0, 0, 108, 0
INVAR-21, Run: 036, F, 1, 1, 0, 99, 110, 0, 0, 109, 0
INVAR-21, Run: 037, F, 0, 1, 0, 109, 117, 0, 0, 116, 0
INVAR-21, Run: 038, F, 2, 1, 0, 104, 113, 0, 0, 112, 0
INVAR-21, Run: 039, F, 0, 2, 0, 112, 119, 0, 0, 117, 0
INVAR-21, Run: 040, F, 0, 2, 0, 103, 113, 0, 0, 111, 0
INVAR-21, Run: 041, F, 1, 1, 0, 90, 104, 0, 0, 103, 0
INVAR-21, Run: 042, F, 2, 2, 0, 92, 105, 0, 0, 103, 0
INVAR-21, Run: 043, F, 1, 1, 0, 96, 108, 0, 0, 107, 0
INVAR-21, Run: 044, F, 2, 0, 0, 101, 111, 0, 0, 111, 0
INVAR-21, Run: 045, F, 1, 2, 0, 81, 98, 0, 0, 96, 0
INVAR-21, Run: 046, F, 2, 0, 0, 92, 105, 0, 0, 105, 0
INVAR-21, Run: 047, F, 1, 1, 0, 99, 110, 0, 0, 109, 0
INVAR-21, Run: 048, F, 1, 0, 0, 102, 112, 0, 0, 112, 0
INVAR-21, Run: 049, F, 0, 1, 0, 115, 121, 0, 0, 120, 0
INVAR-21, Run: 050, F, 1, 0, 0, 99, 110, 0, 0, 110, 0
INVAR-21, Run: 051, F, 2, 1, 0, 107, 115, 0, 0, 114, 0
INVAR-21, Run: 052, F, 2, 0, 0, 110, 117, 0, 0, 117, 0
INVAR-21, Run: 053, F, 0, 2, 0, 100, 111, 0, 0, 109, 0
INVAR-21, Run: 054, F, 1, 1, 0, 117, 122, 0, 0, 121, 0
INVAR-21, Run: 055, F, 2, 1, 0, 119, 123, 0, 0, 122, 0
INVAR-21, Run: 056, F, 1, 1, 0, 111, 118, 0, 0, 117, 0
INVAR-21, Run: 057, F, 1, 1, 0, 96, 108, 0, 0, 107, 0
INVAR-21, Run: 058, F, 1, 1, 0, 111, 118, 0, 0, 117, 0
INVAR-21, Run: 059, F, 1, 0, 0, 102, 112, 0, 0, 112, 0
INVAR-21, Run: 060, F, 0, 2, 0, 109, 117, 0, 0, 115, 0
INVAR-21, Run: 061, F, 2, 0, 0, 107, 115, 0, 0, 115, 0
INVAR-21, Run: 062, F, 2, 0, 0, 86, 101, 0, 0, 101, 0
INVAR-21, Run: 063, F, 2, 2, 0, 101, 111, 0, 0, 109, 0
INVAR-21, Run: 064, F, 2, 4, 0, 101, 111, 0, 0, 107, 0
INVAR-21, Run: 065, F, 1, 2, 0, 90, 104, 0, 0, 102, 0
INVAR-21, Run: 066, F, 1, 1, 0, 108, 116, 0, 0, 115, 0
INVAR-21, Run: 067, F, 1, 1, 0, 93, 106, 0, 0, 105, 0
INVAR-21, Run: 068, F, 0, 3, 0, 70, 91, 0, 0, 88, 0
INVAR-21, Run: 069, F, 0, 2, 0, 91, 105, 0, 0, 103, 0
INVAR-21, Run: 070, F, 0, 2, 0, 106, 115, 0, 0, 113, 0
INVAR-21, Run: 071, F, 2, 0, 0, 92, 105, 0, 0, 105, 0
INVAR-21, Run: 072, F, 1, 0, 0, 102, 112, 0, 0, 112, 0
INVAR-21, Run: 073, F, 2, 0, 0, 101, 111, 0, 0, 111, 0
INVAR-21, Run: 074, F, 0, 3, 0, 97, 109, 0, 0, 106, 0
INVAR-21, Run: 075, F, 4, 1, 0, 93, 105, 0, 0, 104, 0
INVAR-21, Run: 076, F, 1, 1, 0, 81, 98, 0, 0, 97, 0
INVAR-21, Run: 077, F, 0, 1, 0, 106, 115, 0, 0, 114, 0
INVAR-21, Run: 078, F, 2, 0, 0, 98, 109, 0, 0, 109, 0
INVAR-21, Run: 079, F, 0, 1, 0, 106, 115, 0, 0, 114, 0
INVAR-21, Run: 080, F, 0, 2, 0, 85, 101, 0, 0, 99, 0
INVAR-21, Run: 081, F, 0, 1, 0, 91, 105, 0, 0, 104, 0
INVAR-21, Run: 082, F, 0, 1, 0, 85, 101, 0, 0, 100, 0
INVAR-21, Run: 083, F, 2, 0, 0, 101, 111, 0, 0, 111, 0
INVAR-21, Run: 084, F, 0, 2, 0, 106, 115, 0, 0, 113, 0
INVAR-21, Run: 085, F, 2, 0, 0, 95, 107, 0, 0, 107, 0
INVAR-21, Run: 086, F, 1, 1, 0, 81, 98, 0, 0, 97, 0
INVAR-21, Run: 087, F, 2, 0, 0, 101, 111, 0, 0, 111, 0
INVAR-21, Run: 088, F, 2, 0, 0, 92, 105, 0, 0, 105, 0
INVAR-21, Run: 089, F, 2, 1, 0, 101, 111, 0, 0, 110, 0
INVAR-21, Run: 090, F, 2, 0, 0, 101, 111, 0, 0, 111, 0
INVAR-21, Run: 091, F, 3, 0, 0, 91, 104, 0, 0, 104, 0
INVAR-21, Run: 092, F, 2, 1, 0, 107, 115, 0, 0, 114, 0
INVAR-21, Run: 093, F, 3, 0, 0, 97, 108, 0, 0, 108, 0
INVAR-21, Run: 094, F, 0, 1, 0, 88, 103, 0, 0, 102, 0
INVAR-21, Run: 095, F, 2, 0, 0, 92, 105, 0, 0, 105, 0
INVAR-21, Run: 096, F, 0, 2, 0, 112, 119, 0, 0, 117, 0
INVAR-21, Run: 097, F, 2, 1, 0, 122, 125, 0, 0, 124, 0
INVAR-21, Run: 098, F, 2, 1, 0, 104, 113, 0, 0, 112, 0
INVAR-21, Run: 099, F, 2, 1, 0, 83, 99, 0, 0, 98, 0
INVAR-21, Run: 100, F, 2, 0, 0, 101, 111, 0, 0, 111, 0
INVAR-22, Run: 001, F, 2, 1, 0, 128, 91, 16, 2, 101, 7
INVAR-22, Run: 002, F, 1, 1, 0, 99, 72, 16, 2, 83, 6
INVAR-22, Run: 003, F, 0, 2, 0, 109, 79, 16, 2, 78, 17
INVAR-22, Run: 004, F, 0, 1, 0, 106, 77, 16, 2, 84, 10
INVAR-22, Run: 005, F, 1, 0, 0, 117, 84, 16, 2, 86, 16
INVAR-22, Run: 006, F, 2, 1, 0, 83, 60, 15, 5, 64, 15
INVAR-22, Run: 007, F, 1, 0, 0, 99, 72, 16, 2, 81, 9
INVAR-22, Run: 008, F, 2, 0, 0, 77, 57, 16, 2, 65, 10
INVAR-22, Run: 009, F, 1, 0, 0, 108, 78, 16, 2, 78, 18
INVAR-22, Run: 010, F, 1, 1, 0, 87, 64, 16, 2, 70, 11
INVAR-22, Run: 011, F, 1, 0, 0, 96, 70, 16, 2, 65, 23
INVAR-22, Run: 012, F, 2, 0, 0, 110, 79, 16, 2, 92, 5
INVAR-22, Run: 013, F, 0, 2, 0, 118, 85, 16, 2, 79, 22
INVAR-22, Run: 014, F, 1, 1, 0, 102, 73, 15, 5, 74, 18
INVAR-22, Run: 015, F, 2, 0, 0, 98, 71, 16, 2, 79, 10
INVAR-22, Run: 016, F, 1, 1, 0, 96, 70, 16, 2, 77, 10
INVAR-22, Run: 017, F, 1, 1, 0, 93, 68, 16, 2, 82, 3
INVAR-22, Run: 018, F, 1, 0, 0, 96, 70, 16, 2, 87, 1
INVAR-22, Run: 019, F, 1, 1, 0, 114, 82, 16, 2, 81, 18
INVAR-22, Run: 020, F, 3, 0, 0, 94, 68, 16, 2, 82, 4
INVAR-22, Run: 021, F, 1, 1, 0, 102, 74, 16, 2, 83, 8
INVAR-22, Run: 022, F, 2, 1, 0, 101, 73, 16, 2, 80, 10
INVAR-22, Run: 023, F, 0, 1, 0, 100, 73, 16, 2, 82, 8
INVAR-22, Run: 024, F, 2, 0, 0, 101, 73, 16, 2, 73, 18
INVAR-22, Run: 025, F, 0, 2, 0, 85, 63, 16, 2, 58, 21
INVAR-22, Run: 026, F, 1, 1, 0, 114, 82, 16, 2, 89, 10
INVAR-22, Run: 027, F, 1, 3, 0, 96, 70, 16, 2, 78, 7
INVAR-22, Run: 028, F, 0, 2, 0, 112, 81, 16, 2, 92, 5
INVAR-22, Run: 029, F, 2, 0, 0, 113, 80, 15, 5, 85, 15
INVAR-22, Run: 030, F, 4, 1, 0, 84, 61, 16, 2, 73, 5
INVAR-22, Run: 031, F, 2, 1, 0, 104, 75, 16, 2, 84, 8
INVAR-22, Run: 032, F, 0, 1, 0, 100, 73, 16, 2, 80, 10
INVAR-22, Run: 033, F, 1, 0, 0, 81, 60, 16, 2, 70, 8
INVAR-22, Run: 034, F, 0, 1, 0, 109, 79, 16, 2, 95, 1
INVAR-22, Run: 035, F, 2, 0, 0, 101, 72, 15, 5, 73, 19
INVAR-22, Run: 036, F, 2, 0, 0, 98, 71, 16, 2, 87, 2
INVAR-22, Run: 037, F, 2, 2, 0, 98, 71, 16, 2, 67, 20
INVAR-22, Run: 038, F, 0, 1, 0, 91, 67, 16, 2, 62, 22
INVAR-22, Run: 039, F, 1, 1, 0, 105, 75, 15, 5, 90, 4
INVAR-22, Run: 040, F, 1, 0, 0, 102, 74, 16, 2, 89, 3
INVAR-22, Run: 041, F, 2, 1, 0, 95, 69, 16, 2, 79, 7
INVAR-22, Run: 042, F, 1, 1, 0, 87, 64, 16, 2, 72, 9
INVAR-22, Run: 043, F, 2, 0, 0, 83, 61, 16, 2, 66, 13
INVAR-22, Run: 044, F, 2, 0, 0, 104, 75, 16, 2, 87, 6
INVAR-22, Run: 045, F, 0, 2, 0, 91, 67, 16, 2, 77, 6
INVAR-22, Run: 046, F, 1, 0, 0, 108, 78, 16, 2, 86, 10
INVAR-22, Run: 047, F, 0, 1, 0, 97, 71, 16, 2, 77, 11
INVAR-22, Run: 048, F, 1, 0, 0, 93, 68, 16, 2, 78, 8
INVAR-22, Run: 049, F, 1, 2, 0, 105, 76, 16, 2, 86, 6
INVAR-22, Run: 050, F, 0, 1, 0, 91, 67, 16, 2, 75, 9
INVAR-22, Run: 051, F, 1, 2, 0, 90, 66, 16, 2, 74, 8
INVAR-22, Run: 052, F, 3, 2, 0, 109, 78, 16, 2, 92, 2
INVAR-22, Run: 053, F, 1, 0, 0, 108, 78, 16, 2, 91, 5
INVAR-22, Run: 054, F, 1, 1, 0, 99, 72, 16, 2, 86, 3
INVAR-22, Run: 055, F, 1, 1, 0, 90, 66, 16, 2, 80, 3
INVAR-22, Run: 056, F, 1, 0, 0, 105, 76, 16, 2, 86, 8
INVAR-22, Run: 057, F, 1, 0, 0, 111, 80, 16, 2, 93, 5
INVAR-22, Run: 058, F, 1, 0, 0, 93, 68, 16, 2, 69, 17
INVAR-22, Run: 059, F, 0, 2, 0, 100, 73, 16, 2, 88, 1
INVAR-22, Run: 060, F, 2, 0, 0, 89, 65, 16, 2, 78, 5
INVAR-22, Run: 061, F, 0, 3, 0, 91, 67, 16, 2, 73, 9
INVAR-22, Run: 062, F, 1, 0, 0, 96, 70, 16, 2, 85, 3
INVAR-22, Run: 063, F, 0, 1, 0, 100, 72, 15, 5, 80, 11
INVAR-22, Run: 064, F, 2, 0, 0, 110, 79, 16, 2, 92, 5
INVAR-22, Run: 065, F, 1, 2, 0, 123, 88, 16, 2, 99, 5
INVAR-22, Run: 066, F, 1, 0, 0, 87, 64, 16, 2, 62, 20
INVAR-22, Run: 067, F, 2, 0, 0, 98, 71, 16, 2, 87, 2
INVAR-22, Run: 068, F, 1, 0, 0, 93, 68, 16, 2, 67, 19
INVAR-22, Run: 069, F, 0, 2, 0, 118, 85, 16, 2, 95, 6
INVAR-22, Run: 070, F, 2, 1, 0, 119, 84, 15, 5, 92, 11
INVAR-22, Run: 071, F, 0, 1, 0, 100, 73, 16, 2, 85, 5
INVAR-22, Run: 072, F, 3, 0, 0, 91, 66, 16, 2, 67, 17
INVAR-22, Run: 073, F, 0, 2, 0, 106, 77, 16, 2, 88, 5
INVAR-22, Run: 074, F, 3, 0, 0, 94, 68, 16, 2, 80, 6
INVAR-22, Run: 075, F, 1, 1, 0, 102, 74, 16, 2, 89, 2
INVAR-22, Run: 076, F, 2, 1, 0, 113, 81, 16, 2, 92, 6
INVAR-22, Run: 077, F, 1, 0, 0, 99, 72, 16, 2, 82, 8
INVAR-22, Run: 078, F, 2, 0, 0, 86, 63, 16, 2, 69, 12
INVAR-22, Run: 079, F, 6, 0, 0, 115, 81, 16, 2, 86, 13
INVAR-22, Run: 080, F, 2, 0, 0, 104, 75, 16, 2, 92, 1
INVAR-22, Run: 081, F, 0, 2, 0, 118, 85, 16, 2, 96, 5
INVAR-22, Run: 082, F, 1, 0, 0, 117, 84, 16, 2, 99, 3
INVAR-22, Run: 083, F, 2, 2, 0, 89, 65, 16, 2, 67, 14
INVAR-22, Run: 084, F, 3, 2, 0, 115, 82, 16, 2, 84, 14
INVAR-22, Run: 085, F, 1, 1, 0, 111, 80, 16, 2, 82, 15
INVAR-22, Run: 086, F, 0, 1, 0, 106, 76, 15, 5, 77, 18
INVAR-22, Run: 087, F, 0, 2, 0, 109, 79, 16, 2, 86, 9
INVAR-22, Run: 088, F, 0, 1, 0, 100, 73, 16, 2, 88, 2
INVAR-22, Run: 089, F, 1, 1, 0, 93, 68, 16, 2, 75, 10
INVAR-22, Run: 090, F, 1, 0, 0, 105, 75, 15, 5, 74, 21
INVAR-22, Run: 091, F, 0, 3, 0, 100, 73, 16, 2, 69, 19
INVAR-22, Run: 092, F, 2, 0, 0, 107, 77, 16, 2, 95, 0
INVAR-22, Run: 093, F, 2, 0, 0, 110, 79, 16, 2, 78, 19
INVAR-22, Run: 094, F, 2, 1, 0, 110, 79, 16, 2, 80, 16
INVAR-22, Run: 095, F, 2, 3, 0, 92, 67, 16, 2, 75, 7
INVAR-22, Run: 096, F, 2, 1, 0, 107, 77, 16, 2, 79, 15
INVAR-22, Run: 097, F, 1, 1, 0, 147, 104, 16, 2, 111, 10
INVAR-22, Run: 098, F, 0, 1, 0, 106, 77, 16, 2, 85, 9
INVAR-22, Run: 099, F, 4, 0, 0, 90, 65, 16, 2, 79, 4
INVAR-22, Run: 100, F, 1, 0, 0, 117, 84, 16, 2, 88, 14
INVAR-23, Run: 001, F, 1, 0, 0, 103, 86, 32, 4, 104, 18
INVAR-23, Run: 002, F, 1, 0, 0, 94, 80, 32, 4, 91, 25
INVAR-23, Run: 003, F, 2, 0, 0, 102, 85, 32, 4, 119, 2
INVAR-23, Run: 004, F, 2, 0, 0, 93, 78, 31, 7, 82, 34
INVAR-23, Run: 005, F, 0, 1, 0, 104, 88, 33, 1, 118, 3
INVAR-23, Run: 006, F, 1, 1, 0, 103, 86, 32, 4, 86, 35
INVAR-23, Run: 007, F, 2, 2, 0, 84, 74, 33, 1, 96, 10
INVAR-23, Run: 008, F, 4, 1, 0, 100, 83, 32, 4, 108, 10
INVAR-23, Run: 009, F, 0, 1, 0, 92, 80, 33, 1, 101, 12
INVAR-23, Run: 010, F, 0, 1, 0, 101, 86, 33, 1, 76, 43
INVAR-23, Run: 011, F, 1, 1, 0, 118, 96, 32, 4, 103, 28
INVAR-23, Run: 012, F, 2, 0, 0, 84, 74, 33, 1, 100, 8
INVAR-23, Run: 013, F, 1, 0, 0, 103, 86, 32, 4, 91, 31
INVAR-23, Run: 014, F, 2, 1, 0, 105, 87, 32, 4, 86, 36
INVAR-23, Run: 015, F, 2, 0, 0, 96, 81, 32, 4, 85, 32
INVAR-23, Run: 016, F, 1, 0, 0, 106, 88, 32, 4, 87, 37
INVAR-23, Run: 017, F, 2, 0, 0, 102, 86, 33, 1, 105, 15
INVAR-23, Run: 018, F, 2, 0, 0, 84, 73, 32, 4, 81, 28
INVAR-23, Run: 019, F, 1, 0, 0, 94, 80, 32, 4, 100, 16
INVAR-23, Run: 020, F, 2, 0, 0, 111, 92, 33, 1, 99, 27
INVAR-23, Run: 021, F, 0, 1, 0, 101, 85, 32, 4, 111, 9
INVAR-23, Run: 022, F, 2, 1, 0, 108, 90, 33, 1, 113, 10
INVAR-23, Run: 023, F, 1, 0, 0, 100, 84, 32, 4, 97, 23
INVAR-23, Run: 024, F, 0, 1, 0, 110, 92, 33, 1, 112, 13
INVAR-23, Run: 025, F, 2, 2, 0, 96, 82, 33, 1, 86, 28
INVAR-23, Run: 026, F, 1, 1, 0, 112, 93, 33, 1, 102, 24
INVAR-23, Run: 027, F, 1, 0, 0, 97, 82, 32, 4, 91, 27
INVAR-23, Run: 028, F, 2, 1, 0, 111, 92, 33, 1, 114, 11
INVAR-23, Run: 029, F, 0, 2, 0, 101, 86, 33, 1, 91, 27
INVAR-23, Run: 030, F, 2, 0, 0, 78, 70, 33, 1, 77, 27
INVAR-23, Run: 031, F, 0, 1, 0, 98, 84, 33, 1, 112, 5
INVAR-23, Run: 032, F, 0, 1, 0, 101, 85, 32, 4, 87, 33
INVAR-23, Run: 033, F, 0, 1, 0, 95, 81, 32, 4, 86, 30
INVAR-23, Run: 034, F, 0, 1, 0, 95, 81, 32, 4, 86, 30
INVAR-23, Run: 035, F, 1, 1, 0, 118, 96, 32, 4, 105, 26
INVAR-23, Run: 036, F, 2, 0, 0, 123, 100, 33, 1, 109, 25
INVAR-23, Run: 037, F, 2, 1, 0, 93, 80, 33, 1, 90, 23
INVAR-23, Run: 038, F, 0, 1, 0, 92, 79, 32, 4, 82, 32
INVAR-23, Run: 039, F, 1, 1, 0, 97, 82, 32, 4, 89, 28
INVAR-23, Run: 040, F, 0, 1, 0, 95, 82, 33, 1, 108, 7
INVAR-23, Run: 041, F, 0, 1, 0, 89, 78, 33, 1, 99, 12
INVAR-23, Run: 042, F, 2, 0, 0, 108, 90, 33, 1, 117, 7
INVAR-23, Run: 043, F, 1, 1, 0, 109, 90, 32, 4, 91, 34
INVAR-23, Run: 044, F, 0, 1, 0, 104, 87, 32, 4, 94, 28
INVAR-23, Run: 045, F, 2, 0, 0, 90, 77, 32, 4, 79, 34
INVAR-23, Run: 046, F, 1, 0, 0, 91, 78, 32, 4, 109, 5
INVAR-23, Run: 047, F, 0, 1, 0, 110, 91, 32, 4, 94, 32
INVAR-23, Run: 048, F, 1, 1, 0, 94, 81, 33, 1, 72, 42
INVAR-23, Run: 049, F, 2, 0, 0, 114, 93, 32, 4, 106, 23
INVAR-23, Run: 050, F, 0, 1, 0, 80, 72, 33, 1, 65, 40
INVAR-23, Run: 051, F, 0, 1, 0, 95, 82, 33, 1, 100, 15
INVAR-23, Run: 052, F, 0, 2, 0, 92, 80, 33, 1, 100, 12
INVAR-23, Run: 053, F, 1, 1, 0, 94, 80, 32, 4, 106, 9
INVAR-23, Run: 054, F, 0, 1, 0, 89, 77, 32, 4, 80, 32
INVAR-23, Run: 055, F, 1, 1, 0, 106, 88, 32, 4, 91, 32
INVAR-23, Run: 056, F, 1, 2, 0, 88, 76, 32, 4, 85, 25
INVAR-23, Run: 057, F, 0, 2, 0, 98, 83, 32, 4, 74, 43
INVAR-23, Run: 058, F, 2, 0, 0, 99, 84, 33, 1, 112, 6
INVAR-23, Run: 059, F, 1, 1, 0, 100, 84, 32, 4, 89, 30
INVAR-23, Run: 060, F, 2, 0, 0, 87, 76, 33, 1, 88, 22
INVAR-23, Run: 061, F, 0, 1, 0, 116, 95, 32, 4, 102, 28
INVAR-23, Run: 062, F, 0, 1, 0, 110, 92, 33, 1, 114, 11
INVAR-23, Run: 063, F, 0, 1, 0, 122, 98, 31, 7, 112, 23
INVAR-23, Run: 064, F, 1, 0, 0, 109, 90, 32, 4, 96, 30
INVAR-23, Run: 065, F, 2, 1, 0, 108, 88, 31, 7, 123, 2
INVAR-23, Run: 066, F, 0, 2, 0, 83, 74, 33, 1, 97, 9
INVAR-23, Run: 067, F, 3, 0, 0, 104, 87, 33, 1, 100, 21
INVAR-23, Run: 068, F, 1, 1, 0, 106, 88, 32, 4, 87, 36
INVAR-23, Run: 069, F, 1, 2, 0, 91, 79, 33, 1, 92, 19
INVAR-23, Run: 070, F, 2, 0, 0, 93, 79, 32, 4, 84, 31
INVAR-23, Run: 071, F, 0, 1, 0, 95, 81, 32, 4, 111, 5
INVAR-23, Run: 072, F, 1, 0, 0, 88, 76, 32, 4, 82, 30
INVAR-23, Run: 073, F, 2, 0, 0, 78, 70, 33, 1, 92, 12
INVAR-23, Run: 074, F, 2, 1, 0, 93, 80, 33, 1, 104, 9
INVAR-23, Run: 075, F, 2, 0, 0, 96, 81, 32, 4, 98, 19
INVAR-23, Run: 076, F, 1, 0, 0, 121, 98, 32, 4, 109, 25
INVAR-23, Run: 077, F, 1, 0, 0, 103, 86, 32, 4, 90, 32
INVAR-23, Run: 078, F, 1, 0, 0, 106, 89, 33, 1, 114, 9
INVAR-23, Run: 079, F, 1, 1, 0, 85, 75, 33, 1, 100, 8
