Input Number, Run_Number, Result@ 100, PE, X1, M, Y, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 080, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 34, 542, 34, 1, 0, 34, 100, 150, 68, 542
INVAR-9, Run: 081, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 103, 1362, 34, 3, 0, 34, 100, 150, 103, 1662
INVAR-9, Run: 082, P, 0, 0, 0, 41, 0, 0, 11, 24, 0, 300, 0, 30, 70, 22, 739, 35, 4, 1, 35, 100, 150, 33, 739
INVAR-9, Run: 083, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 47, 961, 34, 1, 2, 34, 100, 150, 47, 1261
INVAR-9, Run: 084, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 29, 561, 35, 5, 1, 35, 100, 150, 29, 861
INVAR-9, Run: 085, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 30, 632, 35, 6, 0, 35, 100, 150, 30, 932
INVAR-9, Run: 086, P, 0, 0, 0, 38, 0, 0, 6, 28, 0, 300, 0, 32, 68, 39, 742, 34, 1, 1, 34, 100, 150, 45, 742
INVAR-9, Run: 087, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 151, 1498, 34, 2, 1, 34, 100, 150, 151, 1798
INVAR-9, Run: 088, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 30, 831, 35, 3, 1, 35, 100, 150, 65, 831
INVAR-9, Run: 089, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 47, 745, 35, 6, 0, 35, 100, 150, 47, 1045
INVAR-9, Run: 090, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 33, 658, 34, 3, 0, 34, 100, 150, 33, 958
INVAR-9, Run: 091, P, 1, 0, 0, 63, 0, 0, 37, 0, 0, 300, 0, 26, 74, 49, 950, 37, 6, 4, 37, 100, 150, 86, 950
INVAR-9, Run: 092, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 46, 836, 35, 1, 3, 35, 100, 150, 81, 836
INVAR-9, Run: 093, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 27, 783, 35, 4, 0, 35, 100, 150, 62, 783
INVAR-9, Run: 094, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 88, 842, 36, 8, 1, 36, 100, 150, 88, 1142
INVAR-9, Run: 095, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 36, 714, 35, 3, 1, 35, 100, 150, 71, 714
INVAR-9, Run: 096, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 227, 2398, 35, 6, 0, 35, 100, 150, 227, 2698
INVAR-9, Run: 097, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 33, 616, 35, 5, 1, 35, 100, 150, 33, 916
INVAR-9, Run: 098, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 65, 797, 34, 3, 0, 34, 100, 150, 65, 1097
INVAR-9, Run: 099, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 98, 982, 35, 3, 1, 35, 100, 150, 133, 982
INVAR-9, Run: 100, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 99, 1323, 34, 3, 0, 34, 100, 150, 99, 1623
