Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 036, F, 0, 28, 0, 0, 1, 0, 0, 16, 92, 92, 0, 0, 9, 39, 367, 5, 5, 275, 15, 10, 5, 19, 24, 39, 309, 159
INVAR-4, Run: 037, F, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1, 9, 39, 274, 10, 9, 274, 15, 9, 5, 19, 24, 39, 215, 112
INVAR-4, Run: 038, F, 0, 26, 0, 0, 1, 0, 0, 15, 95, 95, 0, 0, 7, 39, 223, 13, 13, 128, 16, 8, 8, 19, 23, 39, 299, 153
INVAR-4, Run: 039, F, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1, 9, 39, 185, 10, 9, 185, 15, 4, 10, 19, 24, 39, 277, 143
INVAR-4, Run: 040, F, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1, 9, 39, 257, 11, 10, 257, 15, 10, 4, 19, 24, 39, 433, 221
INVAR-4, Run: 041, F, 0, 25, 0, 0, 0, 0, 0, 110, 0, 3, 1, 3, 7, 39, 184, 16, 13, 184, 16, 11, 4, 18, 23, 39, 855, 431
INVAR-4, Run: 042, F, 0, 28, 0, 0, 1, 0, 0, 28, 80, 80, 0, 0, 9, 39, 171, 7, 7, 91, 15, 10, 5, 19, 24, 39, 235, 122
INVAR-4, Run: 043, F, 0, 30, 0, 0, 1, 0, 0, 82, 24, 24, 0, 0, 11, 39, 254, 12, 12, 230, 14, 8, 6, 19, 25, 39, 613, 312
INVAR-4, Run: 044, F, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1, 5, 39, 248, 20, 19, 248, 17, 9, 7, 19, 22, 39, 513, 259
INVAR-4, Run: 045, F, 0, 22, 0, 0, 0, 0, 0, 114, 0, 1, 1, 1, 3, 39, 297, 11, 10, 297, 18, 10, 7, 19, 21, 39, 291, 147
INVAR-4, Run: 046, F, 0, 24, 0, 0, 1, 0, 0, 53, 59, 59, 0, 0, 5, 39, 160, 5, 5, 101, 17, 13, 4, 19, 22, 39, 363, 184
INVAR-4, Run: 047, F, 0, 28, 0, 0, 1, 0, 0, 5, 103, 103, 0, 0, 9, 39, 186, 7, 7, 83, 15, 10, 5, 19, 24, 39, 187, 98
INVAR-4, Run: 048, F, 0, 28, 0, 0, 1, 0, 0, 36, 72, 72, 0, 0, 9, 39, 248, 10, 10, 176, 15, 12, 3, 19, 24, 39, 409, 209
INVAR-4, Run: 049, F, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1, 7, 39, 347, 13, 12, 347, 16, 8, 7, 19, 23, 39, 385, 196
INVAR-4, Run: 050, F, 0, 32, 0, 0, 1, 0, 0, 20, 84, 84, 0, 0, 13, 39, 362, 18, 18, 278, 13, 12, 1, 19, 26, 39, 419, 216
INVAR-4, Run: 051, F, 0, 32, 0, 0, 0, 0, 0, 104, 0, 1, 1, 1, 13, 39, 271, 7, 6, 271, 13, 8, 4, 19, 26, 39, 443, 228
INVAR-4, Run: 052, F, 0, 30, 0, 0, 1, 0, 0, 39, 67, 67, 0, 0, 11, 39, 490, 13, 13, 423, 14, 11, 3, 19, 25, 39, 633, 322
INVAR-4, Run: 053, F, 0, 34, 0, 0, 1, 0, 0, 5, 97, 97, 0, 0, 15, 39, 268, 6, 6, 171, 12, 8, 4, 19, 27, 39, 325, 170
INVAR-4, Run: 054, F, 0, 27, 0, 0, 0, 0, 0, 108, 0, 3, 1, 3, 9, 39, 152, 16, 13, 152, 15, 6, 8, 18, 24, 39, 619, 314
INVAR-4, Run: 055, F, 0, 30, 0, 0, 1, 0, 0, 19, 87, 87, 0, 0, 11, 39, 301, 19, 19, 214, 14, 10, 4, 19, 25, 39, 421, 216
INVAR-4, Run: 056, F, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1, 9, 39, 325, 13, 12, 325, 15, 12, 2, 19, 24, 39, 827, 418
INVAR-4, Run: 057, F, 0, 26, 0, 0, 1, 0, 0, 36, 74, 74, 0, 0, 7, 39, 434, 23, 23, 360, 16, 13, 3, 19, 23, 39, 285, 146
INVAR-4, Run: 058, F, 0, 24, 0, 0, 1, 0, 0, 40, 72, 72, 0, 0, 5, 39, 259, 14, 14, 187, 17, 7, 10, 19, 22, 39, 497, 251
INVAR-4, Run: 059, F, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1, 7, 39, 253, 6, 5, 253, 16, 12, 3, 19, 23, 39, 261, 134
INVAR-4, Run: 060, F, 0, 28, 0, 0, 1, 0, 0, 25, 83, 83, 0, 0, 9, 39, 244, 12, 12, 161, 15, 10, 5, 19, 24, 39, 227, 118
INVAR-4, Run: 061, F, 0, 24, 0, 0, 1, 0, 0, 54, 58, 58, 0, 0, 5, 39, 270, 13, 13, 212, 17, 9, 8, 19, 22, 39, 411, 208
INVAR-4, Run: 062, F, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1, 11, 39, 251, 9, 8, 251, 14, 8, 5, 19, 25, 39, 233, 122
INVAR-4, Run: 063, F, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1, 7, 39, 166, 23, 22, 166, 16, 10, 5, 19, 23, 39, 263, 135
INVAR-4, Run: 064, F, 0, 28, 0, 0, 1, 0, 0, 75, 33, 33, 0, 0, 9, 39, 216, 6, 6, 183, 15, 10, 5, 19, 24, 39, 377, 193
INVAR-4, Run: 065, F, 0, 30, 0, 0, 1, 0, 0, 6, 100, 100, 0, 0, 11, 39, 361, 7, 7, 261, 14, 9, 5, 19, 25, 39, 323, 167
INVAR-4, Run: 066, F, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1, 9, 39, 260, 14, 13, 260, 15, 11, 3, 19, 24, 39, 351, 180
INVAR-4, Run: 067, F, 0, 28, 0, 0, 1, 0, 0, 34, 74, 74, 0, 0, 9, 39, 342, 12, 12, 268, 15, 10, 5, 19, 24, 39, 465, 237
INVAR-4, Run: 068, F, 0, 24, 0, 0, 1, 0, 0, 8, 104, 104, 0, 0, 5, 39, 538, 18, 18, 434, 17, 13, 4, 19, 22, 39, 293, 149
INVAR-4, Run: 069, F, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1, 7, 39, 308, 12, 11, 308, 16, 11, 4, 19, 23, 39, 623, 315
INVAR-4, Run: 070, F, 0, 28, 0, 0, 1, 0, 0, 17, 91, 91, 0, 0, 9, 39, 327, 10, 10, 236, 15, 9, 6, 19, 24, 39, 197, 103
INVAR-4, Run: 071, F, 0, 26, 0, 0, 1, 0, 0, 2, 108, 108, 0, 0, 7, 39, 299, 11, 11, 191, 16, 13, 3, 19, 23, 39, 365, 186
INVAR-4, Run: 072, F, 0, 30, 0, 0, 1, 0, 0, 50, 56, 56, 0, 0, 11, 39, 302, 10, 10, 246, 14, 8, 6, 19, 25, 39, 489, 250
INVAR-4, Run: 073, F, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1, 7, 39, 142, 8, 7, 142, 16, 11, 4, 19, 23, 39, 579, 293
INVAR-4, Run: 074, F, 0, 25, 0, 0, 0, 0, 0, 110, 0, 3, 1, 3, 7, 39, 87, 12, 9, 87, 16, 7, 8, 18, 23, 39, 191, 99
INVAR-4, Run: 075, F, 0, 28, 0, 0, 1, 0, 0, 34, 74, 74, 0, 0, 9, 39, 222, 11, 11, 148, 15, 8, 7, 19, 24, 39, 305, 157
INVAR-4, Run: 076, F, 0, 26, 0, 0, 1, 0, 0, 22, 88, 88, 0, 0, 7, 39, 438, 12, 12, 350, 16, 11, 5, 19, 23, 39, 323, 165
INVAR-4, Run: 077, F, 0, 28, 0, 0, 1, 0, 0, 5, 103, 103, 0, 0, 9, 39, 238, 12, 12, 135, 15, 14, 1, 19, 24, 39, 471, 240
INVAR-4, Run: 078, F, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1, 11, 39, 422, 15, 14, 422, 14, 5, 8, 19, 25, 39, 809, 410
INVAR-4, Run: 079, F, 0, 26, 0, 0, 0, 0, 0, 110, 0, 1, 1, 1, 7, 39, 375, 10, 9, 375, 16, 10, 5, 19, 23, 39, 711, 359
INVAR-4, Run: 080, F, 0, 28, 0, 0, 1, 0, 0, 56, 52, 52, 0, 0, 9, 39, 260, 6, 6, 208, 15, 8, 7, 19, 24, 39, 447, 228
INVAR-4, Run: 081, F, 0, 25, 0, 0, 0, 0, 0, 110, 0, 3, 1, 3, 7, 39, 266, 13, 10, 266, 16, 10, 5, 18, 23, 39, 621, 314
INVAR-4, Run: 082, F, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1, 11, 39, 209, 10, 9, 209, 14, 7, 6, 19, 25, 39, 351, 181
INVAR-4, Run: 083, F, 0, 26, 0, 0, 1, 0, 0, 11, 99, 99, 0, 0, 7, 39, 436, 26, 26, 337, 16, 9, 7, 19, 23, 39, 269, 138
INVAR-4, Run: 084, F, 0, 26, 0, 0, 1, 0, 0, 43, 67, 67, 0, 0, 7, 39, 467, 18, 18, 400, 16, 12, 4, 19, 23, 39, 671, 339
INVAR-4, Run: 085, F, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1, 5, 39, 342, 8, 7, 342, 17, 12, 4, 19, 22, 39, 569, 287
INVAR-4, Run: 086, F, 0, 30, 0, 0, 0, 0, 0, 106, 0, 1, 1, 1, 11, 39, 319, 15, 14, 319, 14, 11, 2, 19, 25, 39, 545, 278
INVAR-4, Run: 087, F, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1, 9, 39, 333, 13, 12, 333, 15, 9, 5, 19, 24, 39, 385, 197
INVAR-4, Run: 088, F, 0, 24, 0, 0, 1, 0, 0, 20, 92, 92, 0, 0, 5, 39, 366, 17, 17, 274, 17, 14, 3, 19, 22, 39, 377, 191
INVAR-4, Run: 089, F, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1, 5, 39, 255, 6, 5, 255, 17, 14, 2, 19, 22, 39, 341, 173
INVAR-4, Run: 090, F, 0, 28, 0, 0, 0, 0, 0, 108, 0, 1, 1, 1, 9, 39, 456, 22, 21, 456, 15, 8, 6, 19, 24, 39, 185, 97
INVAR-4, Run: 091, F, 0, 26, 0, 0, 1, 0, 0, 97, 13, 13, 0, 0, 7, 39, 229, 25, 25, 216, 16, 6, 10, 19, 23, 39, 637, 322
INVAR-4, Run: 092, F, 0, 28, 0, 0, 1, 0, 0, 32, 76, 76, 0, 0, 9, 39, 229, 7, 7, 153, 15, 12, 3, 19, 24, 39, 295, 152
INVAR-4, Run: 093, F, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1, 5, 39, 315, 15, 14, 315, 17, 9, 7, 19, 22, 39, 495, 250
INVAR-4, Run: 094, F, 0, 28, 0, 0, 1, 0, 0, 18, 90, 90, 0, 0, 9, 39, 285, 12, 12, 195, 15, 12, 3, 19, 24, 39, 165, 87
INVAR-4, Run: 095, F, 0, 24, 0, 0, 0, 0, 0, 112, 0, 1, 1, 1, 5, 39, 272, 17, 16, 272, 17, 13, 3, 19, 22, 39, 419, 212
INVAR-4, Run: 096, F, 0, 30, 0, 0, 1, 0, 0, 15, 91, 91, 0, 0, 11, 39, 276, 6, 6, 185, 14, 11, 3, 19, 25, 39, 327, 169
INVAR-4, Run: 097, F, 0, 28, 0, 0, 1, 0, 0, 53, 55, 55, 0, 0, 9, 39, 290, 13, 13, 235, 15, 11, 4, 19, 24, 39, 399, 204
INVAR-4, Run: 098, F, 0, 25, 0, 0, 0, 0, 0, 110, 0, 3, 1, 3, 7, 39, 255, 13, 10, 255, 16, 5, 10, 18, 23, 39, 343, 175
INVAR-4, Run: 099, F, 0, 22, 0, 0, 1, 0, 0, 101, 13, 13, 0, 0, 3, 39, 192, 7, 7, 179, 18, 11, 7, 19, 21, 39, 775, 389
INVAR-4, Run: 100, F, 0, 26, 0, 0, 1, 0, 0, 37, 73, 73, 0, 0, 7, 39, 266, 11, 11, 193, 16, 8, 8, 19, 23, 39, 561, 284
INVAR-5, Run: 001, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 435, 27, 26, 435, 21, 11, 9, 26, 32, 53, 1871, 941
INVAR-5, Run: 002, F, 0, 39, 0, 0, 1, 0, 0, 46, 100, 100, 0, 0, 13, 53, 404, 23, 23, 304, 20, 16, 4, 26, 33, 53, 807, 410
INVAR-5, Run: 003, F, 0, 33, 0, 0, 1, 0, 0, 23, 129, 129, 0, 0, 7, 53, 591, 14, 14, 462, 23, 12, 11, 26, 30, 53, 541, 274
INVAR-5, Run: 004, F, 0, 31, 0, 0, 1, 0, 0, 110, 44, 44, 0, 0, 5, 53, 621, 19, 19, 577, 24, 17, 7, 26, 29, 53, 521, 263
INVAR-5, Run: 005, F, 0, 37, 0, 0, 1, 0, 0, 29, 119, 119, 0, 0, 11, 53, 315, 18, 18, 196, 21, 13, 8, 26, 32, 53, 675, 343
INVAR-5, Run: 006, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 603, 20, 19, 603, 22, 11, 10, 26, 31, 53, 1303, 656
INVAR-5, Run: 007, F, 0, 41, 0, 0, 1, 0, 0, 28, 116, 116, 0, 0, 15, 53, 262, 10, 10, 146, 19, 11, 8, 26, 34, 53, 299, 157
INVAR-5, Run: 008, F, 0, 39, 2, 0, 1, 0, 0, 0, 148, 148, 0, 0, 13, 53, 467, 23, 23, 319, 20, 16, 4, 26, 32, 53, 285, 148
INVAR-5, Run: 009, F, 0, 35, 0, 0, 1, 0, 0, 73, 77, 77, 0, 0, 9, 53, 408, 25, 25, 331, 22, 13, 9, 26, 31, 53, 519, 264
INVAR-5, Run: 010, F, 0, 37, 0, 0, 1, 0, 0, 70, 78, 78, 0, 0, 11, 53, 511, 23, 23, 433, 21, 9, 12, 26, 32, 53, 1129, 570
INVAR-5, Run: 011, F, 0, 35, 0, 0, 1, 0, 0, 23, 127, 127, 0, 0, 9, 53, 509, 16, 16, 382, 22, 14, 8, 26, 31, 53, 565, 287
INVAR-5, Run: 012, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 358, 19, 18, 358, 22, 14, 7, 26, 31, 53, 1785, 897
INVAR-5, Run: 013, F, 0, 35, 0, 0, 1, 0, 0, 79, 71, 71, 0, 0, 9, 53, 487, 15, 15, 416, 22, 12, 10, 26, 31, 53, 679, 344
INVAR-5, Run: 014, F, 0, 33, 0, 0, 1, 0, 0, 7, 145, 145, 0, 0, 7, 53, 443, 24, 24, 298, 23, 14, 9, 26, 30, 53, 503, 255
INVAR-5, Run: 015, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 376, 17, 16, 376, 23, 17, 5, 26, 30, 53, 691, 349
INVAR-5, Run: 016, F, 0, 35, 0, 0, 1, 0, 0, 68, 82, 82, 0, 0, 9, 53, 418, 15, 15, 336, 22, 13, 9, 26, 31, 53, 619, 314
INVAR-5, Run: 017, F, 0, 35, 0, 0, 1, 0, 0, 33, 117, 117, 0, 0, 9, 53, 511, 16, 16, 394, 22, 14, 8, 26, 31, 53, 665, 337
INVAR-5, Run: 018, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 434, 29, 28, 434, 23, 11, 11, 26, 30, 53, 1483, 745
INVAR-5, Run: 019, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 517, 13, 12, 517, 22, 16, 5, 26, 31, 53, 939, 474
INVAR-5, Run: 020, F, 0, 37, 0, 0, 1, 0, 0, 92, 56, 56, 0, 0, 11, 53, 374, 15, 15, 318, 21, 17, 4, 26, 32, 53, 641, 326
INVAR-5, Run: 021, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 458, 18, 17, 458, 23, 11, 11, 26, 30, 53, 457, 232
INVAR-5, Run: 022, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 293, 15, 14, 293, 23, 14, 8, 26, 30, 53, 999, 503
INVAR-5, Run: 023, F, 0, 37, 0, 0, 1, 0, 0, 81, 67, 67, 0, 0, 11, 53, 405, 15, 15, 338, 21, 13, 8, 26, 32, 53, 551, 281
INVAR-5, Run: 024, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 633, 16, 15, 633, 22, 15, 6, 26, 31, 53, 479, 244
INVAR-5, Run: 025, F, 0, 29, 0, 0, 0, 0, 0, 156, 0, 1, 1, 1, 3, 53, 545, 25, 24, 545, 25, 16, 8, 26, 28, 53, 765, 384
INVAR-5, Run: 026, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 471, 19, 18, 471, 22, 14, 7, 26, 31, 53, 889, 449
INVAR-5, Run: 027, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 396, 9, 8, 396, 23, 18, 4, 26, 30, 53, 711, 359
INVAR-5, Run: 028, F, 0, 33, 0, 0, 1, 0, 0, 62, 90, 90, 0, 0, 7, 53, 556, 13, 13, 466, 23, 12, 11, 26, 30, 53, 673, 340
INVAR-5, Run: 029, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 368, 29, 28, 368, 23, 13, 9, 26, 30, 53, 493, 250
INVAR-5, Run: 030, F, 0, 29, 0, 0, 1, 0, 0, 91, 65, 65, 0, 0, 3, 53, 496, 15, 15, 431, 25, 22, 3, 26, 28, 53, 629, 316
INVAR-5, Run: 031, F, 0, 35, 2, 0, 1, 0, 0, 0, 152, 152, 0, 0, 9, 53, 526, 16, 16, 374, 22, 12, 10, 26, 30, 53, 671, 339
INVAR-5, Run: 032, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 395, 24, 23, 395, 22, 12, 9, 26, 31, 53, 1251, 630
INVAR-5, Run: 033, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 315, 14, 13, 315, 21, 13, 7, 26, 32, 53, 953, 482
INVAR-5, Run: 034, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 343, 26, 25, 343, 23, 16, 6, 26, 30, 53, 341, 174
INVAR-5, Run: 035, F, 0, 41, 0, 0, 1, 0, 0, 29, 115, 115, 0, 0, 15, 53, 416, 17, 17, 301, 19, 11, 8, 26, 34, 53, 525, 270
INVAR-5, Run: 036, F, 0, 31, 0, 0, 0, 0, 0, 154, 0, 1, 1, 1, 5, 53, 687, 15, 14, 687, 24, 17, 6, 26, 29, 53, 595, 300
INVAR-5, Run: 037, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 447, 22, 21, 447, 21, 14, 6, 26, 32, 53, 505, 258
INVAR-5, Run: 038, F, 0, 33, 0, 0, 0, 0, 0, 138, 14, 15, 0, 1, 7, 53, 353, 24, 23, 339, 23, 12, 11, 26, 30, 53, 603, 305
INVAR-5, Run: 039, F, 0, 33, 0, 0, 1, 0, 0, 103, 49, 49, 0, 0, 7, 53, 410, 12, 12, 361, 23, 17, 6, 26, 30, 53, 597, 302
INVAR-5, Run: 040, F, 0, 37, 0, 0, 1, 0, 0, 8, 140, 140, 0, 0, 11, 53, 563, 16, 16, 423, 21, 13, 8, 26, 32, 53, 739, 375
INVAR-5, Run: 041, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 582, 20, 19, 582, 23, 13, 9, 26, 30, 53, 827, 417
INVAR-5, Run: 042, F, 0, 35, 0, 0, 1, 0, 0, 74, 76, 76, 0, 0, 9, 53, 379, 15, 15, 303, 22, 10, 12, 26, 31, 53, 1601, 805
INVAR-5, Run: 043, F, 0, 31, 0, 0, 1, 0, 0, 9, 145, 145, 0, 0, 5, 53, 303, 12, 12, 158, 24, 14, 10, 26, 29, 53, 323, 164
INVAR-5, Run: 044, F, 0, 37, 0, 0, 1, 0, 0, 50, 98, 98, 0, 0, 11, 53, 548, 10, 10, 450, 21, 13, 8, 26, 32, 53, 1171, 591
INVAR-5, Run: 045, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 430, 20, 19, 430, 23, 10, 12, 26, 30, 53, 843, 425
INVAR-5, Run: 046, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 397, 23, 22, 397, 21, 16, 4, 26, 32, 53, 477, 244
INVAR-5, Run: 047, F, 0, 33, 0, 0, 1, 0, 0, 129, 23, 23, 0, 0, 7, 53, 267, 11, 11, 244, 23, 18, 5, 26, 30, 53, 1257, 632
INVAR-5, Run: 048, F, 0, 35, 0, 0, 1, 0, 0, 1, 149, 149, 0, 0, 9, 53, 459, 15, 15, 310, 22, 10, 12, 26, 31, 53, 507, 258
INVAR-5, Run: 049, F, 0, 35, 0, 0, 1, 0, 0, 66, 84, 84, 0, 0, 9, 53, 553, 8, 8, 469, 22, 17, 5, 26, 31, 53, 515, 262
INVAR-5, Run: 050, F, 0, 35, 0, 0, 1, 0, 0, 52, 98, 98, 0, 0, 9, 53, 700, 17, 17, 602, 22, 14, 8, 26, 31, 53, 899, 454
INVAR-5, Run: 051, F, 0, 39, 0, 0, 1, 0, 0, 4, 142, 142, 0, 0, 13, 53, 360, 11, 11, 218, 20, 10, 10, 26, 33, 53, 387, 200
INVAR-5, Run: 052, F, 0, 37, 0, 0, 1, 0, 0, 15, 133, 133, 0, 0, 11, 53, 530, 15, 15, 397, 21, 15, 6, 26, 32, 53, 685, 348
INVAR-5, Run: 053, F, 0, 35, 0, 0, 1, 0, 0, 60, 90, 90, 0, 0, 9, 53, 602, 23, 23, 512, 22, 12, 10, 26, 31, 53, 475, 242
INVAR-5, Run: 054, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 550, 23, 22, 550, 21, 10, 10, 26, 32, 53, 941, 476
INVAR-5, Run: 055, F, 0, 31, 0, 0, 0, 0, 0, 154, 0, 1, 1, 1, 5, 53, 369, 21, 20, 369, 24, 14, 9, 26, 29, 53, 341, 173
INVAR-5, Run: 056, F, 0, 35, 0, 0, 1, 0, 0, 84, 66, 66, 0, 0, 9, 53, 435, 11, 11, 369, 22, 15, 7, 26, 31, 53, 459, 234
INVAR-5, Run: 057, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 368, 14, 13, 368, 22, 16, 5, 26, 31, 53, 763, 386
INVAR-5, Run: 058, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 599, 25, 24, 599, 23, 12, 10, 26, 30, 53, 1227, 617
INVAR-5, Run: 059, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 590, 15, 14, 590, 23, 15, 7, 26, 30, 53, 1523, 765
INVAR-5, Run: 060, F, 0, 33, 0, 0, 1, 0, 0, 6, 146, 146, 0, 0, 7, 53, 329, 22, 22, 183, 23, 13, 10, 26, 30, 53, 311, 159
INVAR-5, Run: 061, F, 0, 37, 0, 0, 1, 0, 0, 69, 79, 79, 0, 0, 11, 53, 495, 15, 15, 416, 21, 14, 7, 26, 32, 53, 943, 477
INVAR-5, Run: 062, F, 0, 35, 0, 0, 1, 0, 0, 48, 102, 102, 0, 0, 9, 53, 389, 15, 15, 287, 22, 14, 8, 26, 31, 53, 729, 369
INVAR-5, Run: 063, F, 0, 41, 0, 0, 1, 0, 0, 3, 141, 141, 0, 0, 15, 53, 305, 12, 12, 164, 19, 15, 4, 26, 34, 53, 813, 414
INVAR-5, Run: 064, F, 0, 33, 0, 0, 1, 0, 0, 19, 133, 133, 0, 0, 7, 53, 541, 14, 14, 408, 23, 15, 8, 26, 30, 53, 581, 294
INVAR-5, Run: 065, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 425, 18, 17, 425, 23, 13, 9, 26, 30, 53, 425, 216
INVAR-5, Run: 066, F, 0, 33, 0, 0, 0, 0, 0, 152, 0, 1, 1, 1, 7, 53, 428, 11, 10, 428, 23, 10, 12, 26, 30, 53, 819, 413
INVAR-5, Run: 067, F, 0, 27, 0, 0, 0, 0, 0, 158, 0, 1, 1, 1, 1, 53, 460, 18, 17, 460, 26, 15, 10, 26, 27, 53, 523, 262
INVAR-5, Run: 068, F, 0, 35, 0, 0, 1, 0, 0, 93, 57, 57, 0, 0, 9, 53, 387, 11, 11, 330, 22, 17, 5, 26, 31, 53, 1045, 527
INVAR-5, Run: 069, F, 0, 35, 0, 0, 1, 0, 0, 33, 117, 117, 0, 0, 9, 53, 690, 12, 12, 573, 22, 16, 6, 26, 31, 53, 861, 435
INVAR-5, Run: 070, F, 0, 37, 0, 0, 1, 0, 0, 0, 148, 148, 0, 0, 11, 53, 482, 18, 18, 334, 21, 16, 5, 26, 32, 53, 451, 231
INVAR-5, Run: 071, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 505, 19, 18, 505, 21, 13, 7, 26, 32, 53, 703, 357
INVAR-5, Run: 072, F, 0, 39, 0, 0, 1, 0, 0, 125, 21, 21, 0, 0, 13, 53, 423, 15, 15, 402, 20, 14, 6, 26, 33, 53, 667, 340
INVAR-5, Run: 073, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 497, 11, 10, 497, 22, 12, 9, 26, 31, 53, 809, 409
INVAR-5, Run: 074, F, 0, 41, 0, 0, 1, 0, 0, 33, 111, 111, 0, 0, 15, 53, 552, 18, 18, 441, 19, 14, 5, 26, 34, 53, 973, 494
INVAR-5, Run: 075, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 399, 19, 18, 399, 22, 13, 8, 26, 31, 53, 489, 249
INVAR-5, Run: 076, F, 0, 31, 0, 0, 1, 0, 0, 73, 81, 81, 0, 0, 5, 53, 369, 18, 18, 288, 24, 8, 16, 26, 29, 53, 635, 320
INVAR-5, Run: 077, F, 0, 39, 0, 0, 1, 0, 0, 41, 105, 105, 0, 0, 13, 53, 381, 22, 22, 276, 20, 15, 5, 26, 33, 53, 739, 376
INVAR-5, Run: 078, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 447, 16, 15, 447, 21, 16, 4, 26, 32, 53, 943, 477
INVAR-5, Run: 079, F, 0, 36, 0, 0, 0, 0, 0, 148, 0, 3, 1, 3, 11, 53, 400, 15, 12, 400, 21, 14, 6, 25, 32, 53, 663, 337
INVAR-5, Run: 080, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 393, 17, 16, 393, 21, 14, 6, 26, 32, 53, 973, 492
INVAR-5, Run: 081, F, 0, 37, 0, 0, 0, 0, 0, 148, 0, 1, 1, 1, 11, 53, 356, 11, 10, 356, 21, 13, 7, 26, 32, 53, 715, 363
INVAR-5, Run: 082, F, 0, 35, 0, 0, 0, 0, 0, 150, 0, 1, 1, 1, 9, 53, 354, 12, 11, 354, 22, 14, 7, 26, 31, 53, 427, 218
INVAR-5, Run: 083, F, 0, 29, 0, 0, 0, 0, 0, 156, 0, 1, 1, 1, 3, 53, 477, 22, 21, 477, 25, 16, 8, 26, 28, 53, 735, 369
