Input Number, Run_Number, Result@ 100, PO, H, PE, X1, M, CE, Y, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 074, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 214, 1081, 44, 38, 17, 56, 100, 150, 270, 1081
INVAR-9, Run: 075, P, 0, 0, 1, 0, 0, 58, 58, 0, 0, 300, 0, 16, 100, 353, 1541, 42, 34, 23, 58, 100, 150, 411, 1541
INVAR-9, Run: 076, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 226, 1426, 44, 36, 19, 56, 100, 150, 282, 1426
INVAR-9, Run: 077, P, 0, 0, 1, 0, 0, 60, 60, 0, 0, 300, 0, 20, 100, 505, 1359, 40, 29, 30, 60, 100, 150, 565, 1359
INVAR-9, Run: 078, P, 0, 0, 1, 0, 0, 57, 57, 0, 0, 300, 0, 14, 100, 383, 1822, 43, 27, 29, 57, 100, 150, 440, 1822
INVAR-9, Run: 079, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 321, 1459, 44, 29, 26, 56, 100, 150, 377, 1459
INVAR-9, Run: 080, P, 0, 0, 1, 0, 0, 61, 61, 0, 0, 300, 0, 22, 100, 365, 1292, 39, 29, 31, 61, 100, 150, 426, 1292
INVAR-9, Run: 081, P, 0, 0, 1, 0, 0, 57, 57, 0, 0, 300, 0, 14, 100, 435, 1712, 43, 28, 28, 57, 100, 150, 492, 1712
INVAR-9, Run: 082, P, 0, 0, 1, 0, 0, 57, 57, 0, 0, 300, 0, 14, 100, 439, 1939, 43, 35, 21, 57, 100, 150, 496, 1939
INVAR-9, Run: 083, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 339, 1564, 44, 32, 23, 56, 100, 150, 395, 1564
INVAR-9, Run: 084, P, 0, 0, 1, 0, 0, 58, 58, 0, 0, 300, 0, 16, 100, 388, 1619, 42, 33, 24, 58, 100, 150, 446, 1619
INVAR-9, Run: 085, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 321, 1720, 44, 27, 28, 56, 100, 150, 377, 1720
INVAR-9, Run: 086, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 274, 1506, 44, 36, 19, 56, 100, 150, 330, 1506
INVAR-9, Run: 087, P, 0, 0, 1, 0, 0, 58, 58, 0, 0, 300, 0, 16, 100, 316, 1357, 42, 29, 28, 58, 100, 150, 374, 1357
INVAR-9, Run: 088, P, 0, 0, 1, 0, 0, 55, 55, 0, 0, 300, 0, 10, 100, 414, 1884, 45, 32, 22, 55, 100, 150, 469, 1884
INVAR-9, Run: 089, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 418, 1820, 44, 37, 18, 56, 100, 150, 474, 1820
INVAR-9, Run: 090, P, 0, 0, 1, 0, 0, 57, 57, 0, 0, 300, 0, 14, 100, 490, 1569, 43, 28, 28, 57, 100, 150, 547, 1569
INVAR-9, Run: 091, P, 0, 0, 1, 0, 0, 57, 57, 0, 0, 300, 0, 14, 100, 344, 1540, 43, 33, 23, 57, 100, 150, 401, 1540
INVAR-9, Run: 092, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 347, 1370, 44, 31, 24, 56, 100, 150, 403, 1370
INVAR-9, Run: 093, P, 0, 0, 1, 0, 0, 60, 60, 0, 0, 300, 0, 20, 100, 396, 1972, 40, 31, 28, 60, 100, 150, 456, 1972
INVAR-9, Run: 094, P, 0, 0, 1, 0, 0, 58, 58, 0, 0, 300, 0, 16, 100, 394, 1353, 42, 31, 26, 58, 100, 150, 452, 1353
INVAR-9, Run: 095, P, 0, 0, 1, 0, 0, 58, 58, 0, 0, 300, 0, 16, 100, 360, 1858, 42, 37, 20, 58, 100, 150, 418, 1858
INVAR-9, Run: 096, P, 0, 0, 1, 0, 0, 58, 58, 0, 0, 300, 0, 16, 100, 350, 1519, 42, 28, 29, 58, 100, 150, 408, 1519
INVAR-9, Run: 097, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 386, 2190, 44, 39, 16, 56, 100, 150, 442, 2190
INVAR-9, Run: 098, P, 0, 0, 1, 0, 0, 56, 56, 0, 0, 300, 0, 12, 100, 297, 1370, 44, 27, 28, 56, 100, 150, 353, 1370
INVAR-9, Run: 099, P, 0, 0, 1, 0, 0, 59, 59, 0, 0, 300, 0, 18, 100, 308, 1189, 41, 31, 27, 59, 100, 150, 367, 1189
INVAR-9, Run: 100, P, 0, 0, 1, 0, 0, 57, 57, 0, 0, 300, 0, 14, 100, 392, 1839, 43, 33, 23, 57, 100, 150, 449, 1839
