Input Number, Run_Number, Result@ 100, ab, ar, Leaderag, ah, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-12, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 1, 1, 0, 0, 6, 0, 8, 2, 0, 1, 2, 1, 0, 25, 7, 27, 8, 1, 1, 0, 1, 0, 0, 15, 2, 16, 3, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 2, 1, 0, 17, 0, 7, 19, 8, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 3, 0, 0, 0, 0, 11, 2, 15, 1, 3, 1
INVAR-12, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 6, 0, 7, 1, 0, 1, 2, 1, 0, 12, 7, 14, 8, 1, 1, 0, 1, 0, 0, 19, 5, 20, 6, 1, 1, 0, 2, 0, 5, 0, 6, 1, 1, 3, 0, 0, 6, 0, 1, 7, 2, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 12, 5, 13, 1, 6, 1
INVAR-12, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 2, 0, 3, 1, 0, 1, 3, 0, 0, 6, 1, 7, 2, 1, 1, 0, 1, 0, 0, 21, 11, 22, 12, 1, 1, 0, 12, 0, 6, 0, 7, 1, 1, 1, 2, 0, 31, 7, 11, 34, 12, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 1, 0, 0, 0, 14, 7, 17, 1, 9, 1
INVAR-12, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 16, 1, 18, 2, 1, 1, 2, 1, 0, 16, 3, 18, 4, 1, 1, 0, 1, 0, 0, 3, 3, 4, 4, 1, 0, 0, 2, 0, 1, 0, 2, 1, 1, 3, 0, 0, 17, 2, 2, 18, 3, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 6, 2, 7, 1, 3, 1
INVAR-12, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 1, 3, 0, 0, 12, 1, 13, 2, 1, 1, 0, 1, 0, 0, 23, 14, 24, 15, 1, 1, 0, 13, 0, 4, 2, 5, 3, 1, 3, 0, 0, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 2, 0, 3, 1, 1, 1
INVAR-12, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 5, 2, 8, 3, 1, 1, 2, 1, 0, 12, 3, 14, 4, 1, 1, 0, 1, 0, 0, 9, 1, 10, 2, 1, 1, 0, 4, 0, 3, 0, 4, 1, 1, 3, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 1, 0, 0, 7, 2, 8, 1, 3, 1
INVAR-12, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 0, 1, 0, 0, 5, 0, 7, 1, 0, 1, 1, 2, 0, 26, 8, 29, 9, 1, 1, 0, 1, 0, 0, 9, 2, 10, 3, 1, 0, 1, 11, 0, 2, 0, 4, 1, 1, 3, 0, 0, 3, 3, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 1
INVAR-12, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 1, 0, 0, 5, 2, 7, 3, 1, 1, 2, 1, 0, 15, 1, 17, 2, 1, 1, 0, 1, 0, 0, 4, 3, 5, 4, 1, 0, 1, 33, 0, 0, 0, 2, 1, 1, 3, 0, 0, 11, 9, 6, 12, 7, 1, 1, 1, 1, 1, 0, 0, 35, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 6, 1, 7, 1, 2, 0
INVAR-12, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 2, 1, 2, 1, 3, 0, 0, 7, 0, 8, 1, 1, 1, 0, 1, 0, 0, 18, 5, 19, 6, 1, 1, 0, 20, 0, 18, 4, 19, 5, 1, 3, 0, 0, 12, 2, 4, 13, 5, 1, 1, 1, 1, 1, 0, 0, 23, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 2, 1, 2, 1, 1, 0
INVAR-12, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 3, 0, 0, 14, 1, 15, 2, 1, 1, 0, 1, 0, 0, 17, 3, 18, 4, 1, 0, 1, 9, 0, 2, 2, 4, 3, 1, 3, 0, 0, 7, 0, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 0, 0, 0, 16, 3, 17, 1, 3, 0
INVAR-12, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 15, 2, 16, 3, 1, 1, 2, 1, 0, 19, 3, 21, 4, 1, 1, 0, 1, 0, 0, 17, 3, 18, 4, 1, 1, 0, 8, 0, 23, 6, 24, 7, 1, 2, 0, 1, 10, 2, 2, 12, 4, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 7, 2, 7, 1, 2, 0
INVAR-12, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 0, 10, 1, 11, 2, 0, 1, 1, 2, 0, 14, 3, 17, 4, 1, 1, 0, 1, 0, 0, 4, 1, 5, 2, 1, 1, 0, 17, 0, 8, 0, 9, 1, 1, 2, 0, 1, 3, 6, 1, 5, 3, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 1, 0, 0, 23, 2, 24, 1, 2, 0
INVAR-12, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 30, 9, 31, 10, 1, 1, 1, 2, 0, 2, 0, 5, 1, 1, 1, 0, 1, 0, 0, 4, 0, 5, 1, 1, 1, 0, 30, 0, 10, 3, 11, 4, 1, 3, 0, 0, 4, 8, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 32, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 5, 1, 6, 1, 1, 0
INVAR-12, Run: 038, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 1, 2, 0, 0, 2, 1, 3, 2, 1, 1, 0, 1, 0, 0, 42, 11, 43, 12, 1, 0, 0, 0, 0, 22, 3, 22, 3, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 039, P, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 1, 0, 3, 2, 0, 1, 3, 0, 0, 65, 10, 66, 11, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 6, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 0, 2, 3, 4, 4, 0, 1, 3, 0, 0, 33, 8, 34, 9, 1, 1, 0, 1, 0, 0, 14, 5, 15, 6, 1, 1, 0, 6, 0, 1, 0, 2, 1, 1, 2, 1, 0, 1, 5, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 3, 0, 3, 1, 0, 0
INVAR-12, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 4, 0, 5, 1, 0, 1, 3, 0, 0, 8, 1, 9, 2, 1, 1, 0, 1, 0, 0, 2, 1, 3, 2, 1, 1, 0, 20, 0, 16, 5, 17, 6, 1, 3, 0, 0, 19, 5, 3, 20, 4, 1, 1, 1, 1, 1, 0, 0, 21, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 0, 0, 0, 8, 3, 10, 1, 4, 1
INVAR-12, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 0, 1, 0, 9, 2, 11, 3, 0, 1, 3, 0, 0, 13, 2, 14, 3, 1, 1, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 1, 5, 0, 11, 2, 13, 3, 1, 3, 0, 0, 14, 0, 3, 15, 4, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 1, 0, 9, 4, 11, 1, 5, 1
INVAR-12, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 13, 2, 14, 3, 0, 1, 3, 0, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 14, 0, 12, 2, 13, 3, 1, 2, 1, 0, 2, 4, 1, 4, 2, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 16, 7, 18, 1, 8, 1
INVAR-12, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 11, 6, 12, 7, 0, 1, 2, 1, 0, 14, 4, 16, 5, 1, 1, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 0, 11, 0, 0, 0, 1, 1, 1, 2, 1, 0, 4, 0, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 1, 0, 25, 7, 27, 1, 8, 1
INVAR-12, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 0, 12, 4, 13, 5, 0, 1, 2, 1, 0, 4, 0, 6, 1, 1, 1, 0, 1, 0, 0, 15, 2, 16, 3, 1, 1, 0, 29, 0, 11, 1, 11, 1, 0, 3, 0, 0, 3, 9, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 4, 4, 7, 6, 1, 1, 3, 0, 0, 17, 2, 18, 3, 1, 1, 0, 1, 0, 0, 25, 7, 26, 8, 1, 0, 1, 7, 0, 17, 3, 19, 4, 1, 3, 0, 0, 13, 1, 1, 14, 2, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 1, 0, 0, 8, 0, 9, 1, 0, 0
INVAR-12, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 9, 5, 10, 6, 0, 1, 2, 1, 0, 14, 4, 16, 5, 1, 1, 0, 1, 0, 0, 9, 2, 10, 3, 1, 0, 1, 12, 0, 4, 1, 6, 2, 1, 3, 0, 0, 6, 2, 1, 7, 2, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 16, 5, 18, 1, 6, 1
INVAR-12, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 2, 0, 3, 1, 0, 1, 2, 0, 1, 15, 1, 17, 3, 1, 1, 0, 1, 0, 0, 6, 3, 7, 4, 1, 1, 0, 3, 0, 0, 0, 1, 1, 1, 3, 0, 0, 4, 0, 2, 5, 3, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 1, 0, 0, 14, 1, 16, 1, 2, 1
INVAR-12, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 0, 1, 0, 0, 25, 6, 27, 7, 0, 1, 3, 0, 0, 6, 1, 7, 2, 1, 1, 0, 1, 0, 0, 6, 1, 7, 2, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 1, 0, 32, 0, 10, 34, 11, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 0, 0, 0, 3, 0, 5, 1, 1, 1
INVAR-12, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 26, 5, 27, 6, 1, 1, 3, 0, 0, 36, 14, 37, 15, 1, 1, 0, 1, 0, 0, 3, 0, 4, 1, 1, 1, 0, 1, 0, 27, 4, 28, 5, 1, 3, 0, 0, 7, 0, 0, 8, 1, 1, 1, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 33, 7, 34, 8, 1, 1, 3, 0, 0, 17, 3, 18, 4, 1, 1, 0, 0, 1, 0, 0, 1, 2, 2, 1, 1, 0, 8, 0, 40, 17, 41, 17, 0, 3, 0, 0, 15, 1, 2, 16, 3, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 5, 2, 7, 3, 1, 1, 2, 1, 0, 3, 3, 5, 4, 1, 1, 0, 1, 0, 0, 21, 4, 22, 5, 1, 1, 0, 13, 0, 1, 0, 2, 1, 1, 1, 2, 0, 0, 2, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 3, 3, 4, 1, 4, 1
INVAR-12, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 3, 1, 5, 2, 1, 1, 2, 0, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 4, 5, 5, 6, 1, 0, 0, 6, 0, 2, 0, 3, 1, 1, 1, 0, 1, 20, 3, 9, 22, 11, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 1, 0, 3, 1, 1, 1
