Input Number, Run_Number, Result@ 100, H, B, PE, X1, M, PO, CE, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 074, F, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 277, 1874, 50, 38, 19, 46, 100, 154, 323, 1874
INVAR-9, Run: 075, F, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 371, 1552, 50, 44, 25, 40, 100, 160, 411, 1552
INVAR-9, Run: 076, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 280, 1449, 50, 36, 25, 44, 100, 156, 324, 1449
INVAR-9, Run: 077, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 283, 1719, 50, 42, 23, 42, 100, 158, 325, 1719
INVAR-9, Run: 078, F, 0, 0, 1, 0, 0, 0, 47, 47, 0, 0, 294, 6, 100, 236, 1775, 50, 33, 22, 47, 100, 153, 283, 1775
INVAR-9, Run: 079, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 261, 1288, 50, 38, 23, 44, 100, 156, 305, 1288
INVAR-9, Run: 080, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 377, 1381, 50, 31, 30, 44, 100, 156, 421, 1381
INVAR-9, Run: 081, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 384, 2346, 50, 36, 27, 43, 100, 157, 427, 2346
INVAR-9, Run: 082, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 329, 1474, 50, 36, 27, 43, 100, 157, 372, 1474
INVAR-9, Run: 083, F, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 325, 1367, 50, 36, 31, 41, 100, 159, 366, 1367
INVAR-9, Run: 084, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 392, 2015, 50, 31, 32, 43, 100, 157, 435, 2015
INVAR-9, Run: 085, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 202, 1488, 50, 35, 28, 43, 100, 157, 245, 1488
INVAR-9, Run: 086, F, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 243, 1138, 50, 37, 32, 40, 100, 160, 283, 1138
INVAR-9, Run: 087, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 220, 1722, 50, 42, 21, 43, 100, 157, 263, 1722
INVAR-9, Run: 088, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 410, 1502, 50, 27, 34, 44, 100, 156, 454, 1502
INVAR-9, Run: 089, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 306, 1160, 50, 32, 29, 44, 100, 156, 350, 1160
INVAR-9, Run: 090, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 316, 1707, 50, 44, 15, 45, 100, 155, 361, 1707
INVAR-9, Run: 091, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 306, 1890, 50, 37, 26, 43, 100, 157, 349, 1890
INVAR-9, Run: 092, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 369, 2038, 50, 37, 26, 43, 100, 157, 412, 2038
INVAR-9, Run: 093, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 340, 1503, 50, 35, 24, 45, 100, 155, 385, 1503
INVAR-9, Run: 094, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 352, 3208, 50, 38, 25, 43, 100, 157, 395, 3208
INVAR-9, Run: 095, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 303, 1668, 50, 35, 26, 44, 100, 156, 347, 1668
INVAR-9, Run: 096, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 298, 1561, 50, 35, 26, 44, 100, 156, 342, 1561
INVAR-9, Run: 097, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 407, 2373, 50, 43, 22, 42, 100, 158, 449, 2373
INVAR-9, Run: 098, F, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 366, 1811, 50, 40, 27, 41, 100, 159, 407, 1811
INVAR-9, Run: 099, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 390, 1958, 50, 26, 37, 43, 100, 157, 433, 1958
INVAR-9, Run: 100, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 261, 1228, 50, 32, 29, 44, 100, 156, 305, 1228
